seconds_elapsed,microphone_dBFS,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
473,-31.625,-0.156756003,0.002653751,0.11094459023290468,0.9813389303614792,0.040991844663631566,-0.218673731,0.3213446773950336,9.609494441,2.468524694442749,-0.426993975,0.004487948,0.013790025094917351,-0.005030594,-55.1820628,20.23369970321655,-56.65850689,1.773155689239502,1.0324727296829224,1.525275707244873,10.085000038146973,4.258664608001709,0,149.89999389648438,-86.9102462,40.420367,-14.20201971,22.453489665985106,-8.418121848,-0.017044418,0.028144936,-0.004419747,-0.013542138,0.3164596233553099,-0.023716798,9.609494441,2.468524694442749,-0.426993975,Drive
474,-21,-0.146040367,0.002671523,0.13300095238153217,0.9802740360926656,0.045659317,-0.262998126,0.3018200817038712,9.506678562719845,2.723232540112097,-0.423898405,0.007571837,0.002272885,0.005644407,-61.936105,21.565817561149597,-35.72525936,1.737967848777771,0.5964059233665466,1.6710158586502075,10.08899974822998,5.104790687561035,0,149.89999389648438,-86.9102477,40.4204102,-20.95630562,23.786095600128174,12.514515716955065,-0.013960529,0.016627796227677537,0.006255254,-0.102533428,0.1358587857588981,0.014605305003888399,9.506678562719845,2.723232540112097,-0.423898405,Drive
475,-19.11111111,-0.137554406,0.003741802,0.13317711636997187,0.9814916161390451,0.045570983372342125,-0.263431825,0.28452295179550463,9.607110338303649,2.567222819744962,-0.450916392,0.008551862,-0.001820795,-0.002349413,-55.09349117,18.187393617630004,-56.30958702,1.5985523462295532,0.7517978549003601,1.6810158491134644,10.093000411987305,5.763460636138916,358.99932861328125,149.89999389648438,-86.9102491,40.4204615,-14.11369173,20.407427539825438,-8.069933846,-0.012980504,0.012534116043333108,-0.001738565,-0.014136947,-0.030707272,-0.015059601,9.607110338303649,2.567222819744962,-0.450916392,Drive
476,-16.625,-0.140582014,0.004217052,0.11026893100402888,0.9837962151731102,0.040223574,-0.217537772,0.28829126016607565,9.834230979,1.5474099491551085,-0.366267388,6.093646352206474E-4,-0.002329226,-0.001756927,-54.35856297,19.722397594451905,-57.63048084,1.598439097,0.5464430451393127,1.6910158395767212,10.081999778747559,5.829664707183838,358.99993896484375,149.89999389648438,-86.9102518,40.4205164,-13.37876378,21.942309551239013,-9.390217857,-0.020923001,0.012025684882882188,-0.00114608,0.12632143150255518,-0.600508644,0.024333982791715454,9.834230979,1.5474099491551085,-0.366267388,Drive
477,-25.22222222,-0.148657751,0.004723644,0.075609372,0.985966097,0.032136239780529034,-0.148242981,0.30168873795027873,9.849009013870388,1.2413638613177735,-0.312167524,-0.005131413,-0.005638476,0.003497546,-53.51664112,18.461893672943116,-59.07788868,0.8253283500671387,0.432666153,1.701015830039978,10.045000076293945,5.012699127197266,359.0005187988281,149.89999389648438,-86.9102542,40.4205659,-12.53671975,20.681561584472657,-10.83750382,-0.02666378,0.008716435,0.004108393,0.025073672,-0.22661537,0.003616641,9.849009013870388,1.2413638613177735,-0.312167524,Drive
478,-30.875,-0.152165434,0.002478899,0.076162696,0.9854006790420384,0.028385952784164437,-0.149911023,0.30855052882027856,9.720560259032018,1.7051562024551687,-0.267334043,-0.00413508,-0.003183226,-0.001994149,-52.41607895,22.20851350784302,-58.33893497,1.7066254615783691,0.8183519840240479,1.7110158205032349,10.057999610900879,4.782726287841797,359.00054931640625,149.89999389648438,-86.9102557,40.4206106,-11.4361578,24.428669452667236,-10.09879376,-0.025667446,0.011171684900493117,-0.001383302,-0.069704806,0.2258706347456256,0.010648547590357585,9.720560259032018,1.7051562024551687,-0.267334043,Drive
479,-21.55555556,-0.150876111,-1.66E-04,0.093540479,0.9840837589745383,0.028390372443257025,-0.1852225,0.30690609743294206,9.610691629923307,2.3498438676962485,-0.27983083,-0.004823025,0.001727274,0.002572379,-53.13905102,18.539851589202883,-58.23425884,1.838842749595642,0.518652081,1.1509474515914917,10.031999588012695,4.690425872802734,359.9996032714844,150.09999084472656,-86.9102567,40.4206521,-12.15912973,20.76000757217407,-9.994483871,-0.026355391,0.016082185126719002,0.003183226,-0.100451071,0.5154913756453875,-0.005688012,9.610691629923307,2.3498438676962485,-0.27983083,Drive
480,-13.625,-0.148109463,-0.005112867,0.13618622351329304,0.9794064007916496,0.031480341,-0.271675111,0.3044931767056289,9.484858559173288,3.3378598250231697,-0.301498557,-0.001691691,0.001774719,0.001208351,-54.59170498,19.308939781188965,-59.58101692,0.7975059151649475,0.3440930247306824,1.160947561264038,10.017000198364258,6.216806411743164,0,150.09999084472656,-86.9102559,40.4206998,-13.61190568,21.52909564971924,-11.34124175,-0.023224057,0.016129629592099272,0.001819198,-0.101623859,0.6679512945193689,-0.00195364,9.484858559173288,3.3378598250231697,-0.301498557,Drive
481,-14.55555556,-0.148622184,-0.008542253,0.1554149558532585,0.9765667828541358,0.031004878484363695,-0.311079558,0.306922152,9.535293745763093,3.050860488299027,-0.274892926,-0.00253383,-0.002554587,-3.10E-04,-53.84469902,21.479929523468016,-59.29822075,0.7654259204864502,0.718470573,1.170947551727295,10.001999855041504,7.290177822113037,0,150.09999084472656,-86.910256,40.4207603,-12.86465568,23.700085468292237,-11.05820178,-0.024066196,0.011800323746357005,3.0097570010343365E-4,0.013484168,-0.004080708,0.024331965492767036,9.535293745763093,3.050860488299027,-0.274892926,Drive
482,-16.75,-0.151676817,-0.009332565,0.15010139866940025,0.9769191655140479,0.028581073182155785,-0.300614554,0.312390428,9.554116841658805,2.860323257816648,-0.272195192,-0.004087636,-0.002946004,-0.002053455,-53.94107872,19.552817707061767,-58.74385281,1.2527682781219482,0.4940647780895233,1.1809475421905518,10.00100040435791,7.987020492553711,359.00018310546875,150.09999084472656,-86.9102592,40.4208299,-12.96127973,21.772363567352294,-10.50322383,-0.025620002,0.011408907083288124,-0.001442608,0.006032268,-0.09988754,0.007021024,9.554116841658805,2.860323257816648,-0.272195192,Drive
483,-20.55555556,-0.155945774,-0.008895623,0.14221795424095635,0.9774271631703794,0.028093889753506022,-0.284619695,0.3204504971944013,9.682315836,2.220234505181174,-0.250015118,-0.005119552,0.001703552,-0.00200601,-52.77671082,21.135645599365233,-57.96939659,1.1595710515975952,0.5672742128372192,1.1909475326538086,10.00100040435791,8.656190872192383,359.9995117,150.09999084472656,-86.9102623,40.4209066,-11.79666777,23.35567960739136,-9.729499865,-0.026651918,0.016058463,-0.001395163,0.098668728,-0.578847614,0.014749517139879246,9.682315836,2.220234505181174,-0.250015118,Drive
484,-22.77777778,-0.160646272,-0.006768292,0.13246860928260362,0.9780545326379629,0.030375137656497266,-0.264369266,0.3296337786775369,9.774189717561296,1.9009959576199356,-0.295263858,-0.004346413,-0.001362659,0.002842789,-51.89611492,23.31798159,-59.77450897,1.1549928188323975,0.25612497329711914,1.2009475231170654,9.993000030517578,8.5900774,0,150.09999084472656,-86.9102626,40.4209863,-10.91607178,25.538259525299072,-11.53473376,-0.025878779,0.012992251409181895,0.003453636,0.15487499420459455,-0.702590678,-0.004630867,9.774189717561296,1.9009959576199356,-0.295263858,Drive
485,-19.75,-0.164818851,-0.003713165,0.12346202569100463,0.9785461663042457,0.034452715,-0.245305309,0.3379641962282866,9.649623593,2.084139806552998,-0.368709578,0.002234337,0.005724469,-3.71E-05,-52.01494324,21.967075538635253,-58.34527893,1.0283352136611938,0.7738863229751587,1.2109475135803223,10.026000022888184,8.679055213928223,6.826538889725953E-9,150.09999084472656,-86.9102625,40.4210648,-11.03477778,24.18698757171631,-10.10513778,-0.019298029,0.020079379776397774,5.737812929669196E-4,0.01921326,-0.328466011,-0.036783912,9.649623593,2.084139806552998,-0.368709578,Drive
486,-17.22222222,-0.167546517,0.001182193,0.11462509798482784,0.9791764975751488,0.041799939,-0.22599928,0.34368067516863926,9.648944030687646,2.1932484710100786,-0.416115924,0.005994309,0.003743663,-4.28E-04,-51.58672302,21.676837520599364,-59.34885078,1.1068180799484253,0.2126029133796692,1.220947504043579,10.026000022888184,8.929802894592285,359.0005187988281,150.09999084472656,-86.9102629,40.4211459,-10.6069237,23.896871490478517,-11.1085878,-0.015538057,0.018098574,1.823645993814017E-4,0.017288208,-0.023256543,-0.013283018,9.648944030687646,2.1932484710100786,-0.416115924,Drive
487,-16.125,-0.166971371,7.355560141573751E-4,0.11464128426267105,0.9792720218306606,0.040775152,-0.226206064,0.3423963851720384,9.659026442222224,2.236473172613718,-0.387796986,0.003159504,-0.004701448,-3.45E-04,-52.08362915,22.577563571929932,-58.28415691,1.066754698753357,0.23345234990119934,1.230947494506836,10.017999649047852,9.169768333435059,359,150.09999084472656,-86.9102654,40.4212286,-11.10370781,24.797597541809083,-10.0445038,-0.018372862,0.009653462,2.653923911919582E-4,0.035278681,0.019723402643666683,0.004865761,9.659026442222224,2.236473172613718,-0.387796986,Drive
488,-17,-0.166407093,-0.001957498,0.11445406686912463,0.9793890153320091,0.035164652,-0.226778964,0.34060823830586034,9.641643644536583,2.228731338260243,-0.325821715,-0.002771052,0.004763719,-0.001163872,-51.38835083,21.32486763000488,-58.16484085,0.9726558923721313,0.6435060501098633,1.2409474849700928,10.022000312805176,9.438029289245605,358.99981689453125,150.09999084472656,-86.9102673,40.4213132,-10.40830782,23.545023555755616,-9.924699783,-0.024303418,0.01911863,-5.53E-04,0.013682569114907273,0.005713479,0.012925031405050778,9.641643644536583,2.228731338260243,-0.325821715,Drive
489,-16.75,-0.168373353,-7.29E-04,0.11443561149164311,0.9790574173325474,0.038088453,-0.226248724,0.34494577246962244,9.701900752691122,2.2120236083865166,-0.367962629,2.2980904837310748E-4,-2.06E-04,-0.001507844,-51.63442516,23.460843639373778,-59.09033291,0.9351478815078735,0.7283543348312378,1.2509474754333496,10.032999992370605,9.697585105895996,358.9997559,150.09999084472656,-86.9102689,40.4214007,-10.65450387,25.680999603271484,-10.84994785,-0.021302557,0.014148823959296298,-8.97E-04,0.034868018141070614,-0.017482847,0.003795247,9.701900752691122,2.2120236083865166,-0.367962629,Drive
490,-16.77777778,-0.169023848,-7.91E-04,0.11238467389518775,0.9791827780529133,0.037370152699137196,-0.222180842,0.34603532280736754,9.700674362552975,2.206199901775249,-0.376930548,0.001807337,-0.00120242,0.003248462,-57.64524284,21.085137672424317,-56.49795483,0.9672535061836243,0.2140093445777893,1.2609474658966064,10.013999938964844,9.959790229797363,359,150.09999084472656,-86.9102709,40.4214908,-16.66532166,23.305293560028076,-8.258545771,-0.019725029,0.013152490541772935,0.003859309,0.001226814,0.017025930210224634,-0.019693321,9.700674362552975,2.206199901775249,-0.376930548,Drive
491,-18.625,-0.168569624,4.914975361570329E-4,0.10811455641846054,0.9797330226713014,0.038285961067213596,-0.21329851,0.3448758758966205,9.744688895142193,1.9257488956729185,-0.355563571,7.991424221455039E-4,8.851355433382673E-4,-0.001068983,-53.27142094,21.345119667053222,-57.7981089,0.8975350856781006,0.6789698004722595,1.2709474563598633,10.02400016784668,10.108781814575195,358.9998779296875,150.09999084472656,-86.9102726,40.4215824,-12.29149979,23.565031585693358,-9.558943831,-0.020733224,0.015240046,-4.58E-04,0.023616513002266006,-0.179167651,0.013122795131600019,9.744688895142193,1.9257488956729185,-0.355563571,Drive
492,-15.55555556,-0.171729397,0.001126277,0.091338466,0.9808895142333022,0.034129217,-0.179771129,0.34971906490696286,9.845486604,1.4928048102601061,-0.280674612,-0.004360441,-0.001321031,0.001149045,-52.034585,20.720967655181884,-59.22965706,0.9198790788650513,0.6868041753768921,1.2809475660324097,10.053000450134277,9.772791862487793,359.0002746582031,150.09999084472656,-86.9102741,40.4216731,-11.05466379,22.94063554763794,-10.98939381,-0.025892807,0.013033879329721687,0.001759892,0.071128604,-0.275433673,0.055871895794729586,9.845486604,1.4928048102601061,-0.280674612,Drive
493,-19.75,-0.176491333,8.58172164538418E-5,0.077072617,0.9812710968036096,0.027687455192931646,-0.151814996,0.3580255658881178,9.833025913794064,1.3532602630772637,-0.238451745,-0.012342969,-0.001332892,-0.002693955,-50.38038708,21.58765556335449,-58.98992683,0.9736298322677612,0.5799999833106995,1.2909475564956665,10.052000045776367,9.213300704956055,359.9995422363281,150.09999084472656,-86.9102758,40.4217588,-9.400343781,23.80744546890259,-10.7495418,-0.033875336,0.013022018,-0.002083108,0.003062026,-0.152427081,0.033484607066922974,9.833025913794064,1.3532602630772637,-0.238451745,Drive
494,-20.77777778,-0.18350176,-7.69E-04,0.063667442,0.9809400152701598,0.02200474,-0.12552048,0.37123913719103885,9.890520382853387,1.0915917583460946,-0.177260534,-0.022812796,-4.46E-04,-0.00612022,-46.85348913,20.933857618868352,-59.24685894,1.0281308889389038,0.5798275470733643,1.3009475469589233,10.048999786376953,8.484324455,0.9990772008895874,150.09999084472656,-86.9102747,40.4218379,-5.873567877,23.15376966,-11.00683976,-0.044345161,0.013908522303189294,-0.005509372,0.019764937,-0.15403098,0.041215912,9.890520382853387,1.0915917583460946,-0.177260534,Drive
495,-27.125,-0.191809873,0.001665248,0.048656012,0.9802090184202472,0.022014496432056704,-0.094888783,0.38751808763707724,10.025299609286114,0.7093906061163227,-0.25303809,-0.017111136,-0.003574643,0.006628879,-51.80607895,20.800511569976806,-56.5468771,1.2699934244155884,0.2906888425350189,1.3109475374221802,10.03499984741211,7.511451721191406,1.9991836547851562,150.09999084472656,-86.9102716,40.4219109,-10.82627975,23.020545501708984,-8.307467813,-0.038643502,0.010780268187693419,0.007239726,0.075384186,-0.237409504,-0.033867124,10.025299609286114,0.7093906061163227,-0.25303809,Drive
496,-30.77777778,-0.201674557,0.016871399955950606,0.023873903879045862,0.978937945,0.042637950876384105,-0.039914957,0.40707734169311893,10.09397715040781,-0.013381221,-0.588619851,0.016752337831190053,0.008547414,-0.004793372,-52.25235497,21.90375749588013,-58.25487679,1.3577523231506348,0.23600848019123077,1.320947527885437,10.029000282287598,5.941548824310303,1.9996647834777832,150.09999084472656,-86.9102686,40.4219696,-11.27243377,24.12366943359375,-10.01546781,-0.004780028,0.022902324515987116,-0.004182525,0.048312668661469396,-0.414296576,-0.15961873,10.09397715040781,-0.013381221,-0.588619851,Drive
497,-35.875,-0.199908141,0.031782135,-0.003400302,0.9792787652571224,0.060958161,0.019376683,0.4021619054877642,10.18421032359299,-0.357282686,-0.517436281,0.033346033,0.003079441,-0.002053455,-52.76975693,21.085503673553468,-56.11768097,2.062197685241699,0.5672742128372192,1.3309475183486938,10.031000137329102,3.6331663131713867,9.858603589236736E-4,150.09999084472656,-86.9102682,40.4220102,-11.78983581,23.305781631469728,-7.876807828,0.011813667458165618,0.017434352,-0.001442608,0.037141522,-0.160199019,0.1018544059355282,10.18421032359299,-0.357282686,-0.517436281,Drive
498,-40,-0.190286067,0.021526305945318878,-0.002313212,0.981473739,0.041369524,0.012741755977277508,0.3827270199951616,10.06280653685042,0.11224196719692893,-0.367394107,0.001143115,-0.001036365,-0.008256816,-52.85393696,22.007945518493653,-54.56840317,3.833587884902954,0.6801470518112183,1.3409475088119507,10.029000282287598,1.646201252937317,3.401414403469971E-7,150.09999084472656,-86.9102691,40.4220303,-11.87413777,24.228223514556884,-6.327407851,-0.020389251,0.013318546044581471,-0.007645969,-0.057790441,0.24154295714445484,0.051536439,10.06280653685042,0.11224196719692893,-0.367394107,Drive
499,-48.44444444,-0.180750102,0.014191123114410535,0.025791723321833947,0.9830187472324927,0.037208144,-0.045596954,0.3645209545649371,9.883366951575645,0.9173972741342508,-0.364778909,-5.17E-04,-0.001261726,0.002453767,-53.23238102,22.325999507904054,-53.14014896,2.3400001525878906,0.5981638431549072,1.3509474992752075,10.029000282287598,0.30839845538139343,0,150.09999084472656,-86.9102699,40.4220348,-12.25209378,24.545667514801025,-4.900983939,-0.022049807,0.013093185,0.003064615,-0.099454398,0.45294725316242107,0.006172295,9.883366951575645,0.9173972741342508,-0.364778909,Drive
500,-50.75,-0.169407284,0.005922782,0.073534277,0.9827169723881101,0.036896518494897675,-0.143024845,0.34405793379811406,9.694004040319943,1.8657018131422765,-0.354611088,2.1794791055336884E-4,2.56496543195822E-4,5.559895839768199E-4,-53.50919884,21.756747512817384,-52.78439705,45,0.4060788154602051,1.3609474897384644,10.29800033569336,0.3066263794898987,0,150.09999084472656,-86.9102703,40.4220341,-12.52915577,23.97665937423706,-4.544255915,-0.021314418,0.014611407300656281,0.001166837,-0.0933158,0.45654786964064664,0.006153698,9.694004040319943,1.8657018131422765,-0.354611088,Drive
501,-54,-0.164081545,0.003207473,0.091370417,0.9821986069957029,0.03688219,-0.179396719,0.33437102367577043,9.722738256732237,1.8439689469568938,-0.356231471,-2.45E-04,4.818576073852702E-4,-1.44E-04,-53.547141,21.846783618927002,-52.92128101,45,0.5385164618492126,1.0384379625320435,10.494999885559082,0.1404721587896347,356.17254638671875,151.29998779296875,-86.9102706,40.4220332,-12.56734174,24.066817569732667,-4.682115927,-0.021777001,0.014836768438876833,4.6703125772889234E-4,-7.07E-04,0.078660364,0.004615416,9.722738256732237,1.8439689469568938,-0.356231471,Drive
502,-58.25,-0.161320445,0.002883762,0.094422364,0.9823701873566341,0.036769875,-0.185649678,0.32894901048789904,9.763137419246933,1.848879463464311,-0.355717479,-1.26E-04,2.9207985493291206E-4,3.4100665412481546E-5,-53.49687706,21.96426959991455,-53.00314301,0,0.581807554,1.0484379529953003,10.772000312805176,0.016392635,0,151.29998779296875,-86.9102708,40.4220322,-12.51634579,24.18418159484863,-4.763489923,-0.02165839,0.014646991,6.449479418716312E-4,0.015420376675800212,0.017426206070242575,0.0016927,9.763137419246933,1.848879463464311,-0.355717479,Drive
503,-57,-0.159008123,0.002988935,0.094993142,0.9826918921424347,0.036731009,-0.18683258,0.3242783477005449,9.754565128,1.8473897605266385,-0.356603172,-3.11E-05,2.8021878436280105E-4,1.0378438938698434E-5,-53.52005718,21.953655586242675,-53.00009281,0,0.23600848019123077,1.0584379434585571,10.996000289916992,0.020307263359427452,0,151.29998779296875,-86.9102708,40.4220318,-12.54013578,24.173567485809325,-4.760073934,-0.021563501,0.014635129479094617,6.212257137024794E-4,-0.003647388,0.002994305,0.001984394,9.754565128,1.8473897605266385,-0.356603172,Drive
504,-55.25,-0.156872161,0.003210109,0.095153135,0.9830189868807793,0.036816043,-0.187158365,0.31995108179174936,9.718301115684138,1.8443813023057956,-0.356765792,-2.11E-04,3.0542364682053E-4,-1.17E-04,-53.53384277,21.93486759185791,-53.05218693,0,0.44418466091156006,1.068437933921814,11.204000473022461,0.017604256,0,151.29998779296875,-86.9102709,40.4220317,-12.55404378,24.154779529571535,-4.812411933,-0.021743812,0.014660334384713609,4.93376619348195E-4,-0.017745898,-0.002147245,0.001646249,9.718301115684138,1.8443813023057956,-0.356765792,Drive
505,-56.22222222,-0.154839064,0.003491018,0.095191246,0.9833366297981114,0.036999182,-0.187220856,0.3158351399944824,9.708288377928502,1.8414977221813016,-0.356115314,-9.04E-05,5.530243568818618E-4,-1.56E-04,-53.54006493,21.924009685516356,-52.97191097,0,0.2280350923538208,1.0784380435943604,11.38599967956543,0.008606385,0,151.29998779296875,-86.9102708,40.4220317,-12.55989979,24.143921623229982,-4.732501936,-0.021622806,0.014907935064611504,4.5517014816529977E-4,-0.006164856,-1.27E-05,0.003370355,9.708288377928502,1.8414977221813016,-0.356115314,Drive
506,-56.875,-0.152810803,0.003643793,0.095139219,0.9836583640968916,0.036897608,-0.187145933,0.311698223,9.719509134014833,1.839354635442345,-0.356812253,-6.67E-05,2.2091321902602767E-4,-3.71E-05,-53.52225269,21.939137477874755,-52.9866729,0,0.44418466091156006,1.0369579792022705,11.32699966430664,0.003683395,0,151.29998779296875,-86.9102708,40.4220317,-12.54208775,24.159049453735353,-4.746653934,-0.021599084,0.014575823915453211,5.737812618851589E-4,0.006042684,-0.001227139,0.001648759,9.719509134014833,1.839354635442345,-0.356812253,Drive
507,-57.77777778,-0.15086682,0.003766728,0.095017497,0.9839696889942132,0.036730752,-0.186939014,0.3077233372961433,9.764275763798686,1.8476075524265327,-0.356324397,1.03784722809508E-5,4.2996507757388564E-5,3.4100663717112787E-5,-53.47760105,21.94316354751587,-52.99740894,0,0.4701063632965088,1.0469579696655273,11.173999786376953,0.005994351,0,151.29998779296875,-86.9102708,40.4220316,-12.49767977,24.16344150543213,-4.757755938,-0.021658389,0.014670712828129819,6.44947936220402E-4,0.02118593,0.003507832,0.001601947,9.764275763798686,1.8476075524265327,-0.356324397,Drive
508,-56.5,-0.148962112,0.003765555,0.094996023,0.9842619369330915,0.036355645,-0.186967486,0.3038171390885288,9.759954767319762,1.846829296315758,-0.35516283,2.1646529078953763E-4,-3.81E-04,-6.08E-05,-53.55580292,21.897291507720947,-53.06194706,0,0.22203603386878967,1.0569579601287842,11.067999839782715,0.009560141,0,151.29998779296875,-86.9102707,40.4220315,-12.5756378,24.11732545852661,-4.822171922,-0.021468612,0.014279296160539955,5.500590371067445E-4,-0.00161995,-0.001020669,-2.22E-04,9.759954767319762,1.846829296315758,-0.35516283,Drive
509,-56.33333333,-0.147152609,0.003868021,0.095059634,0.9845275722661064,0.036233225,-0.187129574,0.30013419760083687,9.722429523,1.8447195807328591,-0.354666932,1.452986198450321E-4,-1.32E-04,-1.68E-04,-53.50663719,21.93584363937378,-52.97117882,0,0.22203603386878967,1.066957950592041,10.99899959564209,9.309872984886169E-4,0,151.29998779296875,-86.9102708,40.4220316,-12.52647174,24.15563358306885,-4.731403928,-0.021539778,0.014528379513366708,4.4330903068998627E-4,-0.017179304,-8.68E-05,-0.001757036,9.722429523,1.8447195807328591,-0.354666932,Drive
510,-57,-0.145475483,0.004103354,0.095126847,0.9847693640051536,0.036403226403935444,-0.187254619,0.2967480953457286,9.710681156,1.8403535768823716,-0.35604562,2.0460417896545337E-4,-1.68E-04,-7.26E-05,-53.51383492,21.96109758377075,-53.08683483,0,0.22203603386878967,1.0769579410552979,10.819999694824219,0.003964236,0,151.29998779296875,-86.9102708,40.4220315,-12.53366981,24.181375560760497,-4.84669394,-0.021480473,0.014492796155289539,5.381979264129062E-4,-0.007822944,-0.001271589,-0.00213385,9.710681156,1.8403535768823716,-0.35604562,Drive
511,-55.88888889,-0.143862652,0.004328952,0.095097672,0.9850081205368042,0.036536382818684994,-0.187189725,0.2934837141661968,9.721832201318833,1.8439776596513766,-0.357044566,1.452986198450321E-4,-1.68E-04,-2.15E-04,-53.5321349,21.95646146774292,-53.01717297,0,0.27018511295318604,1.036437988,10.73900032043457,0.00395009,0,151.29998779296875,-86.9102707,40.4220315,-12.55233579,24.176373500823974,-4.776909914,-0.021539778,0.014492796164331505,3.958645839587722E-4,0.007057671,0.002305766,-0.001894621,9.721832201318833,1.8439776596513766,-0.357044566,Drive
512,-56.625,-0.14227879,0.004522071,0.095009346,0.9852458093930216,0.036592413,-0.18701663,0.2902680189864149,9.761790016,1.8476453058927962,-0.356998104,2.0460417896545337E-4,4.596178345291794E-5,3.410065863100649E-5,-53.47455097,21.965611515045165,-53.01412292,0,0.27018511295318604,1.0464379787445068,10.663999557495117,0.00430929,0,151.29998779296875,-86.9102707,40.4220316,-12.49426373,24.185889434814452,-4.774225941,-0.021480473,0.014706296150039122,6.449479316994187E-4,0.018644462511377427,0.001900418,-7.74E-04,9.761790016,1.8476453058927962,-0.356998104,Drive
513,-56.11111111,-0.140711543,0.004660144,0.094989273,0.9854721564512986,0.036562443209382206,-0.186995002,0.28708337247371674,9.761604170197423,1.8486849069595337,-0.357625347,2.3494125679672623E-4,-4.70E-05,4.698821262886318E-5,-53.52823086,21.970613594055177,-53.04267101,0,0.27802878618240356,1.0564379692077637,10.663000106811523,0.003328209,0,151.29998779296875,-86.9102707,40.4220316,-12.54843181,24.19040349960327,-4.803139925,-0.021450136,0.014613346,6.578354889195628E-4,4.6200935657207784E-4,4.462427817858182E-4,-5.05E-04,9.761604170197423,1.8486849069595337,-0.357625347,Drive
514,-55.77777778,-0.139241016,0.00477755,0.095069878,0.9856726880212432,0.036539623,-0.187176185,0.2841028166048735,9.721530164329751,1.8422788717214345,-0.357044565,5.0409726382603926E-5,-2.03E-04,1.1712844648570256E-4,-53.53640491,21.94401752471924,-53.05706692,0,0.27018511295318604,1.0664379596710205,10.61400032043457,0.005343443,0,151.29998779296875,-86.9102706,40.4220315,-12.55611776,24.16392946243286,-4.816559916,-0.021634667,0.014457213,7.279757161633771E-4,-0.018745811,-0.003659182,-0.001085907,9.721530164329751,1.8422788717214345,-0.357044565,Drive
515,-55.75,-0.13780739,0.004967313,0.095168345,0.9858637104914026,0.036673957427728526,-0.187371466,0.28121330842231085,9.712423481987518,1.8406788180175337,-0.35623147,9.78541725486951E-5,1.0378440068944275E-5,1.5271177517648028E-4,-53.52152103,21.912053604125976,-53.00509495,0,0.20000000298023224,1.0764379501342773,10.586000442504883,0.00221121,0,151.29998779296875,-86.9102707,40.4220316,-12.54159979,24.132209606170655,-4.764343915,-0.021587223,0.014670712828129819,7.635590476797694E-4,-0.005649974,-0.003031382,2.2318640958915637E-4,9.712423481987518,1.8406788180175337,-0.35623147,Drive
516,-53.22222222,-0.136451641,0.005123645,0.095102794,0.9860578046261685,0.036708087,-0.18724777,0.27846259023379355,9.721506961341044,1.8422875959896348,-0.357767642,-1.28E-04,-6.08E-05,-1.56E-04,-53.54104088,21.94792154312134,-53.07463501,0,0.3661966621875763,1.0359879732131958,10.579999923706055,0.003131357,0,151.29998779296875,-86.9102706,40.4220316,-12.56087583,24.168199481964113,-4.834371967,-0.021812584,0.014599546157185313,4.5517014025357885E-4,0.006140468,3.289400952533611E-4,-0.001077905,9.721506961341044,1.8422875959896348,-0.357767642,Drive
517,-30.75,-0.13486276,0.004981045,0.096769164,0.9861094754876443,0.036592725,-0.190661653,0.2753378202035589,9.730793702949597,2.0031990958648977,-0.35606014,2.6687534381319018E-5,6.627396327777974E-4,0.001125323,-54.92232479,22.55609161376953,-52.8987109,0,0.2080865204334259,1.0459879636764526,10.574999809265137,0.004240983,0,151.29998779296875,-86.9102706,40.4220315,-13.94228176,24.776125526428224,-4.658935938,-0.02165839,0.015323074019143304,0.00173617,-0.004935672,0.12284063135535972,3.111719795801107E-4,9.730793702949597,2.0031990958648977,-0.35606014,Drive
518,-23.33333333,-0.12970548,0.001069991,0.13297909736922645,0.9824247719014733,0.037888574802759784,-0.264155725,0.26757816174655286,9.467901706695557,3.273533809643525,-0.369426509,-1.16E-04,6.746007078688917E-4,8.169340378903214E-4,-54.76250496,22.341249542236326,-52.6433651,2.0072317123413086,0.3773592412471771,1.0559879541397095,10.418000221252441,1.2191356420516968,3.385606687515974E-4,151.29998779296875,-86.9102684,40.422047,-13.78258369,24.56152748,-4.403955913,-0.021800723,0.015334935072194604,0.001427781,-0.131344147,0.6704716728728952,-0.003362986,9.467901706695557,3.273533809643525,-0.369426509,Drive
