seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
132,-0.882313499,-0.017869654,0.002997115,0.47031322584568874,-0.011526963,-0.034359207,2.161928216230522,-0.021516056,0.011693573782889589,7.872812747186755E-4,-141.58173,-25.57363955,-31.44305941,-0.016022932,-0.003545055,-0.001686865,9.912686014638364,0.3377684058205595,0.11271240023299328,9.912686014638364,0.3377684058205595,0.11271240023299328,-92.50173996,-67.45294495,-4.563775878,-30.88888889,1.6309027062747086E-5,-3.71E-04,1.7643400108514047E-4,45,1.5,4.951041221618652,58.492000579833984,6.787822246551514,228.39906311035156,155.1999969482422,-86.9100134,40.4247086,Garage
133,-0.882441544,-0.017763251,0.002969641,0.47007714978699544,-0.011466082,-0.034148627,2.1624676787737505,-0.021516056,0.011871490442166918,8.347257203196438E-4,-141.4797371,-25.58230148,-31.51467337,-0.008870764,-3.00E-04,-5.19E-04,9.898092068158663,0.33738511686141676,0.11308962907283925,9.898092068158663,0.33738511686141676,0.11308962907283925,-92.39950424,-67.46197243,-4.635145893,-29,1.630902819299293E-5,-1.93E-04,2.2387844838147748E-4,45,1.5,4.951041221618652,58.492000579833984,6.787822246551514,228.39906311035156,155.1999969482422,-86.9100134,40.4247086,Garage
134,-0.882514351,-0.017700761,0.002955061,0.469942917,-0.011427803,-0.034026339,2.1627744771901845,-0.021504195,0.012001962681273811,7.16114610555645E-4,-141.5315868,-25.58535152,-31.51955339,-0.010278044,-0.002613893,-0.001158872,9.877566078334178,0.33438825332424016,0.11120236693944746,9.877566078334178,0.33438825332424016,0.11120236693944746,-92.45123222,-67.46526619,-4.639781919,-30.55555556,2.817013945195426E-5,-6.23E-05,1.0526733805235584E-4,45,1.5,4.951041221618652,58.492000579833984,6.787822246551514,228.39906311035156,155.1999969482422,-86.9100134,40.4247086,Garage
135,-0.882364352,-0.017648699,0.00308385,0.4702256006523243,-0.011162308,-0.034051966,2.162138728262151,-0.021575362,0.012144296,5.500590427579738E-4,-141.46705,-25.57290752,-31.42902937,0.025313034798335105,0.003701665,-1.60E-04,9.929310863457838,0.3409539966039287,0.11085099329068823,9.929310863457838,0.3409539966039287,0.11085099329068823,-92.38718224,-67.45404236,-4.549379888,-30.875,-4.30E-05,8.006248107740601E-5,-6.08E-05,45,1.5,4.951041221618652,58.492000579833984,6.787822246551514,228.39906311035156,155.1999969482422,-86.9100134,40.4247086,Garage
136,-0.882186656,-0.017782544,0.003129536,0.4705535781036303,-0.011220464,-0.03432702,2.1613900360551854,-0.021516056,0.011954518215893542,8.22864611886297E-4,-141.510238,-25.57742146,-31.44208336,0.004884007,1.2869424032933504E-4,-2.68E-04,9.937697327,0.34110790129425456,0.11116171226773447,9.937697327,0.34110790129425456,0.11116171226773447,-92.43000412,-67.45758072,-4.562921901,-32.33333333,1.6309023672009556E-5,-1.10E-04,2.1201733994813076E-4,45,1.5,5.416631698608398,34.60499954223633,14.274168014526367,54.98056411743164,159.79998779296875,-86.9090674,40.4252242,Garage
137,-0.882278846,-0.017838778,0.003037164,0.47037915656199825,-0.011429728,-0.034341553,2.161780994672042,-0.021567606,0.011888027594138224,6.695825510318032E-4,-141.5176791,-25.5629034,-31.48100138,-0.00702637,-0.001390039,5.667064912044085E-4,9.926386694,0.3407216837394585,0.11408885416475315,9.926386694,0.3407216837394585,0.11408885416475315,-92.43744606,-67.44355049,-4.600863905,-31.44444444,-3.52E-05,-1.76E-04,5.873527865892706E-5,45,1.5,5.416631698608398,34.60499954223633,14.274168014526367,54.98056411743164,159.79998779296875,-86.9090674,40.4252242,Garage
138,-0.882459691,-0.017764371,0.002956884,0.4700431019357107,-0.011488355,-0.03413905,2.1625445143690385,-0.021539778,0.011812184896609448,7.87281278109413E-4,-141.513533,-25.59889359,-31.49454342,-0.019929793,-0.003171379,-0.00180516,9.887697849458862,0.33524490675879914,0.11197480740188395,9.887697849458862,0.33524490675879914,0.11197480740188395,-92.43329834,-67.47868683,-4.615381885,-31.375,-7.41E-06,-2.52E-04,1.7643400617124675E-4,45,1.5,5.416631698608398,34.60499954223633,14.274168014526367,54.98056411743164,159.79998779296875,-86.9090674,40.4252242,Garage
139,-0.882586461,-0.017661027,0.002928492,0.4698091317149042,-0.01143217,-0.033932953,2.163078942345184,-0.021527917,0.011871490491897736,6.212257125722335E-4,-141.4537514,-25.5974295,-31.50967154,0.002540098,1.0124630141026765E-4,-8.07E-04,9.891838777412488,0.33585763107804417,0.11219840887391451,9.891838777412488,0.33585763107804417,0.11219840887391451,-92.37388397,-67.47795502,-4.629899926,-30,4.447915238662831E-6,-1.93E-04,1.0378439503821354E-5,45,1.5,5.416631698608398,34.60499954223633,14.274168014526367,54.98056411743164,159.79998779296875,-86.9090674,40.4252242,Garage
140,-0.882432099,-0.017634458,0.003046304,0.47009922636365425,-0.011210306,-0.033993123,2.1624250712903956,-0.021670251,0.012262907177571532,6.330868232660719E-4,-141.4633888,-25.59901548,-31.43817938,0.011829839,0.002329153,-9.54E-04,9.917259651,0.33922616891490603,0.11004661067018232,9.917259651,0.33922616891490603,0.11004661067018232,-92.38303398,-67.47795441,-4.557431874,-27.875,-1.38E-04,1.986735767133317E-4,2.223955189302853E-5,45,1.5,5.416631698608398,34.60499954223633,14.274168014526367,54.98056411743164,159.79998779296875,-86.9090674,40.4252242,Garage
141,-0.8822088,-0.017734998,0.003140729,0.47051377927215354,-0.01115435,-0.034254152,2.161482653571564,-0.021575362,0.012037546039350982,6.449479350901561E-4,-141.4463091,-25.56912558,-31.54139139,0.016423429100258836,0.001627678,0.002086443,9.944225806456346,0.3413050901144743,0.11282216288292637,9.944225806456346,0.3413050901144743,0.11282216288292637,-92.36668594,-67.44965111,-4.660887899,-30,-4.30E-05,-2.67E-05,3.410065976125233E-5,45,1.5,5.416631698608398,34.60499954223633,14.274168014526367,54.98056411743164,159.79998779296875,-86.9090674,40.4252242,Garage
142,-0.882237301,-0.017837934,0.003065387,0.4704569236746112,-0.011382148,-0.034365614,2.1616053164583966,-0.021729556,0.011942657162842242,7.991423865427598E-4,-141.5304884,-25.59523344,-31.47465738,-0.01149797,-0.002973873,-7.34E-04,9.929996222,0.3406055260051801,0.11243072065334876,9.929996222,0.3406055260051801,0.11243072065334876,-92.45111031,-67.47429428,-4.59622788,-28.25,-1.97E-04,-1.22E-04,1.882951151697164E-4,45,1.5,3.570178747177124,56.099998474121094,15.719683647155762,261.2506408691406,155.6999969482422,-86.9102618,40.4250478,Garage
143,-0.882515686,-0.017744697,0.002930171,0.46993886440703014,-0.011512968,-0.034080567,2.162781118189247,-0.021575362,0.011859629384594636,6.330868255265636E-4,-141.5451292,-25.6107275,-31.45342949,-0.016168187,1.9776502859245227E-4,-3.05E-04,9.887755893966526,0.3353755831429102,0.11342385852510489,9.887755893966526,0.3353755831429102,0.11342385852510489,-92.46526215,-67.49088707,-4.573291883,-30.22222222,-4.30E-05,-2.05E-04,2.2239552458151453E-5,45,1.5,3.570178747177124,56.099998474121094,15.719683647155762,261.2506408691406,155.6999969482422,-86.9102618,40.4250478,Garage
144,-0.882501618,-0.017667656,0.002981654,0.4699678840567765,-0.011350647,-0.033992594,2.1627199279451834,-0.021610945,0.012168018242290008,7.398368319433219E-4,-141.5218266,-25.59474548,-31.46404343,0.002921762,-0.00125737,-6.05E-04,9.898927216,0.3374286467589221,0.11211709855395613,9.898927216,0.3374286467589221,0.11211709855395613,-92.44171593,-67.47466087,-4.583417902,-27.22222222,-7.86E-05,1.0378468325090351E-4,1.2898955717954098E-4,45,1.5,3.570178747177124,56.099998474121094,15.719683647155762,261.2506408691406,155.6999969482422,-86.9102618,40.4250478,Garage
145,-0.882499189,-0.017619992,0.003009302,0.46997406906806505,-0.011257197,-0.033934367,2.162708649268517,-0.021626342,0.012158210031115092,5.286178023267824E-4,-141.4896198,-25.58413155,-31.43927748,0.007886887,0.001448017,3.553356330555219E-4,9.905963453274328,0.3366939583160345,0.11146371862263356,9.905963453274328,0.3366939583160345,0.11146371862263356,-92.40962959,-67.46368073,-4.55974988,-29.125,-9.40E-05,9.397646219720348E-5,-8.22E-05,45,1.5,3.570178747177124,56.099998474121094,15.719683647155762,261.2506408691406,155.6999969482422,-86.9102618,40.4250478,Garage
146,-0.882314674,-0.017773212,0.003049032,0.4703143473389079,-0.011344501,-0.03423782,2.1619311490105195,-0.021492334,0.011681712702712387,8.703090603128799E-4,-141.4954765,-25.56570944,-31.45428339,0.021037055,0.001556122,-4.53E-04,9.955512861603673,0.3418658251322589,0.1122071201578506,9.955512861603673,0.3418658251322589,0.1122071201578506,-92.4153643,-67.44635689,-4.574755888,-29.11111111,4.003125240628436E-5,-3.83E-04,2.5946178724446775E-4,45,1.5,3.4213364124298096,62.33000183105469,11.195984840393066,262.2581787109375,155.6999969482422,-86.9108244,40.4249928,Garage
147,-0.882256914,-0.01789565,0.003020727,0.4704182379454085,-0.011513858,-0.03442594,2.1616894481251543,-0.021433028,0.011657990456459303,8.821701721369641E-4,-141.5453737,-25.61060555,-31.40926554,-0.017209877,-0.001255012,-0.001153329,9.920941779,0.34104982510353754,0.11322929753551206,9.920941779,0.34104982510353754,0.11322929753551206,-92.46562782,-67.49100891,-4.529493885,-29.875,9.933680983133686E-5,-4.06E-04,2.713228951126916E-4,45,1.5,3.4213364124298096,62.33000183105469,11.195984840393066,262.2581787109375,155.6999969482422,-86.9108244,40.4249928,Garage
148,-0.882389401,-0.017850069,0.002957078,0.4701718109325298,-0.011573696,-0.034288813,2.1622488544982614,-0.021539778,0.011788462672961278,8.465868349693427E-4,-141.5056018,-25.5979174,-31.49527542,-0.008482526,-0.002804814,-0.001174508,9.902107016554156,0.33718762293602655,0.11349064958037682,9.902107016554156,0.33718762293602655,0.11349064958037682,-92.42524612,-67.47771088,-4.61562592,-30.88888889,-7.41E-06,-2.76E-04,2.3573956020556174E-4,45,1.5,3.4213364124298096,62.33000183105469,11.195984840393066,262.2581787109375,155.6999969482422,-86.9108244,40.4249928,Garage
149,-0.882539174,-0.017748977,0.002912109,0.46989470141605266,-0.011547197,-0.034071703,2.162880666047624,-0.021444889,0.011835907147383517,7.516979381161769E-4,-141.5070651,-25.57717741,-31.44549938,-0.01081662,-0.002936105,-0.002143533,9.885598742,0.3354179397798501,0.1121405537884969,9.885598742,0.3354179397798501,0.1121405537884969,-92.42707581,-67.456483,-4.565483885,-31,8.747569800725261E-5,-2.28E-04,1.4085065939653556E-4,45,1.5,3.4213364124298096,62.33000183105469,11.195984840393066,262.2581787109375,155.6999969482422,-86.9108244,40.4249928,Garage
150,-0.882583489,-0.017714484,0.002901295,0.4698128494822863,-0.011530661,-0.034001714,2.1630675144565914,-0.021433028,0.011812184914693382,6.923923812562473E-4,-141.4715634,-25.61109348,-31.41377943,0.016113725680749393,0.001387379,-0.001885121,9.911989036115628,0.3382359351058608,0.11200675111517165,9.911989036115628,0.3382359351058608,0.11200675111517165,-92.39157417,-67.49113068,-4.534007888,-30.33333333,9.933680870109102E-5,-2.52E-04,8.154509971099137E-5,45,1.5,3.4213364124298096,62.33000183105469,11.195984840393066,262.2581787109375,155.6999969482422,-86.9108244,40.4249928,Garage
151,-0.882286612,-0.017808303,0.003048619,0.4703656660700307,-0.011380285,-0.034298712,2.161813208200399,-0.021255112,0.011681712693670422,9.296146149123178E-4,-141.5247554,-25.56021946,-31.46733749,0.014278161872937841,0.002775203,-0.00225255,9.944579634,0.3416509347633251,0.1109148797768991,9.944579634,0.3416509347633251,0.1109148797768991,-92.44464439,-67.44001266,-4.587443895,-30.33333333,2.772534871926007E-4,-3.83E-04,3.1876734410439734E-4,45,1.5,3.4213364124298096,62.33000183105469,11.195984840393066,262.2581787109375,155.6999969482422,-86.9108244,40.4249928,Garage
152,-0.88229328,-0.017887581,0.003000828,0.4703504483676651,-0.011538748,-0.034393855,2.1618430660766306,-0.021409306,0.011634268223769168,6.686701581732018E-4,-141.5019414,-25.60767759,-31.50100939,-0.008213543,-0.001287004,-0.001394125,9.927870537470845,0.34008572518246843,0.11274434409095245,9.927870537470845,0.34008572518246843,0.11274434409095245,-92.42170792,-67.48820251,-4.621115894,-31.375,1.2305903291438244E-4,-4.30E-04,5.782287549769994E-5,45,1.5,4.951041221618652,56.099998474121094,0.9527460932731628,313.7304688,155.6999969482422,-86.9106693,40.4250559,Garage
153,-0.882393393,-0.017842333,0.00295862,0.47016455634282184,-0.011563425,-0.03427671,2.1622656537936282,-0.021579353,0.011594350978087347,0.001057236,-141.565015,-25.58949942,-31.47892742,-0.015428662,-0.003566387,-0.002359159,9.899092720550241,0.33765224866496707,0.11266013082044507,9.899092720550241,0.33765224866496707,0.11266013082044507,-92.48527008,-67.46843857,-4.598789926,-31.77777778,-4.70E-05,-4.70E-04,4.4638833787757903E-4,45,1.5,4.951041221618652,56.099998474121094,0.9527460932731628,313.7304688,155.6999969482422,-86.9106693,40.4250559,Garage
154,-0.881485053,-0.018292177,0.003313698,0.4718361586621664,-0.011432721,-0.035382988,2.158455793140004,-0.021587223,0.011800323784785363,0.003716976,-141.4741245,-25.67245945,-31.49051752,-0.005105296,0.004294516,7.463883500076035E-4,9.881904518720015,0.35432069802778837,0.1137694240981731,9.881904518720015,0.35432069802778837,0.1137694240981731,-92.39413612,-67.55237473,-4.610379891,-31.125,-5.49E-05,-2.64E-04,0.003106129,45,1.5,4.951041221618652,56.099998474121094,0.9527460932731628,313.7304688,155.6999969482422,-86.9106693,40.4250559,Garage
155,-0.879953342,-0.019152859,0.003860254,0.4746575610151569,-0.011396879,-0.03738067,2.152023507553397,-0.021492334,0.012203601568720295,0.001214281,-141.4441132,-25.73821749,-31.45806541,0.015974924,-0.008323108,-0.003755306,9.917489042559874,0.3620073495848665,0.10905928076109261,9.917489042559874,0.3620073495848665,0.10905928076109261,-92.36412422,-67.61837685,-4.57792789,-31.77777778,4.003124505968638E-5,1.3936799837873108E-4,6.034340211009444E-4,45,1.5,4.951041221618652,56.099998474121094,0.9527460932731628,313.7304688,155.6999969482422,-86.9106693,40.4250559,Garage
156,-0.879440445,-0.019379312,0.004073738,0.4755966755950335,-0.011276711,-0.037969932,2.149881939286167,-0.02144489,0.011824046021996482,0.001119392,-141.4148329,-25.72345549,-31.44305943,0.013243138211444743,0.003458206,-1.79E-04,9.937877405,0.3805197810085074,0.11173087886525589,9.937877405,0.3805197810085074,0.11173087886525589,-92.3346003,-67.60300491,-4.562555904,-30.875,8.747569461651508E-5,-2.40E-04,5.085451282036391E-4,45,1.5,3.8875794410705566,58.04999923706055,1.8063064813613892,99.0546875,155.6999969482422,-86.9105339,40.4250334,Garage
157,-0.879382519,-0.019464597,0.004064596,0.47570033501652836,-0.011378564,-0.038109953,2.1496416920597112,-0.021302556,0.011812184932777315,5.500590450184655E-4,-141.439843,-25.72394348,-31.46135946,-0.002203821,0.001327332,7.295080469649973E-5,9.937501714779781,0.3803092489162317,0.11316152998747733,9.937501714779781,0.3803092489162317,0.11316152998747733,-92.35973206,-67.60288292,-4.5807339,-28.44444444,2.2980903933114073E-4,-2.52E-04,-6.08E-05,45,1.5,3.8875794410705566,58.04999923706055,1.8063064813613892,99.0546875,155.6999969482422,-86.9105339,40.4250334,Garage
158,-0.87977051,-0.019218764,0.003944689,0.4749932766539379,-0.011325142,-0.037572444,2.151259054258032,-0.021433028,0.011883351608242804,0.001024504,-141.4350851,-25.69027145,-31.47282747,-0.022890554,-0.008622467,-0.002880704,9.888673550874284,0.36549785125602796,0.1095616572301437,9.888673550874284,0.36549785125602796,0.1095616572301437,-92.35546204,-67.56921082,-4.592323918,-29.25,9.933680983133686E-5,-1.81E-04,4.136562290899817E-4,45,1.5,3.8875794410705566,58.04999923706055,1.8063064813613892,99.0546875,155.6999969482422,-86.9105339,40.4250334,Garage
159,-0.879806589,-0.019168773,0.00394864,0.47492861950281756,-0.011267753,-0.037489061,2.1514087278866074,-0.021421167,0.011847768,5.026145915057763E-4,-141.2884413,-25.73565548,-31.53809738,7.526156971755537E-4,8.572373286034297E-4,-8.06E-04,9.895465804535208,0.37188935930867795,0.11063900819608888,9.895465804535208,0.37188935930867795,0.11063900819608888,-92.20857376,-67.61593674,-4.657349906,-28.88888889,1.1119791939492944E-4,-2.16E-04,-1.08E-04,45,1.5,3.8875794410705566,58.04999923706055,1.8063064813613892,99.0546875,155.6999969482422,-86.9105339,40.4250334,Garage
160,-0.879990446,-0.019081345,0.003875484,0.4745920618760933,-0.011299052,-0.03726999,2.152176509783106,-0.021527917,0.011776601574700145,8.703090546616506E-4,-141.3289458,-25.7363875,-31.37961937,0.003305167,-9.69E-04,-0.002436321,9.900059783342973,0.3677135357289638,0.10978235401556764,9.900059783342973,0.3677135357289638,0.10978235401556764,-92.24920021,-67.61593674,-4.500579891,-29.25,4.447907892064852E-6,-2.88E-04,2.5946177820250103E-4,45,1.5,3.8875794410705566,58.04999923706055,1.8063064813613892,99.0546875,155.6999969482422,-86.9105339,40.4250334,Garage
161,-0.879687576,-0.019181344,0.004020381,0.47514795139431953,-0.011162755,-0.037576593,2.150911037738507,-0.021555859,0.011982004099991173,6.695825527108704E-4,-141.3251627,-25.72040546,-31.47685335,0.02151536,0.004395938,-1.93E-04,9.944138212,0.3764746332342185,0.10993045483471699,9.944138212,0.3764746332342185,0.10993045483471699,-92.2451741,-67.6006868,-4.597203884,-30.55555556,-2.35E-05,-8.22E-05,5.8735271942658495E-5,45,1.5,3.8875794410705566,58.04999923706055,1.8063064813613892,99.0546875,155.6999969482422,-86.9105339,40.4250334,Garage
162,-0.879552433,-0.019266532,0.004062441,0.4753943019121596,-0.011180378,-0.037763359,2.150347593918587,-0.021456751,0.011990101632743496,7.161145941670803E-4,-141.3584695,-25.76981539,-31.50271744,-0.009360878,-0.00188462,3.583050757935904E-4,9.931999900966014,0.3737536703498618,0.1114811423659614,9.931999900966014,0.3737536703498618,0.1114811423659614,-92.27860214,-67.64997467,-4.623433905,-30.44444444,7.561458561804543E-5,-7.41E-05,1.0526732279403696E-4,45,1.5,16.624631881713867,77.73100280761719,7.5726799964904785,131.19349670410156,155.1999969482422,-86.9101299,40.4247481,Garage
163,-0.879708488,-0.019203143,0.003994405,0.475108419,-0.011227623,-0.037590776,2.150999201154246,-0.021539778,0.012144296027683807,9.296146199984241E-4,-141.4608272,-25.7707914,-31.44379135,-0.022259296,-0.00960575,9.603430562227675E-4,9.885763788686216,0.3630643727492939,0.11217227353922372,9.885763788686216,0.3630643727492939,0.11217227353922372,-92.38132591,-67.65095062,-4.563531895,-30.25,-7.41E-06,8.006244038855567E-5,3.18767339583414E-4,45,1.5,16.624631881713867,77.73100280761719,7.5726799964904785,131.19349670410156,155.1999969482422,-86.9101299,40.4247481,Garage
164,-0.880195809,-0.019617996,0.003395888,0.47416763832268205,-0.012645421,-0.037771475,2.153090458471798,-0.021670251,0.011930795980377792,0.001119392,-141.4045857,-25.76505741,-31.44330349,0.038596246,0.014972262590834238,-0.035037255,9.928015727441288,0.38876688948751076,0.08999801,9.928015727441288,0.38876688948751076,0.08999801,-92.32447411,-67.64497223,-4.563287878,-29.88888889,-1.38E-04,-1.33E-04,5.085451988440043E-4,45,1.5,16.624631881713867,77.73100280761719,7.5726799964904785,131.19349670410156,155.1999969482422,-86.9101299,40.4247481,Garage
