seconds_elapsed,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
113,-36.75,0.051801924,-0.039613148,-0.016019913,-104.667214,22.833397464752196,-25.54179752,-45.80672928,-30.92638947,3.198473943527788,10.02556969355611,0.11521847750449064,-0.008737868,0.9968182294114122,0.004751069,0.0036267,0.071045757,-0.006551175,-0.009417749,-2.999520508,0.0776294,0.022221843268975472,-0.073862749,45,0.6733024716377258,1.2883784770965576,14.562999725341797,1.5189825296401978,183.82423400878906,154.6999969482422,-86.9104677,40.4263266,10.02556969355611,0.11521847750449064,-0.008737868,0.030269557,-0.02325964,-0.015987295,Campus
114,-56,0.019527837,0.043746745,-0.002059387,-104.283036,22.372969493865966,-28.19968945,-45.42255112,-31.38657343,0.5399719886295498,10.104904381128458,0.18079615455980486,0.3160539081456171,0.9989880317623175,0.011073181130236706,0.015222277456116907,0.034027864,-0.029299649,-0.023139583,-3.073856784,0.12557923215106853,-0.033979827,0.008482169,45,0.740458608,1.2983825206756592,14.470000267028809,1.5206923484802246,184.95118713378906,154.6999969482422,-86.9104708,40.4263115,10.104904381128458,0.18079615455980486,0.3160539081456171,-0.002004528,0.060098771,-0.002008976,Campus
115,-50,-0.033503193,0.039310689775942306,-0.055612305,-105.2175559,23.173655586242674,-25.74199949,-46.35682713,-30.58637539,2.998393944501877,9.727070877852949,0.13400968416476422,0.052139721580247565,0.998095205,0.00458464,-0.001132885,0.057484012386463224,0.003054114,-0.009065343,-3.026623904,-0.220464771,0.04271224,0.10364478873541054,45,0.6786296963691711,1.308319330215454,14.612000465393066,1.4181978702545166,182.13858032226562,154.6999969482422,-86.9104712,40.4262992,9.727070877852949,0.13400968416476422,0.052139721580247565,-0.055035559,0.055653819,-0.055575238,Campus
116,-52.44444444,-0.035507721,-0.0474059,0.017345393487948526,-106.4748876,24.247987594604492,-24.71500343,-47.61489098,-29.51192135,4.0253899073600765,10.053894473511038,-0.238355912,-0.035334787,0.9971662823436329,-0.010600902,-0.002016898,0.07026529,0.002487113,0.021620021523790237,-3.001128208,0.097885956,-0.021011515,-0.014954672,45,0.6793944239616394,1.318330169,14.409000396728516,1.3619270324707031,183.41136169433594,154.6999969482422,-86.9104693,40.4262887,10.053894473511038,-0.238355912,-0.035334787,-0.057040087,-0.031056838,0.017383943,Campus
117,-49.875,-0.040050527,0.011152411326178287,0.023608059518364737,-105.394822,22.525591621398927,-25.72613947,-46.53604511,-31.23431761,3.013277931213379,9.925582260761447,0.076846197,0.097437829,0.9956278442179115,-5.50E-05,0.011414290446357448,0.091121307,-0.022657725,-0.001920735,-2.958989597,-0.015084276,0.03907802,-0.121394789,45,0.713870108,1.3282463550567627,14.543999671936035,1.4458566904067993,182.6650391,154.6999969482422,-86.9104707,40.426277,9.925582260761447,0.076846197,0.097437829,-0.061582892,0.027498504938105645,0.023643643491295645,Campus
118,-52.44444444,0.090065871,-0.021347036,0.002744368,-104.9376883,22.72176753997803,-26.02589354,-46.07708111,-31.03801939,2.714621941447258,9.849453259,0.054422193,0.1663940977370163,0.9969513919746992,0.001884931,0.004215478,0.071076852,-0.008014865,-0.004157739,-2.999261622,-0.09473777,0.019241615515021446,0.085731975,45,0.7861562967300415,1.3382664918899536,14.395999908447266,1.4616948366165161,187.30198669433594,154.6999969482422,-86.910472,40.4262592,9.849453259,0.054422193,0.1663940977370163,0.068533503,-0.005000941,0.002781433,Campus
119,-54.375,-0.021779054,9.632598241576209E-4,-0.07326643,-105.0744499,24.16539348602295,-28.04328543,-46.214575,-29.59524738,0.6968639686144888,9.947007281108966,-0.313297148,0.24811305800109235,0.9984256287033741,-0.011361398,0.014589593404917441,0.048322433,-0.030035751,0.021424896341229144,-3.044418677,0.030145182059361383,-0.096585061,-0.055385257,45,0.741372824,1.3483434915542603,14.366999626159668,1.5165929794311523,186.99673461914062,154.6999969482422,-86.9104719,40.4262456,9.947007281108966,-0.313297148,0.24811305800109235,-0.043311421,0.017319577,-0.073250277,Campus
120,-55.88888889,-0.082240501,0.0227763,0.014878281629508704,-105.5652565,26.530851593017577,-26.36737139,-46.70428299,-27.22978943,2.3725339426100254,9.858992687706808,-0.467323495,0.28008511893957566,0.9961825638141447,-0.027454968,0.004732993,0.080415622,-0.013824737,0.053960986424676026,-2.980165776,-0.079981239,0.070096557,0.14282530972969185,45,0.6733057498931885,1.3583624362945557,14.392999649047852,1.457416296005249,181.97987365722656,154.6999969482422,-86.9104723,40.4262328,9.858992687706808,-0.467323495,0.28008511893957566,-0.103772867,0.039132773,0.014918313237377306,Campus
121,-31.375,0.045432506359715776,-0.046682371,-0.021523472,-105.9555339,28.37951749801636,-25.99063553,-47.0959029,-25.37965958,2.7493919321149587,9.882264591,-0.76036586,0.1502919157297866,0.9949894587970475,-0.039372054,0.001639234,0.084549656,-0.009689554,0.07875014,-2.971794844,-0.034323271,0.023143502983074743,0.054340606573426604,45,0.6828968524932861,1.368308424949646,14.694000244140625,1.4420307874679565,180.74481201171875,154.6999969482422,-86.9104699,40.426214,9.882264591,-0.76036586,0.1502919157297866,0.023900139715197017,-0.030337758,-0.021476027,Campus
122,-44,0.039869645,0.034329022,-0.013315581,-106.0017722,27.893225498199463,-26.10836559,-47.14214115,-25.86668356,2.632027943730354,10.020429777867585,-0.609446696,-0.015710159,0.9962313377741471,-0.031259834,-0.001752272,0.073457852,-8.95E-04,0.063121177,-2.994347503,0.087632114,0.019151274440357986,-0.024656605,45,0.6673987507820129,1.3782811164855957,14.439000129699707,1.5186774730682373,181.34475708007812,154.6999969482422,-86.9104713,40.4262015,10.020429777867585,-0.609446696,-0.015710159,0.018337279,0.050676602,-0.013278515,Campus
123,-54.125,0.069439396,-0.001242451,0.041897894735493275,-106.3377599,27.000063400268555,-26.4230035,-47.476665,-26.76106546,2.3173899540305136,9.891141905367952,-0.506947363,-0.063534669,0.9981444096102298,-0.023345205,-0.007466712,0.043025911,0.012955236137695995,0.047598097528764996,-3.055716753,-0.055707209,-0.03241082,0.065163229,45,0.6736712455749512,1.3883548974990845,14.394000053405762,1.4458521604537964,182.1446075439453,154.6999969482422,-86.9104697,40.4261875,9.891141905367952,-0.506947363,-0.063534669,0.047907032,0.015097712519244083,0.041939409,Campus
124,-42.88888889,0.007726032,-0.016756786,-0.009792831,-105.93211,25.03134952545166,-26.74849955,-47.07150322,-28.72916948,1.9910399439930915,9.906409387405102,-0.171147214,-0.158708563,0.9992805528409273,-0.011844062,-0.006494312,0.026168959549836165,0.012388357150202246,0.024347694,-3.089288019,-0.070124557,0.048313017,-0.022849686,45,0.6622191071510315,1.3982921838760376,14.694999694824219,1.5430392026901245,178.2736358642578,154.6999969482422,-86.9104693,40.4261722,9.906409387405102,-0.171147214,-0.158708563,-0.013806334,-4.17E-04,-0.009755765,Campus
125,-44.25,-0.056051166,0.016418744348785253,-0.003601332,-106.3461778,25.375511531829833,-26.1204435,-47.4866692,-28.38500746,2.620071942806244,9.952457951110544,-0.460688052,-0.184523215,0.9991601925451778,-0.016289182,-0.007750527,0.030152377383150523,0.014584123681963972,0.033200187701279825,-3.081435627,0.012844724562561628,-0.119901712,-0.040400787,45,0.7155309319496155,1.4084089994430542,14.621999740600586,1.4891728162765503,174.67808532714844,154.6999969482422,-86.9104655,40.4261562,9.952457951110544,-0.460688052,-0.184523215,-0.077583533,0.032769287,-0.003568713,Campus
126,-52.55555556,0.040391533188544465,-0.008169341,-0.015984332,-106.44634,24.590807495117186,-25.14761551,-47.5858551,-29.16983343,3.592411948442459,9.823111951,-0.442817384,-0.122463735,0.9985293670765405,-0.019507057,-0.012936715,0.03948924,0.024517925677694452,0.040556730589494834,-3.062939692,-0.122321184,-0.026170466,0.11254951661651574,45,0.6999831795692444,1.418405532836914,14.642999649047852,1.368660807609558,176.07769775390625,154.6999969482422,-86.9104622,40.4261413,9.823111951,-0.442817384,-0.122463735,0.018859168709011623,0.008178237,-0.015954679,Campus
127,-43.75,-0.086534223,-0.030930816,0.020405559845775075,-106.198436,25.31792746,-25.87449162,-47.33929329,-28.44246944,2.865291935391724,9.974486985252899,-0.522178366,-0.130080692,0.997499307,-0.027738883,-0.005755017,0.058306972,0.008221239,0.056238839,-3.025085586,0.056982586684736235,0.026363161871734174,-0.045834966,45,0.6938372850418091,1.428315281867981,14.833999633789062,1.3909050226211548,179.97372436523438,154.6999969482422,-86.9104613,40.4261271,9.974486985252899,-0.522178366,-0.130080692,-0.108066589,-0.014584719,0.020450039,Campus
128,-18.55555556,0.16158837521249808,-0.041926064,0.025553283,-104.6770962,22.296597423553468,-28.07720154,-45.81697716,-31.46343359,0.6630699921026826,9.784039793662654,-0.132990408,0.12466489523649216,0.5128518325611225,-0.003085167,-6.21E-04,0.053174652,-0.019634643,0.004865143,-1.531414449,-0.179112647,-0.079853037,-0.083958244,45,0.3143951892852783,1.4382551908493042,14.741999626159668,1.2884776592254639,180.53167724609375,154.6999969482422,-86.9104608,40.4261158,9.784039793662654,-0.132990408,0.12466489523649216,0.14005600873073473,-0.025571075,0.025597761118404783,Campus
129,-10.125,-0.122557105,0.02707698,-0.044979503,-104.6777059,23.66348566055298,-28.15735537,-45.81783127,-30.09617941,0.5823059824667871,9.883545236680114,-0.182066506,0.080740339,0.7102737151659452,-0.010859523,-0.003855183,0.041865916422326475,-0.006372424,0.016271792704803653,-2.158046589,-0.027834516,-0.010742132,0.023087223,45,0.22655384242534637,1.4482773542404175,13.479000091552734,1.2811510562896729,184.1234130859375,154.6999969482422,-86.9104609,40.4261037,9.883545236680114,-0.182066506,0.080740339,-0.144089471,0.043431827,-0.044945731,Campus
130,-24.11111111,0.087693648,-0.031689925,0.031898977,-105.4400844,24.537737579345702,-27.98143141,-46.5799651,-29.22204947,0.7587179854512215,9.944146920176385,-0.195436115,0.27348162132757264,0.7075203020595809,-0.007885218,-0.001348652,0.040980175846890385,-0.013145445,0.011345288181650334,-2.148348778,0.003291625,-0.082140367,0.1430121364379392,45,0.2610011696815491,1.015982985496521,11.133999824523926,1.260170817375183,190.9656219482422,154.89999389648438,-86.9104721,40.4260888,9.944146920176385,-0.195436115,0.27348162132757264,0.066161282,-0.015337899,0.031936044,Campus
131,-27.77777778,0.059298147,0.024199633115396194,-0.025164833,-105.5257283,22.60281749725342,-28.50981337,-46.66585312,-31.15672535,0.22948199965059757,9.849886005364576,0.2072666463378853,-0.044778304,0.45556201055211926,0.008087271,-0.001217094,0.036571320922801145,-0.016199038,-0.008613568,-1.387533366,-0.074777168,0.12195753581026225,-0.205556328,45,0.219652921,1.025974988937378,9.694000244140625,1.2616908550262451,192.54307556152344,154.89999389648438,-86.9104781,40.4260831,9.849886005364576,0.2072666463378853,-0.044778304,0.037765777353378174,0.040556106,-0.025138145,Campus
132,-38.375,0.024604394999151888,0.001450021,-0.016043636,-105.819748,25.168477516174317,-30.53245127,-46.96011707,-28.59191946,-1.792545967,9.991320998923293,-0.27021182,0.036415043,-0.998412519,0.014746479458374522,5.612957536568413E-5,0.044596715,0.001534009,0.029811063170482776,3.0521838803893155,0.066567194,0.026654115,0.051202233,45,0.2170105129480362,1.035781741142273,8.871000289916992,1.2426023483276367,191.03350830078125,154.89999389648438,-86.9104809,40.4260785,9.991320998923293,-0.27021182,0.036415043,0.003072025,0.017802047,-0.016002121,Campus
133,-48,-0.318834099,0.036796135,-0.049954554,-106.1330444,25.896573505401612,-27.51319559,-47.27280308,-27.86309151,1.2260999678075313,9.914106021807031,-0.570740474,0.4699573364307724,0.5900116117255202,-0.025381331,-0.00472232,0.056023016,-0.001811094,0.046937186,-1.770826289,-0.014102843,-0.103594254,0.4520990811650035,45,0.2228238731622696,1.0459229946136475,7.538000106811523,1.2694224119186401,182.04811096191406,154.89999389648438,-86.9104758,40.4260724,9.914106021807031,-0.570740474,0.4699573364307724,-0.340366465,0.053151124,-0.049926384,Campus
134,-51.75,0.1197779537992353,-0.076062345,0.00451167,-106.923848,27.389243450164795,-25.15737555,-48.06311909,-26.3716415,3.5822859299369156,9.927421391010284,-0.703875242,-0.225719102,0.9929506743995888,-0.037394881,0.002903403,0.10553822167290067,-0.01311923,0.07456981,-2.929161368,0.027102808350498237,0.022175409261462758,-0.357855978,45,0.24066022038459778,1.055884599685669,7.848999977111816,1.2780718803405762,185.48709106445312,154.89999389648438,-86.9104704,40.4260617,9.927421391010284,-0.703875242,-0.225719102,0.09824559,-0.059707354,0.004560597,Campus
135,-57.5,0.1479718161620272,0.003324078,0.020049726521004063,-106.416328,26.549029445648195,-29.44103949,-47.55608696,-27.21026955,-0.700645983,9.840056285117436,-0.56861481,0.19767503320574037,0.45553273136175954,-0.004408765,0.005663471,0.040075977161127985,-0.032488589,0.05623218,-1.441122416,-0.081458124,-0.01158171,-0.124690801,45,0.24066022038459778,1.055884599685669,7.848999977111816,1.2780718803405762,185.48709106445312,154.89999389648438,-86.9104704,40.4260617,9.840056285117436,-0.56861481,0.19767503320574037,0.12643945413343247,0.019671654373913713,0.02010755,Campus
136,-49.66666667,-0.041248498,0.011591270177182063,-0.009164191,-105.665174,24.456485538482667,-30.11203947,-46.80505527,-29.30244732,-1.372133974,9.897695963,-0.246359093,0.20546041095394244,-0.242363678,0.009309904,-0.012843266,0.021581269,-0.013978474,0.025637056,0.7579513429438026,-0.022950603,0.008298593,0.072645597,45,0.23199757933616638,1.0658408403396606,8.371999740600586,1.2713040113449097,184.5873260498047,154.89999389648438,-86.9104638,40.4260365,9.897695963,-0.246359093,0.20546041095394244,-0.062780867,0.027943296,-0.009107851,Campus
137,-44.88888889,0.014569892921005783,0.028125661392515364,0.013976837752513516,-105.7498424,24.141481590270995,-27.86711742,-46.88960102,-29.61757351,0.8727879894524813,9.892146611,-0.309440758,-0.134962171,-0.048768588,7.141957150487392E-4,-0.009043979,0.020613280932522984,0.024134468626585852,0.021859466831213387,0.16215732954080822,-0.032844696,-0.089956786,0.094699961,45,0.22712604701519012,1.7795182466506958,8.480999946594238,1.268968939781189,179.6505126953125,154.89999389648438,-86.9104644,40.4260217,9.892146611,-0.309440758,-0.134962171,-0.006962473,0.044488065048726724,0.014021317284662747,Campus
138,-53.75,-0.033076196,-0.011182064,-0.04840075,-106.2345477,25.028543548583983,-28.32754541,-47.37479515,-28.73075546,0.4126039833202958,9.887073452032885,-0.35220665,-0.058627058,0.18404167253994247,0.001071479,-0.0041617,0.026713512464764402,-1.83E-04,0.047731212,-0.547387139,-0.017762948,0.1269436555290685,-0.052359871,45,0.2612867057323456,1.7895151376724243,8.409999847,1.2765820026397705,178.7393341064453,154.89999389648438,-86.9104595,40.4260076,9.887073452032885,-0.35220665,-0.058627058,-0.054608558,0.005168479,-0.048357754,Campus
139,-49.66666667,-0.054400646,0.030037239,0.080373402,-106.0348339,24.44257761001587,-26.19169147,-47.1745932,-29.31745348,2.5478479471988975,9.982797983780648,-0.454119412,-0.310698148,0.24929721768085772,-0.001758865,-0.017464775,0.021551749119960453,0.053646422160314754,0.047806825,-0.761116562,0.089443532,0.028385021,0.22048830183652732,45,0.6793647408485413,1.799452304840088,8.821000099182129,1.394500970840454,176.09445190429688,154.89999389648438,-86.9104528,40.4259889,9.982797983780648,-0.454119412,-0.310698148,-0.075933012,0.046403835,0.080421858,Campus
140,-45.375,0.002115727,-0.049706954,-0.039125361,-104.4976343,23.483535442352295,-26.32528149,-45.6369051,-30.27686152,2.4146239300444723,10.018893607611796,-0.449801293,-0.273693611,0.9594052468688743,-0.019676149,-0.013837314,0.038419626937663175,0.025724058872477595,0.042989994,-3.064941503,0.10839919673586354,-0.022257084,-0.018334843,45,0.7082822918891907,1.8095228672027588,10.093999862670898,1.4624584913253784,175.12637329101562,154.89999389648438,-86.910443,40.4259594,10.018893607611796,-0.449801293,-0.273693611,-0.019416641,-0.033354929,-0.039083848,Campus
141,-41.11111111,-0.024583637,-0.007232313,0.041032035,-104.1272419,24.77161153793335,-27.7589035,-45.26724518,-28.98939545,0.9803919868171215,9.900556337486194,-0.467169583,-0.17189411,0.9986258698898611,-0.018051263,-0.002708097,0.036848145,0.003995369,0.036722109,-3.06786811,-0.017566213,-0.102071875,-0.132238094,45,0.6855236887931824,1.819490671157837,11.347999572753906,1.5282022953033447,178.9735107421875,154.89999389648438,-86.910435,40.4259336,9.900556337486194,-0.467169583,-0.17189411,-0.046116002,0.009121195,0.041092823071911644,Campus
142,-46.125,0.065252424,-0.024015787,0.003206948,-104.2929176,23.701061573028564,-29.38491928,-45.43267719,-30.05835951,-0.64501399,9.855022967,-0.178625372,-0.031495819,0.37815950564967776,-3.75E-04,-0.006833591,0.028448067264938252,-0.003633503,0.016469408278195277,-1.155161281,-0.062979356,-0.014893735,-0.06739871,45,0.7198240160942078,1.8296154737472534,12.541999816894531,1.4830302000045776,177.99282836914062,154.89999389648438,-86.9104327,40.4259111,9.855022967,-0.178625372,-0.031495819,0.043720059,-0.007656349,0.003254393,Campus
143,-49.44444444,-0.070675918,0.002825909,-0.012864859,-104.3063382,25.504709491729738,-31.03155331,-45.44743923,-28.25593143,-2.291769955,9.948685757164816,-0.390152054,0.21513624680997098,-0.184016937,0.013362929,-0.002616803,0.017309730817694942,-0.004098842,0.046853726088336115,0.5616447948715062,0.034915207,0.076037524,0.1743814297092771,45,0.7388083338737488,1.839558482170105,13.800999641418457,1.4786490201950073,177.36976623535156,154.89999389648438,-86.9104314,40.4258934,9.948685757164816,-0.390152054,0.21513624680997098,-0.092208283,0.019185348902150845,-0.01282038,Campus
144,-49.75,-0.028331749,-0.014432008,-0.011655025,-102.8745457,27.934339427947997,-30.29772343,-44.01442711,-25.82666746,-1.557451968,9.966169545283684,-0.570990175,0.15275238709560093,0.6113197543088672,-0.002976767,-0.003071846,0.020416754528764833,-7.81E-04,0.051627388722444115,-1.886951217,0.036759557,-0.076039869,0.1503000678946671,45,0.6995375752449036,1.849452257156372,14.619999885559082,1.4942148923873901,177.79530334472656,154.89999389648438,-86.9104295,40.4258803,9.966169545283684,-0.570990175,0.15275238709560093,-0.049864115,0.001925948,-0.011598685,Campus
145,-50.88888889,-0.08895389,0.059913441,0.001878503,-105.7156817,29.025751399993897,-28.28106352,-46.85544136,-24.73403551,0.45932999059557916,9.934927023730232,-0.530561953,-0.167814117,0.9979244499530607,-0.02540325,-0.00876414,0.048893336911947985,0.014891845303546926,0.051908594,-3.044346826,0.026727097705729955,-0.013476161,-0.020024109,45,0.702269435,1.8595256805419922,14.324999809265137,1.4698795080184937,177.49874877929688,154.89999389648438,-86.9104285,40.4258659,9.934927023730232,-0.530561953,-0.167814117,-0.110486257,0.07628919,0.001937808,Campus
146,-60.875,-0.03667011,-0.041617676,0.004143975,-104.2267938,24.98816156387329,-26.74142344,-45.3671632,-28.77186941,1.9986039644479752,9.825403148688158,-0.145834407,-0.14230906,0.9954124897429086,-0.007384022,4.062127650153679E-4,0.089567097,-0.002046142,0.015174316322584681,-2.962086511,-0.092877532,0.002494612,-0.146292939,45,0.6819067001342773,1.8694555759429932,14.637999534606934,1.4838775396347046,181.48748779296875,154.89999389648438,-86.9104296,40.4258528,9.825403148688158,-0.145834407,-0.14230906,-0.058202474,-0.025271581,0.00418549,Campus
147,-58.88888889,0.044614091,-0.035188955,-0.017609303,-105.0152803,26.446793365478516,-27.23454746,-46.15625916,-27.31287151,1.5047479757480324,10.098820862260837,-0.255747437,-0.067330082,0.9971447401833766,-0.015090844,0.00232821,0.061656566,-0.006145913,0.030828238635559033,-3.017975208,0.17942021194013577,0.042211512,-0.125378288,45,0.7198643088340759,1.8794769048690796,14.848999977111816,1.4723167419433594,183.47341918945312,154.89999389648438,-86.9104348,40.4258403,10.098820862260837,-0.255747437,-0.067330082,0.023081723980388595,-0.018830999,-0.017575203,Campus
148,-55.25,0.032159923,-0.039980844,0.018555226,-104.2053216,24.128549518585206,-27.97069548,-45.34581314,-29.63135944,0.7690879933536052,9.874293359737951,-0.218809689,0.2929465358769431,0.9968620405613797,-0.00548582,0.016066108302589623,0.064820023,-0.03297641,0.010151034695332536,-3.011671467,-0.049864269,-0.114594461,-0.05379837,45,0.7017871141433716,1.8894672393798828,14.786999702453613,1.5042356252670288,184.68544006347656,154.89999389648438,-86.910437,40.4258239,9.874293359737951,-0.218809689,0.2929465358769431,0.010627558328283644,-0.023621404,0.018589326157912756,Campus
149,-59.11111111,0.078493872,0.041737313,0.007200951,-103.5517677,25.434559516906738,-31.42475945,-44.69238106,-28.32547144,-2.684243962,9.982289800366152,-0.209296479,0.5627982750426508,0.096130666,0.005644624,-0.002775247,0.035833759871401034,-0.047526997,0.024495026,-0.287627878,0.093584739,0.056134231,0.080718233,45,0.756780744,1.8995349407196045,14.819000244140625,1.523271918296814,181.44764709472656,154.89999389648438,-86.910439,40.4258095,9.982289800366152,-0.209296479,0.5627982750426508,0.056961506694698565,0.058086288519776784,0.007239129,Campus
150,-46.625,0.11013487287010383,0.021376687324678217,-0.037749472,-102.8907723,24.18027759552002,-30.86392548,-44.03175117,-29.57938734,-2.12340996,9.807227528210982,0.010584760746620233,-0.205109038,-0.668286151,0.001116496,4.4093495282882515E-4,0.041768269,0.011421391,-0.008389147,2.025385761723935,-0.127662089,-0.072360417,-0.092119194,45,0.6970263719558716,1.9095511436462402,14.605999946594238,1.4083893299102783,176.87257385253906,154.89999389648438,-86.9104384,40.4257945,9.807227528210982,0.010584760746620233,-0.205109038,0.088602506,0.037734646,-0.037710924,Campus
151,-41.77777778,0.11734642632739636,-0.046101177,-0.004645107,-103.771368,27.120477504730225,-33.44495739,-44.91173706,-26.63967556,-4.704197923,9.999719064,-0.218443797,-0.109303207,-0.994715866,0.010554543538674604,-0.007196395,0.094016887,-0.01182728,0.022915807266966032,2.953292302714968,0.055952225,0.010211808516562563,-0.22700339,45,0.6931607723236084,1.9195218086242676,14.003999710083008,1.3594952821731567,174.0966033935547,154.89999389648438,-86.9104418,40.4257791,9.999719064,-0.218443797,-0.109303207,0.095814062,-0.029758047,-0.004602111,Campus
152,-48.625,0.04398545,0.022159521431815855,-0.012437858,-104.1083319,27.323973445892335,-35.03925316,-45.24882313,-26.43715559,-6.299591894,9.879145844468793,-0.374691634,0.052160051,-0.990163152,0.014858113891429277,-0.007945751,0.13617304980176168,-0.011579638,0.032091803,2.8684370332551232,-0.06305064,-0.054715558,-0.063159239,45,0.30533093214035034,1.929546594619751,12.730999946594238,1.279301643371582,167.2012939453125,154.89999389648438,-86.91044,40.4257715,9.879145844468793,-0.374691634,0.052160051,0.022453084511194123,0.038515997,-0.012409688,Campus
153,-50.88888889,0.12057264920016661,-0.009687564,0.047709839,-102.4197302,24.604593524932863,-36.02171925,-43.5588792,-29.1562915,-7.281569858,9.703232686496476,0.076250895,0.36056120089680244,-0.988823879,-0.016729147,-0.010367421,0.14300407317367572,-0.02522839,-0.029734386,2.8538906041858265,-0.238971821,-0.218967911,0.11004670948079488,45,0.23357537388801575,1.9395270347595215,10.909000396728516,1.2263473272323608,165.9820556640625,154.89999389648438,-86.9104353,40.4257608,9.703232686496476,0.076250895,0.36056120089680244,0.099040284,0.006662981,0.047739491,Campus
154,-52.875,0.5876632317611314,0.065707595,-0.072004363,-102.0411639,29.57743537902832,-41.49024727,-43.18128914,-24.18259557,-12.75070777,10.202915168725527,-0.036082152,0.27959787488306087,-0.945162822,-0.019454143,-0.018389577,0.3046231625728237,-0.041801571,-0.026917499,2.5167788926837513,0.3430529196285507,-0.315901095,-0.123060106,45,0.23357537388801575,1.9395270347595215,10.909000396728516,1.2263473272323608,165.9820556640625,154.89999389648438,-86.9104353,40.4257608,10.202915168725527,-0.036082152,0.27959787488306087,0.5661308692352286,0.082055172,-0.071977675,Campus
155,-27.44444444,0.06426795,0.010013743890313774,0.056842892713284174,-102.7958559,43.636593170166016,-46.70281918,-43.93537121,-10.12355978,-17.96242569,10.241786188292272,-0.04354705,0.034315515372865986,-0.866358267,0.020071651719033592,-0.028777397,0.4959675713071545,-0.029071122,0.063849116,2.103861936087747,0.3304614650392995,0.6085673618374519,-0.255705575,45,0.22458311915397644,1.9595115184783936,7.672999858856201,1.1656014919281006,158.89437866210938,154.89999389648438,-86.9104322,40.4257379,10.241786188292272,-0.04354705,0.034315515372865986,0.042735585002499875,0.02638356,0.056896268,Campus
156,-19.44444444,0.23287365724811854,0.019312857,0.050461617,-102.8255017,42.34863933563233,-46.37000313,-43.96465118,-11.41090377,-17.62948776,9.945180749,-0.237757716,0.20668876857397336,-0.814679751,-0.013898349,0.015487165555914013,0.578801502,0.008732787,-0.040473068,1.9062399192921167,0.022099615300743326,-0.639066228,0.29046552646362667,45,0.25009775161743164,1.2906545400619507,5.802999973297119,1.1579458713531494,135.17140197753906,154.89999389648438,-86.9104226,40.4257278,9.945180749,-0.237757716,0.20668876857397336,0.2113412906623726,0.035672293600707665,0.050516475,Campus
157,-26.125,-0.110256448,-0.047832898,-0.162801174,-103.0982935,42.630703353881835,-46.54861107,-44.23927303,-11.12944984,-17.80919355,9.923360778,0.30299116822990396,0.8026206682897309,-0.833592437,-0.010759736,-0.001483146,0.549739087,-0.015014632,-0.016923807,1.9756919330763585,-0.024815601,0.14143147731868966,0.6440714,45,0.40264925360679626,1.300611138343811,4.484000205993652,1.5791114568710327,108.06443786621094,154.89999389648438,-86.9103971,40.4257285,9.923360778,0.30299116822990396,0.8026206682897309,-0.131788814,-0.031491252,-0.162775968,Campus
158,-37.88888889,-0.001834024,0.05809869,0.14169729001440326,-103.420984,46.784193153381345,-48.46840298,-44.56159706,-6.976447886,-19.72874162,9.671254806148196,0.12236790367723126,0.21879226924796155,-0.819717737,-0.009165338,-0.022446523,0.5712282813868477,-0.047086059,0.010896653746191448,1.9249511065992337,-0.231074699,0.20710503548673057,-0.233723057,45,0.4114203155040741,1.3106067180633545,4.5929999351501465,1.0699602365493774,105.49189758300781,154.89999389648438,-86.9103552,40.4257375,9.671254806148196,0.12236790367723126,0.21879226924796155,-0.02336639,0.074468507,0.14176104282417779,Campus
159,-42.875,0.030354409505469866,-0.005803048,0.018031742674513504,-106.3710657,45.68533916473389,-45.71852299,-47.51119122,-8.074813845,-16.97886164,9.721146907621216,0.2775064430299025,-0.104395599,-0.811687136,-0.004927931,0.016894218,0.582442514,0.022225161,-0.026712422,1.8971649293716137,-0.160919281,0.02102973,0.11017284735750693,45,0.40469324588775635,1.3206136226654053,4.9079999923706055,1.3772226572036743,103.22260284423828,154.89999389648438,-86.9103336,40.425738,9.721146907621216,0.2775064430299025,-0.104395599,0.008822045,0.010548864271885786,0.018083135633227918,Campus
160,-37.44444444,-0.045589668,0.033652939015402665,-0.123351115,-108.7220055,44.153263092041016,-47.9764991,-49.86200886,-9.60798784,-19.23622769,10.161173593650744,0.057029908,0.29572558773735774,-0.823704379,-0.010902048,0.004570324,0.5642835989739131,-0.004816809,-0.021697971,1.9399680767244505,0.27335841447404285,-0.156633291,0.24785623674109145,45,0.4040379226207733,1.3306726217269897,5.367000102996826,1.5436793565750122,99.22174835205078,154.89999389648438,-86.9103114,40.4257389,10.161173593650744,0.057029908,0.29572558773735774,-0.067122032,0.050013861,-0.123293292,Campus
