seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,class
23,-0.164753393,0.002941855,-0.015447376,0.9862094255327021,7.12901516591461E-4,0.031443244,0.33104607028868593,9.943060967528705,-0.312486958,-0.018123308,9.943060967528705,-0.312486958,-0.018123308,0,1.5,1,172.71600341796875,0.027054209262132645,0,149.39999389648438,-86.9109895,40.4279936,-6.24E-04,3.963639435258884E-4,-0.010960313,-0.02155164,0.012784796106873208,4.195868369933326E-4,-111.5188557,31.81430534362793,-59.04324081,-1.93E-05,-0.001875538,-1.91E-04,-70.53893471,34.034339332580565,-10.80395378,-118.4444444,Classroom
24,-0.16501112,0.002987619,-0.01565741,0.9861628418987237,7.256071750940394E-4,0.031872926,0.3315695448986535,9.933035382857689,-0.320163695,-0.017782239,9.933035382857689,-0.320163695,-0.017782239,0,1.5,1,172.71600341796875,0.027054209262132645,0,149.39999389648438,-86.9109895,40.4279936,-0.005928688,-0.002933487,-0.010628116,-0.021575362,0.012832241,6.330868786481182E-4,-111.5064123,31.86700933456421,-59.03360283,-4.30E-05,-0.001828094,2.223962027290203E-5,-70.52612511,34.08716510772705,-10.7937058,-101,Classroom
25,-0.165200195,0.003041613,-0.015603007,0.9861319059307135,8.440419075924686E-4,0.031783574957002715,0.33195091624861783,9.932737470830528,-0.31675861,-0.017867764,9.932737470830528,-0.31675861,-0.017867764,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,2.341316741647072E-4,-9.13E-04,-0.009526686,-0.02112464,0.013294824,7.754201894553686E-4,-111.46481,31.82247938156128,-59.03860493,4.077257019992086E-4,-0.001365511,1.645729045193751E-4,-70.48476685,34.04263534545898,-10.79882977,-107.4444444,Classroom
26,-0.166347004,0.003600648,-0.015787563,0.9859342592433818,0.001848524,0.032334619,0.33426215145194416,9.904003282195156,-0.320597579,-0.030226809,9.904003282195156,-0.320597579,-0.030226809,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,-0.015564678,1.9682495339402875E-4,-0.011403543,-0.021421168,0.013579490612649802,7.516979658072E-4,-111.5922998,31.779901371002197,-59.00139503,1.1119790074587302E-4,-0.001080844,1.4085066109190432E-4,-70.61237869,33.99981369018555,-10.76137578,-120.25,Classroom
27,-0.166415041,0.003643086,-0.015946681,0.9859200964853602,0.001877034,0.032662656,0.33440029273912747,9.890038351410801,-0.327819606,-0.028902626,9.890038351410801,-0.327819606,-0.028902626,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,-0.008361946,-0.004447051,-0.010370644,-0.021504195,0.012761073892267005,0.001036365,-111.6081598,31.82089328765869,-58.98175297,2.8170122498266616E-5,-0.001899261,4.255173437396806E-4,-70.62811707,34.04092731,-10.74197771,-113.5555556,Classroom
28,-0.166285306,0.003617694,-0.015957226,0.9859419149848131,0.001827741,0.032674756581680134,0.3341379394898048,9.892126314848372,-0.323475356,-0.027369361,9.892126314848372,-0.323475356,-0.027369361,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,1.63114987886869E-4,1.9008265091822698E-4,-0.00918406,-0.021591101,0.012710321963263245,5.521119181559278E-4,-111.5452073,31.796371459960938,-58.94698296,-5.87E-05,-0.001950012,-5.87E-05,-70.56528694,34.01652717590332,-10.70745178,-128,Classroom
29,-0.16623428,0.003613351,-0.015953691,0.9859505845505057,0.00182204,0.032666257,0.334034512,9.897051329751617,-0.323913845,-0.029831878,9.897051329751617,-0.323913845,-0.029831878,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,0.00225818,-4.60E-04,-0.011735045,-0.021539779,0.012808518321479409,8.465868366647113E-4,-111.5719267,31.778559436798094,-59.05397694,-7.41E-06,-0.001851816,2.3573955624970128E-4,-70.59176132,33.99859359741211,-10.8137138,-121.5555556,Classroom
30,-0.166169182,0.003596385,-0.01592903,0.9859620315357319,0.001798929,0.032611842,0.33390273139314747,9.900968810887013,-0.323013634,-0.028600619,9.900968810887013,-0.323013634,-0.028600619,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,0.00297726,1.1877238171771893E-5,-0.010726059,-0.021468612,0.012689907,5.85642389532685E-4,-111.5675333,31.757941303253173,-59.00908077,6.375347266371533E-5,-0.001970427,-2.52E-05,-70.58761253,33.977487335205076,-10.76991575,-137.5555556,Classroom
31,-0.166112647,0.0036056,-0.015823171,0.9859732210057454,0.001854152,0.032405992,0.33378678675994133,9.933010416123473,-0.318413839,-0.028786469,9.933010416123473,-0.318413839,-0.028786469,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,0.01750647,0.003139319,-0.010333167,-0.021622806,0.012855962759733778,6.449479497833521E-4,-111.5406936,31.76330934524536,-59.02555096,-9.04E-05,-0.001804372,3.4100679540554587E-5,-70.56065056,33.98297744750977,-10.78553176,-127.625,Classroom
32,-0.165914154,0.003570416,-0.015566094,0.9860108697298661,0.001876621,0.031886847,0.33338288543293776,9.957203096556432,-0.316044248,-0.029669258,9.957203096556432,-0.316044248,-0.029669258,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,0.011978482737124544,0.001300513,-0.010937651,-0.021551639,0.012867824,7.516979460278978E-4,-111.5613123,31.82845743179321,-58.96613655,-1.93E-05,-0.001792511,1.4085067521997738E-4,-70.58151276,34.04873535,-10.72587375,-131.5555556,Classroom
33,-0.165875578,0.003587486,-0.015514634,0.9860181096688058,0.001928627,0.031790929,0.3333036459765388,9.955117317346426,-0.318130373,-0.028897935,9.955117317346426,-0.318130373,-0.028897935,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,4.4173638797500756E-4,-0.001440112,-0.009705002,-0.021587223,0.012855962750691813,7.398368336386906E-4,-111.5382539,31.779413375854492,-58.9960268,-5.49E-05,-0.001804372,1.289895605702785E-4,-70.55833275,33.999447441101076,-10.7560078,-136.5,Classroom
34,-0.165919175,0.003632627,-0.015553422,0.9860099953355141,0.002003408,0.031882512,0.33339105387335843,9.949391578,-0.318065369,-0.031458068,9.949391578,-0.318065369,-0.031458068,0,1.5,1.1987663507461548,17.017000198364258,0.017069993540644646,0,149.39999389648438,-86.9109901,40.4279961,-0.002360964,-6.96E-04,-0.011244756,-0.021527917,0.013010157245093757,7.75420171936558E-4,-111.6082819,31.79612735748291,-58.9933429,4.447913543294066E-6,-0.001650177,1.645728999983917E-4,-70.6282386,34.01579544067383,-10.75381173,-140.6666667,Classroom
35,-0.165965157,0.003681622,-0.015512945,0.9860026986853591,0.002112027,0.031819047,0.33348252125156735,9.947161331917476,-0.315295039,-0.031922693,9.947161331917476,-0.315295039,-0.031922693,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,-0.001660338,0.001636753,-0.010076044,-0.021587223,0.013057601629096327,7.516979426371602E-4,-111.5482578,31.799787311553956,-59.0326268,-5.49E-05,-0.001602733,1.4085066504776478E-4,-70.56845856,34.019577484130856,-10.79285177,-136.875,Classroom
36,-0.16601929,0.003699612,-0.015620775,0.9859918083959412,0.002109942,0.032037840921033935,0.3335927105644374,9.916214267027032,-0.322316695,-0.029460177,9.916214267027032,-0.322316695,-0.029460177,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,-0.01750709,-0.003942442,-0.009245922,-0.021634667,0.012903407207030116,6.686701570429559E-4,-111.5323975,31.801983432769774,-59.01579082,-1.02E-04,-0.001756927,5.782288566991253E-5,-70.55235481,34.02226131439209,-10.77552774,-131.1111111,Classroom
37,-0.166308769,0.003827426,-0.015874669,0.9859384991801702,0.002268227,0.032581733,0.3341782640379209,9.890723700662262,-0.326196321,-0.030830823,9.890723700662262,-0.326196321,-0.030830823,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,-0.012680686,-0.0030976,-0.008368503,-0.021638089,0.013027492686747931,7.283178677495855E-4,-111.5851019,31.809913272857667,-59.005177,-1.06E-04,-0.001632842,1.1747059481702029E-4,-70.60505898,34.030313377380374,-10.76479177,-142.3333333,Classroom
38,-0.166177019,0.003752475,-0.015996979,0.9859590275773724,0.00208403,0.032797765095257066,0.3339143424358183,9.891374245,-0.324337817,-0.03006419,9.891374245,-0.324337817,-0.03006419,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,-0.00113828,3.4945393071591276E-4,-0.009379895,-0.021670251,0.012986435003361656,7.042535055130359E-4,-111.5883957,31.809425354003906,-59.03506687,-1.38E-04,-0.001673899,9.34062347051154E-5,-70.60835251,34.02970336914063,-10.79529176,-130.5,Classroom
39,-0.166109619,0.003736956,-0.015977444,0.9859707633268486,0.002062151,0.032753933,0.33377790595721274,9.897321479,-0.32403581,-0.030389428,9.897321479,-0.32403581,-0.030389428,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,0.002713342,2.8634997247492224E-4,-0.009917436,-0.021433028,0.012737352,6.212257199188315E-4,-111.5441097,31.779779300689697,-58.97089489,9.933680983133686E-5,-0.001922983,1.037844572017349E-5,-70.564189,33.999691276550294,-10.73075377,-133.5555556,Classroom
40,-0.166010416,0.00369788,-0.015980621,0.985987564,0.001987293,0.032747017,0.33357787942423406,9.900155585946388,-0.323919652,-0.029134939,9.900155585946388,-0.323919652,-0.029134939,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,0.001811028,4.563589119216771E-4,-0.009395503,-0.021551639,0.013093185,7.63559057851982E-4,-111.5620435,31.76831144332886,-59.07557076,-1.93E-05,-0.001567149,1.5271178591381578E-4,-70.58200096,33.98822315216064,-10.83518577,-123.125,Classroom
41,-0.165821317,0.00364319,-0.015814538,0.9860222565317617,0.001940765,0.032400892161339234,0.33319444766322387,9.935432360010239,-0.32129452,-0.028414769,9.935432360010239,-0.32129452,-0.028414769,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,0.019245555099931734,2.2855574644885016E-4,-0.00910191,-0.021575362,0.012903407179904215,7.04253504947913E-4,-111.5813201,31.78368335723877,-58.9727248,-4.30E-05,-0.001756927,9.340623527023833E-5,-70.60152077,34.00396167755127,-10.73246176,-119.6666667,Classroom
42,-0.165684954,0.003616284,-0.015644586,0.9860479883777286,0.001948521,0.032056453,0.332917161,9.954171098195589,-0.315127841,-0.030738568,9.954171098195589,-0.315127841,-0.030738568,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,0.009476402,0.003603096,-0.010967433,-0.021480473,0.013010157217967857,6.805312779090068E-4,-111.5431337,31.754037437438964,-59.0638588,5.1892356318647714E-5,-0.001650177,6.968400258010307E-5,-70.56296898,33.97407138824463,-10.82396179,-127.125,Classroom
43,-0.165624514,0.003613001,-0.015534665,0.9860598977329662,0.001980427,0.031838413,0.3327936819456156,9.955899173773608,-0.318692614,-0.030342966,9.955899173773608,-0.318692614,-0.030342966,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,0.002072834,-0.001229772,-0.011236709,-0.021539778,0.012689907,7.754201691109434E-4,-111.574366,31.79966532,-59.007495,-7.41E-06,-0.001970427,1.6457289604253125E-4,-70.59444496,34.019455375671384,-10.7671097,-126.3333333,Classroom
44,-0.165799911,0.003711886,-0.015520509,0.986030274,0.002174571,0.031843648,0.33314639214173103,9.952321635866628,-0.318971392,-0.031969156,9.952321635866628,-0.318971392,-0.031969156,0,1.5,1,17.309999465942383,0.009001628,0,149.39999389648438,-86.9109893,40.4279955,-0.001401911,-0.001533222,-0.010048573,-0.021539778,0.012998296110664756,7.042535015571754E-4,-111.5371556,31.839681339263915,-59.03897095,-7.41E-06,-0.001662038,9.340622848876328E-5,-70.55711311,34.05959347,-10.79882978,-125,Classroom
45,-0.165793891,0.003711882,-0.015566248,0.986030571,0.002159579,0.031933837,0.33313455685828497,9.947954103784653,-0.319180472,-0.030691435,9.947954103784653,-0.319180472,-0.030691435,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.00221421,-0.001621836,-0.008833373,-0.021610945,0.012962712734503654,9.058923963502556E-4,-111.5940075,31.792101440429686,-58.99919865,-7.86E-05,-0.001697622,2.950451255423351E-4,-70.61408669,34.01201343536377,-10.75917978,-121.8888889,Classroom
46,-0.165727377,0.003684427,-0.015638499,0.9860407148416226,0.002083601,0.032067116,0.33300106485302633,9.916260784112135,-0.321062206,-0.031411605,9.916260784112135,-0.321062206,-0.031411605,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.018015531,-0.002090398,-0.010800031,-0.021426642,0.012804298446728634,9.162708760973496E-4,-111.56973,31.874451293945313,-59.0748386,1.0572356348767734E-4,-0.001856036,3.0542361156012E-4,-70.58956474,34.09472923278808,-10.83445374,-118,Classroom
47,-0.165863467,0.003716436,-0.015857398,0.9860142046965442,0.002069676,0.032509815888208095,0.3332780741372155,9.891777807069056,-0.325720078,-0.031225755,9.891777807069056,-0.325720078,-0.031225755,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.012630333,-0.003510564,-0.010659715,-0.021634668,0.012784796,8.58447952444656E-4,-111.59169,31.84224334716797,-59.05849083,-1.02E-04,-0.001875538,2.4760066637841675E-4,-70.61164688,34.062277221679686,-10.81847174,-138.5,Classroom
48,-0.165932056,0.003737827,-0.016011483,0.9860001027005391,0.002058472,0.032820995,0.3334179031617433,9.891769131410468,-0.32638217,-0.030017728,9.891769131410468,-0.32638217,-0.030017728,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.001264155,-0.001448816,-0.009585175,-0.02144489,0.012808518339563342,8.703090727455842E-4,-111.6284122,31.892263259887695,-59.03091869,8.747569687700677E-5,-0.001851816,2.594617991120491E-4,-70.64861282,34.11180934906006,-10.78980178,-132.2222222,Classroom
49,-0.165944976,0.003771675,-0.015985214,0.985998228,0.002133544,0.032780439,0.33344282397946107,9.897762909676265,-0.325127681,-0.03150453,9.897762909676265,-0.325127681,-0.03150453,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,0.002869467,-5.34E-04,-0.010326092,-0.021551639,0.012844101625304777,6.805312790392527E-4,-111.5615556,31.794663372039796,-58.87109875,-1.93E-05,-0.001816233,6.968400427547184E-5,-70.58163437,34.01457538604736,-10.6315678,-125.25,Classroom
50,-0.165663605,0.003660823,-0.016030254,0.9860452320969221,0.001909248,0.032831943,0.3328758394255221,9.899900121596254,-0.326033702,-0.028391537,9.899900121596254,-0.326033702,-0.028391537,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,0.001055967,-8.01E-04,-0.009423342,-0.021527917,0.012678046059767597,6.68670163259308E-4,-111.5459398,31.804301452636718,-58.90843098,4.447913543294066E-6,-0.001982288,5.782289245138759E-5,-70.56614059,34.02433544158936,-10.66853372,-124.4444444,Classroom
51,-0.165491154,0.003621515,-0.015962403,0.9860754296617601,0.001859885,0.032684743440556295,0.3325265944004059,9.923906913170448,-0.321098394,-0.029841259,9.923906913170448,-0.321098394,-0.029841259,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,0.013764492516378754,0.002984079,-0.011355559,-0.021480473,0.012796657,7.39836830813076E-4,-111.4823779,31.803569355010985,-58.93417286,5.189236196987693E-5,-0.001863677,1.2898955774466388E-4,-70.50209129,34.02335922241211,-10.69403173,-123.5,Classroom
52,-0.165391122,0.003617186,-0.01575823,0.9860955146909918,0.001922241,0.032280349,0.33232198699006754,9.954909019099857,-0.320760199,-0.029831878,9.954909019099857,-0.320760199,-0.029831878,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,0.014742546,4.96336267989816E-4,-0.010493943,-0.021504195,0.012915268296249283,7.279757263355897E-4,-111.45078,31.838339385986327,-59.06715279,2.8170137756585496E-5,-0.001745066,1.171284555276693E-4,-70.47085899,34.05837341308594,-10.82688977,-124.7777778,Classroom
53,-0.165410275,0.003661103,-0.015577195,0.9860950066047964,0.002068191,0.031937795465142985,0.33235793987524165,9.955846888347736,-0.317621071,-0.030644973,9.955846888347736,-0.317621071,-0.030644973,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,0.002018216,7.991405945379758E-4,-0.010363447,-0.021599084,0.012855962768775745,6.44947928873804E-4,-111.5005563,31.85663938522339,-59.06263874,-6.67E-05,-0.001804372,3.410065297977727E-5,-70.52063469,34.07679542541504,-10.82213176,-130.125,Classroom
54,-0.16534028,0.003642358,-0.015554635,0.9861071219722044,0.002040928,0.031887019233940876,0.33221634499077657,9.947085704618287,-0.317107079,-0.030729186,9.947085704618287,-0.317107079,-0.030729186,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.002885522,-3.45E-04,-0.011221015,-0.021385585,0.012820379333841858,9.889201870305663E-4,-111.4645659,31.862373275756838,-58.99602692,1.467812605184114E-4,-0.001839955,3.780728947479748E-4,-70.48464455,34.08228542327881,-10.75649578,-117.4444444,Classroom
55,-0.165269914,0.003614304,-0.01560289,0.9861182948717704,0.001971888,0.031972739,0.3320748447798766,9.946804047,-0.320768912,-0.030040959,9.946804047,-0.320768912,-0.030040959,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-5.57E-04,-0.002208627,-0.009284951,-0.021649836,0.013050986816569302,7.400649343393385E-4,-111.4715198,31.830775356292726,-58.99187881,-1.17E-04,-0.001609348,1.2921765077268131E-4,-70.49135498,34.05044338226318,-10.75246976,-118.3333333,Classroom
56,-0.16527637,0.003636073,-0.015646672,0.9861164503884547,0.002000158,0.032066308,0.332087643,9.922565136,-0.320806661,-0.029042014,9.922565136,-0.320806661,-0.029042014,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.015196569,-0.00191138,-0.009096508,-0.021527918,0.012844101625304777,7.872812826303964E-4,-111.4743262,31.852613430023194,-58.91099293,4.447902240835637E-6,-0.001816233,1.7643400843173843E-4,-70.49440529,34.07252525,-10.67097374,-113.375,Classroom
57,-0.165405318,0.003668107,-0.015940777,0.9860900027080647,0.001961835,0.032657345,0.3323508136480757,9.892117537341072,-0.326451862,-0.028856163,9.892117537341072,-0.326451862,-0.028856163,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.014346613,-0.002701551,-0.009352016,-0.021456751,0.012820379401656609,5.856423776651037E-4,-111.4239397,31.820527267456054,-58.99627068,7.56145765760787E-5,-0.001839955,-2.52E-05,-70.44377487,34.04056140899658,-10.75637375,-114.3333333,Classroom
58,-0.165273973,0.003616351,-0.016002716,0.9861112155960602,0.001843571,0.032762165208464686,0.3320865179728536,9.890979248343163,-0.32619632,-0.030505585,9.890979248343163,-0.32619632,-0.030505585,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,-0.001750076,-0.001855581,-0.012199857,-0.021409306,0.012654323872287297,8.821701681811037E-4,-111.5286159,31.824919300079344,-58.96357487,1.230590238724157E-4,-0.002006011,2.7132289567781447E-4,-70.54869499,34.04519748687744,-10.72379976,-121.375,Classroom
59,-0.165368811,0.003662373,-0.016038181,0.9860945725903928,0.001919499,0.032847523,0.33227778233370736,9.893790282092048,-0.324616593,-0.029553102,9.893790282092048,-0.324616593,-0.029553102,0,1.5,1,16.30500030517578,0.026126768440008163,0,149.39999389648438,-86.910989,40.4279979,9.30156522584193E-4,5.746773145731213E-4,-0.010495468,-0.021504195,0.012737351641492936,7.991423854125139E-4,-111.4347977,31.86957124710083,-59.05666084,2.817013210535628E-5,-0.001922983,1.8829511177897887E-4,-70.45499924,34.08948333740234,-10.81664177,-108.2222222,Classroom
60,-0.165338142,0.003648759,-0.016033759,0.9860998345810232,0.001895117,0.032834243391034676,0.33221595350978445,9.899432274011465,-0.326666307,-0.028644848,9.899432274011465,-0.326666307,-0.028644848,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,0.00222633,-0.001188016,-0.009682892,-0.021433029,0.012654324,6.212257120071106E-4,-111.4666402,31.86810722351074,-59.10326488,9.933679965912428E-5,-0.002006011,1.0378437243329669E-5,-70.48647491,34.08789733886719,-10.86324575,-118.875,Classroom
61,-0.165308272,0.003627803,-0.016008717,0.9861053268886307,0.001863044,0.032777850199671624,0.33215578580365596,9.916678845,-0.323013634,-0.03113283,9.916678845,-0.323013634,-0.03113283,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,0.011188784849296496,0.001595528,-0.012611365,-0.021516056,0.012666184988632364,7.635590572868591E-4,-111.4302837,31.83284944534302,-59.09716488,1.630901745565742E-5,-0.001994149,1.527117808277095E-4,-70.44999718,34.05288314819336,-10.85787779,-110.1111111,Classroom
62,-0.165482928,0.003607194,-0.015832922,0.9860788080298785,0.001874802,0.032424747473695906,0.3325092540782632,9.944016243647603,-0.320048741,-0.028188264,9.944016243647603,-0.320048741,-0.028188264,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,0.012007176297382243,0.00210508,-0.008749394,-0.021587223,0.012879684897483264,8.46586846836924E-4,-111.4014923,31.912759208679198,-59.02884506,-5.49E-05,-0.001780649,2.3573955511945545E-4,-70.42157112,34.13267132,-10.78919179,-104.875,Classroom
63,-0.16601,0.003153728,-0.015429903,0.9859978631862159,0.00109687,0.031480362,0.3335888371305558,9.955753891213426,-0.314391921,-0.023431658,9.955753891213426,-0.314391921,-0.023431658,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,0.007163761,-8.26E-04,-0.013483497,-0.021361862,0.011456351492721225,0.001902226,-111.3875834,31.86749736785889,-59.11619698,1.7050348868756328E-4,-0.003203983,0.001291378,-70.40778465,34.08740905761719,-10.87556782,-101.7777778,Classroom
64,-0.166006352,0.002851236,-0.015152156,0.986004138,5.92231576704832E-4,0.030831718154681418,0.33358776999207645,9.953552847927057,-0.307611291,-0.015846642,9.953552847927057,-0.307611291,-0.015846642,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,-3.38E-04,-7.95E-04,-0.00992813,-0.021379653,0.012792551433309339,8.105473070127817E-4,-111.4421176,31.85468729019165,-59.04580292,1.527118102575724E-4,-0.001867783,1.9970002568488082E-4,-70.46183105,34.074721565246584,-10.80614982,-109.1111111,Classroom
65,-0.166315009,0.003420163,-0.015605756,0.9859430095524464,0.001553915,0.031916134,0.334201122,9.939187096160593,-0.317655918,-0.026698557,9.939187096160593,-0.317655918,-0.026698557,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,-0.006174717,-9.73E-05,-0.01121881,-0.021290696,0.013959046,-3.40E-04,-111.4928702,31.85151533126831,-58.92172894,2.4167018393235444E-4,-7.01E-04,-9.50E-04,-70.51294952,34.07191535949707,-10.68109978,-85.375,Classroom
66,-0.166209614,0.003468622,-0.015609964,0.985960728,0.001651629,0.031940154,0.3339858752431221,9.940075661372212,-0.31946796,-0.028362498,9.940075661372212,-0.31946796,-0.028362498,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,8.403629932588744E-4,-0.001819327,-0.011883697,-0.021468612,0.012227323792368463,0.001048226,-111.5112914,31.893239269256593,-59.05714859,6.375346588224028E-5,-0.002433011,4.373784516079044E-4,-70.53137085,34.11327335357666,-10.81761776,-69.44444444,Classroom
67,-0.165574725,0.003170328,-0.015344382,0.9860726346090002,0.001171489,0.031316461,0.33270437711650885,9.944045326084767,-0.31248986,-0.021683503,9.944045326084767,-0.31248986,-0.021683503,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,7.854572777609224E-4,-9.26E-04,-0.009980216,-0.02176514,0.012405240442603827,0.001866642,-111.507632,31.816257266998292,-59.03433472,-2.33E-04,-0.002255094,0.001255795,-70.52783287,34.03641353607178,-10.79431576,-65.625,Classroom
68,-0.165308181,0.002974178,-0.014978927,0.9861236174129745,9.139637746398187E-4,0.030530339,0.3321661694535931,9.948630601457022,-0.305163291,-0.019151293,9.948630601457022,-0.305163291,-0.019151293,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,0.001444955,-0.001309019,-0.01000375,-0.021326279,0.013022018271584281,0.00141592,-111.4705439,31.819795360565184,-59.03152882,2.0608681907370975E-4,-0.001638316,8.050729865343898E-4,-70.49013474,34.039707260131834,-10.79150985,-78.44444444,Classroom
69,-0.165385755,0.003055763,-0.014769964,0.9861136101981969,0.001141688,0.030145055388362662,0.3323192240543736,9.941269397735596,-0.300966472,-0.022202633,9.941269397735596,-0.300966472,-0.022202633,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,-0.003200633,-0.001065545,-0.010600564,-0.021350001,0.012606879361697193,0.001024504,-111.4379702,31.833093376159667,-59.10838882,1.823645914696808E-4,-0.002053455,4.1365623869707137E-4,-70.45792709,34.05263957977295,-10.86849178,-124.25,Classroom
70,-0.165258071,0.003009777,-0.01473272,0.9861357142624346,0.001067179,0.030056233,0.3320612160904894,9.940769834425843,-0.300874216,-0.021166607,9.940769834425843,-0.300874216,-0.021166607,45,1.5,1,240.87100219726562,0,0,149.39999389648438,-86.9109906,40.4279933,-6.84E-04,-0.001644967,-0.010647508,-0.021504195,0.012701768265331833,7.872813120167883E-4,-111.4578558,31.812841243743897,-59.0662991,2.8170133800725046E-5,-0.001958566,1.7643400278050922E-4,-70.47781311,34.033119430541994,-10.82652372,-123.7777778,Classroom
71,-0.165248198,0.003018016,-0.014805583,0.9861362507042376,0.001059635,0.030202685,0.33204158648703863,9.927841547623421,-0.30180347,-0.02121307,9.927841547623421,-0.30180347,-0.02121307,0,1.5,1,17.399999618530273,6.027067429386079E-4,0,149.39999389648438,-86.9109889,40.4279931,-0.008937836,-0.00152249,-0.010820065,-0.021421167,0.012820379410698576,8.110034972365982E-4,-111.4860378,31.843585395812987,-59.0554406,1.1119791996005235E-4,-0.001839955,2.0015621738671098E-4,-70.50599457,34.06374122619629,-10.81493379,-123.125,Classroom
