seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
506,0,0.1702938675880432,1.1903365850448608,10.619999885559082,0.003827031,0,160.6999969482422,-86.9155317,40.3848484,0.002643733,4.727193742122465E-4,6.246155905492097E-4,-0.996932964,0.012672844225341835,0.009630601,0.076624495,0.021151793596235292,0.023794316930822956,2.987922161528208,9.889329734357815,-0.234946726,-0.208550175,-99.32885971,-11.68040177,-34.84112549,-0.021409306,0.012974573850848721,6.212257250049378E-4,-158.2222222,9.889329734357815,-0.234946726,-0.208550175,-51.1486211,-61.48055676,-8.62186183,-2.97E-05,-5.93E-06,1.0378452501648549E-5,Home
507,0,0.12041594833135605,1.2003920078277588,10.625,0.001819284,0,160.6999969482422,-86.9155317,40.3848484,0.00329456,-3.97E-04,-0.001330883,-0.996935075,0.012676041671791328,0.009606377,0.076599502,0.021103371848137334,0.023804941071340673,2.9879727982557736,9.895068066791424,-0.235643664,-0.210106672,-99.31934402,-11.68833179,-34.85173935,-0.021379653,0.012874780831715235,5.051236898557713E-4,-159.125,9.895068066791424,-0.235643664,-0.210106672,-51.13947094,-61.48836475,-8.632109833,0,-1.06E-04,-1.06E-04,Home
508,0,0.12041594833135605,1.0599017143249512,10.607000350952148,0.035294686,0,160.6999969482422,-86.9155324,40.3848487,0.019453696834230885,0.003919271,3.4277575108611466E-4,-0.996930245,0.012527344911133201,0.009688437,0.076676485,0.021245953961483485,0.023494185988330148,2.987820132264813,9.930025249,-0.22888336,-0.210222828,-99.32898247,-11.64733974,-34.83722122,-0.021409306,0.013318546170603882,4.1958682908161174E-4,-157.5555556,9.930025249,-0.22888336,-0.210222828,-51.14886486,-61.44725079,-8.616371813,-2.97E-05,3.380416869864012E-4,-1.91E-04,Home
509,0,0.12041594833135605,1.0698672533035278,10.56000042,0.020052731037139893,0,160.6999969482422,-86.9155325,40.3848487,0.010534295757997383,0.002156002,0.002051798,-0.996934576,0.012306427908609214,0.009659769,0.07665957,0.021154329,0.023058420119499698,2.987860205,9.950529950336346,-0.227001626,-0.208224937,-99.3710717,-11.64001978,-34.7890313,-0.021433028,0.013176212792547003,5.500590580162927E-4,-159.625,9.950529950336346,-0.227001626,-0.208224937,-51.19119896,-61.43968689,-8.569401789,-5.34E-05,1.957083450973902E-4,-6.08E-05,Home
510,0,0.12041594833135605,1.079804539680481,10.526000022888184,0.008666505,0,160.6999969482422,-86.9155324,40.3848487,0.001972578,-5.23E-06,0.002506378,-0.996934715,0.012259567798413699,0.009661143,0.076665076,0.021149975347142774,0.022964647166358616,2.9878502933724413,9.951206577634348,-0.22845358,-0.20792293,-99.36497208,-11.67588779,-34.91420307,-0.021622806,0.013377851734245286,4.077257144319129E-4,-149,9.951206577634348,-0.22845358,-0.20792293,-51.18436676,-61.4761647,-8.694207878,-2.43E-04,3.973472461068225E-4,-2.03E-04,Home
511,0,0.16278821229934692,1.089768409729004,10.506999969482422,0.00291765,0,160.6999969482422,-86.9155324,40.3848487,-0.006624027,-3.04E-04,2.3175168384626074E-4,-0.996932283,0.012306722170374925,0.009669347,0.076688097,0.021174139388411947,0.023056929,2.9878027508559737,9.939874465648945,-0.229840393,-0.210407338,-99.37046211,-11.65758779,-34.88577721,-0.021373723,0.013199935,6.093646069645014E-4,-154.25,9.939874465648945,-0.229840393,-0.210407338,-51.19071102,-61.45749886,-8.665781879,5.930555912042127E-6,2.194305687455587E-4,-1.48E-06,Home
512,0,0.12041594833135605,1.0998213291168213,10.470999717712402,6.578688044101E-4,0,160.6999969482422,-86.9155324,40.3848487,-0.003762819,-9.60E-04,4.972685309289728E-4,-0.996928983,0.012336223494731685,0.009712076,0.076720873,0.021264670452880628,0.023108495290852286,2.987735287657062,9.930524558,-0.230326603,-0.210733916,-99.35765198,-11.6796698,-34.84783531,-0.02123139,0.013211796123498274,7.516979556349874E-4,-146.4444444,9.930524558,-0.230326603,-0.210733916,-51.17704685,-61.47958073,-8.627107859,1.482638978010532E-4,2.3129168056964296E-4,1.408506899131733E-4,Home
513,0,0.15556348860263824,1.1098238229751587,10.472000122070312,8.453727787127718E-5,0,160.6999969482422,-86.9155324,40.3848487,-0.016688726,-0.001821587,2.4277666240062528E-4,-0.996929162,0.012426328348013962,0.009706486,0.07670469,0.021267044891431493,0.023289376,2.9877656362589122,9.900945487531644,-0.232832679,-0.21061776,-99.34606201,-11.66795774,-34.81123539,-0.021373723,0.012986434967193788,6.686701734315206E-4,-152.5555556,9.900945487531644,-0.232832679,-0.21061776,-51.16692093,-61.4679908,-8.590873795,5.930555912042127E-6,5.930555912042127E-6,5.7822904318968934E-5,Home
514,0,0.15556348860263824,1.1197853088378906,10.461000442504883,0.005021958,0,160.6999969482422,-86.9155324,40.3848486,-0.008124722,-0.001661109,-2.36E-04,-0.996932811,0.012617141144006576,0.009637933,0.07663477,0.021158077,0.023681895590378244,2.9879027639777913,9.885217777733663,-0.235899209,-0.209711739,-99.35301567,-11.67625377,-34.84149132,-0.021468612,0.012938990537981384,5.381979456270854E-4,-130.875,9.885217777733663,-0.235899209,-0.209711739,-51.17326485,-61.47616478,-8.621007853,-8.90E-05,-4.15E-05,-7.26E-05,Home
515,0,0.15556348860263824,1.1297926902770996,10.467000007629395,0.003623554,0,160.6999969482422,-86.9155324,40.3848486,-6.52E-04,-6.86E-04,-7.50E-04,-0.996929306,0.012682049830730718,0.009661496,0.07666664,0.021215840153252848,0.023807032857663356,2.987836642907216,9.888011358316662,-0.23607925,-0.210478372,-99.36985176,-11.6987018,-34.80964928,-0.021226942,0.012851286697416352,8.222943730428456E-4,-152,9.888011358316662,-0.23607925,-0.210478372,-51.1897348,-61.49836849,-8.589653845,1.5271181473508477E-4,-1.29E-04,2.1144710178934754E-4,Home
516,0,0.15556348860263824,1.139784336090088,10.470999717712402,0.001780288,0,160.6999969482422,-86.9155324,40.3848486,0.002743388,5.788141951977628E-4,-6.62E-04,-0.996930856,0.012639024683717385,0.009646345,0.076655536,0.021178723358124204,0.023723796263192463,2.9878603532476333,9.892977168259112,-0.234026185,-0.210129903,-99.31861183,-11.70943776,-34.83929543,-0.021421167,0.013081323879870396,4.907534983307484E-4,-159,9.892977168259112,-0.234026185,-0.210129903,-51.13837303,-61.50971489,-8.619787779,-4.15E-05,1.0081945050471616E-4,-1.20E-04,Home
517,0,0.16278821229934692,1.1498100757598877,10.472999572753906,6.765750586055219E-4,0,160.6999969482422,-86.9155324,40.3848486,0.002104296,7.902447459767166E-5,2.0379985420449265E-4,-0.996925532,0.012590242676364565,0.009727962,0.076722454,0.021335583,0.023612556,2.987725403702375,9.896113498,-0.233512195,-0.210896534,-99.31202408,-11.68576979,-34.83575733,-0.021290695,0.013010157190841956,7.754201753272955E-4,-155.2222222,9.896113498,-0.233512195,-0.210896534,-51.13251713,-61.48604679,-8.615883808,8.89583386806319E-5,2.9652779560210635E-5,1.6457290677986678E-4,Home
518,0,0.16278821229934692,1.1598150730133057,10.604000091552734,0.005339281,0,160.6999969482422,-86.9155324,40.3848485,0.020018290547491276,0.001211505,1.214438850439868E-4,-0.996930127,0.012460531911007988,0.009665994,0.076691688,0.021191245812958885,0.023364082,2.987791809063513,9.932621372556223,-0.230346931,-0.209944052,-99.37460968,-11.67137383,-34.93396725,-0.021433028,0.013140629470637702,6.449479497833521E-4,-161.5,9.932621372556223,-0.230346931,-0.209944052,-51.19412693,-61.47140678,-8.713727846,-5.34E-05,1.6012500962513744E-4,3.4100679540554587E-5,Home
519,0,0.16278821229934692,1.169842004776001,10.63599967956543,0.003889869,0,160.6999969482422,-86.9155324,40.3848485,0.011340270922021958,0.001085618,0.001169738,-0.996924962,0.012248193754733187,0.009737216,0.076783996,0.021302688,0.022927743681136845,2.987610266046617,9.955278424116281,-0.226950025,-0.210706441,-99.29079636,-11.71163383,-34.9171312,-0.021516056,0.013318546170603882,6.212257289607982E-4,-154.8888889,9.955278424116281,-0.226950025,-0.210706441,-51.11067867,-61.51191063,-8.697379827,-1.36E-04,3.380416869864012E-4,1.0378460413369449E-5,Home
520,0,0.16278821229934692,1.1798161268234253,10.654999732971191,0.001936387,0,160.6999969482422,-86.9155324,40.3848485,-2.02E-04,4.394673606724415E-4,0.001409263,-0.996929536,0.012220953274699091,0.009670982,0.076737332,0.021165305386903217,0.022884603427017775,2.9877060686500325,9.951520169822915,-0.227164244,-0.209154189,-99.30153221,-11.71199981,-34.85137352,-0.021385584,0.013128768363334601,6.212257278305523E-4,-162.125,9.951520169822915,-0.227164244,-0.209154189,-51.12178093,-61.51191082,-8.631255808,-5.93E-06,1.482638978010532E-4,1.0378458152877764E-5,Home
521,0,0.1702938675880432,1.189861536026001,10.663999557495117,0.003808504,0,160.6999969482422,-86.9155323,40.3848485,-0.001515814,-9.85E-04,0.001761682,-0.996930126,0.012188731647521546,0.009672028,0.076734612,0.021162356783464117,0.022820248729684977,2.987712302254242,9.948183541159027,-0.228047034,-0.208875413,-99.29250381,-11.70284981,-34.81806725,-0.021421167,0.013259240616004444,6.923923965145662E-4,-162.2222222,9.948183541159027,-0.228047034,-0.208875413,-51.11275311,-61.50263863,-8.598803797,-4.15E-05,2.7873612786598E-4,8.154512796713745E-5,Home
522,0,0.16278821229934692,1.1998451948165894,10.668999671936035,0.00272523,0,160.6999969482422,-86.9155323,40.3848485,-0.00391725,-8.01E-04,0.001079239,-0.996928758,0.012233465638698883,0.00969439,0.076742477,0.021214040303693234,0.022905846641769687,2.987694916215915,9.942105561784171,-0.22851166,-0.209967284,-99.26700592,-11.69491982,-34.82441113,-0.021433028,0.013282962821568678,6.330868402197596E-4,-161.625,9.942105561784171,-0.22851166,-0.209967284,-51.08737701,-61.49483059,-8.603927794,-5.34E-05,3.024583515141485E-4,2.2239571672330783E-5,Home
523,0,0.16278821229934692,1.109044075012207,10.508000373840332,0.028819894418120384,0,160.6999969482422,-86.915533,40.3848485,-0.001864177,-5.91E-04,9.06802284029814E-4,-0.996926967,0.012312020049788631,0.009714995,0.076750569,0.021267447584810164,0.02305915,2.9876762422231526,9.936077006812235,-0.229766149,-0.210362216,-99.33435005,-11.72395576,-34.86162128,-0.021461883,0.013285928119260531,5.756060692454831E-4,-163.1111111,9.936077006812235,-0.229766149,-0.210362216,-51.15423309,-61.52362297,-8.641381788,-8.22E-05,3.0542362947016954E-4,-3.52E-05,Home
524,0,0.16278821229934692,1.1190756559371948,10.465999603271484,0.021162185817956924,0,160.6999969482422,-86.9155331,40.3848485,-1.35E-05,2.572200830700328E-5,9.075261435462433E-4,-0.996927155,0.012271043283919108,0.009717051,0.076754457,0.021265314168577056,0.02297704,2.987669414686925,9.937932681111457,-0.228279346,-0.210431909,-99.30519203,-11.69845783,-34.90554123,-0.021385584,0.013211796,6.805312858207278E-4,-158.3333333,9.937932681111457,-0.228279346,-0.210431909,-51.12519718,-61.49873459,-8.685789804,-5.93E-06,2.3129168056964296E-4,6.968401783842196E-5,Home
525,0,0.15556348860263824,1.1290228366851807,10.42300033569336,0.010485274717211723,0,160.6999969482422,-86.9155331,40.3848485,-1.95E-04,-4.84E-04,6.505074431595293E-4,-0.996927013,0.012269143,0.009706497,0.076757932,0.021244051604016313,0.022974797931400316,2.9876627389667103,9.937793268740755,-0.228767203,-0.210478372,-99.33496033,-11.70858385,-34.87504116,-0.021456751,0.013199935007153206,5.500590540604322E-4,-163.75,9.937793268740755,-0.228767203,-0.210478372,-51.15411098,-61.50886082,-8.654679871,-7.71E-05,2.194305687455587E-4,-6.08E-05,Home
526,0,0.12041594833135605,1.1389656066894531,10.420999526977539,0.004042792,0,160.6999969482422,-86.9155331,40.3848485,-0.003059739,0.001085702,0.001793205,-0.996923449,0.012342430434180695,0.009756225,0.076786194,0.021355201499265373,0.023112687,2.9876030810828347,9.933411227846609,-0.22853489,-0.210408678,-99.33740021,-11.70394782,-34.7912273,-0.021361862,0.013282962839652612,4.1958682964673467E-4,-158.7777778,9.933411227846609,-0.22853489,-0.210408678,-51.15740524,-61.50373665,-8.571353807,1.779166773612638E-5,3.024583515141485E-4,-1.91E-04,Home
527,0,0.16278821229934692,1.149071216583252,10.383000373840332,0.002607013,0,160.6999969482422,-86.915533,40.3848485,-0.001315839,-0.001217545,1.1475586775437142E-4,-0.996924117,0.012347589,0.009759184,0.076776265,0.02136167,0.02312273,2.9876227980678522,9.929728896872511,-0.230811556,-0.212034868,-99.38168579,-11.71834387,-34.87357758,-0.021219528,0.013152490577940802,6.805312852556049E-4,-150.125,9.929728896872511,-0.230811556,-0.212034868,-51.20242283,-61.51837673,-8.65394783,1.6012500962513744E-4,1.719861214492217E-4,6.968401670817611E-5,Home
528,0,0.14866068959236145,1.158996343612671,10.390999794006348,0.001205928,0,160.6999969482422,-86.9155331,40.3848485,-0.017612559,-0.00126915,0.001300319,-0.996920999,0.012434931,0.009777842,0.076800255,0.021412933878238918,0.023293508976263907,2.9875720403726818,9.897220648252047,-0.232109549,-0.210798472,-99.35374825,-11.70260579,-34.85759521,-0.021278834,0.013282962812526711,6.805312790392527E-4,-129.7777778,9.897220648252047,-0.232109549,-0.210798472,-51.17350906,-61.5027607,-8.637233791,1.0081945050471616E-4,3.024583515141485E-4,6.968400766620937E-5,Home
529,0,0.14866068959236145,1.1689720153808594,10.404000282287598,0.005112942,0,160.6999969482422,-86.9155331,40.3848484,-0.00898663,-0.001033714,0.001106569,-0.996919824,0.012611934083324033,0.009785943,0.076785669,0.021456076501353272,0.023645536,2.9875966785023516,9.880060344066434,-0.234972861,-0.211291468,-99.3732679,-11.69491976,-34.83368317,-0.021361862,0.013116907183695766,5.975035007916463E-4,-143.375,9.880060344066434,-0.234972861,-0.211291468,-51.19315083,-61.49507469,-8.613809795,1.779166773612638E-5,1.3640278597696893E-4,-1.33E-05,Home
530,0,0.14866068959236145,1.1790646314620972,10.428999900817871,0.00466729,0,160.6999969482422,-86.915533,40.3848484,-7.12E-05,-0.001637544,0.001014565,-0.996923465,0.012652369387881848,0.009719064,0.076740182,0.021327841556766657,0.023737429577893425,2.9876885020617143,9.882267350132025,-0.236134425,-0.209897589,-99.36180008,-11.71309774,-34.94140926,-0.021373723,0.013057601674306162,8.228646237538784E-4,-137.3333333,9.882267350132025,-0.236134425,-0.209897589,-51.1813168,-61.51300888,-8.721291876,5.930555912042127E-6,7.709722911703934E-5,2.1201735859718715E-4,Home
531,0,0.16278821229934692,1.1890217065811157,10.432000160217285,0.002968405,0,160.6999969482422,-86.915533,40.3848484,0.003099553,8.531276462147537E-7,6.777094405831642E-4,-0.996922083,0.012647549115410708,0.009727092,0.076757978,0.021343534287897127,0.023726204,2.987652730015875,9.889469174505438,-0.234955438,-0.210455141,-99.33422844,-11.67405781,-34.87052738,-0.021456751,0.013176212756379136,5.737812794039695E-4,-102,9.889469174505438,-0.234955438,-0.210455141,-51.15386688,-61.47421272,-8.650043869,-7.71E-05,1.957083450973902E-4,-3.71E-05,Home
532,0,0.16278821229934692,1.1990022659301758,10.423999786376953,0.001394724,0,160.6999969482422,-86.915533,40.3848484,0.002279896,-3.14E-04,-6.44E-04,-0.996917711,0.012626693637755055,0.00978613,0.076810623,0.021459321151129328,0.023674401060606424,2.9875462422004113,9.892800007051635,-0.234078455,-0.212662112,-99.3270298,-11.71053581,-34.82587509,-0.021215195,0.013097975080689559,7.400649371377837E-4,-118.8888889,9.892800007051635,-0.234078455,-0.212662112,-51.14740101,-61.51081268,-8.605879841,1.6445887740701437E-4,1.174706200030274E-4,1.292176625261513E-4,Home
533,0,0.12041594833135605,1.2090137004852295,10.663000106811523,5.094629595987499E-4,0,160.6999969482422,-86.915533,40.3848484,0.020615299928535537,8.957990743581531E-4,3.3704242081318087E-4,-0.996913338,0.012478636,0.009883289,0.076878987,0.021631835,0.023362721361726232,2.9874105731260427,9.929168580805214,-0.230573436,-0.214009527,-99.29616409,-11.63147979,-34.79000744,-0.021255112,0.013437157207467024,0.001000781,-117.1111111,9.929168580805214,-0.230573436,-0.214009527,-51.11580307,-61.43163479,-8.570133781,1.2454167415288468E-4,4.566528097482272E-4,3.89934028611853E-4,Home
534,0,0.12041594833135605,1.2190030813217163,10.659000396728516,1.5445053577423096E-4,0,160.6999969482422,-86.915533,40.3848484,0.011712333531055635,0.001116794,0.001388005,-0.996918912,0.01221288,0.00983709,0.076855341,0.021498073254106114,0.022840408969996045,2.987465756610759,9.953227580172344,-0.225932985,-0.212336875,-99.29055183,-11.64136179,-34.86284122,-0.021326278,0.012891546090685048,2.5353125337221956E-4,-75.625,9.953227580172344,-0.225932985,-0.212336875,-51.11080105,-61.44151661,-8.64345582,5.337500320837914E-5,-8.90E-05,-3.57E-04,Home
535,0,0.12041594833135605,1.228922963142395,10.626999855041504,0.004909249,0,160.6999969482422,-86.915533,40.3848483,-0.00132333,2.468975568280637E-4,7.193550033476746E-4,-0.996922963,0.012227192,0.009776477,0.076808252,0.021378312133324955,0.022879301181551324,2.9875612258911133,9.948221160370169,-0.227431404,-0.211988404,-99.29030815,-11.69369981,-34.82258125,-0.021433028,0.013223657,6.330868232660719E-4,-78.77777778,9.948221160370169,-0.227431404,-0.211988404,-51.11006905,-61.49373253,-8.603073816,-5.34E-05,2.4315278787274383E-4,2.223954793716808E-5,Home
536,0,0.12041594833135605,1.2390204668045044,10.626999855041504,0.00354665,0,160.6999969482422,-86.915533,40.3848483,4.0907998686855277E-4,7.665261481572123E-4,0.002814764,-0.996918041,0.012251606880171784,0.009850344,0.076858718,0.021530577,0.022915521455765926,2.987457698988683,9.947697180968065,-0.226993164,-0.211189606,-99.32312614,-11.65966174,-34.83978302,-0.02123139,0.013389712755649704,7.87281278109413E-4,-113.875,9.947697180968065,-0.226993164,-0.211189606,-51.14349697,-61.45945087,-8.619421816,1.482638978010532E-4,4.092083647123818E-4,1.7643399091292787E-4,Home
537,0,0.12041594833135605,1.2489938735961914,10.618000030517578,0.004151549,0,160.6999969482422,-86.9155329,40.3848483,-0.001563304,-0.001251557,4.1843183989663724E-4,-0.996925643,0.012271385757451497,0.009753417,0.076769337,0.021338251482659172,0.022971801,2.987638714244065,9.944277707812855,-0.229528027,-0.21226718,-99.31629402,-11.71382978,-34.79622925,-0.021361862,0.012879684938172114,6.33086815354351E-4,-73,9.944277707812855,-0.229528027,-0.21226718,-51.13593292,-61.51422882,-8.576111841,1.779166773612638E-5,-1.01E-04,2.2239545676676393E-5,Home
538,0,0.12041594833135605,1.108906626701355,10.36299991607666,0.024944464,0,160.6999969482422,-86.9155326,40.384848,-0.001537925,-2.40E-05,-0.001454753,-0.996928788,0.012251609095453638,0.009721286,0.076735749,0.021270334503604372,0.022938027905607686,2.987707325555746,9.940491009684441,-0.228688797,-0.212871193,-99.38607819,-11.69711579,-34.82148308,-0.021314417,0.013164351658118002,7.279757133377625E-4,-70.25,9.940491009684441,-0.228688797,-0.212871193,-51.20644886,-61.4970266,-8.601487837,6.52361150324634E-5,1.8384723553379763E-4,1.171284397042275E-4,Home
539,0,0.12041594833135605,1.1188524961471558,10.326000213623047,0.017207195982336998,0,160.6999969482422,-86.9155326,40.3848479,-0.001881099,-0.001905552,0.001541567,-0.996927374,0.012260156918714927,0.009741076,0.076750203,0.021311456355655078,0.022951722,2.987677673691685,9.938969334352363,-0.230323698,-0.209804665,-99.29531006,-11.7112678,-34.83539135,-0.021409306,0.013365990536522519,6.33086836829022E-4,-112.4444444,9.938969334352363,-0.230323698,-0.209804665,-51.11519295,-61.51117867,-8.615761795,-2.97E-05,3.854861320222466E-4,2.2239546806922236E-5,Home
540,0,0.12041594833135605,1.1288543939590454,10.253000259399414,0.008201902,0,160.6999969482422,-86.9155326,40.3848479,-1.47E-04,-2.54E-04,0.002082443,-0.996916639,0.012203198875515507,0.009908545,0.076877271,0.021639599017082498,0.022809636367198367,2.987420386992968,9.938234597733878,-0.226618308,-0.213289357,-99.27823021,-11.69321181,-34.82550911,-0.02127393,0.013462133983221766,9.397649986427636E-4,-115.875,9.938234597733878,-0.226618308,-0.213289357,-51.09860088,-61.49263454,-8.605391846,1.0572356404736638E-4,4.816295695491135E-4,3.289177318667778E-4,Home
541,0,0.12041594833135605,1.1388767957687378,10.20199966430664,0.003026556,0,160.6999969482422,-86.9155326,40.3848479,-0.001136428,1.9167913395224265E-4,2.360579747598148E-4,-0.996919671,0.012221430934676267,0.009869717,0.076839984,0.021564118292869874,0.022852774908386386,2.987495621431221,9.936111867,-0.2269087,-0.214055989,-99.30079987,-11.61476568,-34.84466309,-0.02133814,0.012903407197988149,4.6703126338012155E-4,-59.88888889,9.936111867,-0.2269087,-0.214055989,-51.1205608,-61.41467682,-8.624667788,4.151389138429489E-5,-7.71E-05,-1.44E-04,Home
542,0,0.16278821229934692,1.1488999128341675,10.159000396728516,8.21317604277283E-4,0,160.6999969482422,-86.9155326,40.3848479,-0.001150446,1.1361686928758344E-4,0.002415515,-0.996921534,0.012264445,0.009829892,0.076814041,0.021490739,0.022945238223064292,2.9875474740000603,9.935194256236253,-0.227936684,-0.211128848,-99.29433403,-11.68808783,-34.88870533,-0.021219529,0.012962712775192503,6.568090469142403E-4,-50,9.935194256236253,-0.227936684,-0.211128848,-51.11446102,-61.48836483,-8.669197836,1.6012500962513744E-4,-1.78E-05,4.5961765368984454E-5,Home
543,0,0.12041594833135605,1.1588488817214966,10.166000366210938,9.474545367993414E-5,0,160.6999969482422,-86.9155326,40.3848479,-0.020345558,-0.004842239,-0.002810927,-0.996919859,0.012340450596100496,0.009852536,0.076820578,0.021547807832655398,0.023093158867463326,2.9875319027206273,9.897367801,-0.233910028,-0.216518506,-99.34984436,-11.68308578,-34.79415516,-0.021041612,0.013105046094476599,9.414757352132459E-4,-141,9.897367801,-0.233910028,-0.216518506,-51.17094711,-61.48299679,-8.573549833,3.380416869864012E-4,1.2454167415288468E-4,3.3062845253774406E-4,Home
544,0,0.14866068959236145,1.1688657999038696,10.18500042,0.004929135,0,160.6999969482422,-86.9155326,40.3848478,-0.009445237,-0.004240246,-0.001234847,-0.996917853,0.012597096993506533,0.009857236,0.076804302,0.021596439,0.023604561999729535,2.987557982935489,9.879124889006981,-0.237573927,-0.214709815,-99.34325638,-11.7074858,-34.86467125,-0.021361862,0.012867823835389995,6.568090486096091E-4,-85.25,9.879124889006981,-0.237573927,-0.214709815,-51.16277283,-61.50764057,-8.643821859,1.779166773612638E-5,-1.13E-04,4.596176367361569E-5,Home
545,0,0.16278821229934692,1.178824543952942,10.196000099182129,0.003525578,0,160.6999969482422,-86.9155326,40.3848478,1.4493997814585862E-4,0.00180092,7.877940113104663E-5,-0.996919746,0.012653306271266011,0.009830566,0.076773977,0.021551202132719233,0.023721409256307825,2.98761803,9.883391306238266,-0.231415569,-0.212685344,-99.30665611,-11.69613979,-34.82404518,-0.021326279,0.012915268323375183,8.58447952444656E-4,-79.33333333,9.883391306238266,-0.231415569,-0.212685344,-51.12605091,-61.49641659,-8.603439808,5.337500320837914E-5,-6.52E-05,2.476006669435397E-4,Home
546,0,0.12041594833135605,1.1888761520385742,10.229000091552734,0.004127474,0,160.6999969482422,-86.9155325,40.3848478,0.003805948,7.859145842709587E-4,0.003146787,-0.996922187,0.012621035302075947,0.009800187,0.076751445,0.021485096892540894,0.023662212530820115,2.9876647527935436,9.889384991914323,-0.234415309,-0.209293576,-99.41206375,-11.66490771,-34.84722549,-0.021409307,0.013069462759004346,6.923923886028453E-4,-67.875,9.889384991914323,-0.234415309,-0.209293576,-51.23243481,-61.46506287,-8.627595797,-2.97E-05,8.895832511768178E-5,8.154509971099137E-5,Home
547,0,0.12041594833135605,1.1988199949264526,10.281999588012695,0.002803017,0,160.6999969482422,-86.9155325,40.3848478,0.002842005,-0.003095981,-0.001126649,-0.996924672,0.012628035882071963,0.009775806,0.076721231,0.021436818414232107,0.02368058,2.987725781005563,9.893860002165859,-0.237618324,-0.21335905,-99.32800598,-11.70699786,-34.78976303,-0.021373723,0.013199935007153206,4.551701521211602E-4,-110.8888889,9.893860002165859,-0.237618324,-0.21335905,-51.14801109,-61.50715279,-8.570133791,5.930555912042127E-6,2.19430566485067E-4,-1.56E-04,Home
548,0,0.12041594833135605,1.058400273323059,10.355999946594238,0.026780083775520325,0,160.6999969482422,-86.9155331,40.384848,0.018352731,0.001369637,-7.23E-04,-0.996922001,0.012456708262195287,0.009843828,0.07677509,0.021547317739973947,0.023327322514022437,2.987620460176931,9.928158000834937,-0.229263771,-0.214148915,-99.33569221,-11.68076778,-34.80049911,-0.021278834,0.013152490492042118,9.651979503845705E-4,-52.375,9.928158000834937,-0.229263771,-0.214148915,-51.15667271,-61.48006859,-8.580137815,1.0081945050471616E-4,1.7198611918873E-4,3.543506818371418E-4,Home
549,0,0.12041594833135605,1.0683517456054688,10.38700008392334,0.018694058060646057,0,160.6999969482422,-86.9155332,40.3848479,0.012420250819279598,0.003893833,0.002465346,-0.996921949,0.012202909565530717,0.009875695,0.076812512,0.02157256,0.022815515699151617,2.987551035789343,9.952611886181877,-0.223310755,-0.212127793,-99.29226028,-11.65575779,-34.81623726,-0.021309171,0.013368157477368815,6.813296103455985E-4,-47.77777778,9.952611886181877,-0.223310755,-0.212127793,-51.11263084,-61.4560347,-8.596119862,7.048237603157759E-5,3.8765306593492057E-4,7.048233293552094E-5,Home
550,0,0.12041594833135605,1.0784118175506592,10.482999801635742,0.009224984,0,160.6999969482422,-86.9155332,40.3848479,-2.04E-04,-0.001203184,0.001905869,-0.996919794,0.012177137269195422,0.00990622,0.076840658,0.021630107,0.022758816432171654,2.987494535816526,9.948508632993235,-0.227686948,-0.213289356,-99.30592422,-11.66649378,-34.84295517,-0.021314417,0.013211796096372373,8.347257304918564E-4,-111.5,9.948508632993235,-0.227686948,-0.213289356,-51.12678295,-61.46628281,-8.623325853,6.52361150324634E-5,2.312916896116097E-4,2.2387844725123163E-4,Home
551,0,0.12041594833135605,1.0883874893188477,10.498000144958496,0.003583995,0,160.6999969482422,-86.9155332,40.3848479,-0.004012663,-0.004250442,0.001191039,-0.99692664,0.012168632,0.009824596,0.07676367,0.021464222879375067,0.022756081,2.987651049512104,9.941713564604232,-0.230619897,-0.212290412,-99.32544388,-11.6710078,-34.7967173,-0.021504195,0.013211796123498274,4.9075348702829E-4,-104,9.941713564604232,-0.230619897,-0.212290412,-51.14532707,-61.47091862,-8.576477833,-1.25E-04,2.312916896116097E-4,-1.20E-04,Home
552,0,0.12041594833135605,1.0983684062957764,10.53600025177002,0.001059378,0,160.6999969482422,-86.9155332,40.3848479,-0.001949653,4.831553952207843E-4,1.7502412055302592E-4,-0.996929172,0.012226603111451111,0.009785056,0.07672665,0.021393457210613687,0.022878554640609085,2.9877247694626594,9.937877442072896,-0.2269087,-0.212476262,-99.34801414,-11.68247581,-34.85637516,-0.021172084,0.013271101669055744,9.414757363434917E-4,-114,9.937877442072896,-0.2269087,-0.212476262,-51.16887291,-61.48238659,-8.636501827,2.0756945692147446E-4,2.905972464715393E-4,3.306284694914317E-4,Home
