seconds_elapsed,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,class
175,-0.017779807,0.025037324,-0.002593136,-29.33333333,3.6207159185409545,-23.15254961,-11.85376376,-57.03902493,12.727527742385865,-46.71306702,-0.036015261,-0.037953392,-0.011176102,9.865642584643318,1.0812073650869352,-0.016439039,45,1.5,1,46.08000183105469,20.781143188476562,358.8543395996094,155,-86.9097668,40.4258109,9.865642584643318,1.0812073650869352,-0.016439039,-0.472644153,-0.026392829,0.049678398965342534,0.8794395836811622,5.303241974545318E-4,-0.112547511,0.9863188324622738,0.003294424,0.013431226509709128,-0.003356695,Garage
176,-0.020863696,0.005774879,0.002946004,-28.44444444,3.4534539651870726,-23.67092752,-11.78776181,-57.20628696,12.208905763626099,-46.64767494,0.011405370767834117,0.051427381,0.052303409,9.891776424,1.177484440115782,0.034166746405669704,45,1.5,1,46.08000183105469,20.781143188476562,358.8543395996094,155,-86.9097668,40.4258109,9.891776424,1.177484440115782,0.034166746405669704,-0.486271533,-0.026885132,0.050002567144562894,0.8719420600863337,0.001763795,-0.113614699,1.0175519325200795,2.1053473939847887E-4,-0.005831219,0.002182444,Garage
177,-0.042213697,0.003177295,0.043890561,-25.25,3.6176659202575685,-24.74062361,-12.94956778,-57.0419529,11.139453735351562,-47.80923706,0.017035113955007015,-0.073058955,0.004576174,9.952562480296903,1.2380737326677562,0.15568447627072918,45,1.5,1,46.08000183105469,20.781143188476562,358.8543395996094,155,-86.9097668,40.4258109,9.952562480296903,1.2380737326677562,0.15568447627072918,-0.507095581,-0.039603892,0.052400876,0.859313113,-0.01494774,-0.130631309,1.065256758800988,-0.021139466,-0.008428803,0.043127003,Garage
178,-0.026817974,0.00706774,0.010833642876128332,-24.77777778,3.2858259296417236,-27.20819542,-13.76208776,-57.3745248,8.672003870010377,-48.62212311,-0.030107831,-0.159107131,-0.052667877,9.952934144770058,1.3308333598294304,0.1312916224270842,45,1.5,1,46.08000183105469,20.781143188476562,358.8543395996094,155,-86.9097668,40.4258109,9.952934144770058,1.3308333598294304,0.1312916224270842,-0.532909896,-0.047489622,0.057642725377696234,0.8428264810043631,-0.018872696,-0.148326798,1.1262381782809507,-0.005743743,-0.004538358,0.010070083970294415,Garage
179,-0.009631223,0.020150547,0.010228726267475563,-23.875,1.458875972032547,-27.51966152,-15.05138376,-59.20062069,8.360415849685669,-49.911297,0.007916043,-0.078140574,-0.001882802,9.922443149159255,1.2745817020101455,0.091435445,45,1.5,1.4167137145996094,18.267000198364258,9.089149475097656,98.10482025146484,155.59999084472656,-86.9091226,40.4255626,9.922443149159255,1.2745817020101455,0.091435445,-0.554660339,-0.041249192,0.053990351198946386,0.8292670128414932,-0.008610988,-0.135716982,1.1784464745845609,0.011443007659411185,0.008544448,0.009465167,Garage
180,-0.030377904,0.010689827137796853,-0.033608346,-24.33333333,2.264563934803009,-29.12225351,-12.92528975,-58.39517685,6.7577018594741824,-47.78581318,-0.03019133,0.02003627,0.020836946,9.835456403713781,1.2097141389707917,0.093415913,45,1.5,1.4167137145996094,18.267000198364258,9.089149475097656,98.10482025146484,155.59999084472656,-86.9091226,40.4255626,9.835456403713781,1.2097141389707917,0.093415913,-0.577396042,-0.037808832,0.046677462,0.8141832838837917,-0.00782434,-0.119959396,1.233226212171408,-0.009303674,-9.16E-04,-0.034371905,Garage
181,-0.032048724,0.012120574,0.001665004,-24.25,3.5061579144001005,-27.03739561,-10.86422182,-57.15431496,8.842803802490234,-45.72401314,-0.035556441,0.011183538483184518,0.005499097,9.825330530555503,0.9568444733480805,0.087163792,45,1.5,1.4167137145996094,18.267000198364258,9.089149475097656,98.10482025146484,155.59999084472656,-86.9091226,40.4255626,9.825330530555503,0.9568444733480805,0.087163792,-0.599456827,-0.031984906,0.035732749,0.7989381690627163,-0.008283895,-0.095595247,1.2870128629277053,-0.010974494,5.144757440187109E-4,9.014445528822038E-4,Garage
182,-0.020733223,0.009570435,0.003586504,-23.44444444,3.306199963092804,-26.31198339,-10.3769538,-57.35427265,9.567971801757812,-45.23613514,0.018154154,0.014440426,-0.019841183,9.899635787149078,1.0350264710130044,0.027139952,45,1.5,1.4167137145996094,18.267000198364258,9.089149475097656,98.10482025146484,155.59999084472656,-86.9091226,40.4255626,9.899635787149078,1.0350264710130044,0.027139952,-0.617964651,-0.033688212,0.038934886093857216,0.7844876849535599,-0.004754862,-0.102911653,1.3341841709266589,3.4100691408135936E-4,-0.002035663,0.002822945,Garage
183,-0.021777001,0.012298490485917885,-0.001051191,-30.875,3.048169915676117,-26.94199146,-10.05560578,-57.61169273,8.937719821929932,-44.91564114,0.043763735,-0.148934058,0.001861541,9.981258938613447,0.796679261,0.060691738927576386,45,1.5,1.4167137145996094,18.267000198364258,9.089149475097656,98.10482025146484,155.59999084472656,-86.9091226,40.4255626,9.981258938613447,0.796679261,0.060691738927576386,-0.637610704,-0.032516527,0.034644299,0.7688363130810192,-0.005921345,-0.094886043,1.3844438143146849,-7.03E-04,6.923924275963268E-4,-0.00181475,Garage
184,-0.021029751,0.011373323732557552,0.001593837,-36.11111111,3.2414179491996764,-27.3270236,-10.25080583,-57.41807899,8.553053817749024,-45.11181717,-0.076974147,0.3703376141566675,0.008236656,9.83295094,1.479917660355568,0.068181066,45,1.5,1,23.368999481201172,5.7738423347473145,339.2948913574219,154.39999389648438,-86.9092719,40.4258175,9.83295094,1.479917660355568,0.068181066,-0.655622152,-0.038900381,0.039991288,0.752907441,-0.006052244,-0.111482056,1.432536289529893,4.447913882367819E-5,-2.33E-04,8.30277818643931E-4,Garage
185,-0.021148362,0.011895213,8.821701715718412E-4,-26.88888889,3.206525967121124,-27.29566967,-10.33315584,-57.45284897,8.584407835006713,-45.1933131,-0.034303165,0.092349508,0.001863956,9.772769761316985,1.628077691,0.070771215,45,1.5,1,23.368999481201172,5.7738423347473145,339.2948913574219,154.39999389648438,-86.9092719,40.4258175,9.772769761316985,1.628077691,0.070771215,-0.671280155,-0.054799692,0.054946976,0.73709188,-0.007067345,-0.155204885,1.4768594156191186,-7.41E-05,2.8911457923738265E-4,1.1861111824084254E-4,Garage
186,-0.020994167,0.011978240448583677,7.161146082951534E-4,-32.75,3.317423961162567,-27.20953747,-10.38219984,-57.34280487,8.670661849975586,-45.24174706,-0.007320987,0.017310718888217964,0.001164164,9.760974041466573,1.6269393499615123,0.068915615,45,1.5,1,23.368999481201172,5.7738423347473145,339.2948913574219,154.39999389648438,-86.9092719,40.4258175,9.760974041466573,1.6269393499615123,0.068915615,-0.689467268,-0.05895743,0.056453844,0.7196641396550298,-0.007102048,-0.163287858,1.5273633720805344,8.006250142183119E-5,3.7214237839453717E-4,-4.74E-05,Garage
187,-0.020909771,0.011782304043523394,5.756060524548118E-4,-29.88888889,2.919703917503357,-26.59270559,-10.32473783,-57.74064686,9.287371816635131,-45.18489502,0.008829768,0.004660128,0.002153266,9.781031368,1.6263585773486535,0.074334314,45,1.5,1,23.368999481201172,5.7738423347473145,339.2948913574219,154.39999389648438,-86.9092719,40.4258175,9.781031368,1.6263585773486535,0.074334314,-0.707610057,-0.060847947,0.055329106748104095,0.7017624280773677,-0.007195808,-0.164519209,1.5785012692213058,1.6445887516825818E-4,1.7620591993013828E-4,-1.88E-04,Garage
188,-0.020934862,0.011717296051747591,6.449479430018771E-4,-29.375,2.0043379426002503,-24.96095554,-9.992775755,-58.6547929,10.91899977684021,-44.85329906,0.017455573220854823,0.002536635,4.376588226522057E-4,9.818201398386538,1.6301452731623234,0.073265674,45,1.5,1,23.368999481201172,5.7738423347473145,339.2948913574219,154.39999389648438,-86.9092719,40.4258175,9.818201398386538,1.6301452731623234,0.073265674,-0.724459928,-0.06227181,0.053760561,0.6843574272776113,-0.00743874,-0.164559029,1.6270982374265357,1.3936806393299E-4,1.1119789679001257E-4,-1.19E-04,Garage
189,-0.02101789,0.011788462650356362,7.754201674155746E-4,-17.44444444,2.303725929260254,-24.88153358,-9.566507816,-58.35589275,10.998177804946899,-44.42605511,-0.003791929,8.225903927701191E-5,0.002239832,9.811592167,1.630865441942678,0.076285741,45,1.5,1.1890997886657715,31.24799919128418,1.8233442306518555,331.9267578,155,-86.909267,40.4257536,9.811592167,1.630865441942678,0.076285741,-0.739998964,-0.063556506,0.052297885,0.6675199837360567,-0.00755196,-0.164633259,1.6730706911642574,5.634027664341683E-5,1.8236457960209946E-4,1.1861111824084254E-5,Garage
190,-0.020875556,0.011942657135716342,6.568090474793633E-4,-30.25,2.6105559253692627,-23.98702967,-9.457561846,-58.04979481,11.892925748825073,-44.31710926,-0.016212973,-0.001186333,0.002338421,9.774822790645858,1.6274272168724282,0.074404007,45,1.5,1.1890997886657715,31.24799919128418,1.8233442306518555,331.9267578,155,-86.909267,40.4257536,9.774822790645858,1.6274272168724282,0.074404007,-0.75492178,-0.064735193,0.050974741686605714,0.6505878098960062,-0.007368365,-0.164818967,1.718380169961059,1.9867361853242787E-4,3.365590237081051E-4,-1.07E-04,Garage
191,-0.020958584,0.011397046018934365,5.144757123718273E-4,-28.44444444,1.9283319306373596,-23.50073755,-9.314943829,-58.73116482,12.379217796325683,-44.17436909,-0.005916966,-6.20E-04,-6.45E-05,9.764746804,1.623415122811611,0.07564138,45,1.5,1.1890997886657715,31.24799919128418,1.8233442306518555,331.9267578,155,-86.909267,40.4257536,9.764746804,1.623415122811611,0.07564138,-0.768645222,-0.065921415,0.049379207,0.634321658,-0.007826844,-0.164736627,1.7610532982835492,2.0756926477968114E-5,-3.04E-04,-1.54E-04,Garage
192,-0.021053473,0.011764740435750161,7.279757246402209E-4,-23.88888889,1.8980759251117707,-23.16121164,-8.932961836,-58.76166477,12.718865776062012,-43.7926313,0.006355138,0.002329966,0.002641208,9.778046136,1.6271484384258974,0.087239293,45,4.765133857727051,1.223927617073059,95.27500153,2.4948360919952393,323.5453796386719,155,-86.9093803,40.4258418,9.778046136,1.6271484384258974,0.087239293,-0.781518228,-0.067142671,0.047731922,0.6183917921723672,-0.008550335,-0.164730763,1.802096903902813,-1.32E-04,5.930551391058755E-6,1.1712845157180886E-4,Garage
193,-0.021077195,0.012855962696440012,6.449479396111395E-4,-25.5,1.995675950050354,-23.22001549,-8.915149784,-58.66369907,12.660183801651002,-43.77420918,0.022146576816595875,0.001370376,0.001955445,9.818973837546931,1.6304240469793672,0.081524397,45,5.562023162841797,1.233909249305725,92.67099762,3.071016311645508,319.33172607421875,155,-86.9094651,40.4258917,9.818973837546931,1.6304240469793672,0.081524397,-0.793762438,-0.067950541,0.046530379,0.6025991231492422,-0.008136867,-0.164700387,1.842235158948065,-1.56E-04,0.001097153,3.410066315198986E-5,Garage
194,-0.021183945,0.012666184961506463,9.414757312573854E-4,-25.55555556,2.0176359486579893,-23.27247547,-8.720681839,-58.6423489,12.607235774993896,-43.57864288,-0.006212605,7.853068194343049E-4,1.1997543347692027E-4,9.808177087,1.6336299655506912,0.067968941,45,4.261748313903809,1.243797779083252,86.31300354003906,3.469055414199829,318.8566589355469,155,-86.9095274,40.4259423,9.808177087,1.6336299655506912,0.067968941,-0.805459855,-0.06858073,0.045694214698759096,0.5868660564561492,-0.00697981,-0.164860675,1.8816753973081275,-2.62E-04,9.07375072626379E-4,3.306284587540962E-4,Garage
195,-0.020886277,0.011876280526988782,6.343413708516612E-4,-27.625,2.0461839401721953,-23.42607349,-8.512915812,-58.61380093,12.454125699996949,-43.37270725,-0.02046012,-0.002308013,-4.00E-04,9.770644067560585,1.628100922,0.06810252,45,4.093079566955566,1.2538018226623535,80.55699920654297,4.025475978851318,316.54742431640625,155,-86.9095955,40.4259858,9.770644067560585,1.628100922,0.06810252,-0.816653362,-0.069529949,0.044405520284691684,0.5711743212663211,-0.006994833,-0.165043904,1.9203563378407404,3.5241159471647385E-5,1.1747062671929598E-4,2.3494096799717787E-5,Garage
196,-0.02101789,0.012001963,6.805312773438839E-4,-27.55555556,2.062653945684433,-23.46133156,-8.405677824,-58.59745308,12.41874571800232,-43.26546917,-0.004364356,4.9824853545253715E-6,0.001205408,9.764656215038114,1.6276130606827226,0.070297877,45,3.873628854751587,1.2637507915496826,74.97000122070312,4.298220634460449,314.6559143066406,155,-86.9096437,40.426016,9.764656215038114,1.6276130606827226,0.070297877,-0.827313658,-0.07039836,0.043057368326823685,0.5556200320280872,-0.007082199,-0.165083738,1.9581926702295693,-9.64E-05,2.4315279239372722E-4,6.968400540571768E-5,Garage
197,-0.020958584,0.011764740444792128,6.33086828917301E-4,-27.375,2.149639929533005,-23.48731756,-8.36431982,-58.51034504,12.392515726089478,-43.22459923,0.007398374,-0.002228863,0.00144622,9.774541169694327,1.6248020778581933,0.07174112,45,3.878814220428467,1.2738531827926636,70.69000244140625,3.8543753623962402,313.50311279296875,155,-86.9096693,40.4260317,9.774541169694327,1.6248020778581933,0.07174112,-0.837320422,-0.071194815,0.041706257002446255,0.5404252479377302,-0.007206409,-0.165057244,1.9946957456255423,-3.71E-05,5.930558172533813E-6,2.2239553588397296E-5,Garage
198,-0.021006029,0.011373323714473619,5.737812799690924E-4,-27.22222222,2.145857926607132,-23.43693163,-8.227191882,-58.51510296,12.443267755508423,-43.08734928,0.018382766871776396,0.001694318,-0.005210367,9.810955322705782,1.633469581604004,0.067395921,45,3.802656888961792,1.2838572263717651,62.47999954223633,2.9404499530792236,312.2022705078125,155,-86.9096791,40.4260362,9.810955322705782,1.633469581604004,0.067395921,-0.846727007,-0.072011569,0.04037442,0.5255590694621929,-0.007421073,-0.165142676,2.029983594579604,-8.45E-05,-3.85E-04,-3.71E-05,Garage
199,-0.02080439,0.011420768,6.68670156477833E-4,-24.625,2.092665935754776,-23.22965351,-8.099945817,-58.56707489,12.65030179977417,-42.96022526,-0.001117512,0.001941327,0.006311199,9.814220132179631,1.633537042488172,0.080107288,45,4.419887065887451,1.2938305139541626,50.612998962402344,1.7900872230529785,311.4519348144531,155,-86.9096745,40.4260321,9.814220132179631,1.633537042488172,0.080107288,-0.855554539,-0.072516347,0.038940872,0.5111051329131265,-0.007597635,-0.164636638,2.0639601864861055,1.171284419647192E-4,-3.38E-04,5.7822881148929154E-5,Garage
200,-0.020970445,0.011788462614188495,8.58447952444656E-4,-24.33333333,2.2735919404029845,-23.0235956,-8.067859807,-58.38627087,12.856359758377074,-42.92765118,-0.017255515,-0.004951882,-0.001292058,9.773829682359418,1.6233617391401125,0.079137382,45,3.709406852722168,1.3038325309753418,46.013999938964844,1.0298726558685303,314.7194824,155,-86.9096688,40.4260304,9.773829682359418,1.6233617391401125,0.079137382,-0.863681813,-0.073357418,0.037551747616922974,0.4972337814210688,-0.008196871,-0.164808451,2.0961741266898737,-4.89E-05,2.9652772778735578E-5,2.476006805064898E-4,Garage
201,-0.021148362,0.011669851551894822,0.001463365,-31.66666667,3.757843938,-25.16079151,-8.731417818,-56.90275101,10.71891978263855,-43.5920631,-0.008441726,0.001394638,-8.99E-05,9.765239933162059,1.6353868332881372,0.071070318,45,3.4968700408935547,1.3138030767440796,43.20199966430664,0.533657432,329.3327941894531,155,-86.9096615,40.4260299,9.765239933162059,1.6353868332881372,0.071070318,-0.871635927,-0.074052091,0.037007033535577716,0.4830870923486728,-0.007130336,-0.165604051,2.128830495,-2.27E-04,-8.90E-05,8.525173705369595E-4,Garage
202,-0.021203448,0.012111221766994836,9.515120568371807E-4,-45.125,4.045153918266297,-25.37551159,-8.836703844,-56.61483105,10.504443826675415,-43.69734898,-0.002108886,5.537752921764667E-4,0.012265286,9.767638493510125,1.6361157060826865,0.082999584,45,3.5741851329803467,1.3238931894302368,40.79399871826172,0.2647431790828705,356.40826416015625,155,-86.909656,40.426029,9.767638493510125,1.6361157060826865,0.082999584,-0.879557212,-0.074839423,0.035753285,0.4684848811190862,-0.007328297,-0.165915251,2.162152953,-2.82E-04,3.5241189135166886E-4,3.4066478446430457E-4,Garage
203,-0.021053473,0.011942657135716342,6.212257182234627E-4,-38.55555556,4.102371950149536,-25.28571957,-8.840363846,-56.55712479,10.594357748031616,-43.70076504,0.018861085,9.805982552685785E-4,0.002064664,9.810224375678498,1.6398791815470724,0.077374708,45,3.6623079776763916,1.3339192867279053,39.29999923706055,0.1922815442085266,35.73738479614258,155,-86.9096519,40.4260286,9.810224375678498,1.6398791815470724,0.077374708,-0.88677711,-0.075437925,0.034397803,0.4546792159960108,-0.007699825,-0.165835816,2.1933898092473596,-1.32E-04,1.8384723553379763E-4,1.0378443459681805E-5,Garage
204,-0.020970445,0.011824046071727299,7.754201696760664E-4,-34.5,4.083949944972992,-25.30706959,-8.826943855,-56.57579067,10.573007841110229,-43.68746696,0.005935391,-0.001120148,-0.001617491,9.819301975583567,1.6394145546607601,0.075754325,45,3.5177407264709473,1.3439557552337646,38.178001403808594,0.1647704541683197,55.459449768066406,155,-86.9096497,40.4260284,9.819301975583567,1.6394145546607601,0.075754325,-0.893399387,-0.075889098,0.033150530049523105,0.44154524687424446,-0.007892069,-0.165632834,2.2228947634835845,-4.89E-05,6.52361150324634E-5,1.645728971727771E-4,Garage
205,-0.020863695,0.011847768227560717,6.212257125722335E-4,-27.44444444,3.9787859416007993,-25.07270756,-8.888553829,-56.68107681,10.807247762680054,-43.74883297,-0.002361112,0.003210901,-0.001338003,9.814063331455861,1.6444557488543317,0.076750367,45,4.230792045593262,1.3538786172866821,37.737998962402344,0.13618654012680054,64.99867248535156,155,-86.9096486,40.4260283,9.814063331455861,1.6444557488543317,0.076750367,-0.899462771,-0.076367292,0.032063984,0.4290590051887105,-0.007960578,-0.165652556,2.250746358945532,5.782289132114174E-5,8.895833642014022E-5,1.037844176431304E-5,Garage
206,-0.021041612,0.012073129,6.330868249614407E-4,-25.75,3.5148199367523194,-24.32704351,-8.770945892,-57.14504295,11.55303379058838,-43.63159111,-5.51E-04,-0.001621283,0.002867158,9.811895773960995,1.6393596014151206,0.0818075,0,3.509999990463257,1.3638551235198975,36.85599899291992,0.097752936,0,155,-86.9096481,40.4260267,9.811895773960995,1.6393596014151206,0.0818075,-0.904843071,-0.076766101,0.031028351737457573,0.41760123991271825,-0.008074349,-0.165595065,2.2761409930812504,-1.20E-04,3.1431946107774106E-4,2.2239549067413923E-5,Garage
207,-0.020934862,0.012179879358635076,6.093646041388867E-4,-30.33333333,4.053571953773498,-24.99377354,-8.941989775,-56.60568108,10.886181735992432,-43.8025132,-0.001074347,0.001970903,-1.63E-04,9.810500228289262,1.6422720024886641,0.075931464,0,4.207897186279297,1.3738359212875366,36.93199920654297,0.084984042,0,155,-86.9096478,40.4260259,9.810500228289262,1.6422720024886641,0.075931464,-0.909839738,-0.077163185,0.030301236574655596,0.40657993340955195,-0.007713406,-0.165812416,2.300456030854901,-1.33E-05,4.21069469754991E-4,-1.48E-06,Garage
208,-0.020650196,0.014458695467837263,0.001131253,-25,3.7329559206962584,-24.92520943,-8.964559841,-56.92763882,10.95498978614807,-43.82422909,-0.001899682,3.2494947748276795E-4,-1.78E-04,9.806844239096039,1.6427569539801588,0.042580047,0,4.224618434906006,1.3839164972305298,37.16999816894531,0.066759415,0,155,-86.9096478,40.4260255,9.806844239096039,1.6427569539801588,0.042580047,-0.914290583,-0.076900505,0.030947893713284463,0.39646620889311857,-0.004446693,-0.1659216,2.3229028877702733,2.713229487993691E-4,0.002698403,5.204062321160025E-4,Garage
209,-0.02095676,0.011723568690985512,6.343413719710392E-4,-33.625,3.7292958974838255,-25.11918959,-9.019825869,-56.93056705,10.761009759902954,-43.87986122,-0.002080275,-0.001758274,1.1515916468432316E-4,9.800080975282539,1.643962080038867,0.055217867,0,4.016590595245361,1.3938096761703491,37.33599853515625,0.044593297,0,155,-86.9096479,40.4260253,9.800080975282539,1.643962080038867,0.055217867,-0.918746051,-0.077611818,0.02960655,0.38599962855760866,-0.005591822,-0.16623392,2.345637092223534,-3.52E-05,-3.52E-05,2.349409400127255E-5,Garage
210,-0.020946723,0.011657990451938318,7.872812769791672E-4,-47.55555556,5.460109925,-25.75297958,-8.396283798,-55.19950897,10.127097816467286,-43.25717327,0.001351069,0.002328282,0.003092089,9.805604249528312,1.6465465605837628,0.059887356047396485,0,3.8254542350769043,1.4038748741149902,37.33700180053711,0.024034416303038597,0,155,-86.9096481,40.4260254,9.805604249528312,1.6465465605837628,0.059887356047396485,-0.92292332,-0.077933261,0.028642301,0.3759097303580312,-0.005802299,-0.166151966,2.367536637389544,-2.52E-05,-1.01E-04,1.7643400108514047E-4,Garage
211,-0.020970445,0.013128768,0.001048226,-46.125,2.9099439191818237,-25.20556545,-9.568215809,-57.75052876,10.67438977241516,-44.42837296,-9.37E-04,-0.004460969,0.002000565,9.802610304749127,1.643201258576032,0.05146311,0,3.743861675262451,1.413849949836731,37.35900115966797,0.014407078735530376,0,155,-86.9096481,40.4260254,9.802610304749127,1.643201258576032,0.05146311,-0.926738243,-0.078252457,0.028247095264711426,0.3663720161590761,-0.005053416,-0.166505556,2.388214359005678,-4.89E-05,0.001369958,4.3737847873380465E-4,Garage
212,-0.02123139,0.012239184940360415,0.002613893,-28.11111111,2.518689978122711,-24.17161552,-9.884317789,-58.14056278,11.70833984,-44.74410896,-0.080208686,0.43300483411955604,0.012677005410773082,9.679632649838346,2.310168625081627,0.060796280608521505,0,3.6846165657043457,1.4239108562469482,39.69599914550781,0.014079716987907887,0,155,-86.9096481,40.4260253,9.679632649838346,2.310168625081627,0.060796280608521505,-0.92841505,-0.089349274,0.03192707,0.3590061600925853,-0.004934299,-0.190002135,2.4031651529293616,-3.10E-04,4.803750266149206E-4,0.002003045,Garage
213,-0.029308807,0.012761073780372667,7.75420200757827E-4,-33.5,3.5076219248771667,-22.99858551,-11.79922975,-57.15236305,12.881369791030885,-46.65877697,-0.067339703,0.3374686773540904,0.011629074,9.497167752,3.1406688804809866,0.079808688,0,4.096925735473633,1.4338963031768799,40.145999908447266,0.00939664,0,155,-86.9096481,40.4260253,9.497167752,3.1406688804809866,0.079808688,-0.924088131,-0.133926242,0.047579627628754645,0.3546641266461715,-0.007349559,-0.285137886,2.407612050621255,-0.008387289,0.001002264,1.645728864354416E-4,Garage
214,-0.02208539,0.012950851583120964,0.004796337,-31.44444444,4.3697959065437315,-22.98333548,-14.99611771,-56.28994484,12.896497745513916,-49.85676289,0.097086619,-0.519526763,-0.004383678,9.698113071108327,2.212478158543411,0.038055754,45,2.426870346069336,1.443865180015564,38.15399932861328,0.23934625089168549,180.34646606445312,155,-86.9096483,40.426019,9.698113071108327,2.212478158543411,0.038055754,-0.926067628,-0.130587707,0.047196111,0.3506396910519276,-0.00440156,-0.278598803,2.4170551577818045,-0.001163872,0.001192042,0.00418549,Garage
215,-0.024386446,0.009973713,0.00323067,-29.75,5.776455903053284,-21.29241558,-13.45013376,-54.88365082,14.587661771774291,-48.30980282,0.10397609229226715,-0.517025754,-0.003885379,9.896604130569013,1.2893829316768832,0.034661081702916346,45,1.6341664791107178,1.4539786577224731,34.18700027,3.240722179412842,179.42874145507812,155,-86.9096472,40.4259446,9.896604130569013,1.2893829316768832,0.034661081702916346,-0.934030101,-0.086483673,0.029949717675742595,0.34502807201691044,-0.003840578,-0.183279167,2.433541147454271,-0.003464927,-0.001785097,0.002619823,Garage
216,-0.02443389,0.005122518,-0.009911442,-31.33333333,2.517347958087921,-21.13296162,-12.69849179,-58.14324696,14.746627702713013,-47.55779518,0.025077672,-0.333861853,0.027248910239454614,9.909102550988058,0.7648001304529246,0.05788366,45,1.4718695878982544,1.4638502597808838,29.22100067138672,4.187814712524414,179.63670349121094,155,-86.909647,40.4258979,9.909102550988058,0.7648001304529246,0.05788366,-0.938304166,-0.052588521,0.017662979201278062,0.34127369783457046,-0.002778073,-0.110977414,2.443766916,-0.003512372,-0.006636292,-0.010522289,Garage
217,-0.022519119,0.016951012,-0.007095226,-33,2.1138939452171326,-21.96256161,-12.13167979,-58.54584721,13.91763777732849,-46.99110523,-0.002565384,-0.136984228,-0.001773302,9.955376384327712,0.5132807875142514,0.015750813623438182,45,1.4427751302719116,1.4739137887954712,22.54800033569336,3.217404842376709,180.06112670898438,155,-86.9096473,40.425877,9.955376384327712,0.5132807875142514,0.015750813623438182,-0.940741863,-0.031024388,0.010050064,0.33750964070741946,-0.002049456,-0.065202763,2.452587822308907,-0.001597601,0.005192202,-0.007706073,Garage
218,-0.021207668,0.014255573905244904,0.001783615,-34.88888889,1.6537099540233613,-21.77175354,-12.93761173,-59.00590874,14.108445720672607,-47.79679302,-0.071956931,0.3924421529168064,0.010201031724171876,9.821375356137175,1.2564119268389582,0.004329731,45,1.3602941036224365,1.4837929010391235,20.582000732421875,1.4471940994262695,176.33811950683594,155,-86.9096452,40.4258791,9.821375356137175,1.2564119268389582,0.004329731,-0.941438893,-0.040962569,0.01483916,0.3341246739174556,5.873307872056967E-4,-0.087167761,2.459534915905554,-2.86E-04,0.002496764,0.001172767,Garage
219,-0.020994167,0.011918934921110139,5.737812652758965E-4,-39.55555556,1.6589559531211853,-21.59887962,-13.41133776,-59.00066273,14.280953702926636,-48.271007,-0.006023,0.1403120246905725,0.005221827,9.797322226959524,1.5555234742396087,0.010041724053523458,45,1.3577187061309814,1.186108112335205,12.430999755859375,0.4800829589366913,4.988774299621582,154.89999389648438,-86.9096452,40.4258985,9.797322226959524,1.5555234742396087,0.010041724053523458,-0.940719606,-0.067628091,0.023567868487059492,0.3315201019777835,-5.00E-04,-0.143356977,2.4639136559754897,-7.26E-05,1.6012500284366237E-4,-3.71E-05,Garage
220,-0.021029751,0.011646129322030302,9.533368402558551E-4,-41,1.7372799408435822,-21.85459162,-13.68864372,-58.92209496,14.025363759994507,-48.54831318,0.006165023,0.028575773,0.002256935,9.820054980424734,1.5618689633332765,0.016982713,45,0.5941380262374878,1.1961848735809326,10.84000015258789,0.21993015706539154,39.89107894897461,154.89999389648438,-86.9096426,40.4258978,9.820054980424734,1.5618689633332765,0.016982713,-0.941035102,-0.073350225,0.024903663,0.32931984367879846,-0.00145752,-0.155073719,2.4682102226516576,-1.08E-04,-1.13E-04,3.424895683176888E-4,Garage
221,-0.02107423,0.012064233655110002,7.635590591235086E-4,-41,1.6421199560165405,-22.08443947,-13.71279964,-59.01871948,13.795759773254394,-48.57551956,0.013581514358520508,0.012588411569595337,-0.014908178,9.831809043884277,1.5888342261314392,0.008075777,45,0.5941380262374878,1.1961848735809326,10.84000015258789,0.21993015706539154,39.89107894897461,154.89999389648438,-86.9096426,40.4258978,9.831809043884277,1.5888342261314392,0.008075777,-0.941363017,-0.07422252,0.025108755255738895,0.32817110419273376,-0.001460394,-0.156863108,2.4706011613210044,-1.53E-04,3.0542362947016954E-4,1.5271178563125432E-4,Garage
