seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,class
408,9.691538634809476,1.9960990357167512,0.24501458389087788,-0.987065069,-0.102052593,2.6689775701209867E-4,0.1236434636764156,-0.025229656,-0.202920855,2.889794549,12.794627752304077,-78.86994812,-17.28886358,-47.5,9.691538634809476,1.9960990357167512,0.24501458389087788,-47.864869,-42.98987148,-52.14853287,0,0.19416487216949463,9.701452255249023,9.972000122070312,0.002352972,0,159.59999084472656,-86.9189164,40.3873448,-0.021089056,0.012191740560878827,6.212257114419877E-4,-0.013771474,-0.003092576,9.711321117808518E-4,-1.68E-04,-2.52E-05,1.0378435547960904E-5,Drive
409,9.689424579583326,1.9928524714071774,0.24608322471669578,-0.98713469,-0.102073217,1.3962112184477183E-4,0.12306949315429891,-0.025371912,-0.202944643,2.8909421707819964,12.823541765213013,-79.0117128,-17.22603361,-47.66666667,9.689424579583326,1.9928524714071774,0.24608322471669578,-47.83693111,-43.13163521,-52.08594696,0,0.19416487216949463,9.711403846740723,9.970999717712402,0.005053004,0,159.59999084472656,-86.9189165,40.3873447,-0.021065334,0.011990101601096611,6.568090395676424E-4,-0.004026422,-7.35E-04,-5.22E-04,-1.44E-04,-2.27E-04,4.596176875972198E-5,Drive
410,9.717534389,2.002252428277025,0.2454559789988601,-0.987208913,-0.102045038,1.0384760437252393E-4,0.1224962386836126,-0.025317205,-0.202894183,2.8921105236683076,12.895521688461304,-78.95888672,-17.20895361,-46.5,9.717534389,2.002252428277025,0.2454559789988601,-47.76495106,-43.0788092,-52.06959888,0,0.19416487216949463,12.411938667297363,9.970999717712402,0.002633896,0,158.29998779296875,-86.9189164,40.3873448,-0.02101789,0.012227324,5.856423703185056E-4,0.016831481341019416,0.003763038,5.878437201953629E-4,-9.64E-05,1.0378433287469219E-5,-2.52E-05,Drive
411,9.746318002348964,1.999653426188867,0.24698924294953206,-0.987288091,-0.101924603,1.846577043806974E-5,0.12195724069785613,-0.025345733,-0.202646524,2.8932057871268344,12.802069711685181,-78.88263618,-17.26629364,-46.44444444,9.746318002348964,1.999653426188867,0.24698924294953206,-47.85767109,-43.00268116,-52.12510899,0,0.2080865204334259,12.421945571899414,9.972000122070312,0.002597494,0,158.29998779296875,-86.9189164,40.3873448,-0.020898024,0.012064233529739656,7.283178565558046E-4,0.013703823,2.989895068682157E-4,-4.20E-04,2.349411023225492E-5,-1.53E-04,1.1747059089919695E-4,Drive
412,9.722180672062253,1.9998712215608763,0.24605999279369428,-0.987353735,-0.101922225,-1.18E-05,0.12142662204874372,-0.025295663,-0.202647872,2.8942857830269824,13.076813735961913,-79.06954025,-17.26617167,-46.25,9.722180672062253,1.9998712215608763,0.24605999279369428,-47.58365929,-43.18934124,-52.12559711,0,0.2080865204334259,12.43189525604248,9.972000122070312,0.007841294,0,158.29998779296875,-86.9189166,40.3873447,-0.021006028,0.012144296050288723,7.042534868639794E-4,-0.011988751,-8.43E-04,-3.10E-04,-8.45E-05,-7.26E-05,9.340621831655069E-5,Drive
413,9.692165902517374,1.9962790706782665,0.24587414261785526,-0.987399757,-0.102073243,-9.97E-05,0.12092447765533207,-0.025407249,-0.202940236,2.895283990693324,12.819759769439697,-78.87934242,-17.25689966,-45.66666667,9.692165902517374,1.9962790706782665,0.24587414261785526,-47.84010292,-42.99950916,-52.11742298,0,0.19416487216949463,12.441954612731934,9.970999717712402,0.003330446,0,158.29998779296875,-86.9189165,40.3873447,-0.021006028,0.011954518261103376,7.16114596992695E-4,-0.014802516,-0.001793197,-8.91E-04,-8.45E-05,-2.62E-04,1.0526732901038909E-4,Drive
414,9.694658994674683,1.9968248663040309,0.24646073293227416,-0.987455706,-0.102105165,-1.74E-04,0.12043962070664156,-0.025464047,-0.202998095,2.896258710657509,12.956643695831298,-79.088694,-17.26983168,-46.33333333,9.694658994674683,1.9968248663040309,0.24646073293227416,-47.70358513,-43.20873913,-52.1303548,0,0.19416487216949463,12.451887130737305,9.970999717712402,0.00435673,0,158.29998779296875,-86.9189164,40.3873447,-0.02112464,0.012013823860912647,6.449479283086811E-4,-0.001310487,-0.001496528,-3.04E-04,-2.03E-04,-2.03E-04,3.4100656935637726E-5,Drive
415,9.720089903155577,1.9963342530056112,0.24415502704462957,-0.987523276,-0.102005235,-1.35E-04,0.11996940335313093,-0.025263041,-0.202820261,2.8972363147920777,12.987021770477295,-78.94168457,-17.33546759,-45.875,9.720089903155577,1.9963342530056112,0.24415502704462957,-47.67296322,-43.06160713,-52.19525909,0,0.19416487216949463,12.46196174621582,9.972000122070312,0.004498508,0,158.29998779296875,-86.9189165,40.3873448,-0.02101789,0.012168018,7.991423814566535E-4,0.016244453133888614,0.003701587,-0.001557336,-9.64E-05,-4.89E-05,1.8829511064873304E-4,Drive
416,9.745040263944459,2.0004694346085334,0.24687308709598282,-0.987589716,-0.101874433,-2.03E-04,0.11953274515068647,-0.025274943,-0.202553995,2.898126104503002,12.856603803634643,-78.90386452,-17.31728971,-47.44444444,9.745040263944459,2.0004694346085334,0.24687308709598282,-47.80301498,-43.02390926,-52.17793507,0,0.19416487216949463,12.471894264221191,9.972000122070312,0.005314061,0,158.29998779296875,-86.9189166,40.3873447,-0.021077195,0.012001962753609546,5.500590314555154E-4,0.011548421915295055,2.5610090459434734E-4,1.6276234561957202E-4,-1.56E-04,-2.15E-04,-6.08E-05,Drive
417,9.724689659563083,2.0016629337107092,0.24538628539992768,-0.98763447,-0.101937101,-3.02E-04,0.11910861679940547,-0.025402722,-0.202665724,2.8989690137140958,13.022889757156372,-79.07905632,-17.32265772,-45.625,9.724689659563083,2.0016629337107092,0.24538628539992768,-47.6368512,-43.19922329,-52.18281502,0,0.19416487216949463,12.481907844543457,9.970999717712402,0.001932878,0,158.29998779296875,-86.9189165,40.3873447,-0.02091114,0.011788463,7.635590488100153E-4,-0.010273082,-0.001171083,-9.60E-04,1.0378447980665177E-5,-4.28E-04,1.5271177517648028E-4,Drive
418,9.693652643740755,1.9937962363067183,0.24657108092192306,-0.987668549,-0.10208942,-3.60E-04,0.11869472594788441,-0.025472503,-0.202966132,2.8997923961052527,12.848795766830444,-78.8514048,-17.34925367,-47.66666667,9.693652643740755,1.9937962363067183,0.24657108092192306,-47.81131138,-42.97205902,-52.20953297,0,0.19416487216949463,12.491923332214355,9.970999717712402,0.004120346,0,158.29998779296875,-86.9189165,40.3873448,-0.021062483,0.011982004122378735,7.635590462506606E-4,-0.014964617,-0.004167569,-0.001240178,-1.41E-04,-2.35E-04,1.527117761165405E-4,Drive
419,9.693164806921505,1.9980882209481545,0.24448026600971962,-0.987722851,-0.102048806,-3.59E-04,0.11827703521957675,-0.025372623,-0.202896163,2.9006502535736676,13.072055740356445,-79.11333817,-17.22530159,-43.75,9.693164806921505,1.9980882209481545,0.24448026600971962,-47.58914917,-43.23338329,-52.08558098,0,0.2080865204334259,12.501936912536621,9.972000122070312,0.003183122,0,158.29998779296875,-86.9189165,40.3873448,-0.021077195,0.012073129406470118,7.042534919500858E-4,-0.001051384,0.00309134,-0.001625693,-1.56E-04,-1.44E-04,9.340621492581316E-5,Drive
420,9.714165817,1.9954485534464272,0.24408533344569716,-0.987767732,-0.102053501,-3.56E-04,0.11789761114757037,-0.025289249,-0.202915922,2.9014266463159357,13.016789751052857,-79.0037825,-17.29386566,-47.625,9.714165817,1.9954485534464272,0.24408533344569716,-47.64319508,-43.12382713,-52.15487686,0,0.19416487216949463,12.511898040771484,9.972000122070312,0.001593497,0,158.29998779296875,-86.9189165,40.3873448,-0.021041612,0.011966379350322543,8.34725719189398E-4,0.013506537502251783,-0.001081886,-0.001374948,-1.20E-04,-2.51E-04,2.238784495117233E-4,Drive
421,9.744691848754883,2.0013783429432843,0.24587414174982644,-0.987786378,-0.101971138,-3.31E-04,0.11781273413341022,-0.025200325,-0.202759785,2.901611571173066,12.986777791976928,-79.00988258,-17.29703756,-48.88888889,9.744691848754883,2.0013783429432843,0.24587414174982644,-47.67271919,-43.12980518,-52.15768276,0,0.19416487216949463,12.521978378295898,9.972000122070312,6.118302117101848E-4,0,158.29998779296875,-86.9189165,40.3873448,-0.020982306,0.012049407164738016,7.872812792396589E-4,0.013252313854624925,9.538132010154354E-5,5.014810747313268E-4,-6.08E-05,-1.68E-04,1.7643400108514047E-4,Drive
422,9.728319525718689,2.0007218305881205,0.24549440036599451,-0.98778749,-0.101956235,-4.09E-04,0.11781610208518296,-0.02535303,-0.202711377,2.9015901968317124,13.183563728332519,-79.0635627,-17.28922968,-43.75,9.728319525718689,2.0007218305881205,0.24549440036599451,-47.47629906,-43.18348511,-52.14914299,0,0.19416487216949463,12.531916618347168,9.972000122070312,0.00382301,0,158.29998779296875,-86.9189166,40.3873448,-0.020923001,0.011954518243019442,8.110034955412294E-4,-0.008800321,-9.04E-04,-0.00113658,-1.48E-06,-2.62E-04,2.001562230379402E-4,Drive
423,9.697741388117226,1.9967901544663513,0.2465710807772516,-0.987776333,-0.102064723,-4.12E-04,0.11781564456166572,-0.025386648,-0.20292709,2.901582257261554,12.873561782836914,-78.89154213,-17.29057175,-47.55555556,9.697741388117226,1.9967901544663513,0.2465710807772516,-47.78617916,-43.01146503,-52.149631,0,0.19416487216949463,12.541954040527344,9.972000122070312,0.004963239,0,158.29998779296875,-86.9189164,40.3873448,-0.020875556,0.012025685,7.279757155982542E-4,-0.015052194,-0.003716882,-8.16E-04,4.5961788539024234E-5,-1.91E-04,1.1712844139959627E-4,Drive
424,9.690493157766397,1.9968743775654765,0.24362070655938492,-0.987772374,-0.102104215,-3.94E-04,0.11781465486415381,-0.025359641,-0.203010297,2.901584984029381,13.154161720275878,-79.10040642,-17.17442757,-46.125,9.690493157766397,1.9968743775654765,0.24362070655938492,-47.50545715,-43.220695,-52.03397495,0,0.19416487216949463,12.55190658569336,9.972000122070312,0.004119586,0,158.29998779296875,-86.9189164,40.3873448,-0.021053473,0.012215462703149296,6.92392376170141E-4,-0.002644687,0.002290505,-0.00174616,-1.32E-04,-1.48E-06,8.154510762271228E-5,Drive
425,9.710565029996113,1.9966711106809598,0.24559246430408607,-0.987774207,-0.102091023,-3.05E-04,0.11781097579638934,-0.025177319,-0.203005341,2.9016113952525613,12.81963773727417,-79.22448097,-17.0032617,-47.44444444,9.710565029996113,1.9966711106809598,0.24559246430408607,-47.84022491,-43.34428108,-51.862565,0,0.19416487216949463,12.56194019317627,9.970999717712402,0.002110191,0,158.29998779296875,-86.9189164,40.3873448,-0.020923001,0.012168018292020825,9.414757357783688E-4,0.010617200610707107,6.450796590268033E-4,-2.67E-04,-1.48E-06,-4.89E-05,3.306284497121295E-4,Drive
426,9.712888199148827,2.1994773485128163,0.24690503005624423,-0.987518836,-0.104519172,-2.46E-05,0.11775899277283595,-0.025210892,-0.207921542,2.9015880754360786,12.277713747024537,-78.01838814,-16.99764971,-33.44444444,9.712888199148827,2.1994773485128163,0.24690503005624423,-48.38251514,-42.13831116,-51.85731888,0,0.2080865204334259,12.57198715209961,9.972000122070312,0.005872812,0,158.29998779296875,-86.9189165,40.3873447,-0.02115646,0.012463633652189925,0.002020495,-0.006616437,0.1447011622098776,0.002963142,-2.35E-04,2.466883060361187E-4,0.001409648,Drive
427,9.483467593,3.183847980591857,0.27491615649348905,-0.983399992,-0.137737649,0.003165207,0.11740016018592038,-0.027156696,-0.275147312,2.9001816383843284,12.104595804214478,-77.67837433,-17.4549057,-33.375,9.483467593,3.183847980591857,0.27491615649348905,-48.55624298,-41.79866299,-52.31469696,3.6357669830322266,0.2080865204334259,12.58188533782959,9.972000122070312,0.17994651198387146,161.99520874023438,158.29998779296875,-86.9189163,40.3873441,-0.020567168,0.012156157175675758,0.00408467,-0.115094926,0.4728221152592631,0.014209569947233477,3.5435067957665013E-4,-6.08E-05,0.003473823,Drive
428,9.452680300740363,3.2943447122296083,0.255041789,-0.979485271,-0.163750418,0.006452341,0.11725201356468849,-0.027215722,-0.32815482,2.8988051669111528,11.163121771812438,-75.90949623,-17.10110564,-19.55555556,9.452680300740363,3.2943447122296083,0.255041789,-49.49686321,-40.02954121,-51.96175079,2.258392333984375,0.10816653817892075,12.591894149780273,9.967000007629395,1.5897408723831177,161.9983367919922,158.29998779296875,-86.9189115,40.3873432,-0.019974112,0.010566768079919252,-0.001822163,-0.01626498,0.069295411,-0.002730975,9.474062577830356E-4,-0.001650177,-0.002433011,Drive
429,9.335068372579721,3.834262469640145,0.28155642331022623,-0.979187859,-0.165712268,0.006230682,0.11687659899007927,-0.028071692,-0.332062455,2.8992937467630626,10.496269822120667,-78.48357437,-17.00789766,-15.625,9.335068372579721,3.834262469640145,0.28155642331022623,-50.16322697,-42.60386337,-51.86732288,3.4875457286834717,0.191049725,12.601919174194336,9.963999748,2.539426803588867,160.99913024902344,158.29998779296875,-86.9189031,40.3873268,-0.020152029,0.014741879503595309,0.00344417,-0.1010827,0.5805959886717564,0.024371449229786697,7.694896126337784E-4,0.002524934,0.002833323,Drive
430,9.42144006,3.149796733578432,0.21903038740121913,-0.977828394,-0.173806366,0.008901476,0.11644457056395059,-0.024552391,-0.349023088,2.900210841188153,11.57584776878357,-76.59879669,-17.32460981,-19.55555556,9.42144006,3.149796733578432,0.21903038740121913,-49.08401516,-40.71871941,-52.18574306,2.4039692878723145,0.5731492042541504,12.611930847167969,9.977999687194824,4.331339359283447,160.9699249267578,158.29998779296875,-86.9188895,40.3872966,-0.021006029,0.013864157148930741,-0.005451664,-0.017487308,-0.265480955,-0.020052863,-8.45E-05,0.001647212,-0.006062511,Drive
431,9.704022518639425,2.471419889371372,0.11477708190372124,-0.979665105,-0.16221686,0.008437258,0.1177342313441258,-0.022865695,-0.325546521,2.8986276075677964,8.430077831745148,-80.29307892,-18.01805765,-16,9.704022518639425,2.471419889371372,0.11477708190372124,-52.22966312,-44.41312317,-52.87809319,1.990832805633545,0.18439088761806488,11.36670970916748,9.977999687194824,5.599228382110596,161.00021362304688,158.29998779296875,-86.9188687,40.3872512,-0.010497084,0.015714490705947347,0.008615615,0.2439490475700897,-0.74007022,-0.108904275,0.010424434727858029,0.003497546,0.008004768,Drive
432,9.552380348872212,2.8752290531269553,-0.296329596,-0.979077993,-0.156040301,0.015980058774641415,0.12914858606544513,-0.009442167,-0.31497148,2.877748528730522,8.817305862903595,-79.0929644,-19.13960363,-16.77777778,9.552380348872212,2.8752290531269553,-0.296329596,-51.8434111,-43.21325314,-54.00000492,1.8287137746810913,0.4891829788684845,11.37658691,9.986000061035156,5.9487385749816895,160.9970245361328,158.29998779296875,-86.9188455,40.3871998,0.034041390772366405,0.028275408,-0.002818497,0.047658994359877506,-0.21611192,-0.36827847,0.05496291,0.016058463,-0.003429344,Drive
433,9.574966902871735,2.6383628289676406,-1.326913081,-0.971724506,-0.133161976,0.060272322,0.18297960351292902,0.071504289,-0.285559735,2.779548133795078,7.086369888782501,-78.6469326,-20.61214363,-18.5,9.574966902871735,2.6383628289676406,-1.326913081,-53.57276096,-42.7667329,-55.47193489,0.9213249683380127,0.1063014566898346,11.386632919311523,9.987999916,7.089755058288574,156.00100708007812,158.29998779296875,-86.9188181,40.3871432,0.15205397850905472,0.053637088276445866,9.045238061494624E-4,0.022468475,-0.1729434,-0.637583025,0.17297549817997676,0.041420143137936696,2.936766278043461E-4,Drive
434,9.631973604554112,2.5589583058959073,-2.425718137,-0.940449807,-0.108797765,0.1267378541451056,0.2928072533850531,0.18312828112574456,-0.284107012,2.5641227393474395,6.185521872118115,-75.2814402,-21.14040359,-15.33333333,9.631973604554112,2.5589583058959073,-2.425718137,-54.47409687,-39.4013633,-55.9998291,1.4607456922531128,0.20518285036087036,11.396628379821777,9.98900032,7.669545650482178,148.00514221191406,158.29998779296875,-86.9187758,40.3870833,0.27274626594724005,0.088114717,0.005223337,0.087482142,-0.276745701,-0.656845683,0.29366778575100944,0.075897772,0.00461249,Drive
435,9.573898324688662,2.539017135657153,-2.842658786,-0.884240034,-0.09068283,0.16421697758933873,0.4254055746550699,0.2260589901972743,-0.305947695,2.279693716938056,7.450417866706848,-68.38600056,-26.42971359,-20.375,9.573898324688662,2.539017135657153,-2.842658786,-53.20956684,-32.50592352,-61.28962711,1.3656346797943115,0.2121320366859436,11.406676292419434,9.973999977111816,8.369174003601074,130.01219177246094,158.29998779296875,-86.9187105,40.3870291,0.2989356017228469,0.078744439,-0.003257358,0.087400501,-0.53593542,-0.660398532,0.3198571190672013,0.066527494,-0.003868205,Drive
436,9.486301783219124,2.4013485156216667,-3.162071576,-0.807351692,-0.046537899,0.19126943592886322,0.5542558179897012,0.27240202901432814,-0.292171354,1.978623547600311,6.237371873855591,-59.68496063,-28.20591156,-23,9.486301783219124,2.4013485156216667,-3.162071576,-54.42273487,-23.80500561,-63.06631283,1.303418517112732,0.7144927978515625,11.416647911071777,9.991000175476074,8.907906532287598,112.05835723876953,158.29998779296875,-86.9186183,40.3869921,0.3234643808846335,0.0719243,-0.021072748,0.080206695,-0.536245987,-0.53459951,0.3443858996757026,0.059707354,-0.021683595,Drive
437,9.568693491128775,2.3678159289635143,-3.049845157,-0.704856812,-0.015511712,0.20363691232158143,0.6777249314252612,0.28356909867629265,-0.303258046,1.653699995244591,4.497895904779434,-48.88820499,-29.89390335,-23.75,9.568693491128775,2.3678159289635143,-3.049845157,-56.16233295,-13.00800577,-64.75357311,1.218245029449463,0.6920260190963745,11.426629066467285,10.00100040435791,9.539334297180176,92.01565551757812,158.29998779296875,-86.9185087,40.3869805,0.2963024334421436,0.082978856,-0.013386747,0.20557409119837491,-0.686733829,-0.326116835,0.31722395382459884,0.070761911,-0.013997594,Drive
438,9.719369749421055,2.3265350773496536,-1.295373702,-0.628660313,-0.003488674,0.1810831507143465,0.756067157,0.2337399580814306,-0.281730575,1.420623125,4.221321921944618,-40.43580124,-28.04328543,-17.77777778,9.719369749421055,2.3265350773496536,-1.295373702,-56.43902908,-4.555601907,-62.90258854,1.1828843355178833,0.5720139741897583,11.436636924743652,10.020000457763672,10.157918930053711,73.01998138427734,158.29998779296875,-86.9183906,40.3869977,0.11741314582454349,0.034704130708615215,0.011379254052248215,0.20942409293165484,-0.500792349,0.9500486144741762,0.13833466425393393,0.022487186,0.010768407,Drive
439,9.546255945001992,3.109992824711846,-0.495497233,-0.601142601,-0.019361059,0.17767852183105876,0.7788662349136131,0.1934985106141822,-0.304708863,1.3444097724933068,5.5699098944664005,-38.84479942,-27.60945339,-10.22222222,9.546255945001992,3.109992824711846,-0.495497233,-55.08970875,-2.964843941,-62.46851261,1.1408181190490723,0.2121320366859436,11.446648597717285,10.020999908447266,10.639516830444336,64.00682067871094,158.29998779296875,-86.9182752,40.3870378,0.026390974,0.026425074618671416,0.004843781,0.063516209,0.066013865,1.3623456758202859,0.047312493,0.014208129418389961,0.004232934,Drive
440,9.555107093551785,3.067517322243996,-0.048202019,-0.600629214,-0.038427681,0.17045310631539057,0.780164028,0.15301756936948277,-0.317465775,1.336724822961011,4.574511919021607,-38.45647327,-27.38192345,-12.5,9.555107093551785,3.067517322243996,-0.048202019,-56.08559483,-2.576517948,-62.24122681,1.0078585147857666,0.20615528523921967,11.456663131713867,10.01200008392334,11.909017562866211,61.002098083496094,158.29998779296875,-86.9181565,40.3870887,-0.023876418,0.019035602057379787,0.00844956,0.087815252,-0.084083349,1.410965824590146,-0.002954899,0.006818657,0.007838712,Drive
441,9.652826568455373,3.032217384542076,-0.064681713,-0.608746392,-0.058384779,0.15639302005561498,0.775501278,0.10538195073604584,-0.319082989,1.348014852175346,3.863495922088623,-39.54044315,-26.13959755,-17.33333333,9.652826568455373,3.032217384542076,-0.064681713,-56.79624504,-3.660365942,-60.99999874,0.8789269328117371,0.22671568393707275,11.466706275939941,9.998999596,13.009081840515137,60.999778747558594,158.29998779296875,-86.9180255,40.3871448,-0.026947762,0.010078979921392882,0.007753061,0.12924163158123309,-0.130077619,0.9400736153698884,-0.006026243,-0.002137965,0.007142214,Drive
442,9.597222476329618,2.7881930221631688,-0.022868298,-0.616037515,-0.084195561,0.1276161727106687,0.7727049079913537,0.028439004498633368,-0.305730534,1.3505246662399144,3.653655924797058,-39.82567913,-25.27107954,-20.375,9.597222476329618,2.7881930221631688,-0.022868298,-57.00657284,-3.945479913,-60.13123684,0.7905659079551697,0.19798989593982697,11.476663589477539,9.982999801635742,14.099247932434082,60.999977111816406,158.29998779296875,-86.917881,40.3872038,-0.028051529,0.010780268142483587,-0.001276552,0.072632058,-0.219659311,0.24840095523491645,-0.007130011,-0.001436677,-0.001887399,Drive
443,9.717177229020201,2.1826840268755423,-0.112721114,-0.627055571,-0.085077757,0.1147871687284951,0.7657463000816049,0.014222924,-0.28639645,1.3743450630058363,2.045573961362243,-42.52322124,-26.03028549,-19.33333333,9.717177229020201,2.1826840268755423,-0.112721114,-58.61465458,-6.643143854,-60.89056496,0.731597364,0.191049725,11.486621856689453,9.979999542236328,14.979426383972168,61,158.29998779296875,-86.917726,40.3872664,-0.022120974,0.012096851576996732,0.00194967,0.18799352645874023,-0.623902307,0.022824373421738448,-0.001199455,-1.20E-04,0.001338823,Drive
444,9.530992233,2.414590996045333,-0.361879914,-0.63437447,-0.080586793,0.11090218608529823,0.7607688724415974,0.018791018578323347,-0.274416974,1.3926902141385866,2.5349159473739564,-41.23404724,-26.57135557,-15.75,9.530992233,2.414590996045333,-0.361879914,-58.12506897,-5.353847888,-61.43139084,0.704537034,0.20518285036087036,11.496772766113281,9.968999862670898,15.209831237792969,61.99932861328125,158.29998779296875,-86.9175648,40.3873306,-0.008409528,0.014089518486639684,-0.007183386,-0.029138565,-0.276282484,-0.182852865,0.012511990421894685,0.001872573,-0.007794233,Drive
445,9.674574046459012,2.419527012167625,-0.193092656,-0.640133835,-0.077189687,0.10698981532483424,0.7568436467531815,0.020849881422461816,-0.263825232,1.4068590981289022,2.114137960970402,-40.65466923,-27.69643953,-11.88888889,9.674574046459012,2.419527012167625,-0.193092656,-58.54633492,-4.774469912,-62.55610863,0.6487806439399719,0.16970562934875488,11.506683349609375,9.967000007629395,15.649761199951172,61.000545501708984,158.29998779296875,-86.9174049,40.3873941,-0.014861973,0.012476407137848618,-5.49E-05,0.12603469496791803,-0.163676489,0.003974856,0.006059546,2.594618827502415E-4,-6.66E-04,Drive
446,9.623616116718182,2.3980177328424546,-0.087004077,-0.648664847,-0.076356964,0.1020334640752922,0.7503183565093475,0.018374622,-0.25493632,1.4280824371911947,2.2659059557132424,-40.4388512,-27.95581154,-12.5,9.623616116718182,2.3980177328424546,-0.087004077,-58.39456688,-4.558773885,-62.81560265,0.6476930975914001,0.191049725,11.516656875610352,9.967000007629395,16.14968490600586,60.999977111816406,158.29998779296875,-86.9172375,40.3874627,-0.023105446,0.013105046036268938,-7.19E-04,0.030815342097606474,-0.098043301,0.092123041,-0.002183927,8.881008111220757E-4,-0.001329927,Drive
447,9.623328616318194,2.3785383053196285,-0.087776518,-0.658090681,-0.076893409,0.098009011,0.7425528394365773,0.015275675948094395,-0.249337485,1.4522516090893052,2.2771299648284913,-40.48948109,-27.93348545,-14.33333333,9.623328616318194,2.3785383053196285,-0.087776518,-58.38358696,-4.609281907,-62.79278877,0.6253553032875061,0.191049725,11.526719093322754,9.965000153,16.649688720703125,60.999977111816406,158.29998779296875,-86.917065,40.3875335,-0.023568029,0.014125101681961452,-6.00E-04,-0.010255415,-0.075911971,0.054899541353716434,-0.002646511,0.001908156,-0.001211316,Drive
448,9.718666937744732,2.356988384885695,-0.106367357,-0.667678001,-0.077924153,0.095579919,0.7341541481705812,0.013629525765561713,-0.246904581,1.477716667147783,2.5761519479751587,-40.44775726,-27.79611343,-14.25,9.718666937744732,2.356988384885695,-0.106367357,-58.08383278,-4.567923899,-62.65590469,0.6064777970314026,0.18384777009487152,11.536799430847168,9.965000153,17.149703979492188,60.999996185302734,158.29998779296875,-86.9168882,40.3876062,-0.023176955,0.011324168574132133,0.002819295,0.072697387,-0.074283115,0.026889652,-0.002255436,-8.93E-04,0.002208448,Drive
449,9.677062608663318,2.2608544027921065,-0.189936105,-0.677074394,-0.078136026,0.093343907,0.7257686072182887,0.01337776,-0.243706633,1.5030397176742554,2.4802599537372587,-40.63893112,-26.73642143,-16.33333333,9.677062608663318,2.2608544027921065,-0.189936105,-58.18009098,-4.758853886,-61.59682278,0.569824219,0.18384777009487152,11.546631813049316,9.963999748,17.58973503112793,61.99942398071289,158.29998779296875,-86.9167086,40.3876791,-0.01909639,0.012464546,-6.12E-04,0.032374771,-0.137516352,-0.060877832,0.001825129,2.476007748820177E-4,-0.001223177,Drive
450,9.684508277374563,2.074434947041632,-0.139198972,-0.684780852,-0.07661691,0.090522713,0.7190206317068304,0.014183286704050684,-0.237338693,1.5237180295499784,2.416087956428528,-40.54328316,-26.74508352,-22,9.684508277374563,2.074434947041632,-0.139198972,-58.24328686,-4.663205929,-61.60475285,0.5798218250274658,0.1984943300485611,11.556644439697266,9.963999748,17.939769744873047,61.999969482421875,158.29998779296875,-86.91652,40.3877546,-0.020709501,0.009345074,-0.001122358,0.029634059054180255,-0.26134979,-0.002248266,2.1201743714927324E-4,-0.002871872,-0.001733205,Drive
451,9.771732969191468,1.8708911080962245,0.081544724,-0.697075749,-0.072758976,0.07595558,0.7092181883969353,0.002729885,-0.210748477,1.553819986223017,2.2311359548568728,-40.69858925,-26.27221151,-24.125,9.771732969191468,1.8708911080962245,0.081544724,-58.42909283,-4.818511913,-61.13273483,0.5730084776878357,0.2126029133796692,11.566644668579102,9.965000153,18.12986183166504,61.999969482421875,158.29998779296875,-86.9163306,40.3878315,-0.032712946,0.009582296,0.00162942,0.03892399,-0.21118363,0.10808428367871104,-0.011791428,-0.002634649,0.001018573,Drive
452,9.790604857298044,1.7411552254970257,0.19906443749249986,-0.711796109,-0.07441217,0.062122083,0.6956289769376366,-0.015403235,-0.193593521,1.5922776680548214,2.6819259417057038,-41.20903713,-26.57062353,-23,9.790604857298044,1.7411552254970257,0.19906443749249986,-57.97805889,-5.328837895,-61.43102482,0.571212888,0.2126029133796692,11.576620101928711,9.965999603271484,18.12999916,62,158.29998779296875,-86.916141,40.3879077,-0.040054975,0.009594157,0.001178698,0.025335830392189396,-0.17487639,0.053229241,-0.019133456,-0.002622788,5.678509156337207E-4,Drive
453,9.789455561961942,1.4948752910188101,-0.125402492,-0.724264449,-0.069950482,0.058422427,0.6834542033741775,-0.011197395,-0.182181288,1.6277282770397594,2.4711099433898926,-41.26869514,-26.61783739,-19.375,9.789455561961942,1.4948752910188101,-0.125402492,-58.18826485,-5.388617885,-61.47726265,0.5513664484024048,0.191049725,11.586652755737305,9.965999603271484,17.97008514404297,62.99944305419922,158.29998779296875,-86.9159526,40.3879805,-0.02357989,0.011705434798077653,-0.001691691,-0.02186053,-0.304156139,-0.229337675,-0.002658372,-5.12E-04,-0.002302538,Drive
