seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,class
264,9.990124587,-0.622145504,0.684655092,-0.036830235,0.004788924,0.020454487,-0.058060143,0.020533068,0.0206413,28.17093086,0.832165837,2.167691469,9.93500042,1.571021199,1.350035071,154.8999939,-86.9104219,40.4263404,-58.59318291,20.55089975,2.177455956,-39.77777778,0.071851017,-0.060253546,0.153197261,0.170904737,-0.031440071,-0.023119873,0.984050463,-0.053517523,0.056507167,-0.342368099,-103.4135424,79.47092064,-32.14211937,9.990124587,-0.622145504,0.684655092,Campus
265,9.953732717,-0.23969171,0.6157598,-0.019499667,0.007279757,0.035221572,-0.040731057,0.023029831,0.035424694,30.53276253,0.932308972,2.177728891,9.93500042,1.545994639,0.201401606,154.8999939,-86.9104224,40.4263555,-59.52209091,18.58828567,0.975999981,-43.875,0.037577759,-0.072384346,0.019743299,0.147457152,-0.031226989,-0.00364024,0.988089537,-0.060040149,0.016780015,-0.295632922,-104.3426936,77.50806244,-33.3443074,9.953732717,-0.23969171,0.6157598,Campus
266,9.911303696,-0.175274256,0.324927311,0.066921875,0.014965759,0.003077958,0.045689002,0.030711384,0.003278116,27.26131058,0.845990539,2.187730789,9.93500042,1.617516518,357.4087524,154.8999939,-86.9104235,40.4263713,-59.85881092,17.87604971,2.765251946,-46.11111111,-0.015882649,-0.05091799,-0.003141102,0.161686858,-0.01737336,-0.003361656,0.986471753,-0.033039518,0.012477734,-0.324635983,-104.6791699,76.79546013,-31.55481144,9.911303696,-0.175274256,0.324927311,Campus
267,9.92193779,-0.216858267,0.366075729,-0.028609002,-0.020083827,-0.022897876,-0.049840394,-0.004348581,-0.022709581,28.07655907,0.840595007,1.872820854,9.93500042,1.586320162,357.0502319,154.8999939,-86.9104258,40.4263876,-59.58528683,18.14408373,3.402335937,-50,-0.002762285,-0.030602003,-0.0097009,0.17159074,-0.020377006,-0.005842681,0.98452866,-0.037822254,0.018742673,-0.344742041,-104.4044261,77.06349442,-30.91809343,9.92193779,-0.216858267,0.366075729,Campus
268,9.91325427,-0.34836852,0.361609577,0.009549678,0.002748812,0.01033696,-0.011683195,0.018494439,0.010529701,29.40470123,0.840595007,1.882733703,9.93500042,1.513737679,354.4345703,154.8999939,-86.9104287,40.4264029,-59.31176296,19.26758162,3.279359908,-56.11111111,0.015277849,0.020237554,0.024635427,0.173220504,-0.020592022,-0.014868811,0.984348956,-0.03530749,0.036675088,-0.347666373,-104.13261,78.1874807,-31.04033745,9.91325427,-0.34836852,0.361609577,Campus
269,9.819296212,-0.248531221,0.391113247,0.030051609,-0.008317604,-0.038495239,0.008824666,0.00742209,-0.03830546,30.28449249,0.910219729,1.892748833,9.93500042,1.519126296,350.6409302,154.8999939,-86.9104327,40.4264172,-59.84624493,18.25388356,3.528971956,-58.66666667,-0.112833167,-0.025747384,0.053975894,0.170654907,-0.01820492,-0.007879986,0.984812439,-0.032882919,0.022050524,-0.342771765,-104.6666039,77.17500229,-30.79060335,9.819296212,-0.248531221,0.391113247,Campus
270,9.943406415,-0.523668069,0.315155649,0.012239185,-0.022764438,-0.013907153,-0.009002584,-0.007020295,-0.013715893,26.58964729,0.845990539,1.902712941,9.93500042,1.645948291,355.3077393,154.8999939,-86.9104367,40.4264319,-59.20013268,19.4782756,3.00656794,-60.375,0.011188512,-0.035727236,-0.083854209,0.161169937,-0.023024281,-0.020310335,0.986154535,-0.038588643,0.047701381,-0.323037166,-104.0197601,78.39854065,-31.31300726,9.943406415,-0.523668069,0.315155649,Campus
271,9.754309613,-0.451302605,0.636862526,0.043141829,0.009580814,-0.015496544,0.021907473,0.025321991,-0.015290457,29.09695816,0.845990539,1.912727475,9.93500042,1.530920506,358.461731,154.8999939,-86.9104388,40.4264469,-59.17866089,18.00805365,2.85321393,-61.33333333,-0.163407803,-0.179988401,0.053072712,0.176329079,-0.032652681,-0.008479051,0.983242792,-0.060660187,0.028308758,-0.353721369,-103.9987765,76.92844086,-31.46684921,9.754309613,-0.451302605,0.636862526,Campus
272,10.05615948,-0.178108474,0.778233623,-0.059796313,-0.012540161,0.058682851,-0.081023256,0.003201018,0.058909694,29.88474846,0.924175322,1.532185435,9.93500042,1.555021644,358.0637512,154.8999939,-86.9104398,40.4264615,-59.11253693,18.30207367,3.156261932,-59.375,0.154520604,0.024926668,0.141536876,0.189684671,-0.033820944,-0.003913149,0.980719741,-0.063990674,0.02054449,-0.381469246,-103.932408,77.22172882,-31.16392334,10.05615948,-0.178108474,0.778233623,Campus
273,9.937679944,0.021506367,0.612524843,-0.119612997,-0.040762307,-0.004569609,-0.140847281,-0.025022712,-0.004378718,29.9946537,0.902108669,1.542265058,9.93500042,1.526214838,356.2941284,154.8999939,-86.9104416,40.4264762,-59.78487888,17.17381771,1.290759976,-55.22222222,0.023330684,0.006845776,-0.057517877,0.14999781,-0.033342403,0.004968081,0.987341118,-0.066898622,-2.04E-04,-0.301519242,-104.6056041,76.09274063,-33.02869333,9.937679944,0.021506367,0.612524843,Campus
274,9.80168688,0.226136256,0.494960011,0.166605625,0.021916369,0.007751236,0.145369788,0.037669409,0.007941015,27.61536026,0.832165837,1.5521698,9.93500042,1.585665822,6.471883297,154.8999939,-86.9104416,40.4264911,-59.58382286,16.79854569,-0.458597991,-50,-0.082872706,0.088471826,-0.514739598,0.151768706,-0.049293719,0.014581254,0.986852436,-0.101805018,-0.013879312,-0.305986138,-104.4040601,75.71868874,-34.77878338,9.80168688,0.226136256,0.494960011,Campus
275,9.967407264,-0.012751068,0.25659538,0.108020629,0.022995731,-0.006754903,0.086787756,0.038751736,-0.006554746,26.34113312,0.832165837,1.562251806,9.93500042,1.665985823,6.073208809,154.8999939,-86.9104382,40.4265066,-60.12257488,17.26031566,3.69598991,-42.22222222,0.040028206,-0.062026426,-0.236524281,0.201320552,-0.024017101,0.00737788,0.978773383,-0.049653227,-0.004963019,-0.405692033,-104.9539141,76.20071053,-30.62053549,9.967407264,-0.012751068,0.25659538,Campus
276,9.831205144,0.041279098,0.196478617,0.167590097,0.007267896,0.063486601,0.146354259,0.023004626,0.063692687,30.94911957,0.954148829,1.572182298,9.93500042,1.605203867,353.5979614,154.8999939,-86.9104373,40.4265219,-60.42891685,15.81510364,7.535329838,-38.11111111,-0.102897269,0.005490913,-0.005655656,0.26547238,-0.009376459,0.004506716,0.963538861,-0.020343968,-0.003594923,-0.537621779,-105.60881,75.3942907,-26.6645636,9.831205144,0.041279098,0.196478617,Campus
277,9.857058636,0.272781778,0.231070007,0.003260324,0.058543483,-0.043998795,-0.017969584,0.074302452,-0.043806053,24.15011024,0.845990539,1.495934606,9.93500042,1.812389612,336.3811951,154.8999939,-86.9104433,40.426537,-61.24839108,11.97149371,11.7087058,-37.25,-0.051197353,-0.077742846,0.314451934,0.326400114,0.009537546,0.015375577,0.944640573,0.008378756,-0.035365055,-0.665498249,-106.4290161,71.55238884,-22.49118752,9.857058636,0.272781778,0.231070007,Campus
278,9.898463089,0.069711092,0.001593295,-0.095877814,-0.003466409,0.035304599,-0.117104756,0.012289596,0.0355181,30.57622719,0.959635377,1.506041169,9.93500042,1.652751923,328.809845,154.8999939,-86.9104548,40.4265511,-60.92997047,14.45077771,12.62834179,-42.11111111,8.39E-04,0.014776393,0.268147576,0.320823077,0.013428524,-0.002157499,0.946904064,0.026935628,-0.004499084,-0.653292147,-106.1102299,74.03155075,-21.57167351,9.898463089,0.069711092,0.001593295,Campus
279,9.968417848,0.124101533,0.134427843,-0.230047746,-0.069710719,0.028626793,-0.251277653,-0.053975472,0.028838811,29.22794342,0.870919049,1.515993714,9.93500042,1.551548719,338.3266296,154.8999939,-86.9104648,40.4265639,-62.33711857,14.52080572,8.558665819,-41.75,0.036514028,-0.035400658,0.187601679,0.237915146,0.004621083,0.006642183,0.970495984,0.005723264,-0.01531614,-0.480722174,-107.5166457,74.10035858,-25.64171549,9.968417848,0.124101533,0.134427843,Campus
280,9.657054674,0.456878116,0.23869858,-0.112594569,0.019923703,0.020205404,-0.133828925,0.035672294,0.02039963,31.88407135,0.962600648,1.526054502,9.93500042,1.533129811,341.3921814,154.8999939,-86.9104715,40.4265779,-60.89093086,12.99873373,3.929009912,-46.33333333,-0.257965588,-0.040575514,-2.54E-04,0.154049657,-0.008667268,0.026737056,0.987239707,-0.025408976,-0.049726368,-0.310431029,-105.9526057,72.5198484,-30.09422735,9.657054674,0.456878116,0.23869858,Campus
281,9.814644075,0.599744738,-0.439474982,0.041918652,0.043121072,-0.028852155,0.02068578,0.058874113,-0.028666825,37.1354866,0.99624294,1.535977125,9.93500042,1.348634362,350.141449,154.8999939,-86.9104758,40.4265913,-62.5051128,12.31711977,6.102439871,-45.625,-0.113254593,0.059488703,-0.153211004,0.155423673,0.01814837,0.024940041,0.987026961,0.028480307,-0.054726512,-0.311528018,-107.4440556,71.77747887,-27.73657745,9.814644075,0.599744738,-0.439474982,Campus
282,10.02203561,0.089629211,0.087105714,-0.019228344,-0.062594053,-0.03347799,-0.040458251,-0.046851393,-0.033301553,35.02029419,0.970978916,1.105132699,9.949000359,1.411288738,359.3215027,154.6999969,-86.9104759,40.4266045,-58.92880486,13.65716769,5.007733901,-46.11111111,0.079770371,0.010493085,0.02395929,0.161688238,-0.001655993,0.005385956,0.986616835,-0.004814423,-0.01002251,-0.324765075,-103.8687238,73.11655075,-28.83189346,10.02203561,0.089629211,0.087105714,Campus
283,9.948224003,-0.009815219,0.330311161,0.004502062,0.014284429,-0.005920521,-0.016727817,0.030031365,-0.005713479,28.24458885,0.904433548,1.115074396,9.94699955,1.601996183,359.0567627,154.6999969,-86.9104739,40.4266196,-59.44901287,17.06279772,2.601893938,-49.5,0.026120516,-0.008951842,-0.040483154,0.152891961,-0.018668411,0.00291495,0.987787971,-0.037481682,-9.74E-05,-0.307213532,-104.3886883,76.52315636,-31.23858734,9.948224003,-0.009815219,0.330311161,Campus
284,9.93985209,-0.223287525,0.139172834,0.043945419,0.02139448,0.003433793,0.022714029,0.037129727,0.003625053,28.77111626,0.918368101,1.125048995,9.94699955,1.625572801,356.4674988,154.6999969,-86.9104724,40.4266359,-58.85658089,16.39570171,3.773215919,-55.55555556,0.002294744,0.009218382,-0.069024359,0.168439361,-0.012367861,-0.009665247,0.98535464,-0.020928644,0.023338881,-0.338388679,-103.7961335,75.85630447,-30.06750942,9.93985209,-0.223287525,0.139172834,Campus
285,9.932304767,0.023951465,-0.080850693,-0.015275629,-0.009717215,0.031331126,-0.036508502,0.006034342,0.031528316,28.67826271,0.845990539,1.135074615,9.94699955,1.553243876,358.6590271,154.6999969,-86.9104714,40.4266514,-57.63157894,16.14011168,5.806345882,-52.875,-0.003317708,-0.041575592,0.02055858,0.171357117,0.005567686,0.002598947,0.984904087,0.010196048,-0.006663324,-0.34448922,-102.5724736,75.6004705,-28.03425739,9.932304767,0.023951465,-0.080850693,Campus
286,10.02091764,-0.036705435,-0.16798544,-0.053020653,0.024727453,-0.030536432,-0.07425056,0.040467148,-0.03034369,30.7762146,0.851469338,1.145149946,9.949000359,1.449446797,359.8183899,154.6999969,-86.91047,40.4266655,-60.38450878,17.56787766,5.391423907,-52.22222222,0.096325735,-0.111044504,-0.028145929,0.158597038,0.007447467,0.002615462,0.987088619,0.014059548,-0.007502258,-0.318638851,-105.3255257,77.0275042,-28.44832548,10.02091764,-0.036705435,-0.16798544,Campus
287,9.973935257,-0.072214458,-0.115375289,0.037325436,-0.034756023,-0.036644906,0.016095529,-0.019017811,-0.036453646,28.96421623,0.890505493,1.03257966,9.94699955,1.540245652,6.063774109,154.7999878,-86.9104674,40.426679,-61.28169697,17.25348371,4.616723928,-53.25,0.05299283,0.027148219,-0.210378587,0.164352964,-0.005774238,-0.004083937,0.986107062,-0.009587611,0.010005583,-0.330204623,-106.222592,76.71420883,-29.22363548,9.973935257,-0.072214458,-0.115375289,Campus
288,9.945192131,-0.19017763,0.034842605,0.025428741,0.018512232,0.020905209,0.004198833,0.034250443,0.021109813,27.74313545,0.832165837,1.042579174,9.93500042,1.582614779,4.290159702,154.7999878,-86.9104631,40.4266937,-61.11907089,17.74233768,5.450349882,-54.11111111,-0.011501002,0.02269909,0.089712511,0.166918642,8.36E-04,-0.011203154,0.985605918,0.005678445,0.021951125,-0.335575728,-106.0594782,77.20257484,-28.39037546,9.945192131,-0.19017763,0.034842605,Campus
289,9.952568281,-0.188739696,-0.167851861,-0.014626233,-0.006455409,-0.010823263,-0.035856141,0.009293182,-0.010632004,29.46776772,0.896270037,1.052524328,9.93500042,1.546082616,358.0827942,154.7999878,-86.9104607,40.4267087,-61.46799091,16.37288769,7.208857861,-53.66666667,0.017249908,-0.011655269,0.104462099,0.179785853,0.011505449,-0.011113008,0.983202174,0.026979959,0.018018583,-0.36197191,-106.4070557,75.83361252,-26.63076946,9.952568281,-0.188739696,-0.167851861,Campus
290,10.06607345,-0.200909986,-0.11098167,-0.065972986,-0.010345855,0.015247459,-0.087202895,0.005401255,0.015449098,29.08292198,0.832165837,1.062513471,9.93500042,1.515768766,358.0127258,154.7999878,-86.9104613,40.4267235,-59.67629868,14.73467169,5.96067585,-56,0.108492263,-0.023087648,0.010109942,0.161173773,0.004603616,-0.009661738,0.986711662,0.012346539,0.017694768,-0.323952397,-104.6159737,74.19356674,-27.87968348,10.06607345,-0.200909986,-0.11098167,Campus
291,9.874601177,0.026771154,-0.052113586,0.004863056,-0.033475024,0.04887371,-0.016368334,-0.017738293,0.049079797,29.86951065,0.896270037,1.072546959,9.93500042,1.518435597,4.002403259,154.7999878,-86.9104615,40.4267384,-57.02060291,15.64881767,5.329813914,-56.77777778,-0.038476449,9.25E-05,-0.162382805,0.144708582,-0.005574113,0.001741527,0.989059001,-0.011209027,-0.001456138,-0.290530191,-101.9608878,75.10844467,-28.51017941,9.874601177,0.026771154,-0.052113586,Campus
292,9.841299182,0.103893223,0.178593432,0.006684078,-0.003183454,-0.026336913,-0.014542864,0.012559079,-0.026138683,33.5880127,0.832165837,1.032042027,8.727999687,1.316053987,2.278373003,154.5999908,-86.9104619,40.4267529,-60.09756496,17.35303572,5.375685899,-59,-0.071600937,-0.058616737,0.101577901,0.158002292,-0.002555058,0.009667979,0.986869591,-0.007370369,-0.018073014,-0.317564838,-105.0382162,76.81241806,-28.46369747,9.841299182,0.103893223,0.178593432,Campus
293,9.913690701,0.077400841,0.094095429,0.046695716,0.003851896,-0.003967541,0.025465808,0.019593074,-0.003779248,34.20690155,0.832165837,1.042054296,7.520999908,1.26893723,2.88757658,154.5999908,-86.9104623,40.4267656,-61.20898472,16.84124568,5.313099895,-52.66666667,-0.020138657,0.015480862,-0.085458413,0.173505802,-0.008384211,0.004841975,0.984455726,-0.018063587,-0.006272757,-0.349000636,-106.149514,76.30075073,-28.52738144,9.913690701,0.077400841,0.094095429,Campus
294,10.03411303,0.032430879,0.109468732,0.046692749,-0.024116605,-0.028010015,0.025465808,-0.008379875,-0.027820238,29.18922234,0.832165837,1.051980257,6.916999817,1.465266705,1.211272001,154.5999908,-86.910463,40.4267795,-60.79223293,16.9782517,4.433723917,-57,0.095178294,9.54E-04,-0.235122629,0.173872329,-0.016962843,0.004716794,0.984322638,-0.034652841,-0.003186655,-0.349642086,-105.731786,76.43873245,-29.40590332,10.03411303,0.032430879,0.109468732,Campus
295,9.907566358,-0.067716304,-0.162482533,0.373633919,-0.015564743,-0.017643404,0.35236991,1.82E-04,-0.017447697,30.39088631,0.857029736,1.06208849,5.106999874,1.460477233,355.8378601,154.5999908,-86.9104646,40.4267939,-63.41364685,17.24335774,7.257535846,-51.88888889,-0.019833102,-0.053274845,-0.399855223,0.251555382,-0.012753429,0.003098756,0.964897027,-0.023892589,0.001447216,-0.509843672,-108.3362421,76.68614822,-26.44825752,9.907566358,-0.067716304,-0.162482533,Campus
296,9.82739811,-0.175323623,0.12723776,0.380015196,-0.014509105,0.022909737,0.358774911,0.001229107,0.023095067,28.79504585,0.832165837,1.072002292,4.90500021,1.509417295,346.405365,154.5999908,-86.9104689,40.4268084,-63.25065479,10.2684958,12.29528177,-31.11111111,-0.100654519,-0.07102828,-0.427933892,0.432167569,-0.02765898,0.007368901,0.89910628,-0.055854233,0.010479208,-0.89586323,-108.1182278,69.6434549,-21.09026159,9.82739811,-0.175323623,0.12723776,Campus
297,9.914404681,-0.124777649,0.268001888,0.281373741,0.048129427,0.018853237,0.260137903,0.063870604,0.019043015,30.85861778,0.826801062,1.305075884,3.900000095,1.415539622,329.8096619,155,-86.9104778,40.4268211,-61.93500671,4.334049891,18.80532368,-55.375,-0.039071708,-0.060272691,0.123759074,0.582121152,-0.008137013,0.001287342,0.81074536,-0.014617345,0.007136482,-1.245329161,-106.6844836,63.56712284,-14.67415974,9.914404681,-0.124777649,0.268001888,Campus
298,10.03185373,-0.028104049,0.26022527,0.036462541,0.007813507,2.31E-04,0.015229666,0.023556169,4.15E-04,30.20036507,0.870919049,1.315058947,3.900000095,1.448704123,307.6695862,155,-86.9104927,40.42683,-61.6891769,1.534271963,21.01998955,-63.75,0.089300369,-0.11645445,0.275461079,0.631316554,0.003231394,0.003212937,0.77474136,0.001589576,-0.008615025,-1.36737469,-106.3293422,60.69390095,-12.46046982,10.03185373,-0.028104049,0.26022527,Campus
299,9.889762415,-0.038038331,0.197480467,-0.047875895,0.00463473,0.007419126,-0.069102838,0.020371459,0.007622248,29.09750748,0.832165837,1.325004101,3.900000095,1.490531087,300.1410828,155,-86.9105114,40.4268361,-61.32744652,1.380063973,21.74418152,-53.77777778,-0.028060228,-0.003578252,0.248686252,0.648167592,6.25E-04,-0.002943528,0.761265924,0.004800416,0.003809857,-1.410690304,-105.9674896,60.54054653,-11.7360338,9.889762415,-0.038038331,0.197480467,Campus
300,9.88781685,-0.322130841,0.192810977,0.035051069,-0.018992604,-0.049454905,0.013818197,-0.003252909,-0.049272543,27.29582214,0.832165837,1.335022688,3.881000042,1.601997256,302.6036682,155,-86.9105307,40.4268427,-61.35379875,3.155773956,20.27310564,-34.55555556,-0.072998704,-0.096519778,-0.006883882,0.641289383,-0.014605095,-0.001743509,0.766589865,-0.019753185,0.021739719,-1.392991623,-105.9937198,62.31698875,-13.20637776,9.88781685,-0.322130841,0.192810977,Campus
301,9.92583192,-0.593838176,0.078588542,-0.041986853,0.018690149,0.013741097,-0.063219725,0.034426877,0.013938289,27.75306511,0.832165837,1.344939828,3.881000042,1.592316031,305.4858398,155,-86.9105491,40.4268505,-59.45755268,4.468981895,21.8322657,-20.625,0.015952115,0.024401775,0.101718048,0.653114989,-0.019486489,-0.024267573,0.756329219,0.002436107,0.062206009,-1.424851658,-104.0978399,63.62922062,-11.64855975,9.92583192,-0.593838176,0.078588542,Campus
302,9.823504004,-0.377035091,0.305131349,-0.322586086,0.029250187,0.017996501,-0.343813028,0.044997124,0.018187389,28.39253616,0.832165837,2.860429287,3.878000021,1.555471539,301.6306763,155,-86.9105664,40.4268586,-58.48862892,4.670525907,22.67223562,-33.11111111,-0.090446115,-0.149643481,0.58964029,0.598848274,0.004985763,-0.017425066,0.799523538,0.02866648,0.022240757,-1.286108427,-103.1287942,63.83064289,-10.80761376,9.823504004,-0.377035091,0.305131349,Campus
303,10.01390181,-0.372830226,0.118880302,-0.334677578,0.001954119,0.028199792,-0.355904519,0.017692331,0.028402914,28.11366463,0.832165837,2.870286942,3.881000042,1.559556484,305.3648376,155,-86.9105833,40.4268665,-57.27692497,12.21463972,15.00551167,-42.25,0.074957292,-0.222992145,0.323719562,0.433937813,0.006086952,-0.011009595,0.899267488,0.020563745,0.015014836,-0.899374914,-102.0392123,70.92421059,-18.33989362,10.01390181,-0.372830226,0.118880302,Campus
304,9.959746759,-0.193110086,0.141434982,-0.230738656,-0.027769828,-0.011795874,-0.251965598,-0.012025685,-0.01160165,28.24398232,0.909725249,2.880255461,3.881000042,1.629452348,325.394104,155,-86.9105969,40.4268779,-56.62642082,17.87434167,9.243817849,-32.22222222,0.024019278,-0.124283786,0.092826495,0.330824371,-0.003317825,-0.00235686,0.942972595,-0.004870227,0.006903527,-0.674690187,-101.4472678,76.43434074,-23.99569159,9.959746759,-0.193110086,0.141434982,Campus
305,9.8540967,-0.272125496,0.143409644,0.002213579,-0.004355993,-0.017643404,-0.019013363,0.011383703,-0.017468453,28.76583099,0.884816349,2.890269279,3.881000042,1.574965239,340.4552002,155,-86.9106028,40.4268927,-58.05321083,18.71870359,6.634115858,-20.625,-0.061162689,-0.116484474,-0.213464847,0.272300243,-0.01957869,-0.002505532,0.96168913,-0.035946934,0.015672312,-0.551552507,-102.7798737,77.37252052,-26.93357346,9.8540967,-0.272125496,0.143409644,Campus
306,9.975276854,-0.387492073,0.052630485,-0.037871048,0.007600008,7.77E-04,-0.059103921,0.023339704,9.76E-04,28.18267059,0.865332305,2.900260925,3.900000095,1.603059173,346.1138306,155,-86.9106051,40.4269082,-57.87374893,19.50133369,7.372825842,-35.11111111,0.04895401,-0.058087997,-0.12880771,0.270767089,-0.013341164,-0.013301027,0.962218705,-0.018281589,0.033132557,-0.548216745,-102.5738162,78.18138039,-26.28746151,9.975276854,-0.387492073,0.052630485,Campus
307,10.0008195,-0.44792374,0.235120709,-0.090350537,0.021477508,-0.029302877,-0.111577479,0.037214238,-0.029101238,25.12257385,0.832165837,1.249849916,3.900000095,1.745696425,347.7673035,155,-86.9106082,40.4269249,-57.72185913,21.09611767,6.648145871,-16.55555556,0.096998942,-0.035456669,0.055529601,0.256237451,-0.014552266,-0.018249638,0.966009683,-0.018818996,0.04277603,-0.518332331,-102.4216817,79.77640808,-27.01177546,10.0008195,-0.44792374,0.235120709,Campus
308,9.919858627,-0.472271757,0.176961429,-0.02222031,-0.011294744,0.036941432,-0.043447253,0.004443469,0.037137139,27.90717697,0.832165837,1.259895205,3.900000095,1.605090857,347.1413879,155,-86.9106118,40.4269403,-59.09923889,21.86044758,5.792925897,-12.375,-0.01330022,-0.103103611,0.17376448,0.216089207,-0.004301285,-0.017993546,0.976030085,-4.47E-04,0.037142362,-0.435711278,-103.7988181,80.54098236,-27.86687344,9.919858627,-0.472271757,0.176961429,Campus
309,9.980193184,-0.467279931,-0.201206187,-0.045014401,0.018583397,0.031698822,-0.066244308,0.03432754,0.031898978,26.86022758,0.857029736,1.269733906,3.900000095,1.657757044,353.0626526,155,-86.9106145,40.4269551,-58.72445499,20.75622568,4.443849926,-9.666666667,0.041886663,-0.046755514,-0.250626528,0.183853978,-0.00579156,-0.019852026,0.982412981,-0.004301074,0.041463587,-0.370016746,-103.4241557,79.43663849,-29.21607143,9.980193184,-0.467279931,-0.201206187,Campus
310,9.698865178,0.065285729,-0.143429973,-0.018555227,0.007943979,-0.025293821,-0.039782169,0.023685157,-0.025105525,28.44758606,0.924175322,1.279795408,3.900000095,1.651162267,355.5787659,155,-86.9106146,40.4269706,-59.61810497,17.53286366,5.077395926,-12.75,-0.238891018,-0.061391081,-0.046860895,0.174305785,0.005601655,0.005301935,0.984419396,0.009357277,-0.012210295,-0.350375758,-104.3178061,76.21278847,-28.58276943,9.698865178,0.065285729,-0.143429973,Campus
311,10.03300951,-0.302323267,0.01944749,-0.001125323,-0.011306605,3.14E-04,-0.022358196,0.004433091,5.06E-04,27.10877228,0.857029736,1.289771438,3.900000095,1.650292158,356.825531,155,-86.9106139,40.4269859,-58.46605888,19.49511168,4.395537925,-6.333333333,0.068166325,-0.064602103,0.046764155,0.164859639,4.53E-06,-0.011332324,0.986054566,0.003876218,0.022478274,-0.331343304,-103.1661258,78.1747924,-29.26426142,10.03300951,-0.302323267,0.01944749,Campus
312,9.960466899,-0.374264756,-0.047595103,-0.029420518,-0.027934515,-0.023306172,-0.050653333,-0.01219492,-0.023102068,27.06035614,0.898721337,1.3863765,3.900000095,1.697271585,347.5444031,154.1999969,-86.9106157,40.427001,-57.68562504,20.51344563,3.455527933,-4.75,0.085472708,-0.006803191,-0.075779913,0.15604819,-0.004983254,-0.018018929,0.987161147,-0.003724957,0.03734315,-0.313360968,-102.385326,79.19239441,-30.20427137,9.960466899,-0.374264756,-0.047595103,Campus
313,10.09728465,-0.318466112,-0.213672671,0.045202698,0.01497762,0.061149961,0.023971307,0.030727695,0.061360496,31.13428307,0.962600648,1.396378398,3.878000021,1.589547753,337.2457886,154.1999969,-86.9106234,40.4270146,-57.43540302,21.05500357,4.088219913,-5.888888889,0.168320577,-0.010037685,-0.048095466,0.159560124,0.005854142,-0.016599582,0.986656747,0.016651235,0.0309674,-0.320969745,-102.1355921,79.73492859,-29.57182344,10.09728465,-0.318466112,-0.213672671,Campus
314,9.945343305,-0.240821337,-0.185609278,-0.001521188,0.011170203,-0.047355489,-0.022749613,0.026921758,-0.047177573,27.1648941,0.865332305,1.406189799,3.881000042,1.645007014,345.6487122,154.1999969,-86.910631,40.4270285,-57.93865273,20.08058954,5.090937903,-4,0.019478715,-0.103383617,0.081253493,0.173692244,0.011818976,-0.009166891,0.984222384,0.026919814,0.013829972,-0.34979603,-102.63872,78.76112457,-28.56910538,9.945343305,-0.240821337,-0.185609278,Campus
315,9.929592526,-0.255192795,-0.27037444,-0.039071985,-0.022622106,0.038091962,-0.060301892,-0.006883894,0.03830546,34.93535995,0.979081213,1.416294456,3.878000021,1.441773415,355.7868958,154.1999969,-86.9106336,40.4270433,-57.65268471,22.51095152,3.078547947,-9.666666667,-0.006719311,0.05866877,-0.26104102,0.156842091,-0.002043353,-0.01555901,0.987279595,9.22E-04,0.031485736,-0.315106014,-102.3527522,81.19124184,-30.58149538,9.929592526,-0.255192795,-0.27037444,Campus
316,9.852949578,0.097896642,-0.110723219,-0.029591992,-0.010286549,0.015852376,-0.050824864,0.005451664,0.016056979,36.03829193,1.040096164,1.426341414,3.878000021,1.465574384,355.1448059,154.1999969,-86.9106348,40.4270583,-59.84941673,19.69287363,3.212747924,-11.55555556,-0.083410374,-0.051824383,0.042740043,0.158483241,0.008722355,0.006327036,0.987069043,0.015420835,-0.015122842,-0.318321102,-104.5493619,78.37340874,-30.44741753,9.852949578,0.097896642,-0.110723219,Campus
317,10.02453776,0.071220987,-0.19677515,-0.023725189,-0.020178716,-0.037083767,-0.044953614,-0.004439021,-0.036891023,33.33680344,0.940319121,1.436366558,3.903000116,1.445505023,350.7881775,154.1999969,-86.9106377,40.4270732,-59.08862492,19.06274361,1.083359979,-15.25,0.055150412,0.109345155,-0.100193763,0.130465076,0.00378858,-0.002572679,0.991166474,0.008526654,0.00416908,-0.261846573,-103.7885699,77.74315643,-32.57668346,10.02453776,0.071220987,-0.19677515,Campus
318,10.06113973,-0.057056046,0.005590032,-0.029099756,0.013483119,7.06E-04,-0.050326698,0.029240605,8.94E-04,31.63413048,0.840595007,1.039916515,3.903000116,1.389598608,7.390520096,155,-86.9106375,40.4270867,-58.62709885,17.00008962,0.694911997,-32.55555556,0.139713514,-0.038755812,0.044634612,0.125098031,0.002532795,-2.84E-04,0.991968721,0.005285907,-1.31E-05,-0.250871486,-103.3275319,75.68025848,-32.9653754,10.06113973,-0.057056046,0.005590032,Campus
