seconds_elapsed,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,class
10,-138.5555556,-108.8370522,18.50569164276123,-28.37939554,0.001497315,-0.001052317,-0.003086263,9.895915920294604,-0.249152656,-0.187154158,9.895915920294604,-0.249152656,-0.187154158,-0.021539778,0.012440823836848863,9.058924110434515E-4,-136.4360133,24.446359519958495,16.38057373046875,76.73172760009766,1.918462872505188,1.098628044128418,16.072999954223633,0.9168742299079895,149.86952209472656,160.09999084472656,-86.915418,40.3848187,-0.522870914,0.014480990285361275,-0.005821511,0.8522689469809671,0.018602490388941996,0.025069019422658437,1.1003472388369366,-7.41E-06,-9.98E-04,2.9504513740991647E-4,Home
11,-140.375,-108.8121644,18.550343570709227,-28.3676836,0.014202599,0.001552131,-0.002472833,9.919440581248356,-0.244715007,-0.186041961,9.919440581248356,-0.244715007,-0.186041961,-0.021883751,0.013460879394947325,3.0097571140589213E-4,-136.4121017,24.491255588531494,16.392041568756103,77.30939483642578,2.4033310413360596,1.1086280345916748,15.512999534606934,1.0978591442108154,134.7869873046875,160.09999084472656,-86.9154065,40.3848084,-0.522594672,0.014381288071569888,-0.005752225,0.8524405053518351,0.018512944175491056,0.024840605,1.0997000654924263,-3.51E-04,2.223954737204516E-5,-3.10E-04,Home
12,-126.8888889,-108.9117161,18.59109172821045,-28.3366954,0.009799541,0.001050827,-0.003283424,9.942758986093466,-0.241930631,-0.18898943,9.942758986093466,-0.241930631,-0.18898943,-0.021373723,0.012879685001465881,0.001036365,-136.5109215,24.53114953994751,16.423029594421386,94.08362579345703,1.8588436841964722,1.1196444034576416,14.92199993133545,0.2854970097541809,0.7426785230636597,160.09999084472656,-86.9153955,40.3848063,-0.522355925,0.014396557466859378,-0.005561866,0.8525877137785977,0.018744691645780815,0.024526720975064538,1.0991390827790046,1.5864235143294757E-4,-5.59E-04,4.2551734543504936E-4,Home
13,-124.7777778,-109.0162694,18.69076560974121,-28.42233944,0.004642246,0.003270587,-9.75E-05,9.946191353,-0.230169791,-0.186852151,9.946191353,-0.230169791,-0.186852151,-0.02133814,0.013045740521793227,0.001487087,-136.6163289,24.63045763015747,16.337751712799072,90.32878875732422,2.229461908340454,1.1297218799591064,14.607999801635742,0.5486389398574829,0.009537485,160.09999084472656,-86.9153852,40.3848105,-0.520987659,0.014088558241073947,-0.005108094,0.8534321426187904,0.018730513841926474,0.023401053622364998,1.0959337058576566,1.9422569142618371E-4,-3.93E-04,8.762395913595135E-4,Home
14,-139.5,-109.017978,18.679907665252685,-28.44051737,-0.004690763,-0.002386211,-0.001836909,9.936779744416764,-0.241474718,-0.189616675,9.936779744416764,-0.241474718,-0.189616675,-0.022215862,0.013686240569335742,-5.41E-04,-136.6177927,24.619721565246582,16.31920763015747,93.95011138916016,1.3879841566085815,1.139699935913086,14.192999839782715,0.2493315488100052,0.002998592,160.09999084472656,-86.9153784,40.3848142,-0.521905264,0.014341262774994073,-0.005325914,0.8528652017556347,0.018908789345216982,0.024056914597026354,1.0980828051428193,-6.83E-04,2.4760067033427724E-4,-0.001152011,Home
15,-142.8888889,-109.1056956,18.685763778686525,-28.44966753,-1.69E-05,-2.45E-04,-3.77E-04,9.936727514544737,-0.24328966,-0.190847933,9.936727514544737,-0.24328966,-0.190847933,-0.021708571,0.013262433949141549,5.286178107221181E-4,-136.7045351,24.625577564239503,16.309813594818117,72.06108856201172,1.3831124305725098,1.1496809720993042,13.38700008392334,0.6854713559150696,4.862587957177311E-4,160.09999084472656,-86.9153757,40.3848147,-0.522591583,0.014563242663056232,-0.005424171,0.8524414788071926,0.019166257339887895,0.024471287884247992,1.0996891821806247,-1.76E-04,-1.76E-04,-8.22E-05,Home
16,-133.25,-109.0678757,18.67722381591797,-28.48004557,-0.001995985,0.00110045,-9.04E-04,9.933849714334729,-0.24172155,-0.189779294,9.933849714334729,-0.24172155,-0.189779294,-0.021693973,0.013128768354292634,5.619201704054999E-4,-136.6673253,24.617647457122803,16.280045614242553,85.55597686767578,1.834693431854248,1.109144687652588,11.883999824523926,0.5952261090278625,359.9991760253906,160.09999084472656,-86.9153764,40.3848208,-0.522460746,0.014487644,-0.00545512,0.8525227858024893,0.019008735,0.024442123068333828,1.0993832847447071,-1.62E-04,-3.10E-04,-4.89E-05,Home
17,-126.2222222,-108.9760097,18.674417705535888,-28.36987938,-0.006935027,-3.03E-05,-7.96E-04,9.921571870451992,-0.243980792,-0.189268206,9.921571870451992,-0.243980792,-0.189268206,-0.021670251,0.013306685036174881,4.433090459483052E-4,-136.5766792,24.614475479125975,16.390211791992186,90.36850739,2.1756837368011475,1.1191370487213135,11.182000160217285,0.5528565049171448,8.929198957048357E-4,160.09999084472656,-86.9153756,40.3848247,-0.522597502,0.01451028,-0.005513666,0.8524381477855941,0.018982195629946238,0.024568695828173923,1.0997040873592339,-1.38E-04,-1.32E-04,-1.68E-04,Home
18,-144.875,-109.0335938,18.635743618011475,-28.40159941,-0.00181325,-0.00125614,-0.001420697,9.920320297907857,-0.244683539,-0.189059125,9.920320297907857,-0.244683539,-0.189059125,-0.021587223,0.012986434985277722,7.161146139463826E-4,-136.633409,24.57519151687622,16.35873559951782,90.36850739,2.1756837368011475,1.1191370487213135,11.182000160217285,0.5528565049171448,8.929198957048357E-4,160.09999084472656,-86.9153756,40.3848247,-0.522508559,0.014469269,-0.005517985,0.8524933596259182,0.018910307310593937,0.024531213,1.0994959352085891,-5.49E-05,-4.52E-04,1.0526734144309337E-4,Home
19,-138.5555556,-109.0152937,18.657337608337404,-28.48175343,-0.016619173,-0.002063572,-0.003131536,9.886913070311913,-0.249405744,-0.188733887,9.886913070311913,-0.249405744,-0.188733887,-0.021646528,0.012962713,3.958645969565994E-4,-136.6162065,24.597517566680906,16.278825693130493,97.51764678955078,1.502664328,1.1391503810882568,10.413000106811523,0.17887131869792938,0.002938634,160.09999084472656,-86.9153645,40.3848248,-0.52296364,0.014523211278889364,-0.005747062,0.8522117392530719,0.018749524305746394,0.024988304136447537,1.1005640921083468,-1.14E-04,-4.76E-04,-2.15E-04,Home
20,-124.625,-109.0514058,18.696011753082274,-28.44564138,0.006414904,0.001869678,-0.001159143,9.896810309400836,-0.247755875,-0.188594497,9.896810309400836,-0.247755875,-0.188594497,-0.021836306,0.013330407305032883,5.500590546255552E-4,-136.6518301,24.63606960296631,16.314449729919435,78.31284332,1.475974202156067,1.1491312980651855,10.295000076293945,0.5939344763755798,359.99993896484375,160.09999084472656,-86.9153653,40.3848215,-0.523380552,0.014675595661968861,-0.005791053,0.8519529653984366,0.018951137758140425,0.025231938791072484,1.101540748355458,-3.04E-04,-1.08E-04,-6.08E-05,Home
21,-126.8888889,-109.0953259,18.684177799224855,-28.41184753,-4.71E-04,-8.15E-04,-9.61E-04,9.905847280928231,-0.248894209,-0.18845511,9.905847280928231,-0.248894209,-0.18845511,-0.021753278,0.013105046148728398,5.975035070079985E-4,-136.6952628,24.62435758590698,16.347389755249022,85.78679656982422,1.9126944541931152,1.159170150756836,10.767000198364258,0.6081849932670593,359.9986572265625,160.09999084472656,-86.9153667,40.3848217,-0.523097119,0.014602054362592189,-0.005712733,0.8521288245627023,0.018916074928004765,0.025015164618787257,1.100876055874871,-2.21E-04,-3.34E-04,-1.33E-05,Home
22,-124,-109.0270059,18.675393657684324,-28.44039537,-0.009792948,-0.001448978,-0.002027297,9.880269513546843,-0.252323727,-0.189965144,9.880269513546843,-0.252323727,-0.189965144,-0.021788862,0.013199935025237138,5.500590580162927E-4,-136.626577,24.614963455200197,16.31957363128662,85.78679656982422,1.9126944541931152,1.159170150756836,10.767000198364258,0.6081849932670593,359.9986572265625,160.09999084472656,-86.9153667,40.3848217,-0.523579766,0.014733688164393879,-0.005835798,0.8518292429377732,0.018997405863647322,0.025373454,1.1020078878958248,-2.56E-04,-2.39E-04,-6.08E-05,Home
23,-138.375,-109.0921534,18.653677730560304,-28.44344551,-7.36E-04,3.5657647710580093E-4,-8.59E-04,9.881152301,-0.25177779,-0.18845511,9.881152301,-0.25177779,-0.18845511,-0.021779053,0.013215445716363879,5.051236937735946E-4,-136.6917245,24.594101428985596,16.317011528015136,45,0.25,1.1791757345199585,10.746000289916992,0.44314587116241455,317.4433288574219,160.09999084472656,-86.915388,40.3848228,-0.523738255,0.014766176007329844,-0.005893464,0.8517308624891134,0.018987667782662008,0.025509280869020864,1.1023798504701028,-2.47E-04,-2.23E-04,-1.06E-04,Home
24,-128.3333333,-109.0078519,18.66843988418579,-28.45003336,0.002596031,0.001498431,-1.74E-05,9.886614651355929,-0.252149493,-0.18808341,9.886614651355929,-0.252149493,-0.18808341,-0.021729556,0.013318546143477982,2.4167014437374994E-4,-136.6071797,24.608741512298582,16.309813690185546,45,0.25,1.1791757345199585,10.746000289916992,0.44314587116241455,317.4433288574219,160.09999084472656,-86.915388,40.3848228,-0.523939405,0.014822538,-0.005942339,0.8516057845458244,0.019026439962456527,0.025656114160580543,1.1028517577254657,-1.97E-04,-1.20E-04,-3.69E-04,Home
25,-143.125,-108.9850377,18.659289722442626,-28.4297814,0.00292853,0.001108916,-0.00169807,9.891536851531093,-0.250639458,-0.189059124,9.891536851531093,-0.250639458,-0.189059124,-0.021670251,0.013140629434469834,6.805312807346215E-4,-136.5848535,24.599225444793703,16.329821643829344,45,0.22360679507255554,1.1991289854049683,10.291999816894531,1.7339329719543457,271.17254638671875,160.09999084472656,-86.9154386,40.3848213,-0.5236443,0.014733033842470461,-0.005881594,0.8517892528506159,0.018946391,0.025452252061476985,1.102159646,-1.38E-04,-2.98E-04,6.968400823133229E-5,Home
26,-148.5555556,-108.9888199,18.66392574310303,-28.3690255,0.009012213,0.001158645,-0.001422982,9.905405906,-0.249791516,-0.188733886,9.905405906,-0.249791516,-0.188733886,-0.021670251,0.013081324,5.500590591465386E-4,-136.5888786,24.603983535766602,16.39106575012207,45,0.6767569780349731,1.2092373371124268,9.690999984741211,1.2550300359725952,272.73748779296875,160.09999084472656,-86.9154499,40.3848219,-0.523514684,0.014698219666420256,-0.005847696,0.8518697619438171,0.018926416,0.025355149,1.1018556252266596,-1.38E-04,-3.57E-04,-6.08E-05,Home
27,-146.125,-108.98577,18.64062364578247,-28.42087555,0.019123355161796494,0.00281523,-0.001434405,9.945497127679678,-0.243993133,-0.18825072,9.945497127679678,-0.243993133,-0.18825072,-0.021539778,0.013294824,5.026146112850786E-4,-136.5848532,24.581413497924803,16.339703769683837,45,0.471699059,1.219158649,9.295000076293945,0.7346646189689636,269.89703369140625,160.09999084472656,-86.9154535,40.3848215,-0.522850707,0.014520688597293734,-0.005672718,0.8522816809635718,0.018826366646341908,0.024856379,1.1002986651022457,-7.41E-06,-1.44E-04,-1.08E-04,Home
28,-151.6666667,-109.0176115,18.67917568206787,-28.36756153,0.00499717,0.00120542,-6.55E-04,9.952057347714323,-0.243068964,-0.187618784,9.952057347714323,-0.243068964,-0.187618784,-0.021705834,0.013294824,4.907535005912401E-4,-136.6173055,24.61825740814209,16.392407646179198,45,0.4579301178455353,1.2291535139083862,9.126999855041504,0.3222786486148834,263.6032715,160.09999084472656,-86.9154533,40.3848209,-0.522480237,0.014433137349133353,-0.005556547,0.8525111137084591,0.018809222191282848,0.024558566022411132,1.0994300680253113,-1.73E-04,-1.44E-04,-1.20E-04,Home
29,-152.125,-108.9710079,18.68710575,-28.44429939,-0.001117234,8.155242042634093E-4,-4.87E-04,9.947640557890956,-0.243481319,-0.188431879,9.947640557890956,-0.243481319,-0.188431879,-0.021705834,0.013354129501555151,4.6703127750819456E-4,-136.5714325,24.62716356277466,16.316279697418214,45,0.4580393135547638,1.2391657829284668,8.661999702453613,0.18055051565170288,248.36280822753906,160.09999084472656,-86.9154539,40.3848201,-0.522539105,0.014466100137282922,-0.005544295,0.8524745575432638,0.018876561587585987,0.024573420997238853,1.0995677003582705,-1.73E-04,-8.45E-05,-1.44E-04,Home
30,-147.7777778,-109.0445737,18.651969623565673,-28.37390545,-0.001919765,7.399430552732598E-4,-5.08E-04,9.943847989573062,-0.243176409,-0.188431878,9.943847989573062,-0.243176409,-0.188431878,-0.021729556,0.013354129519639085,4.907535005912401E-4,-136.6445103,24.592515563964845,16.38703977584839,0,0.4134005308151245,1.2491403818130493,8.381999969482422,0.080901176,0,160.09999084472656,-86.9154538,40.3848198,-0.522487706,0.014458505,-0.005520831,0.8525063441795053,0.018889603,0.024524329,1.099447123055319,-1.97E-04,-8.45E-05,-1.20E-04,Home
31,-149.8888889,-108.9534399,18.695279750823975,-28.43649153,-0.00542693,-5.83E-04,-6.43E-04,9.932792589502426,-0.245368861,-0.188524805,9.932792589502426,-0.245368861,-0.188524805,-0.021755559,0.013274181061066113,5.286178202368319E-4,-136.5530106,24.63545951843262,16.32359977722168,45,0.5798275470733643,1.1088987588882446,7.921999931335449,0.4084922969341278,330.6043395996094,160.09999084472656,-86.9154573,40.3848257,-0.522630453,0.014493896258780016,-0.005562942,0.8524179567511265,0.018901842270189755,0.024636301426933363,1.0997817413165019,-2.23E-04,-1.64E-04,-8.22E-05,Home
32,-147.375,-109.0476237,18.703331718444826,-28.51566944,0.001378458,2.256837284680709E-4,-0.00186078,9.936651998353236,-0.245377573,-0.189872219,9.936651998353236,-0.245377573,-0.189872219,-0.021670251,0.013330407295990917,6.09364616571591E-4,-136.6485374,24.64290163040161,16.24429962158203,45,0.8357033133506775,1.1190125942230225,7.350999832,0.31576213240623474,336.8714904785156,160.09999084472656,-86.9154582,40.3848279,-0.522747577,0.014526189,-0.005592253,0.8523453965927791,0.018922899,0.024722641424357313,1.1000562443316562,-1.38E-04,-1.08E-04,-1.48E-06,Home
33,-149.3333333,-109.0377415,18.70320966720581,-28.43685749,-8.84E-05,-1.35E-04,-4.78E-04,9.937125381914157,-0.245281744,-0.190150996,9.937125381914157,-0.245281744,-0.190150996,-0.021622806,0.013294823919829814,6.568090661284197E-4,-136.6388992,24.643267555236818,16.32250165939331,45,1.0536128282546997,1.1289775371551514,7.327000141143799,0.1895635724067688,344.70745849609375,160.09999084472656,-86.9154581,40.3848289,-0.522785676,0.014582908395858645,-0.005527332,0.8523214858712502,0.019086396864172326,0.024672103485146774,1.1001446756344397,-9.04E-05,-1.44E-04,4.596180097172851E-5,Home
34,-143.875,-108.9888199,18.69186363220215,-28.44271345,-0.006690173,-8.50E-04,-5.56E-04,9.925486352,-0.245911893,-0.189965144,9.925486352,-0.245911893,-0.189965144,-0.021717695,0.013306685045216848,6.093646188320827E-4,-136.5883913,24.632409496307375,16.317377624511717,0,1.1981652975082397,1.1389920711517334,7.659999847412109,0.079932392,0,160.09999084472656,-86.915458,40.3848288,-0.522779998,0.014576653,-0.005533465,0.8523250274287845,0.019069470447099324,0.024675894112696925,1.1001314700228497,-1.85E-04,-1.32E-04,-1.48E-06,Home
35,-151.2222222,-108.9551478,18.706259841918946,-28.50969151,0.002621123,6.100881157569515E-4,-6.82E-04,9.929181401546185,-0.245557671,-0.189700219,9.929181401546185,-0.245557671,-0.189700219,-0.021610945,0.013294823974081613,5.500590602767844E-4,-136.5556953,24.646805477142333,16.250521602630617,0,1.2854959964752197,1.1489357948303223,8.315999984741211,0.036403048783540726,0,160.09999084472656,-86.9154572,40.3848279,-0.522918686,0.014600849005131467,-0.005590811,0.8522391695420719,0.019046758,0.024802073,1.1004568060624946,-7.86E-05,-1.44E-04,-6.08E-05,Home
36,-150.125,-109.0847118,18.691497745513917,-28.41587349,-0.011400112,-0.002329229,-0.001219718,9.911515698849577,-0.248934864,-0.190336844,9.911515698849577,-0.248934864,-0.190336844,-0.021575362,0.013188073917934038,6.449479537392126E-4,-136.6855028,24.630335540771483,16.34397373199463,0,1.334166407585144,1.1590349674224854,9.336999893188477,0.081430823,0,160.09999084472656,-86.9154562,40.3848271,-0.522967089,0.014615196797960592,-0.005601309,0.8522091351666496,0.019058814,0.024836061,1.1005702909914035,-4.30E-05,-2.51E-04,3.4100687452275487E-5,Home
37,-153.4444444,-109.0227354,18.691619663238527,-28.42941545,-0.013269878,-0.001804398,-0.001391323,9.882035079511624,-0.252779641,-0.190081301,9.882035079511624,-0.252779641,-0.190081301,-0.021622806,0.013176212846798804,6.330868430453741E-4,-136.6235266,24.63131145477295,16.32994364,0,1.3829317092895508,1.1689952611923218,9.86400032,0.088383168,0,160.09999084472656,-86.9154555,40.3848265,-0.523606345,0.014761098,-0.005810167,0.8518126190287395,0.019070174,0.025359073,1.102069810756202,-9.04E-05,-2.62E-04,2.2239577323559996E-5,Home
38,-149.5555556,-109.0067538,18.683079643249513,-28.45954952,-0.001993772,5.651501197259403E-4,-5.25E-04,9.881988608721391,-0.251147643,-0.189546982,9.881988608721391,-0.251147643,-0.189546982,-0.021777,0.013199935052363039,6.093646188320827E-4,-136.6065695,24.62240547180176,16.300541629791258,0,0.8572630882263184,1.1789201498031616,10.505999565124512,0.062008031,0,160.09999084472656,-86.9154553,40.3848261,-0.523769634,0.014811267,-0.005842774,0.8517111325726926,0.019116668193375024,0.02547085,1.102452715623726,-2.45E-04,-2.39E-04,-1.48E-06,Home
39,-142.625,-109.0736095,18.674783687591553,-28.48224138,0.002776146,-8.15E-04,-9.18E-04,9.888354014424445,-0.252823199,-0.189361131,9.888354014424445,-0.252823199,-0.189361131,-0.021848167,0.013330407277906983,5.263368360634929E-4,-136.6725711,24.614719581604003,16.27821569442749,0,0.8572630882263184,1.1789201498031616,10.505999565124512,0.062008031,0,160.09999084472656,-86.9154553,40.3848261,-0.523753096,0.014790548400465146,-0.005864594,0.8517215095677422,0.019058995111619386,0.025485955,1.1024142573180709,-3.16E-04,-1.08E-04,-8.45E-05,Home
40,-146.4444444,-109.0679978,18.648431663513183,-28.41623943,0.002538938,0.001288662,-0.001181014,9.892628734551588,-0.251141835,-0.189454056,9.892628734551588,-0.251141835,-0.189454056,-0.021626342,0.013097975080689559,4.93376631101665E-4,-136.6683,24.58848955154419,16.343851718902588,0,0.5664803385734558,1.1989189386367798,10.847000122070312,0.092883602,0,160.09999084472656,-86.9154551,40.3848252,-0.523788543,0.014791451,-0.005887718,0.8516995327977034,0.019035252724559262,0.025527093595323656,1.1024975799597228,-9.40E-05,-3.41E-04,-1.17E-04,Home
41,-126.625,-108.9957735,18.654043731689452,-28.46430737,0.010991309452982783,0.001444497,-0.001265874,9.910606782413224,-0.249631804,-0.189035893,9.910606782413224,-0.249631804,-0.189035893,-0.021848167,0.013294823960518664,5.026146101548328E-4,-136.5961989,24.593979511260986,16.295051727294922,45,0.7337574362754822,1.2089111804962158,10.47599983215332,0.2044222503900528,160.9138184,160.09999084472656,-86.915454,40.3848228,-0.523546975,0.014717287528645066,-0.005839419,0.8518496612900669,0.018966633103136878,0.025361714468708316,1.101931131001815,-3.16E-04,-1.44E-04,-1.08E-04,Home
42,-142.2222222,-108.9671034,18.686129665374757,-28.54677937,0.012356489607431357,0.00254421,-4.53E-04,9.933803262062444,-0.246109359,-0.189244974,9.933803262062444,-0.246109359,-0.189244974,-0.021717695,0.013437157288844724,4.907535000261172E-4,-136.567164,24.626797599792482,16.211969633102417,45,0.22203603386878967,1.2189512252807617,10.052000045776367,0.3213253319263458,157.65960693359375,160.09999084472656,-86.915452,40.3848194,-0.52322293,0.014663112910410154,-0.005701775,0.8520506012786939,0.019027941,0.025063179469513662,1.101170527124868,-1.85E-04,-1.48E-06,-1.20E-04,Home
43,-145.625,-109.0231019,18.663193664550782,-28.46272141,0.00527806,4.132676471784277E-4,-7.76E-04,9.946072374732749,-0.244953602,-0.190987321,9.946072374732749,-0.244953602,-0.190987321,-0.021753278,0.013496462789192362,6.56809057086453E-4,-136.6219408,24.603373489379884,16.296637687683106,45,0.16401219367980957,1.2289763689041138,9.246999740600586,0.411390096,162.52120971679688,160.09999084472656,-86.9154505,40.3848151,-0.52282545,0.014605768413725987,-0.005518135,0.8522967331617781,0.019133823,0.024681223031965273,1.100237719,-2.21E-04,5.782288962577298E-5,4.596178627853255E-5,Home
44,-145.1111111,-109.0171242,18.66880569458008,-28.35633747,-0.002031187,6.863866905564243E-4,-5.33E-04,9.938609049870418,-0.242215773,-0.192599215,9.938609049870418,-0.242215773,-0.192599215,-0.021717695,0.013543907290740499,7.516979499837583E-4,-136.617914,24.608741550445558,16.404241638183592,45,0.16401219367980957,1.2389159202575684,8.876000404,0.35539284348487854,162.1315155029297,160.09999084472656,-86.9154494,40.3848125,-0.52265812,0.014626079,-0.00536914,0.8523999695639009,0.019329050049475095,0.024444621562668422,1.0998443203065003,-1.85E-04,1.0526734370358505E-4,1.4085067861071488E-4,Home
45,-132.25,-109.0078519,18.685885791778563,-28.2992415,0.002989056,0.001701674,0.001396297,9.944544876,-0.240545465,-0.191266096,9.944544876,-0.240545465,-0.191266096,-0.021729556,0.013176212783505037,6.686701649546768E-4,-136.6082768,24.62606550216675,16.460605697631834,45,0.16401219367980957,1.2489484548568726,8.628000259399414,0.27897465229034424,160.09889221191406,160.09999084472656,-86.9154484,40.3848106,-0.522571674,0.014616840455717253,-0.005323966,0.8524533625945304,0.019362946,0.024356006726043895,1.0996415186854243,-1.97E-04,-2.62E-04,5.7822886800158374E-5,Home
46,-148.7777778,-109.0273714,18.720167808532715,-28.3599975,-2.95E-04,-5.42E-04,-0.001799472,9.942909972181598,-0.241512468,-0.194100314,9.942909972181598,-0.241512468,-0.194100314,-0.021717695,0.013425296,4.788923718134683E-4,-136.6284068,24.65985948562622,16.40009366989136,45,0.3577708899974823,1.108517050743103,8.017999649047852,0.13605119287967682,328.7622375488281,160.09999084472656,-86.9154507,40.3848143,-0.522398568,0.014567776058701057,-0.005282708,0.8525605404261246,0.019327285545832903,0.024230447733431186,1.0992359154432723,-1.85E-04,-1.33E-05,-1.32E-04,Home
47,-143.25,-109.0571394,18.694303665161133,-28.38329948,-0.001425456,-6.28E-04,-0.001245351,9.940874322,-0.242531739,-0.193565995,9.940874322,-0.242531739,-0.193565995,-0.021682112,0.013389712796338554,4.7889238198568085E-4,-136.6570769,24.633751640319826,16.37654769897461,45,0.41231057047843933,1.1183897256851196,7.757999897003174,0.18365292251110077,334.7128601074219,160.09999084472656,-86.9154517,40.3848161,-0.522535323,0.014607744390886385,-0.005313335,0.8524759081960882,0.019359606110210557,0.024327521908630446,1.0995562782565367,-1.50E-04,-4.89E-05,-1.32E-04,Home
48,-144.1111111,-109.0238342,18.716629695892333,-28.38207951,-0.001729443,0.001425271,5.427086009429052E-4,9.937465102927199,-0.239601694,-0.191730722,9.937465102927199,-0.239601694,-0.191730722,-0.021555859,0.013379904575860845,6.225943148960001E-4,-136.6236494,24.65632164001465,16.37752368927002,45,0.6555150747299194,1.1284562349319458,7.614999771118164,0.13334043323993683,334.9158935546875,160.09999084472656,-86.9154522,40.3848169,-0.522443646,0.014583976240828633,-0.005287907,0.8525326498425924,0.019348233597926222,0.024257238417004164,1.099341447536762,-2.35E-05,-5.87E-05,1.1747044202191039E-5,Home
49,-150.125,-108.9836958,18.661607646942137,-28.37768742,-0.001157177,1.505983685984195E-4,7.446726549018934E-4,9.935501968976363,-0.240365423,-0.191010553,9.935501968976363,-0.240365423,-0.191010553,-0.021563501,0.013401573948851489,6.56809057086453E-4,-136.5836337,24.601543521881105,16.382525749206543,0,1.3756816387176514,1.138313889503479,7.744999885559082,0.046130284667015076,0,160.09999084472656,-86.9154521,40.3848167,-0.522351527,0.014548338,-0.005281303,0.852589772,0.019296973799038858,0.024206634321548407,1.0991257486991513,-3.11E-05,-3.71E-05,4.596178288779502E-5,Home
50,-141.8888889,-109.0189543,18.65245767593384,-28.44966743,-0.00825132,-6.06E-04,-9.90E-04,9.919510119169662,-0.240949109,-0.193101368,9.919510119169662,-0.240949109,-0.193101368,-0.021646528,0.013401573930767555,5.856423912280538E-4,-136.6195013,24.593125495910645,16.31030168533325,0,1.3756816387176514,1.138313889503479,7.744999885559082,0.046130284667015076,0,160.09999084472656,-86.9154521,40.3848167,-0.522388571,0.014572271200132023,-0.005268472,0.8525667427812965,0.019350158303831386,0.024210595354003814,1.0992123015875954,-1.14E-04,-3.71E-05,-2.52E-05,Home
51,-149,-109.0473798,18.667097644805906,-28.31510136,-0.008654631,-0.001544901,-0.00118066,9.908611723520224,-0.243167697,-0.19365892,9.908611723520224,-0.243167697,-0.19365892,-0.021563501,0.013259240588878543,5.737812799690924E-4,-136.6475606,24.60739959716797,16.44498975753784,0,0.35608989000320435,1.1573079824447632,7.636000156402588,0.062011715,0,160.09999084472656,-86.9154512,40.3848149,-0.52260865,0.014638266263945588,-0.005315113,0.8524304026538886,0.019407695738001933,0.024364120986999818,1.0997279512072073,-3.11E-05,-1.79E-04,-3.71E-05,Home
52,-146.125,-109.0550656,18.686373825073243,-28.4203874,-0.010988661,-0.001797537,-3.20E-04,9.883760892427885,-0.246915138,-0.192806287,9.883760892427885,-0.246915138,-0.192806287,-0.021634667,0.013365990654068086,6.686701756920123E-4,-136.6548811,24.62618757247925,16.339825706481932,0,0.3405877351760864,1.168313742,7.466000080108643,0.091651209,0,160.09999084472656,-86.9154507,40.3848138,-0.5231324,0.014765181,-0.00547469,0.8521059033940139,0.019442196103554327,0.024780866319259392,1.1009558809613718,-1.02E-04,-7.26E-05,5.782290883995231E-5,Home
53,-149.8888889,-109.0814178,18.653921661376952,-28.38342146,-0.002317262,-2.38E-04,1.1465893787087746E-4,9.882058338054176,-0.247477101,-0.192729668,9.882058338054176,-0.247477101,-0.192729668,-0.021622806,0.013377851707119387,5.144757236742858E-4,-136.6820866,24.594223556518553,16.376791648864746,45,0.23430748283863068,1.1783303022384644,7.244999885559082,0.1695239245891571,346.1589660644531,160.09999084472656,-86.9154518,40.3848169,-0.523446021,0.014858574344261178,-0.005542236,0.8519112433044655,0.019521588224519805,0.025000916558851317,1.1016910770564403,-9.04E-05,-6.08E-05,-9.64E-05,Home
54,-149.125,-109.0784897,18.668073596954347,-28.36756151,0.002637974,2.8465717162900756E-4,-3.30E-04,9.888284368422426,-0.24774426,-0.19184688,9.888284368422426,-0.24774426,-0.19184688,-0.021658389,0.013199935,5.144757231091628E-4,-136.679037,24.608009624481202,16.39252965927124,45,0.2280350923538208,1.1883347034454346,6.690000057220459,0.25754162669181824,343.0870666503906,160.09999084472656,-86.9154529,40.3848196,-0.523477588,0.014823015408536184,-0.005621321,0.8518919423945899,0.019377253696467114,0.025099191651905623,1.101765937018163,-1.26E-04,-2.39E-04,-9.64E-05,Home
55,-150.7777778,-109.0582376,18.70467363357544,-28.42490137,0.002327317,0.001294355,-8.89E-04,9.892210543734356,-0.245560521,-0.191591335,9.892210543734356,-0.245560521,-0.191591335,-0.021705834,0.013128768381418533,5.856423946187912E-4,-136.6581757,24.64448760986328,16.33445785522461,45,0.2801785171031952,1.1983392238616943,6.269000053405762,0.16952203214168549,342.5367126464844,160.09999084472656,-86.9154533,40.3848205,-0.523257402,0.014744267590994974,-0.005595131,0.8520287448920093,0.019276886,0.024967114215047614,1.101249972593437,-1.73E-04,-3.10E-04,-2.52E-05,Home
