seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,microphone_dBFS,magnetometer_z,magnetometer_y,magnetometer_x,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
37,45,1.5,1,13.067000389099121,0,0,149.39999389648438,-86.9110121,40.427983,-0.938094947,0.015015622,-0.004563412,0.3460224878440783,0.001830552,0.031335372025671514,2.4348163581588893,9.893650925,-0.311444452,-0.021305995,-124.3333333,-57.61779285,-20.70644958,-18.89926365,-5.19E-05,-3.29E-04,3.1135429275556676E-5,-0.007646746,-9.57E-04,-0.003108677,9.893650925,-0.311444452,-0.021305995,-0.021278834,0.014789323991580495,3.365590372710552E-4,-100.8771619,37.49425937652588,-51.53865517,Classroom
38,45,1.5,1,13.067000389099121,0,0,149.39999389648438,-86.9110121,40.427983,-0.938110593,0.015065318208585666,-0.004535225,0.3459782921573491,0.001916404,0.031409209738801985,2.4349087164239975,9.895610213279724,-0.311780191,-0.020454032,-106.4444444,-57.59144081,-20.71755157,-18.97136568,-4.00E-05,-2.22E-04,-8.75E-05,-1.41E-05,-5.23E-04,-0.001270077,9.895610213279724,-0.311780191,-0.020454032,-0.021266973,0.014896073975392337,2.179479173348439E-4,-100.8514202,37.48266941070557,-51.61185478,Classroom
39,45,1.5,1,13.067000389099121,0,0,149.39999389648438,-86.9110121,40.427983,-0.938118857,0.015062879843329921,-0.004503834,0.3459564062576849,0.001972909,0.031382952,2.434954640934768,9.902711155,-0.310282889,-0.020911063,-110,-57.56277081,-20.71950371,-18.89316362,-1.63E-05,-2.70E-04,-2.82E-05,0.003355054,2.696204532697363E-4,-0.001237865,9.902711155,-0.310282889,-0.020911063,-0.021243251,0.014848629537137966,2.772534798460027E-4,-100.8229939,37.47998535,-51.53231068,Classroom
40,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938144188,0.015087137,-0.004488642,0.3458867229304267,0.002015856,0.031418063686889354,2.435102235923693,9.909117152389971,-0.309684683,-0.020469668,-113.8888889,-57.60303101,-20.75183365,-18.95452969,-1.63E-05,-2.94E-04,-2.82E-05,0.003956785,0.001888556,-0.001521541,9.909117152389971,-0.309684683,-0.020469668,-0.021243251,0.014824907331573732,2.772534883228465E-4,-100.8627662,37.44777744293213,-51.595019,Classroom
41,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938136244,0.015067014137952073,-0.004446616,0.3459097656231482,0.002081601,0.031351201,2.4350525337515525,9.9184648,-0.311415412,-0.024140212,-118.625,-57.62279495,-20.72877562,-18.95940964,-1.35E-04,-3.77E-04,-2.77E-04,0.003650536,-4.01E-04,-0.002686592,9.9184648,-0.311415412,-0.024140212,-0.021361862,0.014741879535242192,2.8170137756585496E-5,-100.8826521,37.47144550323486,-51.6000211,Classroom
42,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938116707,0.015001820092930378,-0.004398717,0.34596619299314557,0.002128251,0.031195568300566627,2.4349325582819077,9.911129451492458,-0.309214249,-0.023698818,-115.1111111,-57.62206291,-20.7500036,-18.96319174,-1.59E-04,-6.82E-05,1.4974655938398057E-4,-0.001944098,1.825698949758289E-4,-0.002251289,9.911129451492458,-0.309214249,-0.023698818,-0.021385584,0.015050268370332649,4.551701436443164E-4,-100.8817982,37.450583610534665,-51.6040469,Classroom
43,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938046599,0.015012105067188922,-0.004250898,0.34615767431946903,0.0024192,0.031112084057755195,2.434520240013416,9.910775184631348,-0.309307174,-0.023907899,-119.125,-57.60974064,-20.72706762,-18.91878368,-7.05E-05,-1.53E-04,1.1747063623400978E-4,-2.66E-04,-6.89E-04,2.8121482151059004E-5,9.910775184631348,-0.309307174,-0.023907899,-0.021297424,0.014965758,4.2289424667475174E-4,-100.8698424,37.471933364868164,-51.55829693,Classroom
44,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938106069,0.014899144979935247,-0.004341539,0.3460001806610996,0.002165589,0.030963221818064022,2.434861092891508,9.913687835619287,-0.307707119,-0.02302511,-109.8888889,-57.60754478,-20.73597357,-18.9304957,-6.38E-05,-3.77E-04,1.4974654582103046E-4,0.001097457,-6.00E-04,-0.001486783,9.913687835619287,-0.307707119,-0.02302511,-0.021290696,0.014741879517158258,4.551701572072665E-4,-100.8677682,37.46436935424805,-51.57049698,Classroom
45,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938161993,0.014915469916338481,-0.004379145,0.34584736534692706,0.002101261,0.031020241997485022,2.435187508758989,9.916684632162445,-0.308305324,-0.024581606,-111.375,-57.63304302,-20.76159355,-18.89267567,-5.19E-05,-5.19E-04,-7.56E-05,0.002384723,-5.39E-04,-0.003678084,9.916684632162445,-0.308305324,-0.024581606,-0.021278834,0.014599546,2.2980902576819062E-4,-100.8925342,37.44009147644043,-51.53255508,Classroom
46,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.9381354,0.014760546729836649,-0.004361045,0.34592629752112825,0.002030543,0.030716775889390882,2.435022374958668,9.952777473671922,-0.303249616,-0.019656574,-103.8888889,-57.60351883,-20.68766157,-19.00955162,1.92743168863495E-5,-6.26E-04,6.671876418268651E-5,0.018413701,0.002103971,5.890327388221778E-4,9.952777473671922,-0.303249616,-0.019656574,-0.021207668,0.014492796119121671,3.721423733084309E-4,-100.8639859,37.51219345092773,-51.64943108,Classroom
47,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938030392,0.014556901267214307,-0.004259965,0.34622087524932565,0.0020888,0.030264004251187287,2.434396449801991,9.969051379423876,-0.300342382,-0.023721155,-105,-57.67366905,-20.67314363,-18.96160563,-1.47E-04,-1.51E-04,-7.56E-05,0.008732564,0.001222812,-0.002985379,9.969051379423876,-0.300342382,-0.023721155,-0.021373723,0.014967240664420777,2.2980902633331355E-4,-100.9335265,37.52658954620361,-51.60099693,Classroom
48,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938012235,0.014501094,-0.004229572,0.34627281953987565,0.002108843,0.030138138,2.434286235605629,9.963995257627618,-0.300595443,-0.021515077,-114.6666667,-57.60229885,-20.75183365,-19.00698973,-1.71E-04,-1.87E-04,-8.75E-05,-0.001136465,1.1447824320746857E-4,-3.81E-04,9.963995257627618,-0.300595443,-0.021515077,-0.021397445,0.014931657,2.179479224209502E-4,-100.862156,37.44911949157715,-51.64613712,Classroom
49,0,1.5,1,13.63700008392334,0.085400082,0,149.39999389648438,-86.9110079,40.4279886,-0.938042394,0.014598025461134402,-0.004226256,0.34618707333953636,0.00217948,0.030317919292640917,2.434466762450135,9.959935604947285,-0.303078286,-0.02446545,-120.25,-57.5785088,-20.71157366,-18.97246368,7.413207887879853E-6,-2.11E-04,-6.38E-05,-0.001646209,-0.001012697,-0.002730346,9.959935604947285,-0.303078286,-0.02446545,-0.021219529,0.014907935082695438,2.4167013872252073E-4,-100.8384876,37.487793350219725,-51.61222111,Classroom
50,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.93806912,0.014666209901565487,-0.00422114,0.34611181958207804,0.002233886,0.030442499,2.434625519132151,9.954429784,-0.302683353,-0.023396811,-112.8888889,-57.62450283,-20.75049158,-18.95086964,-4.45E-06,-3.41E-04,-2.06E-04,-0.003090701,8.094235531334738E-4,-0.001592564,9.954429784,-0.302683353,-0.023396811,-0.02123139,0.014777462820983628,9.933679683350967E-5,-100.8844823,37.44802143096924,-51.5901392,Classroom
51,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938132966,0.014766553372073058,-0.004264906,0.3459338743526202,0.002215426,0.030661508,2.4350037024571347,9.915830889951836,-0.307471903,-0.025092695,-120.6666667,-57.61596306,-20.67375359,-19.00308561,-1.41E-04,-4.23E-04,7.048238610598043E-5,-0.020785057,-0.002556395,-0.002349122,9.915830889951836,-0.307471903,-0.025092695,-0.021367907,0.014695575451836564,3.759059954273443E-4,-100.8761858,37.52524726867676,-51.64235481,Classroom
52,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938250394,0.014999176963295752,-0.004357805,0.3456041185022558,0.002191187,0.031163149,2.435703641002618,9.896183023,-0.310027343,-0.022746335,-120.125,-57.6648848,-20.71694166,-18.99893764,-4.00E-05,-3.41E-04,-7.56E-05,-0.010538564,-0.001077005,-9.67E-04,9.896183023,-0.310027343,-0.022746335,-0.021266973,0.014777462820983628,2.2980902124720726E-4,-100.9244981,37.48327945709229,-51.63991512,Classroom
53,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938295717,0.015035901544163528,-0.004393469,0.3454790129823592,0.002145472,0.03125703,2.435970403615711,9.897158780144256,-0.310143502,-0.024418987,-113.7777778,-57.6557349,-20.73719368,-18.93952368,-1.63E-05,-4.24E-04,7.413214669354911E-6,-0.001193445,-5.24E-04,-0.003111321,9.897158780144256,-0.310143502,-0.024418987,-0.021243251,0.014694435042736022,3.1283680458091994E-4,-100.9163239,37.462783126831056,-51.57989105,Classroom
54,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938330553,0.015017774588998082,-0.004423282,0.3453847953995455,0.00207383,0.031243814,2.436172457574641,9.902711099791295,-0.310654588,-0.02193324,-123.25,-57.65500286,-20.72218769,-18.94367174,-7.56E-05,-5.31E-04,1.853298914654958E-4,0.002577272,-0.001110115,-0.001329703,9.902711099791295,-0.310654588,-0.02193324,-0.021302556,0.014587685067966146,4.907534825073067E-4,-100.9149825,37.47803340911865,-51.58330692,Classroom
55,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938306484,0.014913617199268734,-0.004405326,0.3454549393607575,0.00203785,0.031035751,2.436024943601738,9.907519997902288,-0.307007277,-0.023164498,-113.7777778,-57.66049297,-20.75207752,-19.00857565,-8.75E-05,-4.36E-04,1.927431236536613E-5,0.003024805,6.126150922867858E-4,-0.002908882,9.907519997902288,-0.307007277,-0.023164498,-0.021314417,0.014682573917348988,3.246979305330772E-4,-100.9205943,37.44789951324463,-51.6474791,Classroom
56,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938292599,0.014916237425601598,-0.004361029,0.34549297175361116,0.002124071,0.031009900754371895,2.4359426452118216,9.932175443722652,-0.306919768,-0.023479572,-125.375,-57.57875271,-20.75354164,-18.94574581,-1.47E-04,-2.11E-04,-2.54E-04,0.014098889619401358,8.040906734836912E-4,-0.001817888,9.932175443722652,-0.306919768,-0.023479572,-0.021373723,0.014907935064611504,5.189234388594344E-5,-100.8383663,37.445337448120114,-51.58623501,Classroom
57,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938234244,0.014784052732934072,-0.004283861,0.34565816313317677,0.002182945,0.030708129562943883,2.435591653712745,9.960757394438808,-0.304056903,-0.021445383,-117.1111111,-57.66464088,-20.69864161,-18.94281765,-7.56E-05,-2.70E-04,1.2602432838921407E-4,0.01378952,0.00154974,6.188369057710889E-5,9.960757394438808,-0.304056903,-0.021445383,-0.021302556,0.01484863,4.3144792734274584E-4,-100.9242542,37.50072555541992,-51.58416107,Classroom
58,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938173221,0.014641707220557824,-0.004231547,0.3458304546990441,0.002188259,0.030404386571744112,2.435226347839948,9.963095081662669,-0.303104421,-0.0246513,-121.125,-57.58887894,-20.75305357,-18.99857164,-4.45E-06,-2.46E-04,-4.00E-05,0.002744443,1.8046232103144082E-4,-0.003575486,9.963095081662669,-0.303104421,-0.0246513,-0.02123139,0.014872351769828101,2.65392371412656E-4,-100.849102,37.44716743469238,-51.63893887,Classroom
59,0,1.5,1,13.293999671936035,0.039636914,0,149.39999389648438,-86.9110051,40.4279913,-0.938181706,0.014633606549677918,-0.004218527,0.3458078818992504,0.002206353,0.030380197339555593,2.435274307010243,9.959485461410967,-0.304472162,-0.023489736,-107.4444444,-57.60656883,-20.74548964,-18.95623758,-1.35E-04,2.965308472658824E-6,-9.93E-05,-6.09E-04,-0.001511525,-4.21E-04,9.959485461410967,-0.304472162,-0.023489736,-0.02144489,0.014955379457656041,2.0608680607588257E-4,-100.8669139,37.454365463256835,-51.59623924,Classroom
60,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938150727,0.014771728355509158,-0.004106835,0.3458873781447227,0.00251421,0.030561945222031612,2.4350987787430105,9.952719299538622,-0.301727968,-0.023443273,-104.875,-57.64658478,-20.7410976,-18.93037373,1.5271182369010954E-4,1.2921768939122558E-4,1.5111604275611732E-11,-0.003918813,0.002412147,0.001177119,9.952719299538622,-0.301727968,-0.023443273,-0.021226942,0.014942263888839919,3.0542361435856525E-4,-100.9068077,37.45851333618164,-51.570741,Classroom
61,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.93822453,0.014794164210630274,-0.00418357,0.3456853020538404,0.002379102,0.030657678589369488,2.435531051413527,9.919925421,-0.306815619,-0.024674531,-117.7777778,-57.65366081,-20.76208166,-18.98990967,5.3375000947887456E-5,-2.25E-04,4.299655127185352E-5,-0.018775792,-0.001901936,-9.58E-04,9.919925421,-0.306815619,-0.024674531,-0.021326279,0.014587685,3.484201389229269E-4,-100.9135181,37.438261642456055,-51.63027695,Classroom
62,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938356747,0.014910631189213215,-0.004329251,0.3453194050534258,0.002174114,0.030977862281272712,2.4363120250331547,9.901102297514388,-0.309516256,-0.02283926,-114.4444444,-57.62120876,-20.73011759,-18.92793377,7.709722911703934E-5,8.302778276858978E-5,1.6160765764511472E-4,-0.009259011,-0.002313417,-0.00122138,9.901102297514388,-0.309516256,-0.02283926,-0.021302557,0.014896074,4.6703126903135077E-4,-100.8816766,37.47022525787354,-51.56744698,Classroom
63,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938638863,0.014195186104082946,-0.005317232,0.34456630673223326,-1.99E-04,0.030316034928687566,2.4379568424039673,9.899932000243549,-0.302009646,0.004082899,-104.25,-57.53458893,-20.77147566,-19.08470367,0.001298792,-0.004234417,0.002071247,-0.002166155,-0.001645272,0.002177202,9.899932000243549,-0.302009646,0.004082899,-0.020080862,0.010578629231867065,0.00237667,-100.7940799,37.42850131988526,-51.72409515,Classroom
64,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938829302,0.013244466440191546,-0.005999086,0.34407569829700063,-0.00215096,0.029000911,2.439037929,9.905572479,-0.286218402,0.021650443252068587,-117,-57.43662281,-20.79868151,-19.1981636,-5.93E-06,-6.29E-04,1.260242973074534E-4,0.002579921,0.001565295,1.1978435863568945E-6,9.905572479,-0.286218402,0.021650443252068587,-0.021385584,0.014184407,4.3144795842450654E-4,-100.6966016,37.40166145324707,-51.838531,Classroom
65,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938869034,0.013249037931989697,-0.006071081,0.34396584375390726,-0.002286444,0.029058778043655517,2.4392736467342933,9.910110186604621,-0.287057409,0.018396276,-102.75,-57.48444698,-20.74182968,-19.15253557,-6.52E-05,2.3722223648168508E-5,-1.63E-05,0.002354539,5.396057679815199E-4,-0.003791932,9.910110186604621,-0.287057409,0.018396276,-0.02144489,0.014836768384625032,2.8911459167008693E-4,-100.7446697,37.45863536834717,-51.79143913,Classroom
66,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938742156,0.013054988120944754,-0.005957164,0.3443213646273011,-0.002195184,0.0286168,2.438516792741794,9.940400975421795,-0.28246923,0.023181921196084254,-137.3333333,-57.45236092,-20.76659557,-19.14680168,1.0081945276520785E-4,-1.07E-04,1.4974654864664507E-4,0.016594997887472505,0.001626564,0.001888181,9.940400975421795,-0.28246923,0.023181921196084254,-0.021278834,0.014706296213332888,4.551701543816519E-4,-100.7125842,37.433747100830075,-51.78777912,Classroom
67,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.93870994,0.012823202267506169,-0.005982759,0.3444174872440042,-0.002400046,0.028199398853969805,2.438316546597527,9.955649431469372,-0.279112308,0.024250560382763103,-144,-57.38635872,-20.78355354,-19.10092964,-4.15E-05,-9.49E-05,-4.45E-06,0.008752795,0.001580228,5.5849877665343796E-5,9.955649431469372,-0.279112308,0.024250560382763103,-0.021421167,0.014718157284468123,3.0097569162658986E-4,-100.6468265,37.41508133,-51.74263905,Classroom
68,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938906703,0.015578895932636581,-0.005687765,0.3437677157612947,2.9782259293124997E-5,0.033170733,2.4396363634329576,9.963597334704353,-0.330450549,0.001059927,-103.3333333,-57.51994881,-20.58493763,-19.06701363,-0.001797301,0.002114471,-0.006672332,0.004745373,6.464221156560457E-4,0.001674931,9.963597334704353,-0.330450549,0.001059927,-0.023176955,0.016927517,-0.006366908,-100.7799278,37.614307250976566,-51.70725895,Classroom
69,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938943609,0.016172585791899164,-0.005882611,0.3436402467269342,6.821391889664845E-5,0.034420017731710544,2.4399021111645744,9.958744937933764,-0.342545337,-0.001228355,-103.375,-57.61486496,-20.54113981,-19.04651758,1.364027882374606E-4,6.523611412826673E-4,7.857985227160807E-5,-0.001684337,5.259707714747457E-4,-4.72E-04,9.958744937933764,-0.342545337,-0.001228355,-0.021243251,0.015465407,3.8400350886767787E-4,-100.8753319,37.658593292236326,-51.68627506,Classroom
70,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938944643,0.016220012553108547,-0.005864852,0.343635556,1.3406290266184176E-4,0.034496923673500136,2.439910490535995,9.95570455,-0.344357379,2.294091563739642E-4,-108.3333333,-57.62804096,-20.57578766,-19.01833567,7.70972200750726E-5,-2.02E-04,1.8532989316086458E-4,-0.001885673,-6.18E-04,0.001648269,9.95570455,-0.344357379,2.294091563739642E-4,-0.021302557,0.014611407255446449,4.907534808119379E-4,-100.8881419,37.62394512176514,-51.65784904,Classroom
71,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.939008796,0.016224009102409325,-0.005957121,0.3434584227580469,-4.31E-05,0.034567878373618265,2.4402903885517304,9.953811238112959,-0.344766828,-0.002976509,-110.625,-57.59156303,-20.58103367,-19.04456556,-5.40E-04,-1.19E-05,-1.47E-04,-3.88E-04,-4.46E-04,-0.003323535,9.953811238112959,-0.344766828,-0.002976509,-0.021919334,0.014801185071757697,1.586423576492997E-4,-100.8520299,37.61845531463623,-51.68444496,Classroom
72,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.93901629,0.016139241731137906,-0.005993325,0.34344137872307046,-1.70E-04,0.03443352,2.4403297183583086,9.949963551123165,-0.342829923,0.003040395,-116.8888889,-57.58753693,-20.58457163,-19.05029972,2.668750160418957E-4,-8.30E-05,2.2091322693774856E-4,-0.001790139,8.323325694186016E-5,0.001434063,9.949963551123165,-0.342829923,0.003040395,-0.021112779,0.014730018,5.263368179795595E-4,-100.847638,37.614673080444334,-51.69017883,Classroom
73,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.939019977,0.016004637462421527,-0.00590731,0.3434386753920213,-1.01E-04,0.034121499,2.4403362297317357,9.948536946223332,-0.339579495,-8.63E-04,-108.875,-57.55313324,-20.56139164,-19.05700962,6.52361308559052E-5,9.014445031513867E-4,0.002984552,-0.001564331,-3.82E-05,-0.001111908,9.948536946223332,-0.339579495,-8.63E-04,-0.021314418,0.015714490705382222,0.003289976,-100.8132342,37.63943932,-51.69652294,Classroom
74,0,1.5,1,13.51200008392334,0.051887177,0,149.39999389648438,-86.9110106,40.427989,-0.938624373,0.014676698465442773,-0.00496021,0.344592837,8.037709758178448E-4,0.030975260762769043,2.4378820183207686,9.947829172449204,-0.309315887,-0.00660059,-104.2222222,-57.55362083,-20.72511562,-19.06957556,4.447916979241429E-4,5.930555912042127E-5,8.376910146642296E-4,-0.001025413,-0.001167681,9.650448834505475E-4,9.947829172449204,-0.309315887,-0.00660059,-0.020934862,0.014872352,0.001143115,-100.8136001,37.474739418029785,-51.71055305,Classroom
75,45,1.5,1,13.039999961853027,0,0,149.39999389648438,-86.9110129,40.427996,-0.93860813,0.014668110993157313,-0.00492473,0.3446380145920133,8.660059318271945E-4,0.030934644881093386,2.437785037512918,9.947663714584795,-0.308284998,-0.009736814,-114.8888889,-57.55301079,-20.73511955,-18.96514366,2.9652779560210635E-5,-1.19E-05,7.857987657189369E-5,-2.09E-04,-2.63E-04,-8.57E-04,9.947663714584795,-0.308284998,-0.009736814,-0.021350001,0.014801185071757697,3.8400348456739224E-4,-100.811892,37.464491271972655,-51.60453518,Classroom
76,45,1.5,1,13.039999961853027,0,0,149.39999389648438,-86.9110129,40.427996,-0.938655074,0.014737682154818067,-0.004959618,0.344506625,8.440919223838278E-4,0.031089444165524928,2.4380643807568596,9.912685931307598,-0.311305067,-0.007855079,-111.75,-57.59144081,-20.76086168,-19.06042568,1.957083450973902E-4,-1.78E-04,-8.75E-05,-0.018998035,-0.002228837,2.5990928604620176E-4,9.912685931307598,-0.311305067,-0.007855079,-0.021183945,0.014635129,2.1794792355119604E-4,-100.851786,37.43972553253174,-51.70018307,Classroom
77,45,1.5,1,13.039999961853027,0,0,149.39999389648438,-86.9110129,40.427996,-0.938819592,0.015004512209158678,-0.005108635,0.34404436871409416,7.326229516855584E-4,0.031693562,2.4390472907286425,9.892256977488694,-0.315184691,-0.008389399,-112.5555556,-57.59351475,-20.77501368,-18.96355766,1.5271181473508477E-4,-8.22E-05,-8.22E-05,-0.010350897,-0.001061931,-9.95E-04,9.892256977488694,-0.315184691,-0.008389399,-0.021226942,0.014730817,2.2319418237132666E-4,-100.8530057,37.42471954345703,-51.60502296,Classroom
78,45,1.5,1,13.039999961853027,0,0,149.39999389648438,-86.9110129,40.427996,-0.938843221,0.015107875,-0.005091252,0.3439756168902499,8.341275303606487E-4,0.031875776,2.439190996503367,9.894603395924985,-0.315626085,-0.008017698,-115.25,-57.5220229,-20.76818146,-19.0075997,8.89583386806319E-5,-2.37E-05,-8.75E-05,-2.88E-04,1.0709450082871521E-5,3.155196691384015E-4,9.894603395924985,-0.315626085,-0.008017698,-0.021290695,0.014789323964454596,2.1794792355119604E-4,-100.7815137,37.432161293029786,-51.6468689,Classroom
79,45,1.5,1,13.039999961853027,0,0,149.39999389648438,-86.9110129,40.427996,-0.938887157,0.015057095,-0.005160879,0.34385687228545403,6.643418218144803E-4,0.031828404268593465,2.4394469654675826,9.899667906529695,-0.31446452,-0.008296474,-112.6666667,-57.60693485,-20.76903563,-19.02797361,1.482638978010532E-4,-3.80E-04,4.299653714378048E-5,0.002493349,7.763805898647864E-4,-0.001641998,9.899667906529695,-0.31446452,-0.008296474,-0.02123139,0.014433490609732067,3.484201530509999E-4,-100.867402,37.43008728027344,-51.66797512,Classroom
80,0,1.5,1,13.435999870300293,0.08130642,0,149.39999389648438,-86.911008,40.4279912,-0.938885791,0.014963542337267145,-0.005172988,0.3438645054414434,5.774601632209259E-4,0.031661016,2.439433118672047,9.904267598124383,-0.313442345,-0.006995522,-116.25,-57.54508083,-20.73475359,-18.93683962,1.8384723327330595E-4,-2.85E-04,1.3788543060620867E-4,0.002548894,2.8471373817295703E-4,-0.001197605,9.904267598124383,-0.313442345,-0.006995522,-0.021195806,0.014528379495282776,4.4330904877391977E-4,-100.805182,37.46619941711426,-51.5759869,Classroom
81,0,1.5,1,13.435999870300293,0.08130642,0,149.39999389648438,-86.911008,40.4279912,-0.938894936,0.014917033,-0.005186907,0.34384133485914437,5.185153698141786E-4,0.031583245,2.439483894885165,9.911600589752197,-0.313091642,-0.006925381,-131.6666667,-57.54947254,-20.75939764,-18.99430172,-8.90E-05,-4.03E-04,-1.71E-04,0.003489022,4.684519999235579E-5,-0.001801139,9.911600589752197,-0.313091642,-0.006925381,-0.021468612,0.014409768395125866,1.3492013795699166E-4,-100.8092085,37.442531242370606,-51.63418106,Classroom
82,0,1.5,1,13.435999870300293,0.08130642,0,149.39999389648438,-86.911008,40.4279912,-0.938957824,0.014978283401397825,-0.005255982,0.34366586804389954,4.249692750977153E-4,0.031745886,2.4398581680742284,9.907984622473856,-0.315068534,-0.005741032,-122.5,-57.47920113,-20.73682777,-19.05359365,8.89583386806319E-5,-3.08E-04,-4.45E-06,-0.001316765,-3.08E-04,-0.001286445,9.907984622473856,-0.315068534,-0.005741032,-0.021290695,0.014504657,3.0097570405929414E-4,-100.7397898,37.463515548706056,-51.69383915,Classroom
83,0,1.5,1,13.435999870300293,0.08130642,0,149.39999389648438,-86.911008,40.4279912,-0.93899214,0.015044077715465745,-0.005283953,0.34356875095552614,4.143654782593745E-4,0.03188873,2.4400643307028465,9.909796585,-0.31590486,-0.006019807,-107.7777778,-57.47737076,-20.75951946,-18.96550968,-0.00469107,0,-3.01E-04,0.001123438,5.548934913376003E-4,-0.001996102,9.909796585,-0.31590486,-0.006019807,-0.026070724,0.014813046206186698,4.44790732694193E-6,-100.7371063,37.440945320129394,-51.60477894,Classroom
84,0,1.5,1,13.435999870300293,0.08130642,0,149.39999389648438,-86.911008,40.4279912,-0.938985274,0.015173364710966938,-0.005197063,0.3435831868532792,6.67032905519732E-4,0.032071873328639464,2.4400283966249634,9.911445950998843,-0.317972443,-0.005996576,-106.75,-57.5071389,-20.8859116,-19.05383759,-3.74E-04,2.0163890100943232E-4,5.485765800983148E-5,8.84046832334648E-4,-2.89E-04,0.001020138,9.911445950998843,-0.317972443,-0.005996576,-0.021753279,0.015014685084591212,3.6028125583311744E-4,-100.7666294,37.314797248840335,-51.69335106,Classroom
85,0,1.5,1,13.435999870300293,0.08130642,0,149.39999389648438,-86.911008,40.4279912,-0.93901928,0.015203802147880197,-0.005213538,0.34348859838568246,6.537624380703514E-4,0.032140418,2.440229649727161,9.913214489094262,-0.320342037,-0.007297528,-105.8888889,-57.51275093,-20.92775761,-19.03041361,9.397650137543678E-5,-3.64E-04,-4.70E-05,0.00125023,-0.00125965,-9.64E-04,9.913214489094262,-0.320342037,-0.007297528,-0.021285677,0.014448887256618876,2.5843535583520023E-4,-100.7727299,37.272463455200196,-51.67004902,Classroom
