seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,accelerometer_z,accelerometer_y,accelerometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,class
236,0.017251987111962682,5.0409773852929326E-5,-0.001605698,0.007103003,0.004360149,0.008432314,-0.938445387,0.012547831521233887,-0.004215647,0.3451687893242512,7.504148472823712E-4,0.026465027692537862,2.4366797729603293,9.928776583625275,-0.258299977,9.031161381659613E-4,9.928776583625275,-0.258299977,9.031161381659613E-4,-103.4324518,38.76098533630371,-50.37562897,-60.17271706,-19.43960161,-17.73562759,-0.004127667,0.015168879470489557,-0.001300274,-107,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
237,1.0081945050471616E-4,2.6390976747226656E-4,-3.60E-04,0.018017861449602737,0.002738769,-4.33E-05,-0.938072727,0.012556218243773702,-0.004227116,0.3461848960339444,7.630912722676125E-4,0.026487104829798623,2.434514793377478,9.96788936,-0.260907688,-0.007715692,9.96788936,-0.260907688,-0.007715692,-103.42623,38.880911407470705,-50.41125298,-60.16649487,-19.31906563,-17.77234959,-0.021278834,0.015382379537574875,-5.49E-05,-95.44444444,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
238,-1.13E-04,7.027709219170716E-4,-1.59E-04,0.004240027,0.002324855,0.00461549,-0.938064725,0.012527480721473694,-0.004217128,0.3462077665676191,7.625985805858469E-4,0.026426237329695988,2.4344663619995117,9.973650645,-0.261209696,-0.003069434,9.973650645,-0.261209696,-0.003069434,-103.405856,38.92397735595703,-50.34073692,-60.14551079,-19.27734161,-17.70049164,-0.021492334,0.015821240652461075,1.467812441298467E-4,-111.25,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
239,-8.90E-05,2.668751629738553E-5,7.85798793975083E-5,-0.002330521,5.941350483199925E-4,0.00255672,-0.93804602,0.012370271409310183,-0.004245172,0.3462637712075872,6.026272004746009E-4,0.026150632848583377,2.434350522976477,9.968651606486393,-0.260389144,-0.003497202,9.968651606486393,-0.260389144,-0.003497202,-103.4007317,38.90701904296875,-50.47676689,-60.14002087,-19.29393364,-17.83603361,-0.021468612,0.015145157,3.840034817417776E-4,-109.2222222,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
240,-2.97E-05,3.8252087554089653E-4,1.7346878303214908E-4,-0.001697781,8.229838991628109E-4,7.671923150570647E-4,-0.938000392,0.012157306038928263,-0.00425399,0.34639473678996263,4.4207362098126556E-4,0.025757062,2.434075369418246,9.963812318820398,-0.255753246,-0.003859298,9.963812318820398,-0.255753246,-0.003859298,-103.4207397,38.84577522277832,-50.46444496,-60.16173683,-19.35505568,-17.8250536,-0.021409306,0.015500990628689816,4.788923672924849E-4,-103.875,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
241,-4.15E-05,3.113542147686036E-4,-5.38E-04,-0.007180751,-1.99E-04,0.001418164,-0.937958772,0.012264185,-0.004161932,0.3465047519183853,6.919343152210044E-4,0.025893731350169598,2.4338368327872266,9.953631206623559,-0.258201244,-0.005624876,9.953631206623559,-0.258201244,-0.005624876,-103.4320861,38.886645278930665,-50.47286316,-60.17210686,-19.31284359,-17.83225164,-0.021421167,0.015429824011997112,-2.33E-04,-97.88888889,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
242,-1.13E-04,3.5879864511125295E-4,-2.30E-04,-0.018676962,-0.001499734,0.001980291,-0.938115993,0.012511930247606004,-0.004279366,0.34606863023007955,6.310934369289543E-4,0.026440269087703482,2.4347646699368375,9.914466052379423,-0.264250089,-0.004370386,9.914466052379423,-0.264250089,-0.004370386,-103.428304,38.844555320739744,-50.32231518,-60.16856911,-19.35517765,-17.68280169,-0.021492334,0.015477268495461315,7.561457827144745E-5,-102.375,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
243,-4.15E-05,1.0971529002400857E-4,-1.35E-04,-0.006429876,3.3150049089228064E-4,9.923831749598956E-4,-0.938246218,0.012700220425296756,-0.004366975,0.3457074634079794,5.867267052927823E-4,0.026854481077888636,2.4355330536666426,9.906265481004437,-0.266117302,-0.004742087,9.906265481004437,-0.266117302,-0.004742087,-103.4481899,38.87786133,-50.38551109,-60.18821083,-19.32211559,-17.74624157,-0.021421167,0.015228185061256862,1.705034706036298E-4,-106.7777778,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
244,-9.40E-05,2.2319419636355282E-4,-7.05E-05,6.251610242403471E-4,-8.24E-04,0.001525464,-0.938301142,0.012751674933287386,-0.004419402,0.3455558124069984,5.19555959516975E-4,0.026987393762773045,2.4358565165446353,9.908681517665826,-0.268431721,-0.003696679,9.908681517665826,-0.268431721,-0.003696679,-103.5204139,38.87859333,-50.45065903,-60.26055679,-19.32284767,-17.8109016,-0.02147363,0.015341664037595574,2.349412400060548E-4,-98.88888889,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
245,-1.78E-05,1.2157639958760113E-4,-3.25E-04,0.001838508,0.001547838,0.001157283,-0.938340798,0.012709847678547924,-0.004468863,0.345449028,3.9471845477096086E-4,0.026943122642566857,2.4360860482002926,9.912956015577594,-0.265673003,-0.002837121,9.912956015577594,-0.265673003,-0.002837121,-103.455632,38.838699111938475,-50.34146908,-60.19577492,-19.36066763,-17.70195572,-0.021397445,0.015240046195685863,-1.93E-05,-94.875,0,1.5,1,13.494999885559082,0.031378496,0,149.39999389648438,-86.9110005,40.427994,Classroom
246,6.523611729295509E-5,1.6902088644254266E-4,-6.38E-05,0.007907747,0.00198933,-0.002228633,-0.938306008,0.012713128899775663,-0.004398794,0.34554411977240185,5.312028345375014E-4,0.026900744,2.435881698015824,9.924319036,-0.264900566,-0.007564688,9.924319036,-0.264900566,-0.007564688,-103.4577061,38.86724716186524,-50.40893517,-60.1977269,-19.33211966,-17.76881153,-0.021314418,0.015287490688192034,2.4167018280210858E-4,-106,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
247,-4.15E-05,2.9949310068402764E-4,-9.93E-05,0.016736382,4.164886127397852E-4,0.004034826,-0.938195858,0.012526474350575105,-0.004304948,0.34585122142023256,5.87025952714188E-4,0.026485400147808407,2.435228512125108,9.960240539995212,-0.263059486,-0.001884638,9.960240539995212,-0.263059486,-0.001884638,-103.4531918,38.87493316650391,-50.41979309,-60.19284672,-19.32540964,-17.7796697,-0.021421167,0.015417962913735978,2.0608679477342415E-4,-103.25,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
248,1.0081945050471616E-4,2.283264263487846E-4,7.413211843740304E-6,0.005474526,0.001605995,0.001081722,-0.938104645,0.012375865882099832,-0.00423018,0.34610491036211405,6.302027221095468E-4,0.026150859,2.434688834310735,9.966228346222813,-0.25895626,-0.005276407,9.966228346222813,-0.25895626,-0.005276407,-103.4702721,38.89872325897217,-50.44407108,-60.21017082,-19.30113163,-17.80431362,-0.021278834,0.015346796197581638,3.128368074065346E-4,-108.6666667,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
249,-2.97E-05,4.0624310484029425E-4,-1.47E-04,1.816240329186893E-4,7.003502359668028E-4,0.001555411,-0.938071807,0.012337240471857266,-0.004195868,0.3461956951803374,6.70373024988594E-4,0.026054558696822057,2.434495245368735,9.966647074772762,-0.259221491,-0.004923693,9.966647074772762,-0.259221491,-0.004923693,-103.4712479,38.872615356445316,-50.44468105,-60.21151276,-19.32736164,-17.80492361,-0.021409306,0.015524712870421918,1.5864235256319342E-4,-106.75,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
250,-7.71E-05,2.5204864886670727E-4,-1.59E-04,-0.002211256,4.096612768265808E-4,0.001301087,-0.938077404,0.012309364531442378,-0.00421131,0.3461813489788944,6.216849930566347E-4,0.026012958,2.434526688844255,9.961695402571298,-0.258808159,-0.005462257,9.961695402571298,-0.258808159,-0.005462257,-103.4862542,38.892867431640624,-50.42601505,-60.2266407,-19.30735357,-17.7857696,-0.021456751,0.015370518,1.467812497810759E-4,-121.4444444,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
251,5.337500320837914E-5,6.227085063939245E-5,-6.38E-05,-6.83E-04,-4.82E-04,0.00139436,-0.938084595,0.012302871006857423,-0.004227149,0.34616189095580463,5.869181107309222E-4,0.026011748112810467,2.4345686481994333,9.959941456618818,-0.259725797,-0.004207767,9.959941456618818,-0.259725797,-0.004207767,-103.4192758,38.86688117980957,-50.4749369,-60.15929676,-19.33358353,-17.83530172,-0.021326278,0.015180740659170359,2.4167013589690612E-4,-125.125,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
252,-1.78E-05,2.1646532356666708E-4,-1.11E-04,-9.12E-04,0.001128738,1.8636445578151537E-4,-0.938105802,0.012316244374056465,-0.004253529,0.3461036065828453,5.450506521687273E-4,0.026055139281506677,2.434693230008616,9.958774112960667,-0.258067662,-0.005950114,9.958774112960667,-0.258067662,-0.005950114,-103.4479462,38.88396114349365,-50.46383495,-60.18686886,-19.3165037,-17.82432159,-0.021397445,0.015334935126446405,1.9422569199130661E-4,-127.2222222,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
253,-1.17E-04,3.876531084712881E-4,-3.29E-04,3.949128664456881E-4,1.6196186725909894E-4,5.115108461513256E-4,-0.93804359,0.012324999,-0.004178229,0.34627277375413823,6.9713092251242E-4,0.026019306083281454,2.4343307522627025,9.958704356,-0.259229227,-0.006019808,9.958704356,-0.259229227,-0.006019808,-103.4123224,38.90165134429932,-50.44992722,-60.15209862,-19.29808165,-17.81004766,-0.021497124,0.015506122906047564,-2.35E-05,-122.4444444,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
254,2.312916896116097E-4,4.7740980065020833E-4,9.044098839597795E-5,-0.001918459,0.001982917,0.002008077,-0.938025347,0.012360023,-0.004142971,0.34632127666936335,7.888851546031396E-4,0.026060524387556374,2.4342258948724247,9.954235141717115,-0.257559479,-0.005926882,9.954235141717115,-0.257559479,-0.005926882,-103.476982,38.91507125854492,-50.458223,-60.21639256,-19.28429562,-17.81761158,-0.021148362,0.015595879505198557,3.9586459639147646E-4,-113.875,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
255,-2.19E-04,5.011320310798519E-4,-7.64E-04,-5.40E-04,5.333313664186348E-5,0.006729207,-0.938075845,0.012419712874423531,-0.004206297,0.3461814386752045,7.074680300329154E-4,0.026216444116338944,2.4345242977142334,9.954833345505797,-0.261006422,-3.86E-04,9.954833345505797,-0.261006422,-3.86E-04,-103.4628294,38.89189125061035,-50.53459503,-60.20321659,-19.3084516,-17.89447157,-0.021599085,0.015619601755972627,-4.58E-04,-119.6666667,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
256,2.668750205628791E-4,-1.51E-04,3.3952428018945514E-4,-0.009261557,6.331720398467721E-4,-0.002593297,-0.938084571,0.012375975,-0.004246979,0.3461588803425576,6.002128339829799E-4,0.026162550395842896,2.4345740785876524,9.939915944071648,-0.259731606,-0.008644943,9.939915944071648,-0.259731606,-0.008644943,-103.4605118,38.87273746490479,-50.42076893,-60.20028877,-19.32760561,-17.77966953,-0.021112779,0.014967240555917175,6.44947978604621E-4,-116.125,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
257,-7.71E-05,2.046042140030745E-4,-3.48E-04,-0.015738756,-0.004169072,0.001695691,-0.938180933,0.012525200626803833,-0.004327688,0.34589131653887556,5.445413758245848E-4,0.026498669035081725,2.4351435193737734,9.907473453040263,-0.267232406,-0.003789604,9.907473453040263,-0.267232406,-0.003789604,-103.4541682,38.862733345031735,-50.51458702,-60.19455486,-19.33797569,-17.87409765,-0.021456751,0.015323073937765603,-4.30E-05,-126.1111111,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
258,6.523611277197172E-5,-2.08E-05,3.632464704953713E-4,-0.006256289,8.137738241732699E-4,-0.001062702,-0.938248289,0.012723949882518319,-0.004354615,0.34570096823775653,6.261065638187857E-4,0.026890409206157748,2.4355461458558016,9.897439250579247,-0.265611942,-0.006948389,9.897439250579247,-0.265611942,-0.006948389,-103.4178118,38.857731323242184,-50.46554291,-60.15771084,-19.34285568,-17.82590767,-0.021314418,0.015097712817628986,6.686702310740587E-4,-116.25,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
259,-8.90E-05,1.6902089096352602E-4,-3.72E-04,0.001816879,-3.11E-04,0.001882158,-0.938275693,0.012752719,-0.004384377,0.3456251953990714,5.879776801821296E-4,0.026965062,2.4357077843934585,9.904825164276419,-0.267758016,-0.004393617,9.904825164276419,-0.267758016,-0.004393617,-103.4455064,38.870297241210935,-50.44333912,-60.1852829,-19.32845961,-17.80492369,-0.021468612,0.015287491,-6.67E-05,-116.2222222,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
260,-4.15E-05,9.785419402336611E-5,-7.56E-05,0.00293591,-1.77E-04,3.433900351807909E-4,-0.938257598,0.012654364136165207,-0.004380564,0.3456780236322903,5.286283284149956E-4,0.026777815417323297,2.4355969660490464,9.909198409145318,-0.265190959,-0.005462257,9.909198409145318,-0.265190959,-0.005462257,-103.4198862,38.86980934143067,-50.40271301,-60.15966282,-19.32833769,-17.76271164,-0.021421167,0.015216323944911795,2.2980908284560568E-4,-123.125,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,Classroom
261,1.9570834735788188E-4,-5.63E-05,2.920798560631579E-4,0.005619901,7.543069066353214E-4,-6.07E-04,-0.938257539,0.012652034,-0.004379746,0.3456782666803564,5.285583546122952E-4,0.026772861558835483,2.435596471,9.916841460663138,-0.264543385,-0.004695624,9.916841460663138,-0.264543385,-0.004695624,-103.484668,38.8737133,-50.45029293,-60.2246888,-19.32723969,-17.80992561,-0.021183945,0.01506213,5.975035352641445E-4,-112.7777778,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
262,-1.06E-04,4.346413613977627E-4,-3.99E-04,0.020880093941321738,0.001420919,0.002104802,-0.938146085,0.012528530465295682,-0.004260401,0.34598656514516246,6.75833155084477E-4,0.026458301527712207,2.434938935133127,9.958959829,-0.261778862,-0.005439025,9.958959829,-0.261778862,-0.005439025,-103.4167139,38.84919128417969,-50.42699097,-60.15685696,-19.34968758,-17.78772169,-0.021485377,0.015553111120915184,-9.40E-05,-116.4444444,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
263,1.245416696319013E-4,-2.08E-05,1.8532984569053916E-4,-0.00116526,0.001628386,0.001212894,-0.938078862,0.012303189754269077,-0.00423713,0.3461771943036792,5.688113094029441E-4,0.026019209905446154,2.4345361931810103,9.957205874248615,-0.257550768,-0.004533005,9.957205874248615,-0.257550768,-0.004533005,-103.5102881,38.863709411621095,-50.39649097,-60.25030888,-19.33541365,-17.75685558,-0.021255112,0.015097712871880786,4.907535282822633E-4,-112,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
264,2.5501390421781147E-4,-3.29E-04,-4.45E-06,-0.001966671,-0.003196358,-9.93E-04,-0.938174531,0.012379536025443123,-0.004343082,0.34591374929668833,4.154482784530638E-4,0.026235959,2.435098733716798,9.945285297134548,-0.264258802,-0.005206712,9.945285297134548,-0.264258802,-0.005206712,-103.4477022,38.91934131622315,-50.50470505,-60.18723499,-19.28136757,-17.86433762,-0.02112464,0.014789323901160828,3.009757577459717E-4,-70.88888889,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
265,1.779166773612638E-5,-5.07E-04,-0.003266254,4.726058071099439E-4,-8.67E-06,-0.001295661,-0.938480458,0.013344339393440959,-0.004786587,0.34504010376420996,2.2378749683623947E-4,0.028353651,2.4369523710417518,9.948671313,-0.28219626,-0.003603753,9.948671313,-0.28219626,-0.003603753,-103.4941839,39.026701316833496,-50.4607851,-60.23371716,-19.17303167,-17.82151554,-0.021361862,0.014611407318740215,-0.00296083,-91.75,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
266,8.89583386806319E-5,-4.24E-04,3.039410159226905E-4,-0.002140332,1.9777168347997573E-4,-0.003240132,-0.93854017,0.013712780586290128,-0.004899202,0.34486271050369854,2.619622723305105E-4,0.029123204696959663,2.4373258803654645,9.946255313539968,-0.289737719,-0.005926882,9.946255313539968,-0.289737719,-0.005926882,-103.4719802,39.032801132202145,-50.42613701,-60.21163509,-19.16815165,-17.78711161,-0.021290695,0.014694435096987821,6.093645945317971E-4,-99.22222222,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
267,7.709722233556428E-5,-5.66E-04,-6.45E-04,0.001187528,-0.002064946,-0.001512651,-0.938654635,0.013804323,-0.005039052,0.34454512480393196,5.24657616253835E-5,0.029391516397878962,2.438004174278778,9.946075136844929,-0.293730484,-0.001909657,9.946075136844929,-0.293730484,-0.001909657,-103.4671,39.06830326080322,-50.43174889,-60.20724297,-19.1316737,-17.79296764,-0.021302556,0.014552101718930944,-3.40E-04,-94.5,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
268,-6.94E-04,-1.87E-04,-0.001249865,6.52405822161332E-4,5.394749849745371E-4,-0.001982871,-0.938892115,0.014247188073338813,-0.005195435,0.3438771251335885,4.255205518453754E-5,0.030330973487455868,2.4394222810430435,9.948822364,-0.302346499,-0.002674502,9.948822364,-0.302346499,-0.002674502,-103.4963797,39.09148330688477,-50.50531498,-60.23627907,-19.10824961,-17.8645816,-0.022073529,0.014931657288259672,-9.44E-04,-106.8888889,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
269,2.9652779560210635E-5,6.227084724865493E-5,2.0905211906952476E-4,0.001577044,-7.61E-04,-0.00206951,-0.938958794,0.014636413754841078,-0.005188795,0.34367893708562386,3.164710701131978E-4,0.031057515715077085,2.4398361363457246,9.952231610862954,-0.309887957,-0.005392563,9.952231610862954,-0.309887957,-0.005392563,-103.4979662,39.058421249389646,-50.47310703,-60.23737698,-19.14216566,-17.83249548,-0.021350001,0.015180740677254292,5.144757021996148E-4,-112.5,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
270,5.930555912042127E-6,-3.26E-05,-5.19E-05,-0.001025542,6.859441405361139E-4,-7.51E-05,-0.938935735,0.014662570509951092,-0.005166153,0.34374117504045804,3.790643999468336E-4,0.031091068,2.4397023835228486,9.950129157131158,-0.308981937,-0.003650216,9.950129157131158,-0.308981937,-0.003650216,-103.4533135,39.092093315124515,-50.48640522,-60.19284695,-19.1083717,-17.84615955,-0.021373723,0.015085851755535718,2.5353124941635913E-4,-113.2222222,45,1.5,1,400,0,0,149.39999389648438,-86.9096593,40.4287662,Classroom
271,-7.71E-05,-1.16E-04,0.002189858,-0.003537595,-0.007825183,-0.001111616,-0.93883308,0.014348465017974377,-0.005169966,0.3440343297800971,1.6516217236735474E-4,0.030503640837461047,2.4390845368209395,9.944385130428573,-0.311519953,-0.003255284,9.944385130428573,-0.311519953,-0.003255284,-103.5207798,39.076843185424806,-50.50799911,-60.26043522,-19.12374359,-17.86872961,-0.021456751,0.015002823963725162,0.002495281,-90.66666667,45,1.5,1,13.312000274658203,0.222377211,232.7465362548828,149.39999389648438,-86.9110064,40.4279864,Classroom
272,1.5271181249632858E-4,-3.99E-04,0.001303924,-0.018051313,0.00251016,-0.002855722,-0.938814058,0.013859347055236308,-0.004958435,0.34410934494091916,2.280396444208376E-4,0.029439402403883062,2.438929722859309,9.907795794959208,-0.289676734,-0.005020862,9.907795794959208,-0.289676734,-0.005020862,-103.4902802,39.01462333679199,-50.38563293,-60.22993477,-19.18584166,-17.74672964,-0.021226942,0.014719069639865596,0.001609348,-101.625,45,1.5,1,13.312000274658203,0.222377211,232.7465362548828,149.39999389648438,-86.9110064,40.4279864,Classroom
273,3.024583492536568E-4,4.2996534883288796E-4,0.001501913,-0.007236286,-0.003251777,0.00229725,-0.93833324,0.012903864513540152,-0.004521465,0.3454614822725648,4.303457672259594E-4,0.027343602869117144,2.4360569055797985,9.896737700527154,-0.274175659,-0.002047257,9.896737700527154,-0.274175659,-0.002047257,-103.527856,38.87066329956055,-50.41039894,-60.2678767,-19.32919159,-17.77125158,-0.021077195,0.015548435075986154,0.001807337,-98,45,1.5,1,13.312000274658203,0.222377211,232.7465362548828,149.39999389648438,-86.9110064,40.4279864,Classroom
