seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_z,magnetometer_y,magnetometer_x,class
13,7.492578946627104E-4,-0.200437797,0.013391327399473924,9.887732663200897,0.020882024438780487,0.4687376925088827,6.695825806953228E-4,-0.001574106,-0.002196701,-29.55555556,-42.99523922,46.73173301696777,-61.86351475,-0.512199111,-0.025592624,-0.002055024,0.8584607329506141,-0.046069967,-0.022690783,1.0753888121018043,9.887732663200897,0.020882024438780487,0.4687376925088827,-0.02055736,0.011864533468794364,-0.001738565,45,0.086023256,1.0749188661575317,3.9000000953674316,0.1188104897737503,94.51661682128906,160.39999389648438,-86.9156839,40.384728,15.084445772171021,13.191371755599976,-30.18438545,Drive
14,0.00760071,-0.013775533,0.011461177207891223,9.897995087706928,-0.161846575,0.5263977513729947,-0.009991504,-0.001246899,-0.004462743,-17.75,-42.67462318,46.65438510894776,-61.60084881,-0.51252653,-0.018495575,-0.019754015,0.8582378122413042,-0.05201863,0.014947173371006853,1.0770827080439596,9.897995087706928,-0.161846575,0.5263977513729947,-0.031218446,0.012191740199200158,-0.004004608,45,0.086023256,1.033089518547058,3.9000000953674316,0.15348465740680695,81.97052001953125,160.39999389648438,-86.9156818,40.3847284,15.404695644378663,13.11426770210266,-29.92098734,Drive
15,0.035781629,0.12429920070379682,0.05764082,9.926909354126568,-0.073721588,0.5787378419371485,-0.097597676,0.007008434,-0.021163189,-17.33333333,-43.03440125,46.36683101654053,-61.2731567,-0.533371999,-0.016896704,-0.022466482,0.8452749570596565,-0.052634006,0.019987094,1.1263343292532615,9.926909354126568,-0.073721588,0.5787378419371485,-0.118824618,0.020447074354273603,-0.020705053,67.40994262695312,0.8848163485527039,1.0431264638900757,3.9000000953674316,0.4860471487045288,271.8902893066406,160.39999389648438,-86.9156837,40.3847242,15.045527677536011,12.826469793319703,-29.59305143,Drive
16,0.052060637,0.24741294607520103,-0.215241667,9.955809037662247,0.10230187959155267,0.2431851203021598,-0.195665348,0.001018573,-0.008080382,-17.125,-43.93683514,43.696861267089844,-59.80012901,-0.599056298,-0.01422732,-0.019717897,0.7998168439541048,-0.046254572,0.014628976732673287,1.2860597591955685,9.955809037662247,0.10230187959155267,0.2431851203021598,-0.216892291,0.014457212774607452,-0.007622247,7.878266334533691,0.8237718343734741,1.0530784130096436,3.9000000953674316,0.7896783947944641,266.5397949,160.39999389648438,-86.9156956,40.3847165,14.143581705093384,10.157231836318969,-28.11916948,Drive
17,0.019946598312229787,0.11430534986254659,-0.178215711,9.919981222886305,0.092115044,0.080910191,-0.196720988,6.508785215188361E-4,-0.010333994,-21.11111111,-44.53121914,40.23315918,-58.19155869,-0.676320592,-0.009024283,-0.009687734,0.735917158,-0.026265398,0.002303734,1.4864950828181887,9.919981222886305,0.092115044,0.080910191,-0.217947931,0.014089518520547059,-0.009875858,9.552514076,0.8237718343734741,1.0630985498428345,3.9000000953674316,0.8869765400886536,277.8598633,160.39999389648438,-86.9157082,40.3847196,13.548709716796875,6.692431845664978,-26.5116975,Drive
18,0.004943033,0.092496925,-0.020102126,9.916519137,0.2212141307378278,0.069023059,-0.128234928,-0.001294344,-0.008175271,-22.55555556,-44.96224514,37.62638526916504,-56.36363289,-0.73469521,-0.007868199,0.001108403,0.6781115919640921,-0.009002062,-0.013058669,1.6507962467600998,9.916519137,0.2212141307378278,0.069023059,-0.14946187,0.012144295996036922,-0.007717136,12.163396835327148,0.8237718343734741,1.0731397867202759,3.9000000953674316,0.8916618824005127,287.27484130859375,160.39999389648438,-86.9157231,40.3847261,13.117317705154418,4.086999943256378,-24.68316145,Drive
19,0.009994664,0.019037631,0.030343304,9.938983778,0.2003233956480489,0.14464090209543587,-0.047448895,-0.001922983,-0.001770271,-23.375,-45.02702721,36.42736915588379,-55.41801086,-0.761576629,-0.010711163,0.001571843,0.6479581548172293,-0.011485815,-0.018363855,1.731556651661697,9.938983778,0.2003233956480489,0.14464090209543587,-0.068675838,0.011515657,-0.001312135,15.28166389465332,0.9183681011199951,1.0336674451828003,3.9000000953674316,0.6987264156341553,292.8142395019531,160.39999389648438,-86.9157301,40.384732,13.05387770652771,2.8881059384346006,-23.73717356,Drive
20,0.010896293862352094,-0.119266433,0.065850908,9.960397183316426,-0.041101956,0.298577223,-7.75E-04,-0.002255094,-1.45E-04,-22.25,-45.04386322,36.211063385009766,-55.24367298,-0.763264354,-0.010563898,-0.006255125,0.645950211,-0.02318089,-0.00803341,1.7368329381479801,9.960397183316426,-0.041101956,0.298577223,-0.022002363,0.011183545703194964,3.128368373580494E-4,18.620431900024414,0.840595007,1.043631911277771,3.9000000953674316,0.39669203758239746,293.8687438964844,160.39999389648438,-86.9157347,40.3847339,13.03630973815918,2.671311957836151,-23.56368963,Drive
21,-0.011310339,-0.03757569,0.007538696,9.932827477316254,-0.091934918,0.32295555433312667,5.168706892828385E-4,-0.002090977,4.5813551808420854E-4,-21.11111111,-45.04703506,36.15177135467529,-55.223787,-0.758662689,-0.008177028,-0.013798121,0.6512835461359757,-0.031590634,0.005567215,1.7229081495450094,9.932827477316254,-0.091934918,0.32295555433312667,-0.020710072,0.011347662739213914,9.162708637841905E-4,45,0.086023256,1.0535756349563599,3.878000020980835,0.3946084976196289,293.8853759765625,160.39999389648438,-86.9157373,40.3847341,13.032405710220337,2.6115319609642027,-23.54429148,Drive
22,-0.021653703,-0.009131913,-0.002299028,9.893374998592636,-0.091301866,0.330508627,2.2091316646959597E-4,-0.001590872,3.64729172767149E-4,-23.88888889,-45.75487907,36.610125389099125,-56.01825096,-0.755370455,-0.007859834,-0.015388147,0.6550684015727738,-0.033551958,0.008287374,1.7129246552013657,9.893374998592636,-0.091301866,0.330508627,-0.021006029,0.011847768175569408,8.228646181026492E-4,45,0.086023256,1.0635732412338257,3.881000042,0.3864121437072754,293.8266296386719,160.39999389648438,-86.9157392,40.3847344,12.32529372215271,3.0701299595832823,-24.33838955,Drive
23,0.002827792,0.028470491,-0.013315135,9.903602563,-0.055804457,0.32901020847188617,-4.31E-04,-0.002089038,6.138124736025929E-4,-23.125,-45.49745884,36.72334140777588,-56.62715286,-0.752518757,-0.008172833,-0.015806378,0.6583291714631238,-0.034558691,0.008511525,1.7042675747454745,9.903602563,-0.055804457,0.32901020847188617,-0.02165839,0.011349601504953524,0.001071948,45,0.086023256,1.073576807975769,3.881000042,0.3693590760231018,293.9847106933594,160.39999389648438,-86.9157403,40.3847349,12.582957792282105,3.1839559435844422,-24.9476576,Drive
24,0.025364338772968183,0.3393652698079359,0.077192538,9.932885531082894,0.5995821174849005,0.42999661663203564,-0.033405339,-0.00264651,0.001669452,-16.44444444,-46.11416927,36.79349128723145,-56.86078293,-0.756543584,-0.021561429,-0.004898527,0.6535419827526056,-0.035593114,-0.026237044,1.716158547447723,9.932885531082894,0.5995821174849005,0.42999661663203564,-0.054632281,0.010792129258263531,0.002127587,45,0.086023256,1.0323549509048462,3.881000042,0.34580689668655396,295.7147216796875,160.39999389648438,-86.9157407,40.3847362,11.966613759994507,3.253495934009552,-25.1812875,Drive
25,0.011037502473997839,-0.027094191,0.22893629447349068,9.941410202246447,0.3114925899471228,0.6443796623498201,-0.151150595,-8.55E-04,-0.00325291,-15.25,-47.11029922,35.82322517395019,-56.34057487,-0.78231335,-0.026365519,-0.005711241,0.6219570602028115,-0.041775738,-0.034180165,1.7974822139277042,9.941410202246447,0.3114925899471228,0.6443796623498201,-0.172377538,0.012583157007505629,-0.002794774,59.99039840698242,0.840595007,1.0423954725265503,3.878000020980835,0.321401983,159.79617309570312,160.39999389648438,-86.9157391,40.3847334,10.968775768280029,2.283229961395264,-24.66132347,Drive
26,-0.004045949,0.050350101,0.36283403143142035,9.917674897943886,0.42242031365416005,0.8029110530047741,-0.268053715,0.002726573,-0.009420688,-19.22222222,-47.81448296,33.53096729278565,-52.97764496,-0.840787312,-0.02729551,-0.008753819,0.5392967057459562,-0.044118189,-0.036598933,2.000145692269779,9.917674897943886,0.42242031365416005,0.8029110530047741,-0.289280657,0.016165213,-0.008962553,10.249506950378418,0.7742092609405518,1.0523359775543213,3.9000000953674316,0.7607682347297668,146.41937255859375,160.39999389648438,-86.9157344,40.3847276,10.26605580329895,-0.008661997,-21.29790554,Drive
27,-0.013734262,0.2307507858693021,0.33231227606245617,9.879427511715194,1.0829816541625459,1.0565096012596946,-0.355043107,0.005585101,-0.017272744,-25.875,-47.52583134,32.185307540893554,-48.90943317,-0.912072621,-0.053856302,-0.016364711,0.4029544730788296,-0.073080074,-0.085759573,2.306409750169921,9.879427511715194,1.0829816541625459,1.0565096012596946,-0.376270049,0.019023740939904474,-0.016814609,23.372499465942383,0.840595007,1.0623947381973267,3.9000000953674316,1.1345845460891724,151.45785522460938,160.39999389648438,-86.9157286,40.3847156,10.553487825393677,-1.353955994,-17.22871766,Drive
28,-0.024586224,-0.229968616,-0.244737031,9.879006376544249,0.6853578366990228,0.2241296588388968,-0.166949597,0.010851435,-0.003644327,-19,-47.67735497,32.384045372009275,-43.91585129,-0.960690814,-0.051274346,-0.010294576,0.271238632,-0.048083111,-0.092573177,2.5888696040921997,9.879006376544249,0.6853578366990228,0.2241296588388968,-0.188176539,0.024290074603925956,-0.003186191,21.99720001220703,0.8736703991889954,1.0723134279251099,3.9000000953674316,1.6588486433029175,172.0641326904297,160.39999389648438,-86.9157272,40.3846968,10.403305797576904,-1.156071966,-12.23635576,Drive
29,0.024187665719252367,0.054028251996407144,-0.077159694,9.948200772,0.8533665124073769,-0.073074016,0.036310171,0.00868108,0.002255436,-14,-47.2531612,32.53691135406494,-43.11199318,-0.965792325,-0.038684402,0.010000690282770218,0.25609517398361975,-5.37E-04,-0.079969183,2.623193756892131,9.948200772,0.8533665124073769,-0.073074016,0.015083228551352827,0.022119719239596564,0.002713571,13.131915092468262,0.8321658372879028,1.082267404,3.9000000953674316,2.7608108520507812,184.4295196533203,160.39999389648438,-86.9157344,40.3846674,10.825913734436035,-1.003693957,-11.43139979,Drive
30,0.054092361,-0.252017046,-0.037624925,10.002608447398954,0.35453849067590515,-0.108173589,0.037512249,-0.009442928,0.00612923,-16.22222222,-47.40517319,32.65878936767578,-43.804953,-0.959544647,-0.028256567,0.011872584940594377,0.2796990689143394,0.007091623,-0.060898302,2.5745613112032992,10.002608447398954,0.35453849067590515,-0.108173589,0.016285307,0.003995712,0.006587365,5.219252109527588,0.8591274619102478,1.0924358367919922,3.9000000953674316,3.600759983062744,182.46226501464844,160.39999389648438,-86.9157423,40.3846293,10.675365734100343,-0.880717968,-12.12472574,Drive
31,0.14974640411080667,-0.208944184,-0.183203539,10.072340108815906,0.1928661523649053,-0.169027945,0.059324834,-0.025763818,-0.006123299,-13.88888889,-47.73176716,32.463711433410644,-44.88404312,-0.952660932,-0.019517496,0.005439429,0.30319800220646903,-0.001431005,-0.040465562,2.5253182614891276,10.072340108815906,0.1928661523649053,-0.169027945,0.038097891,-0.012325178,-0.005665164,4.100438594818115,0.8761849403381348,1.102237343788147,3.9000000953674316,4.872668266296387,177.00018310546875,160.39999389648438,-86.9157467,40.3845838,10.34864984512329,-1.075307969,-13.20540174,Drive
32,-0.007806556,-0.491186595,-0.869663728,9.899963939074174,-0.139297704,-0.669740601,0.18206361905463692,-0.011245817,0.009984091,-18.625,-47.64453701,32.22507926940918,-47.43530712,-0.932181593,-0.02018227,-0.003039479,0.36034867196407133,-0.020179474,-0.035498612,2.403484483367031,9.899963939074174,-0.139297704,-0.669740601,0.1608366766600933,0.002192823,0.010442226352644813,4.3506855964660645,1.0640019178390503,1.1122751235961914,3.9000000953674316,5.420152187347412,173.00132751464844,160.39999389648438,-86.9157506,40.3845299,10.434903831481934,-1.315281981,-15.75446967,Drive
33,-0.080211547,-0.572858909,-1.343585651,9.830428701180677,-0.3260681,-1.464715195,0.29160098688116354,0.001765823,0.007232313,-15,-47.83571106,32.870093231201174,-50.14346302,-0.878511446,-0.007889484,0.011217156343740745,0.4755322305322851,0.012330542450620412,-0.025057288,2.149453067085118,9.830428701180677,-0.3260681,-1.464715195,0.27037404477596283,0.015204463,0.007690448,4.238335132598877,1.0928860902786255,1.1223300695419312,3.9000000953674316,5.746541976928711,163.03939819335938,160.39999389648438,-86.915743,40.3844788,10.24421778678894,-0.670023977,-18.46347973,Drive
34,0.22645365150229443,-0.659040418,-1.050590114,10.089113059553128,-0.450826371,-1.556772146,0.3177310163245618,-0.029547512,0.029649814595332714,-18.625,-47.27548695,34.49244941711426,-54.8858469,-0.791283181,0.007317903,0.026789432,0.6090175121733286,0.051047233087055895,-0.020998233,1.8301938343973994,10.089113059553128,-0.450826371,-1.556772146,0.2965040736406752,-0.016108872,0.030107949516799265,4.552592754364014,1.1482595205307007,1.1322836875915527,3.9000000953674316,6.341790199279785,144.19659423828125,160.39999389648438,-86.915714,40.3844228,10.80444179534912,0.9519659730792046,-23.20610752,Drive
35,0.091272363,-0.60410484,-0.628594551,10.002170034982626,-0.461556322,-1.439910063,0.27263506903376394,0.008574101,-0.002031215,-16.77777778,-43.5742511,34.83685516357422,-57.57167679,-0.688321387,0.024562836868815052,0.032711427,0.7226628429681352,0.081486989,-0.014567595,1.522495682957103,10.002170034982626,-0.461556322,-1.439910063,0.251408126,0.022012740931387775,-0.00157308,4.590995788574219,1.059999942779541,1.1424908638000488,3.9000000953674316,6.165053367614746,119.25176239013672,160.39999389648438,-86.9156606,40.3843814,14.505433702468872,1.2960059744119645,-25.89096151,Drive
36,0.031369292,-0.22094267,0.20063854123537356,10.015417663796434,-0.337524478,-0.939153844,0.25699049033797705,-0.009186203,0.012475380632587565,-15.875,-40.76288315,38.796731338500976,-59.53514503,-0.563787465,0.050323261,0.027663643,0.8229893027589872,0.11436262612159435,0.011842740260852644,1.200585084465834,10.015417663796434,-0.337524478,-0.939153844,0.23576354837188354,0.004252437,0.012933515937430248,4.617927074432373,1.0346497297286987,1.1523741483688354,3.9000000953674316,6.1718950271606445,105.09326934814453,160.39999389648438,-86.9155982,40.3843544,17.317411613464355,5.257101910114288,-27.8543074,Drive
37,0.037066849,-0.099516291,0.4733139279397946,10.011993963741562,-0.134044531,-0.183004469,0.11226097552232372,9.236843737737429E-4,0.007505119,-17.77777778,-40.37833939,42.32899715423584,-60.88824661,-0.495233134,0.029403898,0.014823731975358667,0.8680149837605005,0.065714184,0.003463728,1.0368247715014856,10.011993963741562,-0.134044531,-0.183004469,0.091034033,0.014362323839325928,0.007963254,4.673953533172607,1.0539449453353882,1.1623263359069824,3.9000000953674316,6.332370281219482,85.08887481689453,160.39999389648438,-86.9155268,40.3843431,17.700857677459716,8.787781863212585,-29.2092395,Drive
38,0.050764111639226527,0.17112779675178158,0.45897223127698433,10.04793270814766,0.31638109897380895,0.090247745,0.058897833366995875,-0.011530483,0.014870869076033168,-15.5,-40.06467731,43.979047241210935,-61.44176079,-0.466898807,0.012912362524041526,0.015055966445977249,0.8840294381947194,0.036875184,-0.014507667,0.972033504,10.04793270814766,0.31638109897380895,0.090247745,0.037670891,0.001908156,0.015329004420776789,4.425253868103027,1.0520931482315063,1.1724252700805664,3.9000000953674316,6.468716144561768,79.02845001220703,160.39999389648438,-86.9154474,40.3843454,18.014397583007813,10.439417800903321,-29.76165543,Drive
39,-0.095013327,0.004735347,0.4484821959461981,9.985582874816599,0.49540140496304674,0.5818043735637827,-0.003135781,0.004707379,0.00325884,-18.22222222,-39.86215748,43.74675914764404,-61.77360085,-0.469879921,-0.017264538,0.018345484736113294,0.882348373,-0.013226829,-0.048631115,0.9783462991992247,9.985582874816599,0.49540140496304674,0.5818043735637827,-0.024362724,0.018146018778511946,0.003716975,3.6047754287719727,1.0020978450775146,1.182317852973938,3.9000000953674316,6.903255462646484,77.99527740478516,160.39999389648438,-86.9153672,40.3843445,18.218015594482424,10.205909843444823,-30.09337343,Drive
40,-0.13611437,-0.014480033,0.14159382416785343,9.892265338,0.39585971902124584,0.46059535241399246,0.001288413,-0.016227484,0.004124702,-26.33333333,-39.83019318,44.01674507141113,-61.82545094,-0.476431467,-0.023576344,0.010403558557618011,0.878802731,-0.031553347,-0.040792864,0.9929128763745132,9.892265338,0.39585971902124584,0.46059535241399246,-0.019938529,-0.002788844,0.004582837,2.6159727573394775,0.9440339207649231,1.1924171447753906,3.9000000953674316,7.579013824462891,81.98161315917969,160.39999389648438,-86.9152769,40.3843408,18.24997972488403,10.477481803894044,-30.14571129,Drive
41,0.007734521,-0.057509021,0.048959767644845165,9.986939004324014,0.3588537035455692,0.5791443907520146,7.072187749922131E-4,0.002489351,0.002037146,-22.5,-39.74345097,43.748101234436035,-62.05725071,-0.481605043,-0.033359721,0.005361067,0.8757354223612442,-0.053336311,-0.041534336,1.0044916277950249,9.986939004324014,0.3588537035455692,0.5791443907520146,-0.020519723,0.015927990492731695,0.002495281,1.858878254890442,0.9323626160621643,1.202399730682373,3.9000000953674316,8.092051506,83.99204254,160.39999389648438,-86.9151793,40.3843384,18.33733171463013,10.208349819183349,-30.37738941,Drive
42,-0.021512393,-0.057891107,0.005841386,9.902481634639999,0.2960479158763457,0.5996489006917454,2.0905209476923913E-4,-0.011981205,0.001147563,-18.66666667,-39.46260719,43.847530937194826,-62.68823475,-0.485011242,-0.034955197,0.001495657,0.8738032718306606,-0.059715231,-0.036534071,1.0123502976686052,9.902481634639999,0.2960479158763457,0.5996489006917454,-0.02101789,0.001457434,0.001605698,1.9872068166732788,0.974525511,1.2123905420303345,3.9000000953674316,8.237856865,83.00002289,160.39999389648438,-86.9150848,40.384342,18.617443561553955,10.307535734176636,-31.00690935,Drive
43,0.054011391,-0.094172228,0.052995763068060274,9.978569928882191,0.22415288808547612,0.7825894876591211,-0.008639337,-0.004639177,0.004468674,-15.75,-39.48127335,43.72455516815185,-61.85424282,-0.490477182,-0.03959242,-0.004293937,0.8705386091204523,-0.073249586,-0.031372582,1.0250241629128318,9.978569928882191,0.22415288808547612,0.7825894876591211,-0.02986628,0.008799462,0.004926809,2.1038854122161865,0.9885848760604858,1.2222933769226074,3.9000000953674316,8.535306930541992,81.99816131591797,160.39999389648438,-86.9149895,40.3843486,18.598289604187013,10.184193773269653,-30.17450338,Drive
44,0.008013551,-0.058578778,-0.031729544,9.911907714547462,0.1959442969013765,0.7152710241600148,-4.23E-04,0.006590102,-0.00355936,-16.11111111,-39.49932926,43.33940113067627,-62.08201668,-0.495431574,-0.039020727,-0.007493873,0.867733431,-0.075244283,-0.025657333,1.0365976553696852,9.911907714547462,0.1959442969013765,0.7152710241600148,-0.021649836,0.020028741918884825,-0.003101225,1.6721702814102173,0.954253614,1.2323812246322632,3.9000000953674316,9.150197029,83.99151611328125,160.39999389648438,-86.9148778,40.3843449,18.579989700317384,9.798429813,-30.40117933,Drive
45,-0.026783814,-0.007184643,-0.001299304,9.885023348539779,0.1895905395888371,0.6536703601624202,-0.002613893,1.037863164561466E-5,-0.003501993,-17.25,-39.70026325,43.576324996948244,-61.9361047,-0.498973809,-0.033520432,-0.007879876,0.865929658,-0.065980534,-0.019804179,1.0448586107457725,9.885023348539779,0.1895905395888371,0.6536703601624202,-0.023840835,0.013449018,-0.003043858,1.2511827945709229,0.9121403694152832,1.2423536777496338,3.9000000953674316,9.307518005371094,85.99741364,160.39999389648438,-86.9147607,40.3843357,18.379909610748292,10.037061815261842,-30.25526739,Drive
46,0.062580062,-0.010407855,-0.013149025,9.964622367932959,0.18222622112687498,0.7223739898899226,-0.005591032,-0.013404539,0.005227785,-19.11111111,-39.51335941,43.513129234313965,-62.08238277,-0.504525341,-0.03688619,-0.010336573,0.8625411946796676,-0.074141678,-0.019398431,1.0578060902438118,9.964622367932959,0.18222622112687498,0.7223739898899226,-0.026817974,3.4100842295955974E-5,0.00568592,1.0602498054504395,0.9121403694152832,1.2523829936981201,3.9000000953674316,9.457930564880371,85.99916076660156,160.39999389648438,-86.914645,40.3843318,18.56620361328125,9.973499774932861,-30.40178944,Drive
47,0.020996973,-0.012676644,0.0044761,9.912244593055503,0.18776397893060615,0.7861322623144076,-0.006302698,0.006166296,-4.89E-04,-15.5,-39.27423923,42.998899116516114,-62.35480869,-0.510426212,-0.039047227,-0.011444365,0.8589549035701937,-0.078861795,-0.0201988,1.071550979197604,9.912244593055503,0.18776397893060615,0.7861322623144076,-0.02752964,0.019604935394984317,-3.11E-05,0.9643678665161133,0.9121403694152832,1.2623828649520874,3.9000000953674316,9.696648597717285,85.99867248535156,160.39999389648438,-86.9145278,40.3843321,18.80556770324707,9.459025783538818,-30.67482538,Drive
48,0.023571958819639336,-0.019172675,-0.015592722,9.921168987567608,0.1642189588299236,0.7237425681131964,-0.008319087,0.012168018071622886,-0.00250566,-14.88888889,-39.7523571,43.169943237304686,-61.91182678,-0.517287326,-0.03638214,-0.011494324,0.8549550326125136,-0.074186062,-0.017978177,1.0875727111853442,9.921168987567608,0.1642189588299236,0.7237425681131964,-0.02954603,0.025606658133944877,-0.002047524,0.9675440192222595,0.9183136820793152,1.2723634243011475,3.9000000953674316,9.867610931396484,85.99906921386719,160.39999389648438,-86.9144068,40.3843318,18.328059673309326,9.630191850662232,-30.23196531,Drive
49,-0.028676135,-0.031994002,-0.124184331,9.902745857979488,0.10733435651879686,0.5030096522306354,4.344131951265543E-4,9.829898147834736E-4,-0.004284827,-20.125,-39.92559715,43.174090995788575,-61.38820286,-0.522277406,-0.030887797,-0.010383175,0.8521517706148832,-0.063538069,-0.014567369,1.0992273219580788,9.902745857979488,0.10733435651879686,0.5030096522306354,-0.020792529,0.014421629489996262,-0.003826691,0.9421555399894714,0.9526804089546204,1.282339096069336,3.9000000953674316,10.037238121032715,86.99868011,160.39999389648438,-86.914286,40.3843353,18.154331645965577,9.634217863082887,-29.70797539,Drive
50,0.027053397836037052,-0.041831716,-0.117729172,9.957946305136078,0.077151108,0.45853334911239957,0.009852136,0.001066018,-3.23E-04,-16.44444444,-39.79578907,43.33195915222168,-61.41272488,-0.520951215,-0.027819,-0.010162052,0.8530697782062789,-0.058087707,-0.011649734,1.0961296512085257,9.957946305136078,0.077151108,0.45853334911239957,-0.011374806,0.014504657263157762,1.3492010913572264E-4,0.9804598093032837,0.954253614,1.2923043966293335,3.9000000953674316,10.24692153930664,85.99945831298828,160.39999389648438,-86.9141639,40.3843381,18.284383678436278,9.792329826,-29.73335144,Drive
51,-0.006471282,-0.007638516,-0.017655836,9.928538442815391,0.077517001,0.44516955511373224,0.005036525,0.001884434,0.001965979,-15.77777778,-39.69745724,43.46164524078369,-61.60658283,-0.519320985,-0.022352606,-0.008215405,0.854246379,-0.046741269,-0.009181028,1.092243839236139,9.928538442815391,0.077517001,0.44516955511373224,-0.016190418,0.015323074,0.002424115,1.0051084756851196,1.0360019207000732,1.3023004531860352,3.9000000953674316,9.847350120544434,86.00288391113281,160.39999389648438,-86.9140469,40.384345,18.381983585357666,9.921771803,-29.92635542,Drive
52,-0.012410214,-0.025046851,0.014084550193869151,9.914602548173331,0.063026486,0.4984969729964522,7.165708073164121E-4,0.008093726,-0.004616596,-16.375,-39.98318119,43.48018905639648,-61.41235863,-0.521246019,-0.022951782,-0.008995441,0.8530454882062398,-0.048557344,-0.008578873,1.0967846283545861,9.914602548173331,0.063026486,0.4984969729964522,-0.020510371,0.021532366200027846,-0.00415846,0.9337060451507568,0.9340770840644836,1.3124178647994995,3.9000000953674316,10.254022598266602,85.99775695800781,160.39999389648438,-86.9139256,40.3843476,18.096381740570067,9.939949779510497,-29.73225351,Drive
53,0.044200156,-0.062174872,-0.028774913,9.983012912342849,0.030273272073827684,0.3642927285790154,0.00146633,-0.007616316,0.007362785,-15.55555556,-40.25304535,43.45151924133301,-61.00256077,-0.52300723,-0.019273072,-0.006377637,0.8520847883039308,-0.039526962,-0.009292205,1.100820360831844,9.983012912342849,0.030273272073827684,0.3642927285790154,-0.019760612,0.005822323,0.007820921,0.9202102422714233,0.9526804089546204,1.3224469423294067,3.9000000953674316,10.565263748168945,85.99827575683594,160.39999389648438,-86.9137965,40.3843523,17.827005634307863,9.911401815414429,-29.32233339,Drive
54,0.07830811,-0.017206149,-0.130233228,10.001754732965265,0.080551587,0.32182303051581806,0.013113941739028483,-0.008754983,0.003590952,-14.125,-40.18338322,43.633421173095705,-61.36673058,-0.522331066,-0.02197391,-0.007694425,0.8524205395318929,-0.045521119,-0.009839804,1.0992819047668605,10.001754732965265,0.080551587,0.32182303051581806,-0.008113,0.004683657,0.004049087,0.9564831256866455,1.0280077457427979,1.3323074579238892,3.9000000953674316,10.226526260375977,85.00376892089844,160.39999389648438,-86.9136734,40.3843607,17.896301555633546,10.093913755416871,-29.68613745,Drive
55,-0.064855714,-0.006444119,-0.036862016,9.822424815251278,0.17120473339365652,0.5237549394727327,0.007835747,-0.006276011,-0.004782993,-17.33333333,-39.75516304,43.50532123565674,-61.79531666,-0.520398422,-0.028799138,-0.007137959,0.8534050699576591,-0.056623213,-0.01779202,1.0946714692902797,9.822424815251278,0.17120473339365652,0.5237549394727327,-0.013391195,0.007162629,-0.004324858,0.8624153137207031,0.9200543165206909,1.3423852920532227,3.9000000953674316,10.663704872131348,84.99716186523438,160.39999389648438,-86.913551,40.3843648,18.324887599945068,9.965813798904419,-30.11594343,Drive
56,0.10337799035229729,-0.044457733,-0.116992709,9.972320667748312,0.10443915876116856,0.32242994609026654,0.013291858412433886,8.154534327897054E-5,0.005073591,-18.625,-40.02746731,43.91206901550293,-61.438223,-0.518372137,-0.023022166,-0.005089273,0.8548258618243689,-0.044657505,-0.015166469,1.0898948734246412,9.972320667748312,0.10443915876116856,0.32242994609026654,-0.007935084,0.013520184964805082,0.005531726,0.8798445463180542,0.9386159777641296,1.3523874282836914,3.9000000953674316,10.837291717529297,84.99879455566406,160.39999389648438,-86.9134292,40.3843645,18.05270565032959,10.371829833984375,-29.75714128,Drive
57,0.065959458,-0.033504203,-0.184572159,9.937595673,0.11337739554713074,0.381271896,0.021345553424625286,-0.01309615,0.002713229,-16.55555556,-39.64633926,44.19937900543213,-61.9918589,-0.513159233,-0.028762273,-0.008114938,0.8577666803471093,-0.057712211,-0.0155902,1.077813342936988,9.937595673,0.11337739554713074,0.381271896,1.1861110467789243E-4,3.4248979041099693E-4,0.003171365,0.8272942304611206,0.9121403694152832,1.3623467683792114,3.9000000953674316,10.97803020477295,84.99913787841797,160.39999389648438,-86.9132988,40.3843616,18.43261365890503,10.65938380241394,-30.31236349,Drive
58,0.094150603,-0.083175034,-0.280608895,9.962261514756285,0.035317365,0.068288372,0.046882527,0.006367934,-1.81E-04,-13.875,-39.71612316,44.993599014282225,-61.93988663,-0.498266555,-0.018123653,-0.003537807,0.8667875482040701,-0.034954619,-0.011982372,1.0432218533117794,9.962261514756285,0.035317365,0.068288372,0.025655585,0.019806574184664534,2.772534159871126E-4,0.9035338163375854,0.9667471051216125,1.3723480701446533,3.9000000953674316,11.000365257263184,83.00178527832031,160.39999389648438,-86.9131634,40.3843708,18.364171714782714,11.45372579574585,-30.26112349,Drive
