seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,microphone_dBFS,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
437,-52.38862896,12.726307773590088,19.75094564437866,-113.9483635,56.346431198120115,-8.567815828,-7.05E-05,1.1747060545111218E-4,-1.29E-04,9.941138666,0.4210090165578046,-0.07515612,-137.8888889,-0.002030849,0.001385539,7.932279617167436E-4,0,0.086023256,1.1038923263549805,9.93999958,0.007864607,0,160.1999969482422,-86.9154936,40.3848655,9.941138666,0.4210090165578046,-0.07515612,0.438374864,0.012674938806762489,0.017274238205013368,0.8985368254093024,0.007639483,-0.042168324,-0.907642366,-0.021297424,0.015999499591998756,2.3494123664792052E-5,Home
438,-52.43047504,12.751073799133302,19.767415676116944,-113.9908199,56.37009887695312,-8.551711769,-1.47E-04,1.52711791565045E-4,-2.31E-04,9.943505370501176,0.42275136043724504,-0.075411664,-117,5.282707584714426E-4,0.00121595,7.502171527413488E-4,0,0.086023256,1.1139426231384277,9.939000129699707,0.005458496,0,160.1999969482422,-86.9154936,40.3848655,9.943505370501176,0.42275136043724504,-0.075411664,0.43822099282903576,0.012721006,0.017358938358651783,0.8986095924979275,0.007655279,-0.042359706,-0.907300826,-0.021373723,0.016034740764756226,-7.86E-05,Home
439,-52.37764893,12.733627767562867,19.67445156097412,-113.9381162,56.35301887512207,-8.645895863,-1.71E-04,6.968400653596352E-5,-5.34E-05,9.942686506845419,0.42154333574100605,-0.07497027,-136,-2.81E-04,3.426384578630762E-4,8.681388300599403E-4,0,0.086023256,1.1239707469940186,9.939000129699707,0.002599588,0,160.1999969482422,-86.9154936,40.3848655,9.942686506845419,0.42154333574100605,-0.07497027,0.43826581494322103,0.012699883,0.017350318850678146,0.8985881973238825,0.007622728,-0.042326068,-0.907400994,-0.021397445,0.015951712968424687,9.933681039645979E-5,Home
440,-52.40717312,12.761443796157836,19.711417713165282,-113.9669077,56.38046890258789,-8.608075829,-2.54E-04,2.1201735746694133E-4,-8.90E-05,9.941559745270071,0.4218685745614246,-0.075620746,-138.75,-6.35E-04,2.5736446519499846E-4,0.001072935,0,0.086023256,1.133979320526123,9.937000274658203,9.646383696235716E-4,0,160.1999969482422,-86.9154936,40.3848655,9.941559745270071,0.4218685745614246,-0.075620746,0.43818060749942817,0.012746857,0.017352480387080062,0.8986290456021874,0.007709348,-0.042370411,-0.907209967,-0.021480473,0.016094046,6.375347492420703E-5,Home
441,-52.37215885,12.706665802001954,19.774979648590087,-113.9318933,56.32654514312744,-8.543415871,-9.93E-05,1.5271179269529085E-4,-6.52E-05,9.939309120178223,0.4225190490194895,-0.075249045,-148.2222222,-9.65E-04,5.416161226994783E-4,6.366998174236816E-4,0,0.086023256,1.1439483165740967,9.93500042,0.003584407,0,160.1999969482422,-86.9154935,40.3848655,9.939309120178223,0.4225190490194895,-0.075249045,0.4381943125169254,0.012721144675629811,0.017389992089236823,0.8986220035738158,0.007629546,-0.042415441,-0.907242303,-0.021326278,0.016034741,8.747569913749845E-5,Home
442,-52.43596497,12.689097776412964,19.70177963256836,-113.9963094,56.30946517944336,-8.619421787,-9.93E-05,2.4760068841821073E-4,-1.48E-04,9.932276102212759,0.41971029771062046,-0.075627,-142.625,-0.005419787,-0.001432593,9.826336381504837E-4,0,0.086023256,1.153938651,9.93500042,0.002681779,0,160.1999969482422,-86.9154935,40.3848655,9.932276102212759,0.41971029771062046,-0.075627,0.43820895732027815,0.012736290205016878,0.017341216809107263,0.8986155853688138,0.007698889,-0.042341139,-0.907273084,-0.021326278,0.016129629677432835,4.447915803785753E-6,Home
443,-52.38033306,12.68616979598999,19.66054365158081,-113.9403117,56.30678104400635,-8.659437857,-5.19E-05,1.7643401464809057E-4,-7.71E-05,9.891513565,0.41513149975572977,-0.075899521,-127.2222222,-0.019703578,-0.001693484,0.001219916,0,0.086023256,1.1639034748077393,9.93500042,0.001322132,0,160.1999969482422,-86.9154935,40.3848655,9.891513565,0.41513149975572977,-0.075899521,0.43840256044008197,0.012705112,0.017178850320791736,0.898524713,0.007776156,-0.042023518,-0.907700466,-0.021278834,0.016058462988404396,7.561458674829128E-5,Home
444,-52.43572079,12.65884178161621,19.784495544433593,-113.9957001,56.27994106292724,-8.535241814,-1.94E-04,8.154512570664576E-5,-1.36E-04,9.883893531503029,0.41424871069713703,-0.075388433,-120.875,-0.005650946,-2.10E-04,9.425241608642837E-4,0,0.086023256,1.1738826036453247,9.93500042,0.005075483,0,160.1999969482422,-86.9154935,40.3848656,9.883893531503029,0.41424871069713703,-0.075388433,0.43855181047059955,0.012648742,0.017121099405786367,0.8984537720680237,0.007718486,-0.041871522,-0.908032833,-0.021421167,0.015963574139021552,1.630902819299293E-5,Home
445,-52.4370631,12.736799812316894,19.792791614532472,-113.9969197,56.35606887817383,-8.527799807,-3.01E-04,1.882951304280353E-4,-2.08E-04,9.887750023777045,0.4151082672540424,-0.075318739,-128.5555556,0.001166862,0.001414601,0.001013816,0,0.086023256,1.1838746070861816,9.93500042,0.00356605,0,160.1999969482422,-86.9154935,40.3848656,9.887750023777045,0.4151082672540424,-0.075318739,0.43860031649904346,0.012634970157325846,0.017092864381746183,0.898430825,0.007716242,-0.041809096,-0.90814045,-0.021527917,0.016070324131875362,-5.49E-05,Home
446,-52.43596523,12.758027791976929,19.736549701690674,-113.9959438,56.37827312469482,-8.583553877,-2.35E-04,1.7620591433324778E-4,-2.35E-04,9.894045876,0.4155961251953273,-0.074366256,-103.3333333,0.002910623,9.703478560997889E-4,0.001393798,0,0.086023256,1.1939172744750977,9.93500042,0.003344164,0,160.1999969482422,-86.9154935,40.3848655,9.894045876,0.4155961251953273,-0.074366256,0.4385783337056637,0.012624464472397588,0.017140533,0.8984407983147181,0.007656526,-0.041885386,-0.908093136,-0.021461883,0.016058234874015816,-8.22E-05,Home
447,-52.40607506,12.75607575416565,19.793523654937744,-113.9656879,56.374856872558595,-8.526823807,-2.18E-04,2.2387846816077973E-4,-3.26E-04,9.905359518180774,0.41659507010746927,-0.07408748,-135.75,0.007834323,0.002274638,0.001375317,0,0.086023256,1.2039631605148315,11.994999885559082,0.002515449,0,160.1999969482422,-86.9154935,40.3848656,9.905359518180774,0.41659507010746927,-0.07408748,0.4386453185845347,0.012596137,0.017120909180890008,0.8984088625722718,0.007619688,-0.041825818,-0.908242571,-0.021444889,0.016105907480910564,-1.73E-04,Home
448,-52.40156097,12.704347763061524,19.738623561859132,-113.9610517,56.32471492767334,-8.581845827,-1.47E-04,3.543506914442315E-4,-1.72E-04,9.946107197733758,0.42054439227557877,-0.073483468,-148.3333333,0.019589164882030302,0.003411512,0.002533133,0,0.10000000149011612,1.2138938903808594,11.701000213623047,0.004487664,0,160.1999969482422,-86.9154934,40.3848656,9.946107197733758,0.42054439227557877,-0.073483468,0.4385033281682764,0.012643923829264433,0.01718804,0.8984762273945854,0.007653328,-0.041987234,-0.907926897,-0.021373723,0.016236379661244676,-1.93E-05,Home
449,-52.42852299,12.730333824157714,19.787911586761474,-113.9887457,56.350578994750975,-8.532069864,-1.71E-04,2.594617979818033E-4,-1.96E-04,9.955121068,0.4226119752647807,-0.07227544,-151.875,0.00617756,0.001777467,0.002288661,0,0.1063014566898346,1.2240302562713623,11.994999885559082,0.003010714,0,160.1999969482422,-86.9154934,40.3848656,9.955121068,0.4226119752647807,-0.07227544,0.43839123700428934,0.012629309280332431,0.01735008,0.8985280180440366,0.007490089,-0.042264804,-0.90768232,-0.021397445,0.016141491,-4.30E-05,Home
450,-52.40107304,12.743265800476074,19.675549659729004,-113.9606859,56.36290123,-8.645407887,-6.38E-05,1.64572905084498E-4,-1.01E-04,9.951772782409076,0.4235179939316314,-0.072252209,-105,-6.97E-04,8.155472070268057E-4,0.001356491,0,0.086023256,1.2340285778045654,11.994999885559082,0.001412152,0,160.1999969482422,-86.9154934,40.3848656,9.951772782409076,0.4235179939316314,-0.072252209,0.43832010059680754,0.012621387794107488,0.017450142525208805,0.898560891,0.0073914,-0.042437183,-0.907527028,-0.021290695,0.016046601899185227,5.189236140475401E-5,Home
451,-52.39497299,12.73472578048706,19.75082359313965,-113.9549518,56.354483184814455,-8.569767809,-8.75E-05,2.5946179459106574E-4,-1.48E-04,9.947728908978975,0.4233455474560077,-0.073556288,-104.75,-0.001860804,6.658116590629504E-4,5.468955462418713E-4,0,0.086023256,1.2439297437667847,11.994999885559082,5.189063376747072E-4,0,160.1999969482422,-86.9154934,40.3848656,9.947728908978975,0.4233455474560077,-0.073556288,0.4382842047121918,0.012646597,0.017439775096559987,0.8985782497137496,0.007447533,-0.042440349,-0.907446075,-0.021314417,0.016141491,4.447915238662831E-6,Home
452,-52.43608688,12.76193178,19.681405601501464,-113.9955777,56.38327491760254,-8.638697863,-1.11E-04,2.831840216299718E-4,-3.26E-04,9.944663964428948,0.42272812996095827,-0.074017787,-129.2222222,-0.00169005,9.640536261993704E-4,0.001641576,0,0.086023256,1.1033351421356201,9.93500042,0.009061271,0,160.1999969482422,-86.9154936,40.3848655,9.944663964428948,0.42272812996095827,-0.074017787,0.43824689480864887,0.012698057044333624,0.017376350636765795,0.8985969528411198,0.007597499,-0.042371115,-0.907359667,-0.02133814,0.016165212999342135,-1.73E-04,Home
453,-52.47024704,12.765713768005371,19.725935649871825,-114.0302261,56.385105209350584,-8.594045849,-3.01E-04,5.441284800644566E-4,-3.38E-04,9.942820021249716,0.42235643105599485,-0.073808705,-131.875,-0.001093716,0.001416548,0.002457842,0,0.086023256,1.113303542137146,9.93500042,0.005608174,0,160.1999969482422,-86.9154936,40.3848656,9.942820021249716,0.42235643105599485,-0.073808705,0.43826095427124245,0.012711557849011953,0.017331691,0.8985907643744089,0.007660298,-0.042302769,-0.907389298,-0.021527917,0.016426157441388055,-1.85E-04,Home
454,-52.39546101,12.727283763885499,19.757655544281008,-113.9544638,56.34691895,-8.562935858,-1.23E-04,2.7132291545711674E-4,-1.25E-04,9.941269365329187,0.42284428610385044,-0.074133943,-139.7777778,-0.00103444,0.001274608,0.002275764,0,0.086023256,1.123317837715149,9.93500042,0.003432219,0,160.1999969482422,-86.9154935,40.3848655,9.941269365329187,0.42284428610385044,-0.074133943,0.43820143990146304,0.012733280405546854,0.017356320202929303,0.8986190071383726,0.007680575,-0.042365594,-0.907256862,-0.021350001,0.016153352,2.8170140017077183E-5,Home
455,-52.45048306,12.742533731460572,19.714223709106445,-114.0109495,56.36143707275391,-8.606245832,-5.87E-05,1.9970004247555224E-4,4.698825068771839E-5,9.938510608,0.4222402749131027,-0.074668263,-135.125,-0.001274494,-9.11E-05,0.001056834,0,0.086023256,1.133357048034668,9.93500042,0.003091718,0,160.1999969482422,-86.9154935,40.3848656,9.938510608,0.4222402749131027,-0.074668263,0.438174732,0.012723158328579022,0.017408798,0.8986311583564832,0.007617599,-0.042450858,-0.907199184,-0.021285677,0.016081729017269727,1.9970006486311412E-4,Home
456,-52.3416589,12.726917781829833,19.758265647888184,-113.9016374,56.34826103210449,-8.561715813,-1.71E-04,2.594617979818033E-4,-4.15E-05,9.939829002306299,0.4213342524847938,-0.074807651,-144.5555556,4.8677203724685226E-4,-2.16E-04,0.001666267,0,0.086023256,1.1432905197143555,9.93500042,0.00253481,0,160.1999969482422,-86.9154935,40.3848656,9.939829002306299,0.4213342524847938,-0.074807651,0.43818803088178915,0.012739347131217568,0.01735942,0.8986253993025104,0.007689401,-0.042376369,-0.90722691,-0.021397445,0.016141491,1.1119792335078988E-4,Home
457,-52.43511101,12.727771778106689,19.800843677520753,-113.9959439,56.34765106201172,-8.519015799,-1.35E-04,-1.33E-05,-1.25E-04,9.932543013859721,0.4212645587411899,-0.074041018,-119,-0.005216497,-7.50E-05,2.4135284198140635E-4,0,0.086023256,1.1532368659973145,9.93500042,0.00130895,0,160.1999969482422,-86.9154935,40.3848656,9.932543013859721,0.4212645587411899,-0.074041018,0.4383298798093518,0.012640426,0.017398979768012333,0.898556848,0.00747007,-0.042361964,-0.907546778,-0.021361862,0.015868685208261013,2.8170140582200103E-5,Home
458,-52.43267086,12.693001775741577,19.771441612243652,-113.9922842,56.313003044128415,-8.548051796,-1.71E-04,2.3573957998486398E-4,-7.71E-05,9.893232678904116,0.41666476529778784,-0.075225814,-113.125,-0.019149225,-0.00242538,2.331161527957731E-4,0,0.086023256,1.1632205247879028,9.93500042,0.004030846,0,160.1999969482422,-86.9154934,40.3848656,9.893232678904116,0.41666476529778784,-0.075225814,0.43833693080735436,0.012676551359371074,0.017315423550102318,0.898554513,0.007608028,-0.042243469,-0.907559029,-0.021397445,0.016117769,7.56145873134142E-5,Home
459,-52.41912907,12.731309795379639,19.784373607635498,-113.979108,56.353141174316406,-8.535119839,-2.54E-04,1.764340208644427E-4,-1.96E-04,9.883057196163437,0.4142254799315073,-0.075411664,-138.2222222,-0.006608796,-4.54E-04,0.001026798,0,0.086023256,1.1732641458511353,9.93500042,0.002746516,0,160.1999969482422,-86.9154934,40.3848656,9.883057196163437,0.4142254799315073,-0.075411664,0.43853043439318834,0.012656191002252033,0.017130672,0.8984639199034682,0.007724478,-0.041895085,-0.907985282,-0.021480473,0.016058463033614228,-4.30E-05,Home
460,-52.378381,12.731309785842896,19.700193576812744,-113.9384818,56.351799201965335,-8.620397806,-2.18E-04,1.8829512929778943E-4,-1.25E-04,9.889098836825443,0.4154998499613542,-0.0747527,-134.875,0.002286152,8.044103974277533E-4,0.001818613,0,0.086023256,1.1832526922225952,9.93500042,0.001296996,0,160.1999969482422,-86.9154934,40.3848656,9.889098836825443,0.4154998499613542,-0.0747527,0.43850655115923837,0.012667873,0.017134368,0.8984753414265161,0.007743355,-0.041911773,-0.90793186,-0.021444889,0.016070324122833397,2.8170140017077183E-5,Home
461,-52.39204506,12.73082179069519,19.780835609436036,-113.9526338,56.35106704711914,-8.538657818,-2.06E-04,1.7643401860395103E-4,-2.31E-04,9.894487316168627,0.41417901695353315,-0.074133943,-163.5555556,0.002722333,3.485072006299658E-4,0.001603085,0,0.086023256,1.1932404041290283,9.93500042,0.004327097,0,160.1999969482422,-86.9154933,40.3848656,9.894487316168627,0.41417901695353315,-0.074133943,0.43864694237709045,0.012604569627460345,0.017101451,0.8984083261304688,0.007651861,-0.041798253,-0.908245395,-0.021433028,0.016058463024572263,-7.86E-05,Home
462,-52.39424088,12.756685819625854,19.71214954376221,-113.9537319,56.376077003479004,-8.607587824,-2.06E-04,2.2387846703053388E-4,-1.25E-04,9.902339500130958,0.4152708857962229,-0.07443595,-156.5,0.00500304,0.001408883,0.001028704,0,0.086023256,1.2031853199005127,11.85200023651123,0.002731861,0,160.1999969482422,-86.9154933,40.3848656,9.902339500130958,0.4152708857962229,-0.07443595,0.43868127089102293,0.012585244729246908,0.017101400414282836,0.8983918364765575,0.007615555,-0.041781491,-0.908322408,-0.021433028,0.016105907480910564,2.817013888683134E-5,Home
463,-52.41180912,12.744485807418823,19.783763751983642,-113.9717875,56.36436519622803,-8.537559805,-1.71E-04,2.9504513401917897E-4,-2.19E-04,9.932603900872389,0.4176869409755596,-0.075272277,-137.2222222,0.016193057,0.002345552,0.001242857,0,0.086023256,1.2133885622024536,12.170999526977539,0.004994153,0,160.1999969482422,-86.9154933,40.3848657,9.932603900872389,0.4176869409755596,-0.075272277,0.43857356182579854,0.012640945812307515,0.017111811,0.8984434436825872,0.007711605,-0.041848169,-0.908081225,-0.021397445,0.016177074115687202,-6.67E-05,Home
464,-52.41437092,12.730211801528931,19.734231700897215,-113.9738618,56.35082305908203,-8.586115799,-2.18E-04,3.187673587975933E-4,-2.55E-04,9.955997976284582,0.4215665662172929,-0.074110712,-149.25,0.011691093444824219,0.002880651,0.002396786,0,0.086023256,1.2233093976974487,12.170999526977539,0.003523455,0,160.1999969482422,-86.9154933,40.3848657,9.955997976284582,0.4215665662172929,-0.074110712,0.43841724488341693,0.012677776138976362,0.017218567123546184,0.8985171740494885,0.00769145,-0.042071078,-0.907735081,-0.021444889,0.016200796357419306,-1.02E-04,Home
465,-52.43193893,12.734115781784057,19.70165771484375,-113.9921619,56.353629188537596,-8.618689871,-2.23E-04,3.4066479285964026E-4,-9.40E-05,9.955806352559803,0.42168272236018506,-0.073204692,-143.1111111,0.001554388,9.024432645394251E-4,0.002269281,0,0.086023256,1.233296275138855,12.170999526977539,0.001694648,0,160.1999969482422,-86.9154933,40.3848657,9.955806352559803,0.42168272236018506,-0.073204692,0.4383645301254896,0.012660839,0.017315750619253285,0.8985412625166086,0.00757818,-0.04223051,-0.90762095,-0.021450136,0.016222694,5.8735311680580846E-5,Home
466,-52.4237653,12.72740574836731,19.69055559158325,-113.983988,56.34679702758789,-8.629791813,-2.30E-04,4.255173606933682E-4,-1.25E-04,9.950396361860257,0.42110194106703824,-0.074877345,-140.5555556,-0.002042363,6.181782889134675E-5,0.001596921,0,0.086023256,1.2432910203933716,12.170999526977539,6.329031893983483E-4,0,160.1999969482422,-86.9154933,40.3848657,9.950396361860257,0.42110194106703824,-0.074877345,0.43827405108988865,0.012713290362175807,0.017312698,0.8985847171070507,0.00767946,-0.042270248,-0.907417871,-0.021456751,0.016307546314105248,2.8170137191462576E-5,Home
467,-52.38838493,12.729235773086549,19.748261547088624,-113.9484856,56.35033500671387,-8.571963835,-2.30E-04,3.069062503642466E-4,-2.67E-04,9.943728891,0.4220311916568904,-0.074133943,-146.25,-0.00489584,0.001455049,0.00254919,0,0.10000000149011612,1.103182315826416,9.93500042,0.007694758,0,160.1999969482422,-86.9154935,40.3848657,9.943728891,0.4220311916568904,-0.074133943,0.4382829938120055,0.012717432288217891,0.017293565174184955,0.8985806645698917,0.007703274,-0.042239554,-0.907437121,-0.021456751,0.016188935259158172,-1.14E-04,Home
468,-52.42937725,12.775351791381835,19.69250759124756,-113.9897216,56.396085052490236,-8.628571825,-1.59E-04,2.7132291263150216E-4,-5.34E-05,9.937694586596443,0.4219847289682592,-0.075086426,-145.3333333,-0.001902932,8.580678875006519E-4,8.818053287788502E-4,0,0.086023256,1.1131359338760376,9.93500042,0.005427628,0,160.1999969482422,-86.9154935,40.3848657,9.937694586596443,0.4219847289682592,-0.075086426,0.43825139380195766,0.012708097759598089,0.017350133779702834,0.8985951189855927,0.00763835,-0.042332814,-0.907368637,-0.021385584,0.016153352,9.93368109615827E-5,Home
469,-52.39582699,12.760223770141602,19.623333702087404,-113.9551952,56.38083484649658,-8.696647854,-1.35E-04,3.069062497991237E-4,-2.19E-04,9.942043111874508,0.42263230194266027,-0.074798716,-146,0.001156501,8.228007450844477E-4,0.001677188,0,0.09433981,1.1231342554092407,9.93500042,0.00259877,0,160.1999969482422,-86.9154935,40.3848657,9.942043111874508,0.42263230194266027,-0.074798716,0.43817915847000566,0.012739788035599931,0.017368927453328104,0.8986295357491206,0.007682274,-0.042393779,-0.907207418,-0.021361862,0.016188935259158172,-6.67E-05,Home
470,-52.45755901,12.737287721633912,19.705805683135985,-114.016928,56.356435012817386,-8.612223873,-2.54E-04,4.373784708220837E-4,-1.25E-04,9.940430113412802,0.42182211071542164,-0.074714725,-143.5555556,-4.44E-04,2.3724702955449668E-4,0.002395123,0,0.10000000149011612,1.1331199407577515,9.93500042,0.002880645,0,160.1999969482422,-86.9154934,40.3848657,9.940430113412802,0.42182211071542164,-0.074714725,0.4381426925798064,0.012772806350467274,0.017342918,0.8986473494363063,0.007766202,-0.042375639,-0.907124515,-0.021480473,0.016319407,2.8170140017077183E-5,Home
471,-52.42132492,12.757051753997803,19.76412160873413,-113.9814261,56.37778476715088,-8.556103868,-2.65E-04,3.7807291452727706E-4,-1.01E-04,9.940380716786802,0.4229604434041144,-0.074459181,-143.375,1.9184594015473303E-5,7.811955456594819E-4,0.002542441,0,0.10000000149011612,1.1431748867034912,9.93500042,0.00243783,0,160.1999969482422,-86.9154934,40.3848657,9.940380716786802,0.4229604434041144,-0.074459181,0.4381171158216532,0.012771675706777758,0.017375323,0.8986592067098155,0.007736957,-0.0424327,-0.907068526,-0.021492334,0.016260101875850877,5.189236366524569E-5,Home
472,-52.43779465,12.700443754196167,19.770465602874754,-113.9976521,56.32032299041748,-8.549393826,-1.59E-04,1.2898957187273694E-4,-1.60E-04,9.934720881934306,0.4216362596715538,-0.075202582,-129.2222222,-0.004179343,2.49649135811815E-4,0.001423913,0,0.13601469993591309,1.1530905961990356,9.93500042,0.005217365,0,160.1999969482422,-86.9154934,40.3848658,9.934720881934306,0.4216362596715538,-0.075202582,0.43818762464430727,0.012742470416412192,0.017353387639939207,0.8986256683914406,0.007700329,-0.042368259,-0.907225739,-0.021385584,0.016011018577275923,-7.41E-06,Home
473,-52.44999493,12.70666576385498,19.704341678619386,-114.0089978,56.326300926208496,-8.615883846,-2.06E-04,1.289895707424911E-4,-5.93E-06,9.894556805,0.4170364639134083,-0.074784419,-131.2222222,-0.020228543,-0.001969772,0.001368697,0,0.13601469993591309,1.1630454063415527,9.942999839782715,0.00361928,0,160.1999969482422,-86.9154934,40.3848658,9.894556805,0.4170364639134083,-0.074784419,0.4383125383298374,0.012701233,0.017292631862377658,0.8985665035479277,0.007673569,-0.042223923,-0.907503347,-0.021433028,0.016011019,1.4678125825791973E-4,Home
474,-52.45658318,12.74338777,19.717883644104003,-114.0169273,56.36436500549316,-8.601365776,-2.50E-05,2.6430899407177305E-5,-1.07E-04,9.884311694543339,0.4152244251329922,-0.075504589,-131.625,-0.006303998,-6.94E-04,-2.75E-04,0,0.086023256,1.1730833053588867,9.942999839782715,0.001720644,0,160.1999969482422,-86.9154934,40.3848658,9.884311694543339,0.4152244251329922,-0.075504589,0.4385090467448418,0.012628936,0.017212539732169647,0.8984731768186276,0.0076046,-0.042018178,-0.907940754,-0.021356159,0.01611697,-5.87E-05,Home
475,-52.42278904,12.729113807678223,19.669327716827393,-113.9833781,56.34960292816162,-8.64870182,-1.78E-05,3.7065993664442623E-5,-1.62E-04,9.887912694690296,0.41392347332343316,-0.074737957,-138.8888889,0.001284359,-3.72E-04,0.0011145,0,0.09433981,1.1830313205718994,9.942999839782715,6.41574792098254E-4,0,160.1999969482422,-86.9154934,40.3848658,9.887912694690296,0.41392347332343316,-0.074737957,0.43858399495337774,0.012625967,0.017130762,0.8984381973164753,0.007667547,-0.041869187,-0.908105434,-0.021397445,0.016224519,-1.62E-04,Home
476,-52.42461903,12.726795768737793,19.706049633026122,-113.9847196,56.346430931091305,-8.615029812,-1.13E-04,-2.12E-04,8.747569913749845E-5,9.893697433101321,0.41383054765682775,-0.074273331,-138.625,0.002612697,3.1786636241431376E-4,-2.30E-04,0,0.086023256,1.193142056465149,9.942999839782715,1.7627124907448888E-4,0,160.1999969482422,-86.9154934,40.3848658,9.893697433101321,0.41383054765682775,-0.074273331,0.4387690630352613,0.012524366062315344,0.017125113966684896,0.8983493620909534,0.007481168,-0.041771424,-0.908520349,-0.021492334,0.015975435,8.747569913749845E-5,Home
477,-52.48269127,12.746193799972534,19.734841728210448,-114.0420596,56.36790309906006,-8.585139799,-5.34E-05,-1.88E-04,6.375347605445287E-5,9.899667971342513,0.41503857322109555,-0.075551052,-138.8888889,0.003072516,5.732679251328255E-4,-9.66E-04,0,0.1140175461769104,1.2030736207962036,12.015000343322754,1.270740722247865E-5,0,160.1999969482422,-86.9154934,40.3848658,9.899667971342513,0.41503857322109555,-0.075551052,0.4386837792049334,0.012561478606850198,0.017147935,0.8983900587535599,0.007531838,-0.041844313,-0.908329986,-0.021433028,0.015999157406679055,6.375347605445287E-5,Home
