ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Student,INSTRUCTOR_ID,Instructor,Instructor _Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202410,School of Engineering Tech,MET,42600,Internal Combust Eng,LEC,004,16735,3,3,,,TR,01:30 PM-02:20 PM,08/21/23-12/09/23,BRNG B254,25,27,,029966583,"Ostanek, Jason K.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,IET,31300,Tech Innov & Integration: AIDC,LEC,009,10249,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,WALC B091,68,70,Graduate Student,029989945,"Pandya, Rushikumar S.",Student,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,36900,Applied Computer Vision,LEC,002,16618,3,3,,,TR,11:30 AM-12:20 PM,08/21/23-12/09/23,HAMP 2118,39,40,,023545100,"Panigrahi, Suranjan",Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,58100,Adv Appl Comp Vision Sens Auto,LEC,010,10647,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,GRIS 125,8,14,,023545100,"Panigrahi, Suranjan",Professor,Y,Reg,,,,,,
202410,Computer Graphics Technology,CGT,35300,Principles Of Interact Media,LEC,001,24111,3,3,,,M,08:30 AM-09:20 AM,08/21/23-12/09/23,KNOY 314,22,40,Graduate Student,035010076,"Pant, Rohan",Student,Y,Reg,A1,A7,,,,
202410,Computer Graphics Technology,CGT,35600,"Web Prog,Dev&Data Intg",LEC,011,24113,3,3,,,M,02:30 PM-03:20 PM,08/21/23-12/09/23,KNOY 314,31,50,Graduate Student,035010076,"Pant, Rohan",Student,Y,Reg,A5,A1,,,,
202410,Technology Ldrshp & Innovatn,TLI,25500,Human Resource Development,LEC,001,18855,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,WALC B093,39,60,,035593473,"Park, Cho Hyun",Assistant Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,35570,Job Analysis,LEC,002,30488,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,PRCE 277,13,30,,035593473,"Park, Cho Hyun",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,004,69969,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC 3087,120,126,,033540152,"Park, Christopher J.",,Y,Reg,A1,A2,,,,
202410,Technology Ldrshp & Innovatn,TLI,31400,Leading Innovation In Orgs,DIS,007,25362,3,3,,,,,08/21/23-12/09/23,ASYNC ONLINE,3,0,,016564920,"Parker, Thomas G.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Computer Graphics Technology,CGT,12300,Animation Foundations,LEC,012,13689,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,HEAV B020,25,25,Graduate Student,031450450,"Patankar, Sanjeevani M.",Student,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,12300,Animation Foundations,LEC,001,22209,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,HEAV B020,24,25,Graduate Student,031450450,"Patankar, Sanjeevani M.",Student,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,32101,Digital Illustration,LEC,008,16356,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,HEAV B020,30,30,Graduate Student,031450450,"Patankar, Sanjeevani M.",Student,Y,Reg,A1,A2,,,,
202410,Computer Graphics Technology,CGT,32101,Digital Illustration,LEC,001,14970,3,3,,,TR,01:30 PM-02:20 PM,08/21/23-12/09/23,HEAV B020,26,30,Graduate Student,031450450,"Patankar, Sanjeevani M.",Student,Y,Reg,A1,A2,,,,
202410,Technology Ldrshp & Innovatn,TLI,35510,Trng & Talent Devt,DIS,001,20926,3,3,,,,,08/21/23-12/09/23,ASYNC ONLINE,15,40,,033754262,"Plain, Craig D.",Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,45560,Internship In HR,DIS,001,20971,3,3,,,,,08/21/23-12/09/23,,5,30,,033754262,"Plain, Craig D.",Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,11200,Foundations Of Org Leadership,LEC,023,24785,3,3,,,TR,04:30 PM-05:45 PM,08/21/23-12/09/23,MTHW 210,203,205,,035573725,"Plaskoff, Joshua A.",Senior Lecturer,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,11200,Foundations Of Org Leadership,LEC,022,24784,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,MTHW 210,204,205,,035573725,"Plaskoff, Joshua A.",Senior Lecturer,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,48700,Database Administratn,LEC,005,21440,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,CL50 121,6,20,,024136648,"Pradhan, Romila",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,58100,Responsible Data Management,LEC,052,28219,3,3,,Inst,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,KNOY B041,7,20,,024136648,"Pradhan, Romila",Assistant Professor,Y,Reg,,,,,,
202410,Purdue Polytechnic Inst Admin,TECH,34000,Prototyping Tech For People,LEC,002,20738,3,3,,,TR,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 3084,32,40,,015702107,"Pruim, Douglas E.",Clinical Assistant Professor,Y,Reg,A1,A2,51,38,40,2
202410,Technology Ldrshp & Innovatn,TLI,46000,Teach Design & Innovation II,LEC,001,16529,3,3,,,TR,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 3084,1,40,,015702107,"Pruim, Douglas E.",Clinical Assistant Professor,Y,Reg,A1,A2,51,38,40,2
202410,School of Engineering Tech,ECET,58100,Robotics Seminar,LEC,007,19296,0,0,,Inst,F,10:30 AM-11:45 AM,08/21/23-12/09/23,KNOY B031,3,32,,034038191,"Qureshi, Ahmed H.",Assistant Professor,Y,S/U,,,41,4,32,28
202410,School of Engineering Tech,MET,24500,Manufacturing Systems,LEC,021,16230,3,3,,,TR,12:30 PM-01:20 PM,08/21/23-12/09/23,ARMS B061,91,108,,020249017,"Rakita, Milan",Assistant Professor of Practice,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,SC1,13354,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,246,290,,033533837,"Ramaswamy, Rohit",Student,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,,022605720,"Rapp, Randy R.","Purdue SCMT Named Professor of Disaster Restoration and Reconstruction, Associate Professor ",Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,25000,Intermediate Const Mgmt,LEC,002,10185,9,9,,,TR,02:30 PM-05:20 PM,08/21/23-12/09/23,MSEE B012,64,85,,022605720,"Rapp, Randy R.","Purdue SCMT Named Professor of Disaster Restoration and Reconstruction, Associate Professor ",Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,21300,Dynamics,LEC,001,34498,3,3,,,MWF,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1132,104,108,,031278521,"Rastgaar, Mo",Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,45500,Network Security,LEC,001,13461,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,MATH 175,151,168,,010199251,"Rawles, Phillip T.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,31500,Systems Programming,LEC,001,23051,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,LWSN 1142,86,100,,022957806,"Rayz, Julia M.",Professor and Associate Department Head,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,51900,Natural Language Technologies,LEC,002,27643,3,3,,,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY B019,20,20,,022957806,"Rayz, Julia M.",Professor and Associate Department Head,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,62300,PFF CIT 1 Teaching Higher Ed,LEC,022,25475,1,1,,Inst,W,03:30 PM-04:20 PM,08/21/23-12/09/23,KNOY B041,4,10,,022957806,"Rayz, Julia M.",Professor and Associate Department Head,Y,Reg,,,,,,
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19882,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113A,24,40,,035366016,"Renkert, Sarah R.",Assistant Professor of Practice,Y,Reg,A1,A2,71,38,40,2
202410,Purdue Polytechnic Inst Admin,TECH,22000,Design Technology For People,LEC,002,19882,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113B,24,40,,035366016,"Renkert, Sarah R.",Assistant Professor of Practice,Y,Reg,A1,A2,71,38,40,2
202410,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19877,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113A,3,40,,035366016,"Renkert, Sarah R.",Assistant Professor of Practice,Y,Reg,A1,A2,71,38,40,2
202410,Technology Ldrshp & Innovatn,TLI,36700,Teach Design & Innovation I,LEC,002,19877,3,3,,,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,SHRV C113B,3,40,,035366016,"Renkert, Sarah R.",Assistant Professor of Practice,Y,Reg,A1,A2,71,38,40,2
202410,School of Engineering Tech,MFET,23000,Industrial IoT Networks System,LEC,001,20945,3,3,,,MW,12:30 PM-01:20 PM,08/21/23-12/09/23,KNOY B029,5,20,,010200552,"Richards, Grant P.",Assistant Professor of Practice,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,MET,28400,Intro To Industrial Controls,LEC,013,12011,3,3,,,MF,09:30 AM-10:20 AM,08/21/23-12/09/23,WALC 1018,110,150,,010200552,"Richards, Grant P.",Assistant Professor of Practice,Y,Reg,A1,A2,22,129,150,21
202410,School of Engineering Tech,ECET,30201,Intro To Industrial Controls,LEC,013,12010,3,3,,,MF,09:30 AM-10:20 AM,08/21/23-12/09/23,WALC 1018,19,150,,010200552,"Richards, Grant P.",Assistant Professor of Practice,Y,Reg,A1,A2,22,129,150,21
202410,School of Engineering Tech,ECET,17900,Intro To Digital Systems,LEC,005,56365,3,3,,,TR,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC B066,82,84,,010363592,"Richardson, Jeffrey J.",Assistant Professor of Practice,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,27000,Electronic Prototype Develop,LEC,003,64383,3,3,,,TR,11:30 AM-12:20 PM,08/21/23-12/09/23,WALC 1121,35,42,,010363592,"Richardson, Jeffrey J.",Assistant Professor of Practice,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,32300,Intro Electric Vehicle Systems,LEC,004,15084,3,3,,,TR,01:30 PM-02:20 PM,08/21/23-12/09/23,HAMP 2101,11,15,,010363592,"Richardson, Jeffrey J.",Assistant Professor of Practice,Y,Reg,A3,A4,,,,
202410,Computer Information Tech,CNIT,62300,Research Methods In Computing,LEC,021,21645,3,3,,,W,06:00 PM-08:50 PM,08/21/23-12/09/23,KNOY B033,21,25,,016349349,"Ringenberg, Tatiana R.",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,62300,Philosophy Of Applied Science,LEC,018,24704,3,3,,Dept,TR,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY 228,7,20,,015056328,"Rogers, Marcus K.","Associate Dean for Faculty, Professor and Director of Cyber Forensics Lab",Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,49200,Aircrft Airworth Assur,LEC,003,24408,3,3,,Dept,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,NISW 157,15,23,,010116955,"Ropp, Timothy D.",Clinical Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,49600,Applied Research Proposal,LEC,001,11848,2,2,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,NISW 184,30,36,,010116955,"Ropp, Timothy D.",Clinical Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,49700,Applied Resrch Project,LEC,002,68113,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,NISW 184,9,16,,010116955,"Ropp, Timothy D.",Clinical Professor,Y,Reg,A1,A2,,,,
202410,Aerospace Studies,AFT,23000,Team & Ldrshp Fund I,LEC,004,16772,1,1,,,T,12:00 PM-01:15 PM,08/21/23-12/09/23,AR 101,18,48,,022208976,"Rose, Derek M.",Education Officer Air Force ROTC,Y,Reg,,,,,,
202410,Aerospace Studies,AFT,23000,Team & Ldrshp Fund I,LEC,003,16771,1,1,,,T,09:00 AM-10:15 AM,08/21/23-12/09/23,ARMS B071,23,48,,022208976,"Rose, Derek M.",Education Officer Air Force ROTC,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,10901,Intro To UAS,LEC,003,16452,3,3,,,TR,09:30 AM-10:20 AM,08/21/23-12/09/23,NISW 184,30,30,,034358783,"Rose, Nathan T.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,20900,Introduction To Civilian UAS,LEC,002,13852,3,3,,Dept,MW,09:30 AM-10:20 AM,08/21/23-12/09/23,NISW 184,22,28,,034358783,"Rose, Nathan T.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,32501,Advanced Aviation Meteorology,LEC,001,14238,3,3,,,TR,07:00 PM-08:15 PM,08/21/23-12/09/23,MJIS 1001,90,90,,034358783,"Rose, Nathan T.",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Military Science,MSL,30100,Training Mgmt Warfight Functn,LEC,007,17198,4,4,,Dept,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,AR 102,21,32,,034119419,"Russell, Jeremy D.",Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,30100,Training Mgmt Warfight Functn,LEC,006,53145,4,4,,Dept,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,AR 102,17,32,,034119419,"Russell, Jeremy D.",Military Science Instructor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,58100,Wireless Comm In IoT,LEC,053,28220,3,3,,Inst,MW,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY B029,3,18,,031212181,"Salam, Abdul",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,58100,Wireless Cellular Technologies,LEC,051,27762,3,3,,Inst,TR,04:30 PM-05:45 PM,08/21/23-12/09/23,KNOY B029,1,20,,031212181,"Salam, Abdul",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,10500,Intro To C Program,LEC,SC1,13354,3,3,,,MW,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1055,246,290,,024335411,"Salem, Tawfiq M.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,15501,Intro To Software Dev Concepts,LEC,004,69969,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,WALC 3087,120,126,,024335411,"Salem, Tawfiq M.",Clinical Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,17500,Visual Programming,LEC,009,42900,3,3,,,MW,11:30 AM-12:20 PM,08/21/23-12/09/23,WALC 2124,44,52,,024335411,"Salem, Tawfiq M.",Clinical Assistant Professor,Y,Reg,A3,A2,,,,
202410,Naval Science,NS,35000,Naval Ship Systems-Engineering,LEC,001,24208,3,3,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,AR 102,20,20,,025618234,"Satre, William K.",Professor of Naval Science ,Y,Reg,,,,,,
202410,Naval Science,NS,35000,Naval Ship Systems-Engineering,LEC,002,23961,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,AR 102,21,20,,025618234,"Satre, William K.",Professor of Naval Science ,Y,Reg,,,,,,
202410,School of Engineering Tech,ECET,37600,Electrical Energy Systems,LEC,005,19633,3,3,,,MW,02:30 PM-03:20 PM,08/21/23-12/09/23,LWSN B155,43,45,,034030828,"Sayedahmed, Adel E.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,47600,Smart Grid Tech And App,LEC,001,15637,3,3,,,MF,03:30 PM-04:20 PM,08/21/23-12/09/23,LWSN B134,17,18,,034030828,"Sayedahmed, Adel E.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,22400,Electronic Systems,LEC,025,26631,3,3,,,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,WALC 1087,106,106,Graduate Student,026969356,"Schreiber, Zachary",Student,Y,Reg,A1,A2,,,,
202410,Technology Ldrshp & Innovatn,TLI,15200,Business Prin Org Leadership,LEC,003,24982,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,WALC 1018,138,140,,015171186,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,15200,Business Prin Org Leadership,LEC,001,16711,3,3,,,TR,03:00 PM-04:15 PM,08/21/23-12/09/23,WALC 1018,137,140,,015171186,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,30000,Org Lrdrship Coaching,LEC,001,22688,1,1,,,M,12:30 PM-01:20 PM,08/21/23-12/09/23,KRAN G023,31,30,,015171186,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,OLS,45400,Gender & Diversity Mgt,LEC,001,27930,3,3,,Dept,MWF,01:30 PM-02:20 PM,08/21/23-12/09/23,KRAN G002,20,40,,015171186,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,OLS,58300,Coaching And Mentoring,LEC,001,22717,3,3,,,W,02:30 PM-05:20 PM,08/21/23-12/09/23,YONG 354,21,30,,015171186,"Scott, Regena L.",Assistant Professor of Practice,Y,Reg,,,,,,
202410,School of Engineering Tech,MFET,34400,Automated Mfg Processes,LEC,010,19987,3,3,,Dept,TR,07:30 AM-08:20 AM,08/21/23-12/09/23,WALC 1132,77,93,,034011241,"Sealy, Dominique W.",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,42200,Cyber Criminology,LEC,002,12904,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,WALC B091,40,40,,013345103,"Seigfried-Spellar, Kathryn C.",Associate Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,42200,Cyber Criminology,LEC,001,13195,3,3,,,TR,03:00 PM-04:15 PM,08/21/23-12/09/23,WALC 2124,39,40,,013345103,"Seigfried-Spellar, Kathryn C.",Associate Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,62300,Cyberpsychology,LEC,019,11659,3,3,,Inst,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,KNOY B041,8,20,,013345103,"Seigfried-Spellar, Kathryn C.",Associate Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,MET,32000,Applied Thermodynamics,LEC,001,23647,3,3,,,MWF,12:30 PM-01:20 PM,08/21/23-12/09/23,BRWN 1154,28,75,,028022700,"Sheffield, John W.",Professor,Y,Reg,,,,,,
202410,Computer Graphics Technology,CGT,14700,Visual Effects Introduction,LEC,003,19486,3,3,,,MW,10:30 AM-11:20 AM,08/21/23-12/09/23,HAMP 1252,60,60,Graduate Student,034108946,"Shinde, Rushali",Student,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,47600,Arcr Gas Trb En Tch II,LEC,001,11837,3,3,,,MW,08:30 AM-09:20 AM,08/21/23-12/09/23,NISW 149,46,54,Graduate Student,029668064,"Sigo, Justin E.",Student,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,34600,Wireless Networks,LEC,001,15581,4,4,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,KNOY B029,11,30,,010001810,"Smith, Anthony H.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,58100,The Internet Of Things,LEC,IOT,16212,3,3,,Inst,TR,03:30 PM-04:20 PM,08/21/23-12/09/23,KNOY B041,4,18,,010001810,"Smith, Anthony H.",Associate Professor,Y,Reg,A5,A6,,,,
202410,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,SC1,10921,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,LILY G126,152,170,,025657252,"Sparkling, Anthony E.",Assistant Professor,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,37400,Mech And Elec Constr Mgmt I,LEC,001,13892,3,3,,,M,02:30 PM-05:20 PM,08/21/23-12/09/23,DUDL 4117B,6,30,,025657252,"Sparkling, Anthony E.",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,41500,Advanced Coding Security,LEC,001,14825,3,3,,Inst,T,09:30 AM-11:20 AM,08/21/23-12/09/23,HEAV B004,28,30,,011911404,"Springer, John A.",Professor,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,57000,IT Data Analytics,DIS,001,23965,3,3,,Inst,,,08/21/23-10/17/23,ASYNC ONLINE,30,30,,011911404,"Springer, John A.",Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,31600,Statistical Quality Control,LEC,002,10259,3,3,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,SCHM 302,40,40,,010378512,"Stephens, Matthew P.",Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,33620,Total Productive Maintenance,LEC,001,10285,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,ARMS 1103,33,50,,010378512,"Stephens, Matthew P.",Professor,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,29000,Aviation Learning Community,LEC,LC1,57410,1,1,,,F,02:30 PM-03:20 PM,08/21/23-12/09/23,NISW 149,46,50,,010113147,"Stirm, Brian H.",Air Operations Technical Specialist,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,41600,Airline Indoctrination,LEC,002,30018,2,2,,,T,07:30 AM-09:20 AM,08/21/23-12/09/23,NISW 157,54,60,,034012001,"Strickland, Paul B.",Clinical Assistant Professor,Y,Reg,,,,,,
202410,Purdue Polytechnic Inst Admin,TECH,34000,Prototyping Tech For People,LEC,002,20738,3,3,,,TR,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 3084,32,40,,029455130,"Strimel, Greg J.",Associate Professor,Y,Reg,A1,A2,51,38,40,2
202410,Technology Ldrshp & Innovatn,TLI,36100,Instructional Planning & Eval,DIS,001,26608,3,3,,,,,08/21/23-12/09/23,ASYNC ONLINE,1,2,,029455130,"Strimel, Greg J.",Associate Professor,Y,Reg,,,,,,
202410,Technology Ldrshp & Innovatn,TLI,46000,Teach Design & Innovation II,LEC,001,16529,3,3,,,TR,08:30 AM-09:20 AM,08/21/23-12/09/23,WALC 3084,1,40,,029455130,"Strimel, Greg J.",Associate Professor,Y,Reg,A1,A2,51,38,40,2
202410,Schl of Aviation & Transp Tech,AT,43800,Airline Operations,LEC,001,36679,3,3,,,TR,01:30 PM-02:45 PM,08/21/23-12/09/23,NISW 157,33,40,,013854695,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,47500,Aviation Law,LEC,001,15056,3,3,,,TR,12:00 PM-01:15 PM,08/21/23-12/09/23,NISW 149,71,72,,013854695,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,,,,,,
202410,Schl of Aviation & Transp Tech,AT,49401,Capstone Project Proposal,LEC,002,17706,2,2,,,R,07:30 AM-08:20 AM,08/21/23-10/17/23,NISW 149,45,50,,013854695,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,49501,Applied Capstone Res Proj,LEC,001,17707,1,1,,,R,07:30 AM-08:20 AM,10/18/23-12/09/23,NISW 149,43,50,,013854695,"Suckow, Michael W.",Professor of Practice and Associate Head for Engagement,Y,Reg,A1,A2,,,,
202410,Computer Information Tech,CNIT,37000,Introduction To Cryptography,LEC,001,15652,3,3,,,TR,10:30 AM-11:45 AM,08/21/23-12/09/23,STEW 320,100,100,,031212213,"Sun, Wenhai",Assistant Professor,Y,Reg,,,,,,
202410,Computer Information Tech,CNIT,58100,Adv Res Tpc In Blockchain Tech,LEC,040,21333,3,3,,Inst,TR,07:30 AM-08:45 AM,08/21/23-12/09/23,KNOY B029,3,20,,031212213,"Sun, Wenhai",Assistant Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,ECET,27400,Wireless Communications,LEC,004,64373,3,3,,,MW,01:30 PM-02:20 PM,08/21/23-12/09/23,KNOY B029,22,30,,016871085,"Sundararajan, Rajeswari",Associate Professor,Y,Reg,A1,A2,,,,
202410,School of Engineering Tech,ECET,38001,Global Prof Issues In ET,LEC,001,21476,3,3,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,WALC 1121,65,72,,016871085,"Sundararajan, Rajeswari",Associate Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,33400,Economics Analysis - Tech Sys,LEC,002,10266,3,3,,,MWF,11:30 AM-12:20 PM,08/21/23-12/09/23,WALC 2088,56,60,,010129494,"Sutton, Mathias J.",Associate Head for Academic Affairs,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,34300,Technical And Service Selling,LEC,001,10288,3,3,,,MWF,02:30 PM-03:20 PM,08/21/23-12/09/23,HAMP 3144,39,40,,011821796,"Tanoos, James J.",Clinical Associate Professor,Y,Reg,,,,,,
202410,School of Engineering Tech,IET,44275,Global Trans & Logistics Mgmt,LEC,001,13125,3,3,,,MWF,10:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 114,19,40,,011821796,"Tanoos, James J.",Clinical Associate Professor,Y,Reg,,,,,,
202410,Schl of Construction Mgmt Tech,CM,20001,Intermed Pre-Construction Mgmt,LEC,001,13878,6,6,,,MW,09:30 AM-11:20 AM,08/21/23-12/09/23,WTHR 320,87,90,,025873352,"Tao, Chengcheng",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Construction Mgmt Tech,CM,30001,Advanced Pre-Construction Mgmt,LEC,001,13885,6,6,,,TR,09:30 AM-11:20 AM,08/21/23-12/09/23,WALC B074,94,90,,025873352,"Tao, Chengcheng",Assistant Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,26700,Fixed & Rotry Wng Assy,LEC,001,11684,3,3,,,MF,01:30 PM-02:20 PM,08/21/23-12/09/23,NISW 157,51,56,,010129656,"Thom, James M.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Schl of Aviation & Transp Tech,AT,38500,Design Support Anlysis,LEC,001,20407,2,2,,,M,11:30 AM-12:20 PM,08/21/23-12/09/23,NISW 187,31,30,,010129656,"Thom, James M.",Associate Professor,Y,Reg,A1,A2,,,,
202410,Military Science,MSL,10100,Introduction To The Army,LEC,009,36149,2,2,,,W,10:30 AM-11:20 AM,08/21/23-12/09/23,AR 102,12,25,,033098592,"Torres, Christopher M.",Assistant Professor of Military Science,Y,Reg,A1,A2,,,,
