seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,gyroscope_z,gyroscope_y,gyroscope_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
454,-0.938909869,0.011502634073851757,-0.003601739,0.34395197062816435,0.001149615,0.024079847,2.439280727534618,4.003124732017807E-5,-2.82E-05,-1.36E-04,9.950337401,-0.237732106,-0.012424271,-60.15575897,-19.4339896,-17.67609165,-103.4159818,38.76513301849365,-50.31584892,-0.001599608,0.001832466,-7.74E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,-107.125,9.950337401,-0.237732106,-0.012424271,-0.021492334,0.015548435184489754,1.6309007283444832E-5,Classroom
455,-0.938771909,0.011501723954689156,-0.003434136,0.34433001164093757,0.001473428,0.023962208187406502,2.4384720047700754,1.7050348077584239E-4,1.6160765651486886E-4,2.668750160418957E-4,9.951642101250807,-0.238779888,-0.015219397,-60.15893097,-19.4091016,-17.68938955,-103.4181783,38.790875358581545,-50.32914696,1.3855128612333132E-4,-4.35E-04,-3.65E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,-114.3333333,9.951642101250807,-0.238779888,-0.015219397,-0.021361862,0.015738212919423303,4.1958682343038253E-4,Classroom
456,-0.938770742,0.011459901,-0.003470162,0.34433428870821464,0.001377088,0.023908493,2.4384643591723396,1.3492014586871255E-4,-4.91E-04,-6.52E-05,9.949130206432157,-0.239061567,-0.014034602,-60.23017887,-19.43740553,-17.69073158,-103.4901578,38.76257118225098,-50.33000107,-0.001628876,-0.00115492,-5.34E-04,45,1.5,1,1600,0,0,149.39999389648438,-86.9118518,40.4304152,-109.5,9.949130206432157,-0.239061567,-0.014034602,-0.021397445,0.015085852,8.747569405139216E-5,Classroom
457,-0.938393343,0.011203285333818024,-0.003053447,0.34537002675741624,0.002006966,0.023136052800324356,2.4362532120306515,0.005294504,0.001525635,0.003576125,9.931718224460639,-0.233793873,-0.022328171,-60.221273,-19.46546564,-17.67401781,-103.4807639,38.733901290893556,-50.314263,-0.010265424,-0.004203342,-0.002096193,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-116.2222222,9.931718224460639,-0.233793873,-0.022328171,-0.016237862,0.017102241,0.003728837,Classroom
458,-0.937425634,0.010396170411801454,-0.002111341,0.34802273118380206,0.003277955,0.020962075737205522,2.430594009103127,-0.001335858,-3.84E-04,-8.36E-04,9.898703677,-0.208137819,-0.033307859,-60.21334305,-19.44106564,-17.61326159,-103.4738101,38.75927700042725,-50.25240921,-0.016183899,1.9923402267752342E-4,-8.24E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-96.5,9.898703677,-0.208137819,-0.033307859,-0.022868224,0.015192601784557393,-6.83E-04,Classroom
459,-0.938239392,0.011259652235401938,-0.002923344,0.34578992483707577,0.002301415,0.023151959292590618,2.435354938873878,-9.52E-04,-0.001268683,-0.001668083,9.895512284584417,-0.23016108,-0.022606947,-60.18040306,-19.42008152,-17.68377766,-103.4403819,38.779407043457034,-50.32426723,-0.00284493,-0.001340482,2.371829289656419E-4,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-117.3333333,9.895512284584417,-0.23016108,-0.022606947,-0.022483877,0.014307922477690646,-0.001515371,Classroom
460,-0.938593264,0.011563268426841902,-0.003328855,0.3448157281551546,0.001726009,0.024004397,2.437433807595262,-6.67E-05,-4.43E-04,-7.71E-05,9.902548466,-0.237444089,-0.018913172,-60.23322899,-19.38055361,-17.67304157,-103.4929642,38.82015514373779,-50.31267689,0.002475516,1.2291070905703943E-4,-0.001751687,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-117.75,9.902548466,-0.237444089,-0.018913172,-0.021599084,0.015133296166664189,7.561457827144745E-5,Classroom
461,-0.938599934,0.011587260381400007,-0.003347477,0.34479659911498284,0.001707107,0.024062322,2.4374745054152407,-5.49E-05,-2.54E-04,-1.01E-04,9.905220115069048,-0.238440131,-0.018169771,-60.18235512,-19.40702747,-17.6634037,-103.4420898,38.792339401245115,-50.30291695,0.00191533,-2.25E-04,-0.001189478,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-119,9.905220115069048,-0.238440131,-0.018169771,-0.021587223,0.015323074,5.189236083963108E-5,Classroom
462,-0.938594274,0.011603499690378175,-0.003355243,0.34481137904148657,0.001704107,0.024098139147735335,2.4374428489833204,-1.50E-04,-1.82E-04,-1.25E-04,9.926987786894863,-0.238062622,-0.017472832,-60.13489674,-19.35810562,-17.69731964,-103.3952418,38.84223747253418,-50.33732101,0.013882062967541148,7.370007269590804E-4,-5.05E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-105.6666667,9.926987786894863,-0.238062622,-0.017472832,-0.021682112,0.015394240681045843,2.8170137191462576E-5,Classroom
463,-0.938522519,0.011468503443361486,-0.003324664,0.34501142640715665,0.001673455,0.023823242110100763,2.4370183690080367,-1.14E-04,-1.94E-04,-1.48E-04,9.957041355279776,-0.235117833,-0.01849836,-60.16466476,-19.37872364,-17.69695368,-103.4239114,38.81991115570068,-50.33719887,0.012278242018616315,0.001713585,-0.00163943,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-116,9.957041355279776,-0.235117833,-0.01849836,-0.021646528,0.015382379564700776,4.4479107176794585E-6,Classroom
464,-0.938470869,0.011444049399092939,-0.003287075,0.34515307858152294,0.001730734,0.023751132262563243,2.4367161861901145,4.4479163689086735E-6,-1.94E-04,-1.60E-04,9.959241617073133,-0.234760875,-0.017565757,-60.19833687,-19.35517759,-17.68243576,-103.4589259,38.84394519805908,-50.32182705,0.004508204,0.00141389,-4.02E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-109.3333333,9.959241617073133,-0.234760875,-0.017565757,-0.021527917,0.015382379546616842,-7.41E-06,Classroom
465,-0.938416881,0.011343001849153668,-0.003281172,0.3453032296259426,0.001675802,0.023557103,2.4363978348889397,1.5864237008200399E-4,-1.82E-04,5.930555912042127E-6,9.962119370988272,-0.233529616,-0.016357731,-60.14734085,-19.3861657,-17.74172768,-103.4076853,38.81356719970703,-50.38294899,0.001618858,0.001063983,4.323024519728225E-4,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-112.375,9.962119370988272,-0.233529616,-0.016357731,-0.021373723,0.015394240653919943,1.586423655610206E-4,Classroom
466,-0.938398293,0.011251232152786648,-0.003320605,0.34535637266427566,0.001539689,0.023411996,2.4362869933970925,7.561458787853712E-5,-1.35E-04,-5.93E-06,9.955797667642242,-0.232972066,-0.015707254,-60.17247288,-19.38909361,-17.72574564,-103.4324515,38.81173736572266,-50.36635712,-0.00307659,2.0239755366612406E-4,-4.15E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-104,9.955797667642242,-0.232972066,-0.015707254,-0.021456751,0.015441685110258245,1.4678125373693635E-4,Classroom
467,-0.938391135,0.011258615,-0.003319881,0.3453755882179853,0.001546632,0.023425321700503526,2.436245871979056,1.7050348021071946E-4,-1.47E-04,7.709722685654765E-5,9.954938073760097,-0.233529617,-0.015916336,-60.16661694,-19.4409437,-17.71208164,-103.4259856,38.75988716125488,-50.35244911,-0.001016506,-4.44E-04,-3.03E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-120,9.954938073760097,-0.233529617,-0.015916336,-0.021361862,0.015429824002955145,2.2980903650552612E-4,Classroom
468,-0.938354461,0.011239685574904658,-0.003305844,0.34547595794384295,0.001562399,0.023379924116083063,2.436031990326368,9.397650081574774E-5,-2.00E-04,4.698825068771839E-5,9.953468711630812,-0.23304176,-0.0167062,-60.18479492,-19.38250555,-17.76136969,-103.4445301,38.81771522521973,-50.40161488,-3.74E-04,-4.04E-04,-0.001146456,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-114.1111111,9.953468711630812,-0.23304176,-0.0167062,-0.021438389,0.015376905212178826,1.9970005534840032E-4,Classroom
469,-0.938351279,0.011291015025192095,-0.003304713,0.34548294978234373,0.001600181,0.023475473620069836,2.4360161660944373,1.8236459429529542E-4,-5.19E-05,1.8384723327330595E-4,9.953773581865923,-0.235042555,-0.016938513,-60.14538898,-19.39726767,-17.67401775,-103.4048795,38.80417335510254,-50.31365295,-3.30E-05,-0.001465104,-9.36E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-111.5,9.953773581865923,-0.235042555,-0.016938513,-0.021350001,0.015524712933715686,3.365590400966698E-4,Classroom
470,-0.938298607,0.011260898720509218,-0.003257279,0.3456274033750145,0.001672005,0.023385911,2.4357078723537113,2.6539237593363934E-4,-3.72E-04,5.930555912042127E-6,9.952324525,-0.232228665,-0.017635451,-60.20956074,-19.3721356,-17.71635174,-103.4697837,38.827109298706056,-50.35623112,-8.02E-04,4.3972878201493937E-4,-9.19E-04,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-113.1111111,9.952324525,-0.232228665,-0.017635451,-0.021266973,0.015204462846650661,1.5864236725638938E-4,Classroom
471,-0.938283606,0.011185307751943185,-0.003283184,0.3456703349224572,0.001572167,0.023261874009972636,2.4356181876173295,4.596180831832649E-5,-1.88E-04,5.930555912042127E-5,9.951043906721097,-0.231531726,-0.017588989,-60.22176102,-19.40666168,-17.67535971,-103.4823501,38.793315200805665,-50.31597092,-7.22E-04,-1.30E-04,-0.001868843,45,1.5,1,12.777000427246094,0,0,149.39999389648438,-86.9110137,40.4279823,-117.5,9.951043906721097,-0.231531726,-0.017588989,-0.021421167,0.015323074019143304,2.772534871926007E-4,Classroom
472,-0.93827095,0.011252668423994073,-0.003242412,0.3457028596725279,0.001696088,0.023360046,2.4355468587967954,-7.71E-05,-2.55E-04,-1.82E-04,9.935258498558632,-0.23382939,-0.017693083,-60.24542904,-19.4040996,-17.63363567,-103.5061399,38.79685325622559,-50.27314899,-0.010491538,-0.001470728,-7.15E-04,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-116,9.935258498558632,-0.23382939,-0.017693083,-0.021456751,0.015168879,1.2305903065389076E-4,Classroom
473,-0.938417652,0.011502637627344686,-0.003359239,0.34529509706404604,0.001639329,0.023910688,2.436413811248483,2.9652779560210635E-5,-2.19E-04,-9.93E-05,9.899435552578527,-0.238602749,-0.016659737,-60.26714474,-19.39714558,-17.66840565,-103.5274897,38.803807220458985,-50.30913898,-0.01664158,-0.001745747,-3.29E-04,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-124.3333333,9.899435552578527,-0.238602749,-0.016659737,-0.021350001,0.015204462873776562,2.060868145527264E-4,Classroom
474,-0.938451478,0.011583122271067888,-0.003388595,0.34520019171307387,0.001637401,0.024082209933006648,2.436615193931802,-6.52E-05,-2.55E-04,-1.35E-04,9.896276149934936,-0.238132317,-0.017263751,-60.21785702,-19.39543745,-17.6538876,-103.4780798,38.80478332519531,-50.29291317,-0.00327864,2.52869378015833E-4,-0.001142209,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-111.25,9.896276149934936,-0.238132317,-0.017263751,-0.021444889,0.015168879497615457,1.7050347625485903E-4,Classroom
475,-0.938484135,0.011645478666624397,-0.003418871,0.34510898763693654,0.001621275,0.024220326354781403,2.4368090374955855,-2.31E-04,-6.52E-05,-3.25E-04,9.902316213811485,-0.24070518,-0.016148649,-60.16356693,-19.3975115,-17.66669779,-103.4237894,38.80124523162842,-50.30877308,0.002432249,-9.04E-04,2.0953941439251297E-4,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-114.5555556,9.902316213811485,-0.24070518,-0.016148649,-0.021610945,0.015358657350094573,-1.93E-05,Classroom
476,-0.938511887,0.011708309331420556,-0.003445529,0.34503112227013966,0.001612599,0.02435681,2.436974358790129,-5.93E-06,-2.79E-04,-1.23E-04,9.904871690620496,-0.239950164,-0.018007152,-60.14965904,-19.39616953,-17.6859737,-103.4101257,38.803319129943844,-50.32609718,0.001403651,0.001116495,-0.00212516,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-115.625,9.904871690620496,-0.239950164,-0.018007152,-0.021385584,0.015145157246841389,1.8236458807894328E-4,Classroom
477,-0.938475523,0.011656333602821598,-0.003417913,0.3451320485999951,0.001631169,0.024240003558448873,2.436759664462163,1.1747062671929598E-5,-2.58E-04,-4.70E-05,9.927312999095731,-0.238881525,-0.016938513,-60.18357475,-19.35493359,-17.63082962,-103.4436757,38.845409355163575,-50.27095318,0.014098176589378944,0.001332657,-6.43E-04,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-101.3333333,9.927312999095731,-0.238881525,-0.016938513,-0.021367906,0.015165458039308969,2.584353692677374E-4,Classroom
478,-0.93836787,0.011436388,-0.003354894,0.34543259832465534,0.001605193,0.023783099937062818,2.4361218179313884,5.337500320837914E-5,-1.96E-04,-1.63E-05,9.962508488627313,-0.234551794,-0.017054669,-60.15636887,-19.38372559,-17.69060961,-103.4168357,38.81759307861328,-50.331465,0.016196556461667552,0.00190583,-0.001014431,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-117.125,9.962508488627313,-0.234551794,-0.017054669,-0.021326278,0.015228185079340796,2.891145967561932E-4,Classroom
479,-0.93822671,0.011191553571849193,-0.003266473,0.3458246779673308,0.001611671,0.023261782107422652,2.435288693141011,3.024583515141485E-4,-2.91E-04,1.9719098972662994E-4,9.965502405629575,-0.230695401,-0.017310213,-60.19174889,-19.38506744,-17.69256161,-103.4516061,38.81576335906983,-50.33280693,0.00307509,9.517218302754522E-4,-0.001179767,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-96.11111111,9.965502405629575,-0.230695401,-0.017310213,-0.021077195,0.015133296166664189,5.026146078943411E-4,Classroom
480,-0.938203534,0.011130235808928616,-0.003262977,0.34588956630345685,0.001577411,0.023144176627681094,2.435151401075345,1.779166773612638E-5,-1.01E-04,-1.71E-04,9.962162925201712,-0.230230774,-0.016288037,-60.148927,-19.36542578,-17.64461565,-103.4092719,38.83442920684814,-50.2844949,-8.92E-04,2.5941547259543705E-4,-4.97E-04,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-115.75,9.962162925201712,-0.230230774,-0.016288037,-0.021361862,0.015323074,1.3492013456625412E-4,Classroom
481,-0.938201756,0.011118560089069663,-0.00327351,0.34589467204890206,0.001549689,0.023129544718172943,2.4351409013988903,4.151389138429489E-5,-4.15E-05,-4.00E-05,9.953975567,-0.23063129,-0.015346276,-60.17686493,-19.41983767,-17.65339958,-103.4373312,38.779529151916506,-50.29462093,-0.004121456,-1.88E-04,4.0426112494422396E-4,45,1.5,1,13.512999534606934,0,0,149.39999389648438,-86.9110172,40.4279885,-102.3333333,9.953975567,-0.23063129,-0.015346276,-0.021338139,0.015382379510448975,2.653923680219184E-4,Classroom
482,-0.938258867,0.011181263461058001,-0.00333465,0.3457371071704383,0.001474417,0.023289768,2.435476879471714,-6.52E-05,-1.96E-04,-3.25E-04,9.939884065424355,-0.231694345,-0.014917391,-60.18186691,-19.38409164,-17.63692968,-103.4408701,38.81600730895996,-50.27595512,-0.010029034,-2.56E-04,-4.50E-04,0,1.5,1,13.668000221252441,0.09333808,0,149.39999389648438,-86.9110042,40.4279926,-103.8888889,9.939884065424355,-0.231694345,-0.014917391,-0.021444889,0.015228185052214896,-1.93E-05,Classroom
483,-0.937965939,0.011250703893963572,-0.002898641,0.3465313923011706,0.002359921,0.023116091,2.4337736379753037,-8.90E-05,2.787361188240132E-4,1.497464836575091E-4,9.904920966879835,-0.232696194,-0.024256368,-60.20638889,-19.40800358,-17.63241558,-103.4666116,38.793436965942384,-50.27290501,-0.016045496,-0.003002475,-0.001031728,0,1.5,1,13.668000221252441,0.09333808,0,149.39999389648438,-86.9110042,40.4279926,-101.875,9.904920966879835,-0.232696194,-0.024256368,-0.021468612,0.01570263,4.5517022389177125E-4,Classroom
484,-0.938460327,0.011592848307805733,-0.003465121,0.34517489214545316,0.001499739,0.024153296862846438,2.436670430655618,-2.97E-05,-6.82E-04,-3.48E-04,9.900620349402567,-0.240246363,-0.015219397,-60.19662907,-19.39397345,-17.66584354,-103.4559977,38.806003379821775,-50.30596703,-0.003773273,-0.001460902,2.221459595179095E-4,0,1.5,1,13.668000221252441,0.09333808,0,149.39999389648438,-86.9110042,40.4279926,-105.3333333,9.900620349402567,-0.240246363,-0.015219397,-0.021409306,0.014741879517158258,-4.30E-05,Classroom
485,-0.938623719,0.011777514410973753,-0.003634928,0.34472239538303856,0.001296641,0.024617856,2.4376347851984708,-1.13E-04,-4.33E-04,-6.09E-04,9.903570665896517,-0.244178259,-0.012106405,-60.23725475,-19.36286358,-17.70610365,-103.4977222,38.83821128845215,-50.34561691,6.126848239343143E-4,-9.27E-05,-2.34E-04,0,1.5,1,13.668000221252441,0.09333808,0,149.39999389648438,-86.9110042,40.4279926,-106.75,9.903570665896517,-0.244178259,-0.012106405,-0.021492334,0.014990962869985011,-3.04E-04,Classroom
486,-0.938665174,0.011916266610989204,-0.003655784,0.3446045285807206,0.001350077,0.024892916849169593,2.4378838447424083,-2.00E-04,-9.40E-05,-1.17E-05,9.908054203663058,-0.246597217,-0.017286982,-60.17954899,-19.35932564,-17.6241197,-103.4396497,38.84089523,-50.26387707,0.002084952,-1.98E-04,-0.0030019,0,1.5,1,13.668000221252441,0.09333808,0,149.39999389648438,-86.9110042,40.4279926,-112.5555556,9.908054203663058,-0.246597217,-0.017286982,-0.021579353,0.015329916970446132,2.936765371347204E-4,Classroom
487,-0.93873944,0.011982187095269995,-0.003745912,0.3443987485274528,0.001220752,0.025079025425812574,2.4383229075126276,-1.60E-04,-5.16E-04,-2.42E-04,9.919475333204547,-0.248397639,-0.01278592,-60.17247292,-19.39153362,-17.69219557,-103.4328179,38.80893142700195,-50.33158695,0.006553252,2.3462919934282025E-4,-6.26E-04,0,1.5,1,13.477999687194824,0.096138336,0,149.39999389648438,-86.9110069,40.4279885,-109.125,9.919475333204547,-0.248397639,-0.01278592,-0.021539779,0.014907935087781545,6.37535031803531E-5,Classroom
488,-0.938740934,0.011949359674404548,-0.003792293,0.34439553248072136,0.001110995,0.025049421936273575,2.4383313725295577,-1.72E-04,-1.84E-04,-4.43E-04,9.914303446,-0.247837186,-0.012222561,-60.21492889,-19.36615757,-17.66401363,-103.4750297,38.83467315673828,-50.30474701,-0.002243144,5.442737375648276E-4,-0.001127925,0,1.5,1,13.477999687194824,0.096138336,0,149.39999389648438,-86.9110069,40.4279885,-104.7777778,9.914303446,-0.247837186,-0.012222561,-0.021551639,0.015240046195685863,-1.38E-04,Classroom
489,-0.938875421,0.012154313717579957,-0.003910447,0.34402016586470374,0.001020112,0.025516069213886862,2.439129785426612,-1.72E-04,-3.38E-04,-4.20E-04,9.915270434999929,-0.253671142,-0.010178208,-60.15197689,-19.33992765,-17.65718161,-103.4123216,38.85943916320801,-50.2974271,3.6522948626175667E-4,-6.55E-04,1.456408571560406E-5,0,1.5,1,13.477999687194824,0.096138336,0,149.39999389648438,-86.9110069,40.4279885,-115.125,9.915270434999929,-0.253671142,-0.010178208,-0.02155164,0.015085851782661619,-1.14E-04,Classroom
490,-0.938930623,0.012209273178528235,-0.003966477,0.3438667299099339,9.484385621724922E-4,0.025657962609841985,2.4394567961831695,-2.43E-04,-1.96E-04,-3.72E-04,9.917070709742033,-0.253780123,-0.010882742,-60.17954906,-19.39836552,-17.60301357,-103.4394057,38.80087924957275,-50.24325932,0.001150539,8.437069295679482E-4,-0.001206642,0,1.5,1,13.477999687194824,0.096138336,0,149.39999389648438,-86.9110069,40.4279885,-104.4444444,9.917070709742033,-0.253780123,-0.010882742,-0.021622807,0.015228185,-6.67E-05,Classroom
491,-0.939016137,0.012309927068361379,-0.00405575,0.3436287143855419,8.43539906358256E-4,0.025908672115177785,2.4399638615765618,-1.72E-04,-8.90E-05,-1.94E-04,9.916699113197698,-0.257196491,-0.008482324,-60.20626659,-19.33224163,-17.70829954,-103.4661239,38.867247428894046,-50.34817871,2.600660601865898E-4,-2.49E-04,-3.63E-04,0,1.5,1,13.477999687194824,0.096138336,0,149.39999389648438,-86.9110069,40.4279885,-107.2222222,9.916699113197698,-0.257196491,-0.008482324,-0.02155164,0.015334935072194604,1.1119789452952089E-4,Classroom
492,-0.938927762,0.012309593329368864,-0.003948141,0.34387128995460214,0.001052101,0.025833776,2.4394448382183187,-1.72E-04,-1.01E-04,5.4857660835446084E-5,9.921139170822588,-0.254388409,-0.011363004,-60.17649887,-19.34114759,-17.59349764,-103.4362337,38.85773120880127,-50.23374317,0.002117685,0.001694603,-5.94E-04,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-116.125,9.921139170822588,-0.254388409,-0.011363004,-0.02155164,0.015323074037227238,3.602812530075028E-4,Classroom
493,-0.938932922,0.012303230714378426,-0.00396239,0.3438573488332693,0.001020606,0.025831677779121306,2.439474957660564,-1.48E-04,-1.01E-04,-2.06E-04,9.920180867019209,-0.257637883,-0.010131745,-60.19675079,-19.30857355,-17.67828766,-103.456364,38.890793342590335,-50.31767921,-6.30E-04,-0.001045031,7.1927009927995E-5,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-119.5555556,9.920180867019209,-0.257637883,-0.010131745,-0.021527917,0.015323073992017404,9.933679909400135E-5,Classroom
494,-0.938773518,0.012067202333975765,-0.003848046,0.3443013027455043,0.00108463,0.025309067526922642,2.4385309960078265,5.396805925168169E-4,7.769028244775187E-4,0.001750997,9.918789956176166,-0.250613325,-0.01147916,-60.19418896,-19.35895962,-17.68450972,-103.4540459,38.84187133789062,-50.32414509,-2.28E-04,-9.28E-05,-2.48E-04,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-109.125,9.918789956176166,-0.250613325,-0.01147916,-0.020839973,0.016200796248915704,0.00205642,Classroom
495,-0.937602003,0.011211235613490526,-0.002526559,0.3475186460866378,0.003054489,0.022780827,2.4316616562696605,0.003418395,4.463883837720809E-4,0.001256936,9.917602279811229,-0.223328177,-0.032805482,-60.26250889,-19.41812963,-17.65901171,-103.5217561,38.78233543395996,-50.29852501,-0.001544686,0.002656988,-0.002743772,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-105.7777778,9.917602279811229,-0.223328177,-0.032805482,-0.017961259,0.015870281862309918,0.001562359,Classroom
496,-0.938224894,0.011678238770047438,-0.003233479,0.3458115134424376,0.00200896,0.024151727159335775,2.4353069194312233,-0.003908236,-0.001144597,-0.002649476,9.919376586247417,-0.239935644,-0.015187455,-60.18101261,-19.30625561,-17.64034573,-103.4417239,38.89347736358643,-50.2813232,7.440604052497345E-4,-4.10E-04,0.004805753,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-109.375,9.919376586247417,-0.239935644,-0.015187455,-0.02528789,0.014279296142456023,-0.002344052,Classroom
497,-0.938347709,0.012011574,-0.00370402,0.34546392027614187,0.001348127,0.025103787,2.436051296956331,5.27819485213716E-4,-8.84E-04,-6.57E-04,9.933176012872492,-0.248072402,-0.019157101,-60.16149281,-19.33663351,-17.76746964,-103.421228,38.864075355529785,-50.40710514,0.009683637,0.001094179,-0.0057179,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-110,9.933176012872492,-0.248072402,-0.019157101,-0.020851834,0.014540240584501943,-3.51E-04,Classroom
498,-0.938351743,0.011931978880418736,-0.003783049,0.3454551925358263,0.001144609,0.025009128744307073,2.4360730439713856,-1.96E-04,-1.96E-04,-3.13E-04,9.969262882343774,-0.246428788,-0.012617493,-60.16490871,-19.29991158,-17.74575377,-103.4254983,38.90128517150879,-50.38514496,0.017372844288650068,0.002439911,-0.001149878,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-122.625,9.969262882343774,-0.246428788,-0.012617493,-0.021575362,0.015228185043172929,-7.41E-06,Classroom
499,-0.93838404,0.011892165066403093,-0.003859671,0.34536801553466945,9.709423214640216E-4,0.024987444589004933,2.4362611678040142,-2.31E-04,-2.19E-04,-1.23E-04,9.971559857859194,-0.248519603,-0.009969126,-60.13770294,-19.29295759,-17.70964169,-103.3975598,38.90543338775635,-50.35025311,0.002587439,5.58958180899759E-4,-2.11E-04,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-116.4444444,9.971559857859194,-0.248519603,-0.009969126,-0.021610945,0.015204462873776562,1.8236458242771407E-4,Classroom
500,-0.938366788,0.011892682492950009,-0.003850619,0.3454149579538882,9.89540607229924E-4,0.024982110714738808,2.436160913948874,-4.15E-05,-1.01E-04,-9.93E-05,9.965551348832937,-0.248436534,-0.011388915,-60.19467667,-19.29149368,-17.75502562,-103.4551438,38.90775131225586,-50.39502701,-0.002263449,5.921530492097428E-4,-0.001468475,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-136.125,9.965551348832937,-0.248436534,-0.011388915,-0.021421167,0.015323074,2.0608681342248054E-4,Classroom
501,-0.938281994,0.011851289101596017,-0.003764456,0.34564759632916126,0.001128842,0.024844605,2.4356639987056696,-1.96E-04,1.2454167415288468E-4,-9.93E-05,9.961866731,-0.247151862,-0.010340827,-60.18345291,-19.29429956,-17.68377764,-103.4434321,38.906531257629396,-50.32390079,-0.002180451,2.448237636714306E-4,9.619008966730636E-4,0,1.5,1,13.395999908447266,0.007559906,0,149.39999389648438,-86.9110064,40.4279885,-137.1111111,9.961866731,-0.247151862,-0.010340827,-0.021575362,0.015548435184489754,2.0608681681321807E-4,Classroom
502,-0.938289567,0.011914367959337327,-0.003763966,0.34562488638081595,0.001172785,0.024962684392784405,2.435711240305484,-7.71E-05,-1.36E-04,-9.93E-05,9.946606682342233,-0.249431433,-0.012408412,-60.18198883,-19.28331964,-17.68524168,-103.441602,38.91653511047363,-50.32548702,-0.009636925,-8.07E-04,-6.31E-04,0,1.5,1,13.41100025177002,0.027904018759727478,0,149.39999389648438,-86.9110094,40.4279872,-123.8888889,9.946606682342233,-0.249431433,-0.012408412,-0.021456751,0.015287490624898268,2.060868122922347E-4,Classroom
503,-0.93841197,0.012111190507568202,-0.003883631,0.345284181,0.001075028,0.025415205,2.436436297,-4.15E-05,-3.14E-04,-1.23E-04,9.911631862,-0.254513277,-0.011200385,-60.21395267,-19.26538563,-17.74111771,-103.4740539,38.933371200561524,-50.38136326,-0.01653837,-0.002197679,-3.56E-04,0,1.5,1,13.41100025177002,0.027904018759727478,0,149.39999389648438,-86.9110094,40.4279872,-142.125,9.911631862,-0.254513277,-0.011200385,-0.021421167,0.015109573933974054,1.823645914696808E-4,Classroom
