seconds_elapsed,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,magnetometer_z,magnetometer_y,magnetometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,class
33,9.901851422578385,0.095518344,0.17246327296044062,45,1.5,23.042022705078125,68.40000153,13.824716567993164,108.61624145507812,164.29998779296875,-86.9091774,40.4244517,9.901851422578385,0.095518344,0.17246327296044062,-50.548503,-18.80154165,8.177415862083436,-0.021038989,0.013250686873037081,8.340414385132205E-4,-0.006316625,-0.001489876,-4.44E-04,-4.23E-04,1.1747063623400978E-4,7.048237603157759E-5,0.9727420669335586,0.002752203,0.00961647,0.23167391064075324,-0.017435177,-0.009810301,-2.674058233,-83.88888889,-113.6687394,6.998041849136353,-18.88254974,Garage
34,9.915523075,0.097237459,0.17329959904105918,45,1.5,23.042022705078125,68.40000153,13.824716567993164,108.61624145507812,164.29998779296875,-86.9091774,40.4244517,9.915523075,0.097237459,0.17329959904105918,-50.55594517,-18.8285037,8.189371852874755,-0.020923001,0.012820379374530708,7.991424018010786E-4,0.008298476,8.161386239875868E-4,-2.80E-04,-3.07E-04,-3.13E-04,3.558333547225276E-5,0.9727563788589922,0.002707707,0.009642014,0.2316133178842878,-0.017506101,-0.009734472,-2.674182445,-85.25,-113.6767915,6.970469841957092,-18.87047176,Garage
35,9.956003670553558,0.10155847835019954,0.1734157550392799,45,1.5,23.042022705078125,68.40000153,13.824716567993164,108.61624145507812,164.29998779296875,-86.9091774,40.4244517,9.956003670553558,0.10155847835019954,0.1734157550392799,-50.45114689,-18.8021517,8.122881879806519,-0.021053473,0.013164351658118002,7.279757331170648E-4,0.018943286636500682,0.001846373,-1.65E-04,-4.37E-04,3.113542531969622E-5,-3.56E-05,0.9727608549942091,0.002860961,0.009651613,0.23159225603330483,-0.017454037,-0.010036712,-2.674227884,-82.77777778,-113.5701636,6.998651852607727,-18.93744974,Garage
36,9.950175498295756,0.10176756023203284,0.17285820422241988,45,1.5,9.526143074035645,58.83100128173828,7.367890357971191,289.5626525878906,155.1999969482422,-86.9099712,40.424663,9.950175498295756,0.10176756023203284,0.17285820422241988,-50.56826706,-18.82630764,8.111779870986938,-0.020958584,0.013081324,7.279757280309585E-4,-0.00320217,2.9379512789179976E-4,2.0425036115553772E-4,-3.42E-04,-5.19E-05,-3.56E-05,0.9728033704665101,0.00295492,0.009610384,0.23141415778873037,-0.017332176,-0.010197248,-2.674594881,-77.125,-113.6883815,6.974007863998413,-18.94830769,Garage
37,9.911557454329271,0.097990689,0.17338761085501084,45,1.5,9.526143074035645,58.83100128173828,7.367890357971191,289.5626525878906,155.1999969482422,-86.9099712,40.424663,9.911557454329271,0.097990689,0.17338761085501084,-50.49787334,-18.84253376,8.112145800590515,-0.021006028,0.012938990519897452,7.635590618078425E-4,-0.017786146,-0.00129817,-5.57E-04,-3.90E-04,-1.94E-04,0,0.9728214040543269,0.002841648,0.00966884,0.23133731192176782,-0.017499117,-0.010002526,-2.674751904,-71.66666667,-113.6183535,6.958269825,-18.94781965,Garage
38,9.902014204599325,0.096261745,0.17355514411787384,45,1.5,9.526143074035645,58.83100128173828,7.367890357971191,289.5626525878906,155.1999969482422,-86.9099712,40.424663,9.902014204599325,0.096261745,0.17355514411787384,-50.51348942,-18.82972374,8.155211834907531,-0.020970445,0.012903407188946182,7.161146156417513E-4,-0.00624765,-7.48E-04,-0.001083113,-3.54E-04,-2.30E-04,-4.74E-05,0.9728446365560143,0.002730066,0.009704434,0.23123941722425442,-0.017620972,-0.009800119,-2.674951965,-72,-113.6342137,6.969859843254089,-18.90487568,Garage
39,9.911405369,0.098422255,0.17348545037426996,45,1.5,9.526143074035645,58.83100128173828,7.367890357971191,289.5626525878906,155.1999969482422,-86.9099712,40.424663,9.911405369,0.098422255,0.17348545037426996,-50.5242252,-18.82557564,8.161921868,-0.020899279,0.012915268296249283,8.110035147554088E-4,0.005798905,0.001274949,-8.07E-04,-2.83E-04,-2.18E-04,4.7444447296337016E-5,0.9728742374957187,0.002732821,0.009682961,0.23111573512693054,-0.017579157,-0.00979331,-2.675206064,-74.22222222,-113.6443398,6.974617857933044,-18.89779963,Garage
40,9.954453097963796,0.10274327387219494,0.17390361355925069,45,1.5,9.526143074035645,58.83100128173828,7.367890357971191,289.5626525878906,155.1999969482422,-86.9099712,40.424663,9.954453097963796,0.10274327387219494,0.17390361355925069,-50.52154114,-18.80934965,8.159237856864928,-0.020863695,0.012915268296249283,7.516979573303562E-4,0.020271773,0.002383687,-0.001183218,-2.48E-04,-2.18E-04,-1.19E-05,0.972860142,0.002884162,0.009733168,0.2311711211517019,-0.017606365,-0.010112001,-2.675094723,-73.5,-113.6418997,6.9910878610610965,-18.90072767,Garage
41,9.953500488429393,0.10299881837032374,0.17355514353918797,45,1.5,6.029922008514404,94.70500183105469,6.602702617645264,38.31903076171875,155.29998779296875,-86.9095578,40.424929,9.953500488429393,0.10299881837032374,0.17355514353918797,-50.54325718,-18.87169165,8.166557846069336,-0.021041612,0.012784796034537473,8.821701806138079E-4,-3.74E-04,-2.14E-04,-0.001168349,-4.26E-04,-3.48E-04,1.1861111824084254E-4,0.9728697497867843,0.003020233,0.009732992,0.2311289554950103,-0.017543585,-0.010375927,-2.675183213,-75.44444444,-113.6638594,6.927525849342346,-18.8935297,Garage
42,9.913258061825651,0.097725315,0.17357837473883211,45,1.5,6.029922008514404,94.70500183105469,6.602702617645264,38.31903076171875,155.29998779296875,-86.9095578,40.424929,9.913258061825651,0.097725315,0.17357837473883211,-50.56106911,-18.79690563,8.188517818450928,-0.021003748,0.012792551424354315,7.98800254974944E-4,-0.018158986,-0.002740966,-0.001966155,-3.88E-04,-3.41E-04,3.5241188015788794E-5,0.9728934260515066,0.002880674,0.009757935,0.23103000023044074,-0.01765763,-0.010114101,-2.675385003,-73.125,-113.6813056,7.002921862602234,-18.87205769,Garage
43,9.902943444483489,0.096610214,0.1726026610263343,45,1.5,6.029922008514404,94.70500183105469,6.602702617645264,38.31903076171875,155.29998779296875,-86.9095578,40.424929,9.902943444483489,0.096610214,0.1726026610263343,-50.51714897,-18.82911358,8.134837851524352,-0.02091114,0.013069462745441395,0.001012642,-0.006692164,-0.001325604,-0.001317954,-2.95E-04,-6.38E-05,2.4908334830576936E-4,0.9729646513762983,0.002786125,0.009671532,0.2307346703358067,-0.017536162,-0.009884883,-2.675989987,-73.11111111,-113.6377518,6.971201848983765,-18.92512772,Garage
44,9.910217655515208,0.098910111,0.17357837459416064,45,1.5,6.029922008514404,94.70500183105469,6.602702617645264,38.31903076171875,155.29998779296875,-86.9095578,40.424929,9.910217655515208,0.098910111,0.17357837459416064,-50.53044708,-18.85461172,8.148745889663696,-0.020828112,0.012950851654326453,7.516979550698645E-4,0.004503398,8.58403814649119E-4,-4.21E-04,-2.12E-04,-1.82E-04,-1.19E-05,0.9729882681254044,0.002793037,0.009680342,0.23063458675898393,-0.017551137,-0.009900593,-2.676195876,-74.66666667,-113.6501958,6.945703821182251,-18.91109768,Garage
45,9.951613028072616,0.1039977637164801,0.17353191219487238,45,1.5,6.029922008514404,94.70500183105469,6.602702617645264,38.31903076171875,155.29998779296875,-86.9095578,40.424929,9.951613028072616,0.1039977637164801,0.17353191219487238,-50.57497707,-18.81825573,8.098725829,-0.020994167,0.013211796,6.686701728663977E-4,0.019674328924382773,0.002245153,5.382161985323268E-4,-3.78E-04,7.857987205091032E-5,-9.49E-05,0.973010143,0.002979664,0.009648391,0.23054128726130552,-0.017403889,-0.010247373,-2.676389831,-76.5,-113.6947257,6.983767833709717,-18.96099566,Garage
46,9.952822235914377,0.10210910460983331,0.17495214824493116,45,1.5,4.393626689910889,58.53200149536133,5.299410343170166,251.1932373046875,155.1999969482422,-86.9101043,40.4247103,9.952822235914377,0.10210910460983331,0.17495214824493116,-50.56424129,-18.84314369,8.135447845458984,-0.021041612,0.013057601683348128,7.754201764575414E-4,9.206660742898589E-4,-3.81E-04,4.4864589728198007E-4,-4.26E-04,-7.56E-05,1.1861111824084254E-5,0.9730002237755118,0.002988504,0.009711696,0.2305803756112034,-0.017522608,-0.010294469,-2.676310206,-82,-113.6847216,6.957537827,-18.92451765,Garage
47,9.915348867768223,0.097585928,0.17353191277355823,45,1.5,4.393626689910889,58.53200149536133,5.299410343170166,251.1932373046875,155.1999969482422,-86.9101043,40.4247103,9.915348867768223,0.097585928,0.17353191277355823,-50.53544914,-18.85985765,8.152405896186828,-0.021148362,0.012998296119706723,7.635590618078425E-4,-0.01712788,-0.002217351,-8.58E-04,-5.32E-04,-1.35E-04,0,0.973051325,0.002872021,0.009690682,0.2303669827366338,-0.017537599,-0.010054246,-2.676747042,-85.25,-113.6553197,6.940091843605042,-18.9075597,Garage
48,9.900295072,0.097121303,0.17341575605198017,45,1.5,4.393626689910889,58.53200149536133,5.299410343170166,251.1932373046875,155.1999969482422,-86.9101043,40.4247103,9.900295072,0.097121303,0.17341575605198017,-50.5269091,-18.78848766,8.121783866882325,-0.02101789,0.012938991,7.042535032525442E-4,-0.008852431,-1.96E-04,-0.001028289,-4.02E-04,-1.94E-04,-5.93E-05,0.9730863241316046,0.002756414,0.009693043,0.23022042923760647,-0.017596926,-0.009827691,-2.677046706,-86.44444444,-113.6469019,7.012193865776062,-18.93830366,Garage
49,9.909099671447162,0.098189942,0.17306728689994627,45,1.5,4.393626689910889,58.53200149536133,5.299410343170166,251.1932373046875,155.1999969482422,-86.9101043,40.4247103,9.909099671447162,0.098189942,0.17306728689994627,-50.58937309,-18.8083737,8.120197863578797,-0.021041612,0.013045740548919127,7.279757331170648E-4,0.004546091,0.001069457,-5.68E-04,-4.26E-04,-8.75E-05,-3.56E-05,0.9731303893246697,0.00275784,0.009651179,0.23003584001828165,-0.017516646,-0.00980787,-2.677425716,-85.125,-113.7093658,6.991453866958619,-18.93976765,Garage
50,9.949516398235431,0.10265034849493249,0.17374099299166967,45,1.5,4.393626689910889,58.53200149536133,5.299410343170166,251.1932373046875,155.1999969482422,-86.9101043,40.4247103,9.949516398235431,0.10265034849493249,0.17374099299166967,-50.56228916,-18.82398966,8.044679865837097,-0.021015495,0.013144963322422253,7.518120009290914E-4,0.019508435,0.002453047,3.262050449848175E-4,-3.99E-04,1.1747071067265306E-5,-1.17E-05,0.9731389421683091,0.002903245,0.009649574,0.22999792818266612,-0.017447044,-0.010089458,-2.67750556,-90,-113.6820375,6.975105824,-19.01540766,Garage
51,9.957354008572773,0.1032543625791096,0.17411269464539092,45,1.5,3.986231803894043,38.68299865722656,1.886494755744934,204.49832153320312,155.1999969482422,-86.9100877,40.4246327,9.957354008572773,0.1032543625791096,0.17411269464539092,-50.51214725,-18.83887365,8.192665848731995,-0.020994167,0.013010157227009824,7.161146195976118E-4,0.003644406,7.51649508777174E-4,-2.14E-04,-3.78E-04,-1.23E-04,-4.74E-05,0.9731277817661322,0.002999377,0.009699599,0.23004182044742177,-0.017499753,-0.010300366,-2.677417109,-91.625,-113.6315298,6.962905836105347,-18.86705564,Garage
52,9.919327226657312,0.09851518,0.1739733068688402,45,1.5,3.986231803894043,38.68299865722656,1.886494755744934,204.49832153320312,155.1999969482422,-86.9100877,40.4246327,9.919327226657312,0.09851518,0.1739733068688402,-50.55033306,-18.82935766,8.133495841026306,-0.021006028,0.013069462754483362,7.04253504947913E-4,-0.017437722,-0.001599749,-4.91E-05,-3.90E-04,-6.38E-05,-5.93E-05,0.9731690090836831,0.002892577,0.009672881,0.22986980838683044,-0.01749863,-0.010077112,-2.677768911,-91.66666667,-113.6699599,6.971201839447022,-18.92634769,Garage
53,9.902687943097456,0.097702084,0.17378745568030088,45,1.5,3.986231803894043,38.68299865722656,1.886494755744934,204.49832153320312,155.1999969482422,-86.9100877,40.4246327,9.902687943097456,0.097702084,0.17378745568030088,-50.59583916,-18.86656767,8.075545825958251,-0.021065334,0.013199935016195171,8.821701777881934E-4,-0.009194893,-9.44E-04,-7.46E-05,-4.49E-04,6.671876587805528E-5,1.1861111824084254E-4,0.9732033101100366,0.002831078,0.009671834,0.2297253799669951,-0.017526346,-0.009954329,-2.678064897,-91.55555556,-113.7158317,6.933991851806641,-18.98429766,Garage
54,9.909029988409246,0.098445486,0.1738803812022348,45,1.5,3.986231803894043,38.68299865722656,1.886494755744934,204.49832153320312,155.1999969482422,-86.9100877,40.4246327,9.909029988409246,0.098445486,0.1738803812022348,-50.58290722,-18.82520973,8.114585896,-0.021006028,0.013176213,7.279757308565731E-4,0.002884883,4.670645282106492E-4,3.9706661284548563E-4,-3.90E-04,4.299654053451801E-5,-3.56E-05,0.9732435687074383,0.002806018,0.009650625,0.22955597387355509,-0.01749829,-0.009892758,-2.678412488,-84.5,-113.7028997,6.975105895996093,-18.94525759,Garage
55,9.949445816186758,0.10309844528539823,0.17384776745278102,45,1.5,3.986231803894043,38.68299865722656,1.886494755744934,204.49832153320312,155.1999969482422,-86.9100877,40.4246327,9.949445816186758,0.10309844528539823,0.17384776745278102,-50.54886906,-18.79714954,8.095431804656982,-0.021172084,0.013188074,7.872812894118714E-4,0.019836268378692925,0.002289802,4.017953444453119E-4,-5.56E-04,5.4857646707373044E-5,2.3722223648168508E-5,0.9732427290342387,0.002937993,0.009665317,0.22955725363736013,-0.017466308,-0.010156424,-2.678411741,-83.77777778,-113.6691058,7.0029218387603756,-18.96416767,Garage
56,9.959256116626332,0.10350990693256693,0.17453085739635726,45,1.5,11.158713340759277,63.29199981689453,0.2833269238471985,350.3217468261719,155.1999969482422,-86.9100841,40.424659,9.959256116626332,0.10350990693256693,0.17453085739635726,-50.53740116,-18.85192772,8.172413868904114,-0.02091114,0.013057602,7.635590651985801E-4,0.005021975,5.26551555082636E-4,4.1408055615656583E-4,-2.95E-04,-7.56E-05,0,0.9732397135021618,0.003031696,0.009684833,0.2295680114077133,-0.017461188,-0.010347977,-2.678391068,-83,-113.6580037,6.948631844520569,-18.88767363,Garage
57,9.921423828717574,0.099514125,0.17334606158501895,45,1.5,11.158713340759277,63.29199981689453,0.2833269238471985,350.3217468261719,155.1999969482422,-86.9100841,40.424659,9.921423828717574,0.099514125,0.17334606158501895,-50.52190712,-18.82423357,8.227313814163209,-0.020899279,0.012749213,7.635590623729654E-4,-0.017375853,-0.002206405,-0.001343572,-2.83E-04,-3.84E-04,0,0.9732348369163217,0.002969079,0.009726546,0.22958773316688907,-0.017570923,-0.010245593,-2.678350094,-80.66666667,-113.6421436,6.976203832626343,-18.83265162,Garage
58,9.902664730849775,0.098445485,0.1744147012534651,45,1.5,11.158713340759277,63.29199981689453,0.2833269238471985,350.3217468261719,155.1999969482422,-86.9100841,40.424659,9.902664730849775,0.098445485,0.1744147012534651,-50.49384705,-18.84350969,8.186077871322631,-0.020851834,0.012903407170862248,0.001012642,-0.010132095,-0.001141494,-9.06E-04,-2.36E-04,-2.30E-04,2.4908334830576936E-4,0.9732484128868696,0.002859158,0.009749716,0.22953059545998433,-0.017667073,-0.01004123,-2.678466267,-78.875,-113.613961,6.956683864593506,-18.8738876,Garage
59,9.905475662749948,0.098979805,0.17473993978454072,45,1.5,11.158713340759277,63.29199981689453,0.2833269238471985,350.3217468261719,155.1999969482422,-86.9100841,40.424659,9.905475662749948,0.098979805,0.17473993978454072,-50.50824318,-18.8441197,8.151063828468322,-0.020956759,0.012933516140597371,7.635590686382224E-4,6.952927662776067E-4,1.7633353574917867E-4,-0.001139075,-2.44E-04,-1.51E-04,0,0.9732533475527396,0.002819874,0.009778222,0.22950894543184683,-0.017740816,-0.009977448,-2.678510471,-82.88888889,-113.6284794,6.956683821678162,-18.9091457,Garage
60,9.946095568462482,0.10364929398576032,0.17355514353918797,45,1.5,11.158713340759277,63.29199981689453,0.2833269238471985,350.3217468261719,155.1999969482422,-86.9100841,40.424659,9.946095568462482,0.10364929398576032,0.17355514353918797,-50.51336716,-18.82411167,8.048949842453004,-0.020863695,0.012986434967193788,7.75420179283156E-4,0.020674261,0.002481464,-7.96E-04,5.7822911100443994E-5,5.930555912042127E-6,1.1861111824084254E-5,0.9732939028045506,0.002949174,0.009710767,0.22933813379806223,-0.01755196,-0.010195103,-2.678862593,-83.875,-113.6328716,6.975105824,-19.01077169,Garage
61,9.957609602548544,0.10327759399576095,0.1737874565483297,45,1.5,4.874747276306152,67.33999633789062,1.3757191896438599,310.7366943359375,155.1999969482422,-86.9101631,40.4247076,9.957609602548544,0.10327759399576095,0.1737874565483297,-50.59852325,-18.82167177,8.107387824058533,-0.02080439,0.012772934954360273,8.821701800486851E-4,0.005422314,-3.89E-04,-0.001247636,1.1712846965574235E-4,-2.08E-04,1.1861111824084254E-4,0.9732870737325798,0.003055365,0.009747047,0.22936417263688394,-0.017573625,-0.010418931,-2.67881084,-88.55555556,-113.7183934,6.977667841911316,-18.95269964,Garage
62,9.922852543951239,0.099862594,0.17281174298050334,45,1.5,4.874747276306152,67.33999633789062,1.3757191896438599,310.7366943359375,155.1999969482422,-86.9101631,40.4247076,9.922852543951239,0.099862594,0.17281174298050334,-50.56082516,-18.83008965,8.116415824890137,-0.020970445,0.012879684983381948,7.516979494186354E-4,-0.016783538,-0.002007506,-0.001817385,-4.89E-05,-1.01E-04,-1.19E-05,0.9733313385722706,0.002977585,0.009717908,0.22917846785587015,-0.017554496,-0.010250815,-2.679191099,-88.88888889,-113.6808177,6.969615821838379,-18.94367174,Garage
63,9.904215060747587,0.096426151,0.1724903008972223,45,1.5,4.874747276306152,67.33999633789062,1.3757191896438599,310.7366943359375,155.1999969482422,-86.9101631,40.4247076,9.904215060747587,0.096426151,0.1724903008972223,-50.52788521,-18.8693737,8.096529836654662,-0.021077195,0.013318546116352081,7.161146150766284E-4,-0.009315111,-0.001383448,8.803128617481121E-4,-1.56E-04,3.380416869864012E-4,-4.74E-05,0.9734562780093221,0.00282752,0.00954599,0.2286563696502482,-0.017293844,-0.009870603,-2.680260191,-88.25,-113.6483654,6.930087833404541,-18.9636797,Garage
64,9.906613905452987,0.096401132,0.17320667395313966,45,1.5,4.874747276306152,67.33999633789062,1.3757191896438599,310.7366943359375,155.1999969482422,-86.9101631,40.4247076,9.906613905452987,0.096401132,0.17320667395313966,-50.55435913,-18.85339172,8.101897916793824,-0.021053473,0.013211796087330406,7.991424023662015E-4,0.001060301,-1.80E-04,0.00180854,-1.32E-04,2.3129168056964296E-4,3.558333547225276E-5,0.9734928966725914,0.002765183,0.009532672,0.22850175780578724,-0.017297963,-0.009740395,-2.68057688,-84.44444444,-113.6742299,6.946069827079773,-18.95794573,Garage
65,9.949083634,0.10116354687121308,0.17260266174969163,45,1.5,4.874747276306152,67.33999633789062,1.3757191896438599,310.7366943359375,155.1999969482422,-86.9101631,40.4247076,9.949083634,0.10116354687121308,0.17260266174969163,-50.51300129,-18.84326563,8.196203832626344,-0.021029751,0.013318546134436015,6.212257250049378E-4,0.021365749025807797,0.00300986,6.493044999039289E-4,-1.08E-04,3.380416869864012E-4,-1.42E-04,0.9734897943376337,0.002833974,0.009549942,0.22851341774741424,-0.017300047,-0.009882433,-2.68055399,-83.75,-113.6332376,6.957415828704834,-18.86363962,Garage
66,9.960472755,0.1037654509243456,0.17367130069478046,45,1.5,3.937471628189087,30.243999481201172,0.7358455061912537,294.4751892089844,155.1999969482422,-86.9101965,40.4247128,9.960472755,0.1037654509243456,0.17367130069478046,-50.52337105,-18.8348477,8.134837822914124,-0.020970445,0.012915268296249283,6.568090599120676E-4,0.005456249,0.001975604,0.001235864,-4.89E-05,-6.52E-05,-1.07E-04,0.9734463078304402,0.003000951,0.009596055,0.22869451387414655,-0.017311655,-0.010231847,-2.680184568,-81.11111111,-113.6433637,6.966443824768066,-18.92537169,Garage
67,9.926563753665071,0.099746438,0.17374099400436993,45,1.5,3.937471628189087,30.243999481201172,0.7358455061912537,294.4751892089844,155.1999969482422,-86.9101965,40.4247128,9.926563753665071,0.099746438,0.17374099400436993,-50.57351334,-18.8285037,8.135691838264465,-0.021077195,0.013022018361438825,7.161146201627348E-4,-0.016359709,-0.001379284,-2.80E-04,-1.56E-04,4.151389138429489E-5,-4.74E-05,0.9734106011761045,0.002959782,0.009676048,0.22884363543640063,-0.017484674,-0.01019095,-2.67987842,-76.125,-113.693505,6.970103826522827,-18.9243956,Garage
68,9.907400834907605,0.097423309,0.17295113075705407,45,1.5,3.937471628189087,30.243999481201172,0.7358455061912537,294.4751892089844,155.1999969482422,-86.9101965,40.4247128,9.907400834907605,0.097423309,0.17295113075705407,-50.47432705,-18.86949577,8.164483857154845,-0.020933265,0.013238939832752714,8.105473131693613E-4,-0.009193365,-7.60E-04,3.686318030724159E-4,-1.17E-05,2.5843537878245115E-4,4.698825068771839E-5,0.9734683208740674,0.002829502,0.009594113,0.22860307776584074,-0.017387189,-0.009895513,-2.680370154,-76.55555556,-113.5938316,6.930087819099426,-18.89572563,Garage
69,9.906622599629523,0.097144534,0.17420562002265338,45,1.5,3.937471628189087,30.243999481201172,0.7358455061912537,294.4751892089844,155.1999969482422,-86.9101965,40.4247128,9.906622599629523,0.097144534,0.17420562002265338,-50.54728313,-18.83923973,8.204987816810608,-0.021006028,0.013188074,7.042535066432816E-4,-0.0011549,-2.61E-04,0.001383155,-8.45E-05,2.0756945692147446E-4,-5.93E-05,0.9734659304896605,0.002794341,0.009607264,0.2286131338587085,-0.017428765,-0.009833246,-2.680349123,-75.25,-113.6676414,6.9609538316726685,-18.85497765,Garage
70,9.946667578613873,0.10211602916705956,0.17422885151164044,45,1.5,3.937471628189087,30.243999481201172,0.7358455061912537,294.4751892089844,155.1999969482422,-86.9101965,40.4247128,9.946667578613873,0.10211602916705956,0.17422885151164044,-50.49067532,-18.79409966,8.134959884,-0.021041612,0.013105046121602498,5.975035007916463E-4,0.020302837334790276,0.00326465,0.001074554,-1.20E-04,1.2454167415288468E-4,-1.66E-04,0.9734506664924252,0.002855663,0.009622487,0.22867672116432375,-0.017429722,-0.00996074,-2.680219477,-77.22222222,-113.6103017,7.004873857498169,-18.92524965,Garage
71,9.961163947,0.10357960067617084,0.17429854511057288,45,1.5,4.275237083435059,37.400001525878906,0.9122136235237122,104.36917877197266,155.1999969482422,-86.9101349,40.4247001,9.961163947,0.10357960067617084,0.17429854511057288,-50.45358707,-18.78787767,8.104947834014892,-0.021100917,0.013152490541772935,8.347257344477168E-4,0.006891593,0.001208544,6.627282760675672E-4,-1.79E-04,1.719861214492217E-4,7.116667094450552E-5,0.9734122284407755,0.003012721,0.009660095,0.2288366932313419,-0.017429471,-0.010286592,-2.67989323,-82.25,-113.5738239,7.01182786,-18.95501764,Garage
72,9.930636709,0.099992377,0.1738477684557438,45,1.5,4.275237083435059,37.400001525878906,0.9122136235237122,104.36917877197266,155.1999969482422,-86.9101349,40.4247001,9.930636709,0.099992377,0.1738477684557438,-50.52812916,-18.83814169,8.124589862823486,-0.021065334,0.013069462763525328,7.0425350438279E-4,-0.014653289,-0.001446397,2.177997121533144E-4,-1.44E-04,8.89583386806319E-5,-5.93E-05,0.9734184915579639,0.002970324,0.009658029,0.2288106927304592,-0.017445113,-0.010202635,-2.679946073,-78.88888889,-113.6481215,6.962173843383789,-18.93513159,Garage
73,9.906939108394882,0.097028377,0.17374099313634114,45,1.5,4.275237083435059,37.400001525878906,0.9122136235237122,104.36917877197266,155.1999969482422,-86.9101349,40.4247001,9.906939108394882,0.097028377,0.17374099313634114,-50.5277631,-18.8169136,8.139473848342895,-0.02112464,0.013093184969089563,6.80531284125359E-4,-0.011351539,-9.47E-04,4.4743181432335124E-4,-2.03E-04,1.1268056232880041E-4,-8.30E-05,0.9734505901058901,0.002813069,0.009632888,0.228677135,-0.017469447,-0.009882573,-2.680218136,-80.75,-113.6471458,6.982181854248047,-18.92049168,Garage
74,9.906242250238808,0.097051608,0.17374099342568408,45,1.5,4.275237083435059,37.400001525878906,0.9122136235237122,104.36917877197266,155.1999969482422,-86.9101349,40.4247001,9.906242250238808,0.097051608,0.17374099342568408,-50.53508324,-18.83862963,8.116659893989564,-0.020982306,0.012891546072601115,6.330868345685303E-4,-0.00194382,2.56372886954002E-4,-3.08E-04,-6.08E-05,-8.90E-05,-1.30E-04,0.9734489113381766,0.002751528,0.009651003,0.22868429500501133,-0.017532787,-0.009771167,-2.680202769,-78.66666667,-113.6550755,6.962051858901978,-18.94391573,Garage
75,9.944957168356886,0.10220895454432201,0.1727188171692265,45,1.5,4.275237083435059,37.400001525878906,0.9122136235237122,104.36917877197266,155.1999969482422,-86.9101349,40.4247001,9.944957168356886,0.10220895454432201,0.1727188171692265,-50.47542511,-18.88572172,8.166923857,-0.02123139,0.013484601718057128,3.8400349021862145E-4,0.02023158,0.00469826,6.492359256281436E-4,-3.10E-04,5.040972525235808E-4,-3.80E-04,0.9734900344922705,0.002796408,0.009559398,0.22851241980362863,-0.01733564,-0.009813605,-2.680555621,-80.875,-113.5965157,6.914105820655823,-18.89316368,Garage
76,9.964436614,0.10474116507085782,0.17246327324978356,45,1.5,2.6591274738311768,55.97399902,2.1357004642486572,272.6811218261719,155.1999969482422,-86.9102952,40.4247075,9.964436614,0.10474116507085782,0.17246327324978356,-50.48591702,-18.87217962,8.124345846176148,-0.02127393,0.013274181025246015,6.578355029117889E-4,0.009578072,0.002758823,0.002129157,-3.52E-04,2.9367656679823995E-4,-1.06E-04,0.9734950610078298,0.003038352,0.009491294,0.2284907602633421,-0.0170927,-0.010253178,-2.680602661,-81.66666667,-113.6062757,6.927647852897644,-18.93549767,Garage
77,9.931991179012558,0.10102415866064794,0.1738803812022348,45,1.5,2.6591274738311768,55.97399902,2.1357004642486572,272.6811218261719,155.1999969482422,-86.9102952,40.4247075,9.931991179012558,0.10102415866064794,0.1738803812022348,-50.53081287,-18.84997562,8.226825819015502,-0.021183945,0.013259240616004444,6.805312858207278E-4,-0.015917547,-0.001409884,0.001486753,-2.62E-04,2.7873612786598E-4,-8.30E-05,0.9734374701398091,0.003032916,0.009605704,0.22873132480579672,-0.017315439,-0.010299143,-2.680109462,-79.625,-113.6511716,6.9500958395004275,-18.83313963,Garage
78,9.908007834721538,0.099467662,0.173624837,45,1.5,2.6591274738311768,55.97399902,2.1357004642486572,272.6811218261719,155.1999969482422,-86.9102952,40.4247075,9.908007834721538,0.099467662,0.173624837,-50.58010105,-18.77335968,8.171803837,-0.021136501,0.013282962848694579,7.279757314216961E-4,-0.012166718,-5.44E-05,0.001475157,-2.15E-04,3.024583515141485E-4,-3.56E-05,0.9734631886760008,0.002902388,0.009586661,0.22862434184666977,-0.017339152,-0.010034392,-2.680327371,-80.22222222,-113.6999715,7.026833858,-18.88828365,Garage
79,9.907798758,0.098608105,0.17413592541102066,45,1.5,2.6591274738311768,55.97399902,2.1357004642486572,272.6811218261719,155.1999969482422,-86.9102952,40.4247075,9.907798758,0.098608105,0.17413592541102066,-50.52154118,-18.78397371,8.177659840583802,-0.021207667,0.013176212810630937,5.61920169275254E-4,-0.001886451,4.180917896113349E-4,0.001633729,-2.86E-04,1.957083450973902E-4,-2.02E-04,0.9734651654669382,0.002836043,0.009598743,0.22861624849074094,-0.017393084,-0.009910598,-2.680343204,-80.22222222,-113.6415336,7.014999871253967,-18.88254972,Garage
