seconds_elapsed,microphone_dBFS,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,class
443,-122.5555556,9.921194874323332,-0.255980254,-0.192852303,1.3492014643383548E-4,3.2766322826840056E-4,2.105347348774955E-4,0,0.11313708126544952,1.2149029970169067,11.661999702453613,0.003097936,0,160.1999969482422,-86.9154954,40.3848549,-103.9216718,-9.996801748,-33.46984524,-40.80265545,-35.7972393,-6.409635882,0.015509355,0.001772787,6.656840588282613E-4,-0.021397445,0.014682573926390953,6.686701683454143E-4,9.921194874323332,-0.255980254,-0.192852303,-0.995202212,0.013885054538406215,0.008468181,0.096478143,0.019542155986272014,0.026005815,2.9480559987929262,Home
444,-118.875,9.956387011,-0.25095889,-0.195261878,-1.14E-04,3.039409933177736E-4,-1.93E-04,0,0.14866068959236145,1.2249162197113037,11.661999702453613,0.001542584,0,160.1999969482422,-86.9154954,40.3848549,-103.8965402,-10.01290576,-33.53938541,-40.77788929,-35.81248936,-6.47929791,0.016338755783525484,0.002535128,5.165635092744549E-4,-0.021646528,0.014658851747952619,2.653923646311809E-4,9.956387011,-0.25095889,-0.195261878,-0.995192349,0.013641749526762847,0.008555672,0.096606834,0.019672512,0.025502017,2.9478011385908403,Home
445,-114.3333333,9.956750036,-0.251676157,-0.194077083,-5.49E-05,3.2766322035667964E-4,2.0756927608213958E-5,0,0.14866068959236145,1.2349177598953247,11.661999702453613,0.00506426,0,160.1999969482422,-86.9154954,40.3848548,-103.8942217,-9.991555748,-33.47326138,-40.77459553,-35.7910173,-6.413661904,0.002603235,3.4454421510974183E-4,0.001653255,-0.021587223,0.014682573971600787,4.788923706832224E-4,9.956750036,-0.251676157,-0.194077083,-0.995191878,0.013531907362121981,0.008556531,0.096627047,0.019653421094261325,0.025282789980178896,2.947763204574585,Home
446,-131,9.950384602963346,-0.246968917,-0.198096095,1.2305903460975122E-4,2.8021877362546555E-4,1.393680594120066E-4,0,0.11313708126544952,1.2449169158935547,11.661999702453613,0.003558112,0,160.1999969482422,-86.9154954,40.3848548,-103.8966619,-9.989725771,-33.44849525,-40.77605953,-35.78943119,-6.38865191,-0.002942928,0.001959863,2.648889729120199E-4,-0.021409306,0.014635129515262484,5.975034962706629E-4,9.950384602963346,-0.246968917,-0.198096095,-0.995175102,0.013415375154790948,0.008715334,0.096801773,0.019951397,0.025016581748151086,2.947410988576204,Home
447,-136.2222222,9.940345856749897,-0.246919549,-0.198142558,-4.30E-05,1.734687677738302E-4,8.89583386806319E-6,0,0.11313708126544952,1.1042985916137695,9.93500042,0.013465583324432373,0,160.1999969482422,-86.9154954,40.384855,-103.935946,-9.96056778,-33.38163929,-40.81570942,-35.75978531,-6.321429911,-0.004969652,3.0236669535775785E-4,4.3095113004295573E-4,-0.021575362,0.014528379477198842,4.6703127581282583E-4,9.940345856749897,-0.246919549,-0.198142558,-0.995176303,0.013343749757747627,0.008733137,0.096797754,0.019972818,0.024870634042811625,2.947420416526424,Home
448,-141.125,9.944971844,-0.246693044,-0.197399158,-1.06E-04,1.644588813248377E-4,-8.22E-05,0,0.11313708126544952,1.1143230199813843,9.93500042,0.005004797,0,160.1999969482422,-86.9154954,40.384855,-103.8534738,-9.943853731,-33.43080532,-40.7337254,-35.74343727,-6.370717916,0.001657183,5.957683405050865E-4,0.0011575,-0.021638089,0.014519369561010255,3.7590600438236905E-4,9.944971844,-0.246693044,-0.197399158,-0.995179723,0.013344567457142357,0.008727098,0.096762968,0.019960081956994075,0.024874131,2.9474904583050656,Home
449,-102.7777778,9.944849764259116,-0.246637869,-0.195982049,-2.09E-04,-2.42E-04,-5.13E-04,0,0.11313708126544952,1.1243056058883667,9.93500042,0.00408196,0,160.1999969482422,-86.9154955,40.384855,-103.8662841,-9.956297798,-33.55487946,-40.74690136,-35.75685726,-6.494547925,3.0451839409985587E-4,0.001242261,0.0012839,-0.021741417,0.014113240631170643,-5.49E-05,9.944849764259116,-0.246637869,-0.195982049,-0.995187667,0.013362176689201767,0.008664062,0.096684439,0.019836017699206916,0.024922957824705876,2.947649390952101,Home
450,-119.6666667,9.942407525,-0.251702292,-0.197329463,6.37534664473632E-5,9.044099348208425E-5,1.156458142891671E-4,0,0.14212670922279358,1.1343920230865479,9.93500042,0.002700459,0,160.1999969482422,-86.9154955,40.384855,-103.8701878,-10.02522778,-33.52669758,-40.74995132,-35.82444508,-6.466853886,-0.001153714,-2.67E-04,-9.16E-04,-0.021468612,0.014445351712514185,5.737812579292985E-4,9.942407525,-0.251702292,-0.197329463,-0.995193782,0.013534279730062462,0.008606298,0.096602641,0.019752361079298175,0.025278367,2.947810939214762,Home
451,-100.375,9.940427104,-0.250079005,-0.194797253,5.189235914426232E-5,4.225521251215663E-4,-6.23E-05,0,0.14866068959236145,1.144333839416504,9.93500042,0.001296541,0,160.1999969482422,-86.9154955,40.384855,-103.8533521,-10.00229176,-33.56585953,-40.73360329,-35.80236309,-6.506137896,-7.43E-04,7.59243531134522E-4,0.001906512,-0.021480473,0.014777462848109527,3.958645946961077E-4,9.940427104,-0.250079005,-0.194797253,-0.995191685,0.013509010615785725,0.008625408,0.096626113,0.019786098556032458,0.025223900609224744,2.9477639337187833,Home
452,-100.5555556,9.922521507855757,-0.254423255,-0.196307286,9.933680644059933E-5,2.2091320207234003E-4,3.528680541615897E-4,0,0.14212670922279358,1.1542879343032837,9.93500042,4.924005479551852E-4,0,160.1999969482422,-86.9154955,40.384855,-103.9064219,-10.02351977,-33.48302162,-40.78557537,-35.82322517,-6.422933874,-0.011150666,-0.002553425,8.555957414571521E-4,-0.021433028,0.014575823960663046,8.110034978017211E-4,9.922521507855757,-0.254423255,-0.196307286,-0.995188756,0.013572169,0.008649755,0.096645192,0.019847331,0.025344523357100857,2.947723412,Home
453,-106.625,9.889397942102873,-0.254542259,-0.198466232,1.3492014304309794E-4,-2.82E-05,1.7495139375401354E-4,0,0.14212670922279358,1.1642881631851196,9.93500042,0.003980828,0,160.1999969482422,-86.9154956,40.384855,-103.9754739,-10.00082773,-33.40921154,-40.85535927,-35.80053307,-6.34924592,-0.016484381,-0.002799067,-7.53E-04,-0.021397445,0.014326740589752359,6.330868243963177E-4,9.889397942102873,-0.254542259,-0.198466232,-0.995184171,0.013598483652599807,0.008689605,0.096685173,0.019932802224043502,0.025388402737749432,2.9476414027723292,Home
454,-109,9.884157940021996,-0.260268829,-0.195331572,-2.45E-04,-4.20E-04,-5.84E-04,0,0.14212670922279358,1.1742651462554932,9.93500042,0.00273187,0,160.1999969482422,-86.9154956,40.384855,-103.8998338,-10.05377577,-33.50949535,-40.78057339,-35.85213917,-6.449773903,-0.003807235,-8.93E-04,-0.001518334,-0.021777001,0.013935324,-1.26E-04,9.884157940021996,-0.260268829,-0.195331572,-0.995203883,0.013957532629081346,0.008506147,0.096446867,0.019630942367089604,0.026143343160742696,2.9481161219402425,Home
455,-86,9.889646363489836,-0.259609642,-0.191939804,-6.67E-05,1.7346878133678032E-4,2.342569427022222E-4,0,0.14866068959236145,1.184311032295227,9.93500042,0.005213371,0,160.1999969482422,-86.9154956,40.3848549,-103.9022737,-10.0047318,-33.4750914,-40.7814275,-35.80480312,-6.414881878,0.00115389,8.37008351261176E-5,0.001335933,-0.021599084,0.014528379495282776,6.923923795608785E-4,9.889646363489836,-0.259609642,-0.191939804,-0.995208478,0.014067530794774444,0.008462639,0.096387543,0.019564102810708063,0.026371917,2.948233710909353,Home
456,-109.1111111,9.893842493446128,-0.259952303,-0.192567049,-4.30E-05,9.044099348208425E-5,-3.85E-05,0,0.11313708126544952,1.194300651550293,9.93500042,0.003586172,0,160.1999969482422,-86.9154956,40.3848549,-103.8799479,-10.02315372,-33.49400135,-40.76056534,-35.82407906,-6.434279885,0.002578495,-7.07E-04,0.001284572,-0.021575362,0.014445351717035168,4.1958681947452204E-4,9.893842493446128,-0.259952303,-0.192567049,-0.99520715,0.013978289,0.008476922,0.096412996,0.019575934405031713,0.026191002282413466,2.948184379,Home
457,-76.25,9.898816914234347,-0.258424845,-0.195633579,4.4479124130482235E-6,5.485764953298766E-5,8.895820305113075E-6,0,0.11313708126544952,1.2043167352676392,11.817999839782715,0.001535364,0,160.1999969482422,-86.9154956,40.3848549,-103.915084,-10.00216973,-33.50937347,-40.79618938,-35.80297325,-6.449529915,0.002733138,0.001308753,-0.001138415,-0.021527917,0.014409768386083899,4.6703126111962985E-4,9.898816914234347,-0.258424845,-0.195633579,-0.995206226,0.013999091054412346,0.008484523,0.096418838,0.019595250378823974,0.026230831494898472,2.9481719373499304,Home
458,-104.8888889,9.937607459651614,-0.252538618,-0.194541707,2.349411862759063E-5,1.4096476773444848E-4,1.1747060880924646E-4,0,0.11313708126544952,1.2143279314041138,11.817999839782715,0.003734933,0,160.1999969482422,-86.9154957,40.3848549,-103.9269179,-9.990457783,-33.46045132,-40.80741344,-35.79016338,-6.400607905,0.021123675199655387,0.003045925,1.383163034915924E-4,-0.021508871,0.014495875525216643,5.756060530145008E-4,9.937607459651614,-0.252538618,-0.194541707,-0.995199073,0.013762676945099464,0.008554021,0.096520439,0.019690462137357548,0.025744771316217687,2.9479718185388126,Home
459,-96.55555556,9.957475921482716,-0.253682758,-0.195819429,-9.04E-05,6.671875740121146E-5,-8.60E-05,0,0.11313708126544952,1.2243738174438477,11.817999839782715,0.002654733,0,160.1999969482422,-86.9154957,40.3848549,-103.8564024,-10.00595175,-33.53523724,-40.73567726,-35.80577908,-6.475393887,0.010027487301132053,-0.001406084,-1.45E-04,-0.021622806,0.01442163,3.7214235635474324E-4,9.957475921482716,-0.253682758,-0.195819429,-0.995198628,0.013565696133933599,0.00856272,0.096552084,0.019670414548475765,0.025350326744532123,2.947912845796752,Home
460,-78.375,9.956616383154415,-0.251060527,-0.19493664,-4.30E-05,1.497465311278345E-4,9.19235702965734E-5,0,0.11313708126544952,1.2342841625213623,11.548999786376953,0.00522903,0,160.1999969482422,-86.9154957,40.3848548,-103.864454,-9.982649794,-33.45093544,-40.74519333,-35.78198936,-6.391213894,0.001103059,9.778140528688153E-4,4.915187081086982E-4,-0.021575362,0.014504657230945756,5.5005903428113E-4,9.956616383154415,-0.251060527,-0.19493664,-0.995200711,0.013541288276031179,0.008544887,0.096535634,0.019629740364198546,0.025305518410304217,2.947946972059972,Home
461,-86.66666667,9.951395118120805,-0.245900279,-0.197004224,-1.38E-04,2.209132071584463E-4,4.447913769343235E-5,0,0.12041594833135605,1.2443444728851318,11.817999839782715,0.003579721,0,160.1999969482422,-86.9154957,40.3848548,-103.8692117,-9.945927773,-33.46386753,-40.74909752,-35.74612133,-6.403535881,-0.001887812,0.003675118,9.730022798464137E-4,-0.021670251,0.014575823942579112,5.026145847243013E-4,9.951395118120805,-0.245900279,-0.197004224,-0.995185229,0.013436120410350342,0.008683884,0.096697427,0.019890185825309707,0.025066053078880587,2.9476209427546527,Home
462,-118.5,9.942999913854507,-0.252056568,-0.196655755,-1.38E-04,-4.00E-05,-1.93E-04,0,0.11313708126544952,1.1037890911102295,9.93500042,0.014030025340616703,0,160.1999969482422,-86.9154958,40.384855,-103.8917818,-10.00216974,-33.44251732,-40.77142345,-35.80260723,-6.382185898,-0.005453554,-0.002500406,-3.20E-04,-0.021670251,0.014314879518617126,2.6539235502409127E-4,9.942999913854507,-0.252056568,-0.196655755,-0.995193937,0.013433159,0.008607162,0.096615038,0.019734759082637943,0.025076645580165594,2.947788511665122,Home
463,-92.77777778,9.931692242622375,-0.252724635,-0.196970718,2.8170129844864596E-5,4.581354622891878E-4,1.6309026271574994E-4,0,0.11313708126544952,1.113689661026001,9.93500042,0.010452133603394032,0,160.1999969482422,-86.9154958,40.3848551,-103.9023956,-10.00582978,-33.53511536,-40.78118336,-35.80626709,-6.474905925,-0.004121817,-0.001292352,7.028944284013174E-4,-0.021504195,0.014813046197144731,6.212257074861272E-4,9.931692242622375,-0.252724635,-0.196970718,-0.995184586,0.013597883,0.008685945,0.096681289,0.019925306867627265,0.025387988507168963,2.947649305306592,Home
464,-98.875,9.93787447,-0.249855404,-0.19602851,-6.67E-05,2.3277431672203889E-4,4.447912639097392E-5,0,0.11313708126544952,1.1238036155700684,9.93500042,0.001290329,0,160.1999969482422,-86.9154958,40.384855,-103.9241117,-9.99326376,-33.52474533,-40.80411942,-35.7933353,-6.4644139,9.426005835672026E-4,0.001910976,0.002460393,-0.021599084,0.014587685077008113,5.02614593766268E-4,9.93787447,-0.249855404,-0.19602851,-0.995181967,0.013533590515189379,0.008710466,0.096715017,0.019962503511494804,0.025254582,2.947582506439061,Home
465,-118.6666667,9.940334181,-0.247938822,-0.197004224,-1.02E-04,3.15802126051406E-4,-3.85E-05,0,0.11313708126544952,1.1337451934814453,9.93500042,0.001737497,0,160.1999969482422,-86.9154958,40.384855,-103.884706,-9.972279797,-33.40469734,-40.76410351,-35.77381523,-6.344487901,0.002383028,0.00180698,0.001617801,-0.021634667,0.014670712864297686,4.195868098674324E-4,9.940334181,-0.247938822,-0.197004224,-0.995181341,0.013461528734747067,0.008717592,0.096730884,0.019963089,0.025109433578056038,2.9475522457974628,Home
466,-84.5,9.944370584580504,-0.248876786,-0.198467795,2.8170127019249986E-5,-7.56E-05,-2.05E-04,0,0.11313708126544952,1.1437104940414429,9.93500042,0.004147298,0,160.1999969482422,-86.9154959,40.384855,-103.9197198,-9.944219751,-33.45654743,-40.80033741,-35.74380325,-6.396703877,0.002010818,6.552519439493569E-4,-5.91E-04,-0.021504195,0.014279296133414056,2.535312488512362E-4,9.944370584580504,-0.248876786,-0.198467795,-0.995183049,0.013481927086210366,0.008702128,0.096711902,0.019935773,0.025153418,2.947590263144484,Home
467,-82.66666667,9.937055634063425,-0.251728426,-0.196516368,-7.86E-05,2.920798504119287E-4,-1.48E-05,0,0.12041594833135605,1.153745174407959,9.93500042,0.002781442,0,160.1999969482422,-86.9154959,40.384855,-103.8858038,-10.00204777,-33.48485134,-40.76556744,-35.80285141,-6.425007901,-0.003991368,-6.38E-04,0.001795694,-0.021610945,0.014646990599960667,4.4330902673412584E-4,9.937055634063425,-0.251728426,-0.196516368,-0.995187499,0.013512590936231382,0.008662208,0.096665376,0.01986107,0.025223117231309992,2.947684001,Home
468,-96.25,9.894734030788385,-0.259717086,-0.196191129,8.222942359190292E-5,-1.17E-04,-8.22E-05,0,0.11313708126544952,1.163695216178894,9.93500042,0.005419696,0,160.1999969482422,-86.9154959,40.3848549,-103.9377763,-10.00399977,-33.51693729,-40.81766144,-35.8049255,-6.456483932,-0.021405284,-0.003484323,-7.13E-04,-0.021450136,0.014237440101659069,3.7590598199480714E-4,9.894734030788385,-0.259717086,-0.196191129,-0.995194812,0.013781916,0.008591057,0.096558184,0.019768901,0.025775138,2.9478945319469156,Home
469,-135.4444444,9.884242113354137,-0.255631283,-0.194472014,2.817013210535628E-5,-6.38E-05,-2.67E-05,0,0.14866068959236145,1.1736836433410645,9.93500042,0.003657242,0,160.1999969482422,-86.9154959,40.3848549,-103.8970282,-10.04755378,-33.5419474,-40.77764542,-35.84738136,-6.481981897,-0.007081921,3.327047361910922E-4,0.001512147,-0.021504195,0.014291157276885024,4.3144793186372925E-4,9.884242113354137,-0.255631283,-0.194472014,-0.995192738,0.013829637,0.008608329,0.096571387,0.019812904732319916,0.025866545031516298,2.9478663865802357,Home
470,-140.625,9.88533395,-0.258032816,-0.196446674,-1.50E-04,8.139688141861008E-4,1.3936806280274414E-4,0,0.1414213627576828,1.1836869716644287,9.93500042,0.004331145,0,160.1999969482422,-86.915496,40.3848549,-103.9354585,-9.967155771,-33.50400524,-40.8158313,-35.7671051,-6.443673892,7.149779680863167E-5,-4.26E-04,0.00143513,-0.021682112,0.015168879506657424,5.975034985311546E-4,9.88533395,-0.258032816,-0.196446674,-0.995182048,0.013929207330045192,0.008700015,0.096658888,0.020017076193273645,0.026045242215967872,2.9476856815004813,Home
471,-151.1111111,9.893046943886766,-0.256487934,-0.198398103,-9.04E-05,1.0230209513395591E-4,8.89583386806319E-6,0,0.11313708126544952,1.193682312965393,9.93500042,0.002799096,0,160.1999969482422,-86.915496,40.3848549,-103.88129,-10.0037558,-33.4653315,-40.76154125,-35.80394924,-6.40560986,0.003101303,2.42688991491077E-4,6.348584751480991E-4,-0.021622806,0.014457212806254336,4.6703127637794876E-4,9.893046943886766,-0.256487934,-0.198398103,-0.99517572,0.013886436449309576,0.008757038,0.096725165,0.020124052172002284,0.025947746612782617,2.9475520814506755,Home
472,-122.125,9.902025880165471,-0.256351451,-0.197213307,-2.21E-04,7.857987600677077E-5,-1.69E-04,0,0.1063014566898346,1.2037931680679321,12.039999961853027,0.005256273,0,160.1999969482422,-86.9154961,40.3848549,-103.8983697,-9.994727812,-33.4870475,-40.77923122,-35.79418941,-6.427325892,0.006197152,8.390788893097812E-4,6.924892224154426E-4,-0.021753278,0.014433491,2.891145956259474E-4,9.902025880165471,-0.256351451,-0.197213307,-0.995182858,0.013895068209148148,0.008693891,0.096656156,0.019998191756386202,0.025978551,2.947692195188652,Home
473,-81.66666667,9.942321924062876,-0.255528724,-0.195705284,-2.92E-04,-2.82E-05,-2.52E-04,0,0.12806248664855957,1.2137948274612427,12.039999961853027,0.00354898,0,160.1999969482422,-86.9154961,40.3848549,-103.9048355,-9.98020978,-33.43690533,-40.78496536,-35.78015915,-6.37681788,0.020961187418224742,0.001519989,-4.19E-04,-0.021824445,0.014326740625920226,2.0608679985953043E-4,9.942321924062876,-0.255528724,-0.195705284,-0.99520359,0.013792776846263594,0.008513249,0.096473082,0.019613899688408213,0.025813497747611075,2.9480672577052442,Home
474,-80,9.957960879,-0.2505204,-0.193031674,-1.93E-05,2.209131964211108E-4,1.868124976663769E-4,0,0.15556348860263824,1.2237532138824463,12.039999961853027,0.019490625709295273,0,160.1999969482422,-86.9154964,40.3848551,-103.8793382,-10.00204778,-33.48009346,-40.75922302,-35.80248528,-6.420371895,0.008646984,0.001549299,0.001991247,-0.02155164,0.014575823951621079,6.449479339599103E-4,9.957960879,-0.2505204,-0.193031674,-0.995199409,0.013590015678946833,0.008555311,0.096541356,0.019660094,0.025400389636893873,2.9479340071817046,Home
475,-83.25,9.954612648602827,-0.252419558,-0.195029565,-2.21E-04,2.0905206877358474E-4,8.006246864470173E-5,0,0.11313708126544952,1.233741044998169,12.039999961853027,0.013417382724583149,0,160.1999969482422,-86.9154965,40.3848551,-103.9469257,-9.982039766,-33.44093143,-40.8263232,-35.78272144,-6.380721893,-2.28E-04,-0.00209448,5.567758118064658E-4,-0.021753279,0.014563962767461261,5.381979371502417E-4,9.954612648602827,-0.252419558,-0.195029565,-0.995195683,0.013508062330481498,0.008590019,0.096588047,0.019714500013630367,0.025229602,2.947841308649304,Home
476,-83.66666667,9.940409651080381,-0.250720769,-0.195633579,4.4479011105897935E-6,9.044098783085502E-5,-1.45E-04,0,0.14866068959236145,1.2437636852264404,12.039999961853027,0.006334876,0,160.1999969482422,-86.9154965,40.3848551,-103.8840958,-9.992409763,-33.47862953,-40.76276138,-35.79223721,-6.418541899,-0.008511478,0.001660778,7.347301082703673E-4,-0.021527918,0.014445351735119101,3.1283680684141165E-4,9.940409651080381,-0.250720769,-0.195633579,-0.995198378,0.013554440250674498,0.008565208,0.096556052,0.019673275,0.025327366,2.9479051076092766,Home
477,-91.375,9.939654637308953,-0.250726579,-0.195424497,-1.02E-04,1.2602432782409117E-4,-2.40E-04,0,0.11313708126544952,1.1032497882843018,9.93500042,0.017433760687708855,0,160.1999969482422,-86.9154966,40.3848554,-103.8560361,-9.974841747,-33.55219524,-40.73640915,-35.77405926,-6.49235189,1.7377242301274272E-4,0.002472404,6.110620440788639E-4,-0.021634667,0.014480935057028405,2.1794791846508973E-4,9.939654637308953,-0.250726579,-0.195424497,-0.99519668,0.013608049574190552,0.00857905,0.096564914,0.019711456,0.025431237626567627,2.9478856244133516,Home
478,-82.33333333,9.928863729088052,-0.257733715,-0.194820483,2.3494116388834438E-5,1.1747064127121121E-4,4.698821710637556E-5,0,0.16970562934875488,1.113318681716919,9.93500042,0.011465538293123245,0,160.1999969482422,-86.9154966,40.3848554,-103.868236,-9.990213709,-33.51315536,-40.74763332,-35.79089512,-6.453189902,-0.005222614,-0.002973535,-1.82E-04,-0.021508871,0.014472381350620149,5.051236719457217E-4,9.928863729088052,-0.257733715,-0.194820483,-0.995203053,0.013693978992075874,0.008520586,0.096492166,0.019609844,0.025615032,2.948031173302577,Home
479,-77.5,9.945474069095352,-0.250741097,-0.197073918,-4.30E-05,-2.82E-05,-1.69E-04,0,0.12041594833135605,1.1232179403305054,9.958000183105469,0.005377441,0,160.1999969482422,-86.9154966,40.3848554,-103.8873898,-9.987651777,-33.48948738,-40.76800739,-35.78784534,-6.429399891,0.007787482,0.003529848,-8.68E-04,-0.021575362,0.014326740598794326,2.891145803676285E-4,9.945474069095352,-0.250741097,-0.197073918,-0.99519547,0.013680930665323457,0.008587851,0.096566131,0.019743163554558477,0.025574575,2.9478811361257313,Home
480,-103,9.942239113224362,-0.254289675,-0.196911299,9.933680191961597E-5,2.683576555850292E-4,3.054236012140235E-4,0,0.11313708126544952,1.1332380771636963,9.979000091552734,0.00315451,0,160.1999969482422,-86.9154966,40.3848553,-103.877752,-9.973255777,-33.50156517,-40.75775921,-35.77283932,-6.441721911,-6.69E-04,-0.001721701,0.001457646,-0.021433028,0.014623268,7.635590533309987E-4,9.942239113224362,-0.254289675,-0.196911299,-0.995183203,0.013600536694442764,0.008698055,0.096694043,0.019950258681207027,0.025390673,2.947623308422496,Home
481,-91.375,9.942343693,-0.251069238,-0.195633579,4.447914108416988E-6,-1.63E-05,-2.67E-05,0,0.11313708126544952,1.1432693004608154,9.979000091552734,0.003049443,0,160.1999969482422,-86.9154966,40.3848553,-103.8217541,-10.01607774,-33.45788929,-40.70127338,-35.81566139,-6.3982899,-4.51E-04,0.001040698,7.182543428198805E-4,-0.021527917,0.014338601688013493,4.314479307334834E-4,9.942343693,-0.251069238,-0.195633579,-0.995194329,0.013568927099910175,0.008600658,0.096592639,0.019747592563044678,0.025348618572342742,2.947830332135691,Home
482,-119.8888889,9.937842554259069,-0.252190149,-0.196098205,-4.30E-05,6.671876531293236E-5,-1.81E-04,0,0.1063014566898346,1.1531798839569092,9.979000091552734,0.00419531,0,160.1999969482422,-86.9154967,40.3848553,-103.8984918,-10.03559777,-33.41445721,-40.77727951,-35.83627914,-6.354125896,-0.003174939,2.3219625926712183E-5,3.6127850847336853E-4,-0.021575362,0.014421629,2.772534798460027E-4,9.937842554259069,-0.252190149,-0.196098205,-0.995193591,0.013576812662401246,0.008607017,0.096598595,0.019761948168133068,0.025362975895404816,2.9478179991823956,Home
483,-115.875,9.899530043968788,-0.256339753,-0.196027393,6.375347322883826E-5,2.3277433198035777E-4,2.57979178783095E-4,0,0.1063014566898346,1.163220763206482,9.979000091552734,0.002782831,0,160.1999969482422,-86.9154967,40.3848553,-103.8804354,-10.02364175,-33.56964146,-40.7606876,-35.82456688,-6.509797907,-0.0197173,-0.001175985,2.450727432676889E-4,-0.021468612,0.014587685077008113,7.161146133812596E-4,9.899530043968788,-0.256339753,-0.196027393,-0.995192501,0.013778448584082635,0.008611776,0.096580888,0.019810094,0.025763794779777527,2.947848475095138,Home
484,-135.6666667,9.882499713342167,-0.258956262,-0.19763147,5.189236196987693E-5,-1.23E-04,3.261805525574001E-5,0,0.16278821229934692,1.1731743812561035,9.979000091552734,0.001310487,0,160.1999969482422,-86.9154967,40.3848553,-103.9298459,-9.994971771,-33.51205734,-40.8103413,-35.79516514,-6.451847901,-0.008859671,-0.001658454,-8.73E-05,-0.021480473,0.014231851704201652,4.907534943748881E-4,9.882499713342167,-0.258956262,-0.19763147,-0.995185806,0.013867902,0.008668591,0.096631981,0.019941905260230732,0.025929852488260824,2.9477421010582194,Home
485,-137.25,9.886100593122464,-0.257550768,-0.198653647,2.817013945195426E-5,2.0905210268096002E-4,1.3936806393299E-4,0,0.1414213627576828,1.1831899881362915,9.954999923706055,0.004325898,0,160.1999969482422,-86.9154968,40.3848553,-103.8947102,-10.01449179,-33.43946743,-40.77544949,-35.81468502,-6.379501925,2.8248203610910954E-4,-0.001015961,-7.34E-04,-0.021504195,0.014563962790066177,5.975035019218922E-4,9.886100593122464,-0.257550768,-0.198653647,-0.995181469,0.013892341396111308,0.008706245,0.096669775,0.020022614271316713,0.025970454445307694,2.947664580298859,Home
486,-136.4444444,9.893325648261506,-0.25875589,-0.197468851,-1.14E-04,-2.77E-04,-1.93E-04,0,0.1414213627576828,1.1932023763656616,9.93500042,0.002839578,0,160.1999969482422,-86.9154968,40.3848553,-103.8778738,-10.02974178,-33.5160833,-40.75751564,-35.82956921,-6.456239886,0.003081285,-0.001038382,-4.81E-04,-0.021646528,0.014077657245967573,2.653923589799517E-4,9.893325648261506,-0.25875589,-0.197468851,-0.995187004,0.013929356151775828,0.00865621,0.096611682,0.019928643841621945,0.026054965838500598,2.947781680857094,Home
487,-132.5,9.902446820897964,-0.258105415,-0.195424497,-4.30E-05,1.8532988581426658E-4,-3.85E-05,0,0.1063014566898346,1.0528119802474976,9.93500042,0.010181225836277008,0,160.1999969482422,-86.9154968,40.3848555,-103.8528638,-10.05096981,-33.48973148,-40.73360332,-35.85091923,-6.42988791,0.006191772,0.002897496,6.779579861650189E-4,-0.021575362,0.014540240602585876,4.1958680930230947E-4,9.902446820897964,-0.258105415,-0.195424497,-0.995194009,0.014066387320534118,0.008598883,0.096524855,0.019838816441089206,0.026340587173127435,2.947954224151315,Home
488,-138.6666667,9.904639345928302,-0.259621255,-0.197213306,-9.40E-05,1.5271182145135335E-4,-1.17E-04,0,0.10000000149011612,1.0627695322036743,9.93500042,0.002111035,0,160.1999969482422,-86.9154968,40.3848554,-103.88617,-10.0282778,-33.41665348,-40.76751945,-35.82895912,-6.35693192,3.356475096482497E-4,-1.97E-04,9.85382697903193E-4,-0.021626342,0.014507622547590962,3.4066479509839643E-4,9.904639345928302,-0.259621255,-0.197213306,-0.995187414,0.013991541345603764,0.008674419,0.096597044,0.019976607953699734,0.026175546119562708,2.9478090588863077,Home
489,-139.3333333,9.902432432452452,-0.261465238,-0.196771912,-1.62E-04,2.446354415439503E-4,6.82013884675011E-5,0,0.1063014566898346,1.072711468,9.93500042,2.010409370996058E-4,0,160.1999969482422,-86.9154968,40.3848554,-103.9184998,-10.04120978,-33.45544926,-40.79826347,-35.84176922,-6.395483894,-7.00E-04,-9.40E-04,0.001272786,-0.021693973,0.014599546,5.263368241959116E-4,9.902432432452452,-0.261465238,-0.196771912,-0.99518937,0.014050940964913484,0.008679466,0.096567859,0.019997411362320475,0.026293405033286334,2.9478661088110174,Home
