seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
454,-0.015095053,-0.009872823,-0.137008154,26.97749349594116,-2.610311941,-17.72086561,-0.778619101,0.023588614248969023,0.016838106,0.6267957941999713,0.055830311536499595,0.015588813723580352,1.7855805656284962,9.917039110110355,-0.166387453,-0.689843291,0.2564300000667572,0.14422205090522766,2.5,9.946999549865723,24.851816177368164,36.04936599731445,125.47943115234375,-86.9094004,40.4148191,-14.55555556,0.040483457153861965,0.004360441,-9.49E-05,0.019867362228484408,0.017493657502164903,6.686701502614808E-4,-36.1427433,23.18988155,-44.78107529,9.917039110110355,-0.166387453,-0.689843291,Drive
455,0.011646317046822853,-0.232638025,0.10142932268022334,26.471803512573242,-2.032763956,-16.86954971,-0.754680615,0.036733623,0.016199361,0.6546470933747524,0.072849101,0.034270579429361424,1.7112751145964686,9.948131107589573,-0.579623534,-0.625949627,0.2569258213043213,0.092195444,2.5,9.946000099182129,24.46634864807129,34.032981872558594,125.27447509765625,-86.9092301,40.4150042,-12.125,0.030460817594696016,0.013635830714105113,0.001209833,0.009844723,0.026769047,0.001973393,-36.64806721,23.767673587799074,-43.92951504,9.948131107589573,-0.579623534,-0.625949627,Drive
456,0.022843139,-0.110603718,0.20786515384623147,26.100435428619384,-1.793399953,-16.2407617,-0.72797311,0.042139412383142026,-0.002302388,0.6842578585865429,0.054487716,0.064600625,1.6309418331072167,9.950364177666822,-0.753750749,-0.32509864,0.2568245232105255,0.092195444,2.5,9.944999694824219,23.859569549560547,33.01789093017578,125.0686035,-86.9090756,40.4151837,-11.33333333,0.013487566768833734,0.007788303,0.002229889,-0.007128528,0.020921518831757954,0.002993448,-37.01894722,24.00618356704712,-43.30084927,9.950364177666822,-0.753750749,-0.32509864,Drive
457,6.991636405870753E-4,-0.033440842,0.17228843300666624,26.090187492370607,-1.677743957,-16.09814367,-0.719600479,0.035554594821432264,-0.016761658,0.6932663327281915,0.025248034,0.074487553,1.6071310344251615,9.922175972207079,-0.774420789,-0.083371284,0.45040813088417053,0.20518285036087036,2.5,9.947999954223633,23.425670623779297,32.99856948852539,124.78387451171875,-86.9089256,40.4153622,-12.88888889,8.451046130520481E-5,0.009816553,6.879444541500031E-4,-0.020531584,0.022949768985323245,0.001451503,-37.03017159,24.122327575683595,-43.15798706,9.922175972207079,-0.774420789,-0.083371284,Drive
458,-0.021126197,2.4920587356273946E-4,0.037024234,26.173269481658934,-1.792423962,-15.92014571,-0.718551269,0.033883997883934244,-0.018200378,0.6944078063735595,0.020961634,0.07403872,1.6041921239632826,9.926909326349648,-0.736248879,-0.169814905,0.45716580748558044,0.1984943300485611,2.5,9.949000358581543,22.813194274902344,32.997528076171875,124.6669922,-86.908779,40.4155356,-13.875,-7.52E-04,0.014237439957259294,0.004123219,-0.021367907,0.027370656352454368,0.004886778,-36.9469672,24.0071596,-42.98023312,9.926909326349648,-0.736248879,-0.169814905,Drive
459,0.037926183,0.006702598,-0.013023749,25.69100347518921,-1.619061964,-15.59269768,-0.71845603,0.035737623,-0.014893711,0.6944935385463307,0.028315688148864263,0.07210154,1.6036904703066186,9.963431784250204,-0.710406976,-0.294160373,0.8023383617401123,1.1603878736495972,2.5,10.059000015258789,22.682628631591797,32.939937591552734,124.4404297,-86.9086348,40.4157054,-13.625,4.759271588465832E-4,0.001288413,-2.02E-04,-0.020140168,0.014421629521078023,5.619201201095598E-4,-37.4289893,24.180521640777588,-42.65254089,9.963431784250204,-0.710406976,-0.294160373,Drive
460,0.014627836282970836,0.001954851,-0.010824102,25.72638359069824,-2.277495953,-14.79664779,-0.719106565,0.036533814,-0.011825543,0.6938351786252365,0.033778448,0.069010569,1.6053994546816186,9.968891172,-0.686374205,-0.347246771,0.36098727583885193,0.15556348860263824,2.5,10.041000366210938,21.68165397644043,32.99915313720703,124.2750244140625,-86.908494,40.4158709,-12.11111111,0.001140149,0.005546552,0.003926028,-0.019475946,0.018679768729218036,0.004689587,-37.39421944,23.52281955718994,-41.85673519,9.968891172,-0.686374205,-0.347246771,Drive
461,-0.056764417,-0.003984394,-0.011480295,27.47964542388916,-3.043533942,-13.59580174,-0.719092287,0.037590425931712954,-0.010240167,0.6938206240968797,0.037531805920948104,0.068325608,1.6052824224083169,9.889687019644432,-0.685079064,-0.384971478,0.48126474022865295,0.191049725,2.5,10.067000389099121,21.17589569091797,32.047996520996094,124.0469970703125,-86.908359,40.4160302,-12.22222222,0.002646511,-0.004689587,-0.001553806,-0.017969585,0.008443629,-7.90E-04,-35.64034718,22.75665952682495,-40.65588924,9.889687019644432,-0.685079064,-0.384971478,Drive
462,0.015732284,-0.019667627,0.051665858,27.86772747039795,-3.054635944,-13.84980575,-0.718610441,0.036115771,-0.013206207,0.694346709,0.031256362018220636,0.07030279,1.604038534812557,9.950803206517147,-0.718787241,-0.255499965,0.49328142404556274,0.18384777009487152,2.5,10.065999984741211,20.66476821899414,32.00147629,124.00775146484375,-86.9082273,40.4161881,-12.25,-0.002619823,-7.56E-05,7.116670259138912E-5,-0.023235918,0.013057601599144812,8.347257056264478E-4,-35.25238743,22.746167526245117,-40.91013699,9.950803206517147,-0.718787241,-0.255499965,Drive
463,0.040246755,-0.040044238,0.040427668291388205,28.163455448150636,-2.801241928,-14.30901375,-0.717334199,0.035000038,-0.01783047,0.6956186907962688,0.023181818,0.075091434,1.6006611192110674,9.932850708081885,-0.786126453,-0.190609812,0.27775678038597107,0.10000000149011612,2.5,10.060999870300293,19.851720809936523,32.98498535,123.79852294921875,-86.9080982,40.4163414,-13.66666667,-0.004778545,-0.001475226,-1.54E-04,-0.02539464,0.011657991,6.093646052691326E-4,-34.95617134,22.998463573455812,-41.3687352,9.932850708081885,-0.786126453,-0.190609812,Drive
464,0.005261116,-0.025643685,0.00725438,27.859065437316893,-2.871391938,-13.88262376,-0.717123631,0.036395441,-0.017085611,0.695783852,0.026220900087969973,0.07604978,1.6000029971298662,9.911149774940268,-0.776380926,-0.253688566,0.2846619784832001,0.092195444,2.5,10.039999961853027,19.21862221,33.00012207,123.6325684,-86.9079724,40.4164864,-13.5,-0.003960129,0.005831219,0.0014945,-0.024576224,0.018964435471768844,0.002258059,-35.26117104,22.927825603485108,-40.94234524,9.911149774940268,-0.776380926,-0.253688566,Drive
465,-0.062297761,0.06735469,-0.077524475,27.827833557128905,-2.39302995,-13.9539938,-0.71921358,0.037738257,-0.013523266,0.6936273279699307,0.032995968568816925,0.07310999,1.6058033195514123,9.874540255,-0.660915616,-0.403690087,0.2698401212692261,0.086023256,2.5,9.949999809265137,18.656557083129883,33.000152587890625,123.4804688,-86.9078507,40.4166265,-15.22222222,0.002243233,5.530244241314895E-4,-0.002633167,-0.018372862,0.013686240519604926,-0.001869608,-35.29240337,23.40630962371826,-41.01371544,9.874540255,-0.660915616,-0.403690087,Drive
466,-0.058548233,0.039453736,-0.17607873,28.960603485107423,-2.527473942,-14.40319772,-0.717948811,0.037116858,-0.013479391,0.6949686292305733,0.032329486,0.072093742,1.6021538776101418,9.864573997201271,-0.688189151,-0.497094384,0.29840585589408875,0.10000000149011612,2.5,9.947999954223633,18.03905678,32.99934387207031,123.307373,-86.9077314,40.4167644,-16.25,0.009051511,-0.007358337,-0.005823806,-0.011564584,0.005774879,-0.005060247,-34.16012165,23.272353610992432,-41.46304127,9.864573997201271,-0.688189151,-0.497094384,Drive
467,0.2265248206945566,-0.040372313,-0.026151326,31.176123332977294,1.181325981,-14.26692372,-0.714701855,0.035972819,-0.014592793,0.6983481605465596,0.029465905,0.071863713,1.5928818984673574,10.162872416301838,-0.748674713,-0.321796894,0.30570635199546814,0.13038404285907745,2.5,9.942999839782715,17.42198944091797,32.01365280151367,123.15533447265625,-86.9076169,40.4168982,-11.44444444,0.002055736,-0.005615096,0.011888027,-0.018560359,0.00751812,0.012651586530130142,-31.94350342,26.980421543121338,-41.32688896,10.162872416301838,-0.748674713,-0.321796894,Drive
468,-0.047574414,-0.007202342,0.023300732042893624,29.10407543182373,8.884161879569293,-18.48739166,-0.70779392,0.031848493,-0.020234469,0.7053923334890199,0.016343788,0.073717305,1.5735987737340835,9.894484269966199,-0.741490434,-0.139219301,0.29053136706352234,0.18384777009487152,2.5,9.939000129699707,16.850082397460938,31.985414505004883,123.1451416015625,-86.9075094,40.4170275,-14.77777778,-7.69E-04,-0.018816171,-0.006310111,-0.021385585,-0.005682955,-0.005546552,-34.01555122,34.68374534606934,-45.54747917,9.894484269966199,-0.741490434,-0.139219301,Drive
469,0.017405806235896732,0.10616270344234208,0.029718532805665603,7.375143836140633,5.727899856865406,-28.98000145,-0.712957701,0.017321276180084468,-0.020082325,0.7006692116700329,-0.004322945,0.052844061254008305,1.5882719824615035,10.011802275203964,-0.422449353,0.072972379,0.300534189,0.9513148665428162,2.5,9.946000099182129,16.675979614257812,31.893796920776367,123.0496826171875,-86.9074051,40.4171522,-16,-1.04E-05,-0.012577226,0.002206167,-0.020626473,5.559896235354245E-4,0.002969726,-55.74558109,31.527727422714232,-56.03984505,10.011802275203964,-0.422449353,0.072972379,Drive
470,-3.07E-04,-0.17130356,-0.004927357,20.778917565345765,-13.82406379,-14.38306771,-0.712574918,0.018064370894243995,-0.024567062,0.7009294501786093,-0.00970832,0.060222074,1.5875645077344283,10.001847674545733,-0.774385936,0.092184655,0.32026103138923645,1.2124768495559692,2.5,9.956999778747559,15.913066864013672,32.97449493408203,123.0330810546875,-86.9073018,40.4172739,-14.33333333,-0.003402656,1.2602432160773903E-4,0.006061028,-0.024018751,0.013259240635218623,0.006824587,-42.34009933,11.976129822731018,-41.44278908,10.001847674545733,-0.774385936,0.092184655,Drive
471,-0.030872419,-0.216104291,-0.010412826,30.779867553710936,-11.57901983,-8.799615855,-0.712529692,0.020988616567936914,-0.029886153,0.7006551634918139,-0.013165415,0.071856735,1.5880755186080933,9.957259793,-0.939395707,0.12035437756164286,0.3440782427787781,0.4609772264957428,2.5,9.960000038146973,15.16166877746582,32.998111724853516,123.2276611328125,-86.9072006,40.4173913,-16.125,-0.003841518,-0.006717837,-0.001518222,-0.024457612,0.006415379,-7.55E-04,-32.33975927,14.220685739517211,-35.85982536,9.957259793,-0.939395707,0.12035437756164286,Drive
472,0.2451063452415096,-0.393580416,0.32511604114354237,29.948681468963624,-8.82377182,-14.63487569,-0.706066262,0.021687550379813295,-0.037104946,0.7068091393674462,-0.021818576,0.083154655,1.5706543968719187,10.230553877006457,-1.219976554,0.543356591,0.6776300072669983,0.6420280337333679,2.575221300125122,9.982000350952148,14.303780555725098,32.99573516845703,123.8839111328125,-86.9071061,40.4175021,-21.55555556,-0.032403075,-0.00376442,0.018681251046075983,-0.05301917,0.009368796,0.019453706,-33.17179934,16.97642162322998,-41.69484097,10.230553877006457,-1.219976554,0.543356591,Drive
473,-0.046619841,-0.352306556,0.46508547403280015,29.41846939086914,-6.994503818,-15.12507176,-0.717917243,0.020815505,-0.046007007,0.6942491051062797,-0.037367538,0.093888871,1.6061073668952126,9.905179310770867,-1.295434688,0.8457669718462286,0.732339621,0.2420743703842163,2.5,9.98900032,12.991070747375488,36.99633026123047,124.3415527,-86.9070156,40.4175998,-26.625,-0.068235493,0.014537275,0.005847528,-0.088851589,0.027670491302557724,0.006611087,-33.70103535,18.804713706970215,-42.1847934,9.905179310770867,-1.295434688,0.8457669718462286,Drive
474,-0.035878293,-0.134682197,-0.027659122,28.77272340774536,-7.205929847,-15.8803736,-0.725160124,0.026239937,-0.059887057,0.6854428984586475,-0.051304117,0.12046568840742111,1.6301809016940663,9.892149490060158,-1.338761036,0.4763982102130223,0.7693924307823181,0.2121320366859436,2.5,9.987999916,11.61086368560791,40.997074127197266,124.8475341796875,-86.9069249,40.4176819,-22.55555556,-0.06307591,0.011631302887605485,3.083889255101241E-4,-0.083692004,0.024764519,0.001071948,-34.34604939,18.593165664672853,-42.94033924,9.892149490060158,-1.338761036,0.4763982102130223,Drive
475,-0.013065375,-0.042985452,-0.254265753,29.04429542541504,-8.209135823,-16.41997964,-0.735940664,0.039981000376148865,-0.052762995,0.6737355647178797,-0.02399654,0.1303634371321935,1.6605488990361874,9.928921755,-1.34655804,-0.01885219,0.8502839803695679,0.27802878618240356,2.5,9.986000061035156,10.12131118774414,43.99682617,125.2385254,-86.9068379,40.4177512,-18,-0.034853535,0.013379904,0.002643089,-0.05546963,0.026513121,0.003406648,-34.07557537,17.591179542541504,-43.4800671,9.928921755,-1.34655804,-0.01885219,Drive
476,-0.008965687,-0.063941167,-0.191313433,29.025995349884035,-8.200595865,-16.19488965,-0.737756641,0.058688941,-0.036022072,0.6715140163319783,0.025925214,0.13537079356249096,1.6629591103896355,9.909622340526395,-1.415409768,-0.448427744,1.0146973133087158,0.2475883662700653,2.5,9.989999771118164,8.621133804321289,43.999881744384766,125.6589355,-86.906762,40.4178081,-19.22222222,-0.001540462,0.005048386,9.370277979347891E-4,-0.022156557,0.018181601982310558,0.001700587,-34.09436352,17.599353733062745,-43.25546513,9.909622340526395,-1.415409768,-0.448427744,Drive
477,0.009498115,0.014644003608851756,-0.07673904,28.87422737121582,-8.716777802,-16.27333569,-0.735774694,0.070703554,-0.028355251,0.6729119692033935,0.054014738395954796,0.1427047090622985,1.656130075454712,9.923982240621326,-1.411994771,-0.612850084,1.2009190320968628,0.21931712329387665,2.5,9.987000465393066,6.891056060791016,43.99987793,125.70538330078125,-86.9067009,40.4178553,-22.75,0.015231150075865603,-3.13E-04,0.001613111,-0.005384945,0.012820379348535055,0.00237667,-34.24588734,17.083537673950197,-43.33330109,9.923982240621326,-1.411994771,-0.612850084,Drive
478,-8.77E-04,0.06265406,-0.021835607,29.320137519836425,-8.394331875,-15.69481168,-0.745189596,0.07091642,-0.018910826,0.6627884449310673,0.066451788,0.13114532227944403,1.6833499322817163,9.914361528,-1.248051574,-0.681722139,1.4816703796386719,0.3671512007713318,2.5,9.977000237,5.352084636688232,43.000572204589844,125.7580566,-86.9066546,40.4178925,-24.88888889,0.039451540185554516,-0.001487087,4.1513891836393227E-4,0.018835445,0.011646129254215551,0.001178698,-33.79851345,17.404885711669923,-42.75489922,9.914361528,-1.248051574,-0.681722139,Drive
479,-0.007141002,0.09366318,0.078623561,29.150801544189452,-7.722599831,-15.23145572,-0.755592814,0.064078126,-0.01407688,0.6517221192711765,0.062735797,0.11542707891429513,1.7145096283514523,9.906262746224037,-1.057029406,-0.542457495,2.042257308959961,0.2121320366859436,2.5,9.975999832,3.910832643508911,41.00090408325195,125.62310791015625,-86.9066216,40.4179211,-25.11111111,0.039878540898411016,-7.87E-04,-0.003463445,0.019262446,0.012345934897046355,-0.002699886,-33.96955753,18.076739692687987,-42.29142117,9.906262746224037,-1.057029406,-0.542457495,Drive
480,-0.005439138,0.012318748,0.073674622,28.75576545715332,-6.857009845,-14.86899373,-0.761739678,0.057091274126930144,-0.015129987,0.6451809869229215,0.050932906,0.10669975937570184,1.7333897282776323,9.892352817128005,-1.050286522,-0.431631519,2.723360776901245,0.17691805958747864,2.5,9.975999832,2.6505300998687744,39.00046157836914,125.5684814453125,-86.9066005,40.4179411,-30.375,0.029891484010132773,-0.001712448,-0.002182445,0.00927539,0.011420768161204834,-0.001418886,-34.36434925,18.943061695098876,-41.92932522,9.892352817128005,-1.050286522,-0.431631519,Drive
481,-0.006765014,0.055713977049855354,0.068781879,28.93229955673218,-6.580313864,-14.89070975,-0.763849501,0.051185821,-0.019226668,0.6430673726554056,0.036666935,0.10310295455664106,1.7401785399149923,9.875417181589071,-0.965448756,-0.292801344,1.6496285200119019,0.092195444,1.611189842224121,9.968000411987305,1.2401267290115356,37.99919891357422,133.89999389648438,-86.9065891,40.417953,-31.66666667,0.002492316,-2.89E-04,-6.88E-04,-0.018123779,0.012844101586876419,7.561456922948072E-5,-34.18769329,19.220001697540283,-41.95079727,9.875417181589071,-0.965448756,-0.292801344,Drive
482,0.023336160530164404,0.15830517393871418,0.029262072,28.90411756515503,-6.312645917,-14.8699697,-0.773930966,0.043437938956381046,-0.015244766,0.6315280239558915,0.031465496,0.086589646,1.7713740242337717,9.922051087,-0.698286048,-0.281496418,2.606168270111084,0.17691805958747864,1.621181845664978,9.967000007629395,0.41024696826934814,37.99251174926758,133.89999389648438,-86.906586,40.4179571,-31.625,-6.75E-04,-7.28E-04,2.609444601298536E-4,-0.021290695,0.012405240519460544,0.001024504,-34.21489914,19.488035678863525,-41.92981323,9.922051087,-0.698286048,-0.281496418,Drive
483,0.014724638855573043,0.40092509737220206,0.074615272,28.862271518707274,-6.435011907,-14.80957969,-0.804557261,0.017218141893413173,-4.84E-04,0.5931997796864186,0.020117632122439087,0.028220154348991413,1.870602980400752,9.943624246467664,0.12345106399265453,-0.125870022,45,0.14212670922279358,1.6312034130096436,9.961999893188477,0.41014420986175537,37.994293212890625,133.89999389648438,-86.906587,40.4179569,-29.33333333,-8.15E-05,-1.63E-05,9.25166735841522E-4,-0.02069764,0.013116907246989532,0.001688726,-34.2578434,19.364449672698974,-41.86954521,9.943624246467664,0.12345106399265453,-0.125870022,Drive
484,4.1066683255709137E-4,0.21027097546567136,0.036293717,27.238817462921144,-5.578083892,-16.08887163,-0.821694561,1.7101265830905715E-4,0.008000451,0.5697881951928139,0.013433792986548863,-0.008851651,1.9290362688211293,9.941739600838966,0.303325116,-0.094867868,45,0.20000000298023224,1.6411964893341064,9.956000328063965,0.18540169298648834,35.80145263671875,133.89999389648438,-86.9065881,40.4179561,-23.75,4.698827139621314E-5,-4.70E-05,0.001456636,-0.020569106,0.013086227991152555,0.002220195,-35.88093121,20.221621608734132,-43.14908127,9.941739600838966,0.303325116,-0.094867868,Drive
485,-0.00740129,0.6308260594756858,0.11474145109792358,26.70811752319336,-5.10826189,-16.5175798,-0.85161973,-0.042525748,0.023790977199028417,0.5210847108109483,-0.003024348,-0.097610519,2.0431471750574204,9.934796333312988,1.6055694725906964,0.14477157768837484,7.8692803382873535,0.19416487216949463,1.651238203048706,9.956999778747559,0.7996505498886108,38.00297164916992,133.89999389648438,-86.9065839,40.4179601,-27.44444444,5.233715835380033E-4,-6.92E-04,0.00373625,-0.020092723,0.012440824,0.004499809,-36.41163139,20.691809558868407,-43.57766708,9.934796333312988,1.6055694725906964,0.14477157768837484,Drive
486,-0.002604383,-0.074078503,-0.013022202,26.667247428894044,-5.377149868,-16.55905966,-0.864516618,-0.063979154,0.031750274,0.4974924493761896,-0.008842813,-0.142700547,2.0966022037765355,9.913176675444667,1.3506932073426479,0.074697303,1.3296386003494263,0.1063014566898346,1.6611682176589966,9.954999923706055,2.303311824798584,38.05345535,133.89999389648438,-86.9065751,40.4179689,-19,7.605938392338678E-4,0.002391497,4.520983371919798E-12,-0.019855501,0.015524712843861142,7.635590900639886E-4,-36.45298893,20.422677631378175,-43.61902515,9.913176675444667,1.3506932073426479,0.074697303,Drive
487,-0.010276165,-0.070724545,1.5881820355804222E-4,26.683961582183837,-5.088741879,-16.85173761,-0.864849456,-0.06500976,0.032393090860936245,0.4967269871420073,-0.008623805,-0.145141775,2.098273550422446,9.894371032714844,1.377130411782311,0.085566641,2.2480106353759766,0.29529646039009094,1.6711691617965698,9.961000442504883,3.2770206928253174,37.27693557739258,133.89999389648438,-86.9065544,40.4179889,-23.22222222,-0.003189156,-4.20E-04,0.003000861,-0.023805251,0.012713629363592967,0.00376442,-36.4357872,20.711085624694825,-43.91158123,9.894371032714844,1.377130411782311,0.085566641,Drive
488,0.018491170938732555,-0.489772395,0.003562291,26.77631559371948,-5.918097868,-17.15088154,-0.848144372,-0.041548443,0.020130812723949117,0.527314647,-0.009270822,-0.091858877,2.0287160699807325,9.926518321037292,0.41862604689623156,0.095583487,2.071477174758911,0.36124783754348755,1.7040224075317383,9.967000007629395,3.935814380645752,38.093109130859375,134.09999084472656,-86.9065266,40.418016,-29.625,-0.028797297,-0.005057282,4.388611600960343E-4,-0.049413392,0.008075935,0.00120242,-36.34367737,19.88099760055542,-44.21121315,9.926518321037292,0.41862604689623156,0.095583487,Drive
489,0.00141428,-0.286869251,0.027632905,26.80291145324707,-6.610447884,-17.33497971,-0.830761662,-0.010332204,-5.59E-04,0.5564880926632186,-0.012431695,-0.01654473,1.9610796750170514,9.935359714100661,-0.121305073,0.15037902983445764,2.160337209701538,0.34885525703430176,1.7140675783157349,9.975000381469727,3.831618309020996,40.720314025878906,134.09999084472656,-86.9064951,40.4180449,-29.66666667,-0.076597578,0.003458997,0.003854861,-0.097213672,0.016592213,0.00461842,-36.31732521,19.188647651672362,-44.39506721,9.935359714100661,-0.121305073,0.15037902983445764,Drive
490,-0.017787387,-0.249308089,-0.070182512,28.00009744644165,-8.029185872,-17.12074758,-0.841625497,0.005238814,-0.006469263,0.539910795,-0.005278082,0.015822054,2.0008253958618756,9.913533923695388,-0.416879654,-0.020504515,2.316936731338501,0.2420743703842163,1.723959208,9.973999977111816,3.5449001789093018,45.701194763183594,134.09999084472656,-86.9064634,40.4180694,-24.66666667,-0.086133911,0.007610386,-0.006333834,-0.106750007,0.020743602258379307,-0.005570275,-35.12013939,17.771861686706544,-44.18071304,9.913533923695388,-0.416879654,-0.020504515,Drive
491,-0.003758588,-0.171886108,-0.131010607,29.48093330383301,-9.54832984,-17.23884367,-0.843811222,0.037120779,-0.012228305,0.535104355,0.019117661177641847,0.07585314,2.010544213276465,9.876131484,-0.924759169,-0.323617645,3.032470941543579,0.7409453392028809,1.733966588973999,9.989999771118164,2.8219950199127197,49.12845230102539,134.09999084472656,-86.9064342,40.4180879,-30.75,-0.064107827,0.003423413,-0.010627556,-0.084723922,0.01655663,-0.009863997,-33.63918144,16.252107725143432,-44.29868694,9.876131484,-0.924759169,-0.323617645,Drive
492,-0.003222924,0.27135868542469466,-0.014248021,29.581217422485352,-9.846619806,-17.69805161,-0.861658584,0.039849181,-0.00697055,0.5056134763245399,0.028591253,0.075795344,2.079188482119487,9.862756155069592,-0.471316367,-0.293126582,4.199181079864502,0.26248809695243835,1.7439783811569214,9.996000289916992,1.7827037572860718,52.93990707397461,134.09999084472656,-86.9064141,40.4180987,-29.33333333,-0.043405397,-0.001644589,-0.006742814,-0.06402149,0.011488627,-0.005979255,-33.53914154,15.953085651397705,-44.75826107,9.862756155069592,-0.471316367,-0.293126582,Drive
493,0.014665233278737484,0.16294364616708848,0.005810849,28.01620147705078,-9.289201803,-19.43545362,-0.875877366,0.021864048,0.001662197,0.4820153646677443,0.024027358668232426,0.036703694756459265,2.134965584116075,9.894481335,-0.199835537,-0.231572381,4.576270103,0.191049725,1.4080064296722412,9.993000030517578,1.4907318353652954,55.93567657470703,134.09999084472656,-86.9063998,40.4181055,-30,-0.037028908,-0.001427781,-0.00587125,-0.057645004,0.011705434844982855,-0.005107691,-35.10366932,16.509893655776978,-46.49554115,9.894481335,-0.199835537,-0.231572381,Drive
494,0.017988288286820198,-0.005871684,-0.017104471,29.456289405822755,-10.37695383,-18.50849752,-0.876562268,0.018298503,0.002320271,0.48092988972524997,0.021683618263567534,0.029852945,2.137649795384083,9.940345754901182,-0.302291324,-0.232246088,5.407744407653809,0.191049725,1.4179282188415527,9.987999916,1.3170844316482544,56.999351501464844,134.09999084472656,-86.9063866,40.4181114,-31.55555556,-0.031999798,-0.003906754,-0.003392278,-0.052615893,0.009226462,-0.002628719,-33.66443523,15.422385654449464,-45.56846329,9.940345754901182,-0.302291324,-0.232246088,Drive
495,0.003287704,-0.018814015,-0.011824403,29.69601951599121,-10.84482378,-18.99979166,-0.873089992,0.020505607525989848,-5.86E-04,0.4871232252097824,0.018970429155867077,0.036387194,2.123425599440788,9.941274976267398,-0.38074048,-0.20034953,7.192792892456055,0.19798989593982697,1.4280357360839844,9.987999916,1.0324417352676392,59.01084518432617,134.09999084472656,-86.9063746,40.418116,-30,-0.026021797,-0.004570976,-0.001399611,-0.046637892,0.00856224,-6.36E-04,-33.4233633,14.955369729995727,-46.0596352,9.941274976267398,-0.38074048,-0.20034953,Drive
496,-0.01355874,0.20603596426329565,0.032737277,28.308513431549073,-10.58081581,-20.44329561,-0.874102705,0.016256285234562403,-2.87E-04,0.4854196026487258,0.015336096793123819,0.028692637,2.1275026682511116,9.909147409292368,-0.07306737,-0.118157122,7.699760913848877,0.5131276845932007,1.4378736019134521,9.993000030517578,0.909633219,60.37895584106445,134.09999084472656,-86.9063651,40.4181193,-24.77777778,-0.02221438,-5.62E-04,-8.54E-04,-0.042830474,0.012571296,-9.04E-05,-34.81147942,15.219133663177491,-47.50338306,9.909147409292368,-0.07306737,-0.118157122,Drive
497,-0.010354672,0.4413772112536199,0.1087945064945707,28.02449728012085,-10.74380779,-20.8602916,-0.889424254,-0.017013545,0.008466424,0.456411317,-2.32E-04,-0.038070415,2.193297821341209,9.902159283,0.8267492649045963,0.10937871095623812,2.540050506591797,0.4356604218482971,1.4478975534439087,9.979000091552734,1.5482889413833618,60.82124328613281,134.09999084472656,-86.9063523,40.4181238,-14.88888889,-0.035854659,-0.00184292,0.002965278,-0.056470753,0.011290295885930073,0.003728837,-35.09634937,15.056507682800293,-47.92050102,9.902159283,0.8267492649045963,0.10937871095623812,Drive
498,0.019523232,0.23085152697794645,0.15940481373696652,28.42331548690796,-11.69382179,-21.04731756,-0.906161201,-0.052177411,0.011222009501844933,0.41935661840207367,-0.023432246,-0.104237148,2.2734734595400616,9.932040566379584,1.2676413562691327,0.39386906131233984,2.8738768100738525,0.42638009786605835,1.4666272401809692,9.984000205993652,2.678523063659668,63.71820068359375,133.89999389648438,-86.9063286,40.4181318,-20.875,-0.065376966,0.002142413,-1.42E-04,-0.085993061,0.015275629572412089,6.212257820823529E-4,-34.6963113,14.10478572845459,-48.10752686,9.932040566379584,1.2676413562691327,0.39386906131233984,Drive
499,0.036220217,-0.039745335,0.14415810018488504,28.46174549102783,-13.37498172,-21.38708757,-0.918841261,-0.067267498,0.008887803,0.3886093899462987,-0.036210727,-0.130938819,2.3389703695056507,9.995136705417078,1.268936497493855,0.5087564909848773,2.0926454067230225,0.6453680992126465,1.4765714406967163,9.998999596,3.9109585285186768,67.50991058,133.89999389648438,-86.9062878,40.4181439,-19.77777778,-0.088790799,9.444409747409083E-4,0.011173167419665068,-0.109406898,0.014077657,0.011936726,-34.65910126,12.42484580039978,-48.44741905,9.995136705417078,1.268936497493855,0.5087564909848773,Drive
500,-0.006988387,-0.142726103,9.031683495901164E-4,28.686591358184813,-15.23828769,-22.0461315,-0.927741484,-0.057026754,0.001165472,0.36875074031283556,-0.040183549,-0.106878739,2.3827919797989927,9.954612639343853,0.928775268,0.39407233432278904,1.6986943483352661,0.20518285036087036,1.4865875244140625,9.998999596,5.543319225311279,74.77019500732422,133.89999389648438,-86.9062279,40.4181569,-18.75,-0.078068355,0.002071247,-0.005064695,-0.098684451,0.015204462870950947,-0.004301136,-34.43364529,10.56092978477478,-49.10573101,9.954612639343853,0.928775268,0.39407233432278904,Drive
