seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,accelerometer_z,accelerometer_y,accelerometer_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,microphone_dBFS,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscope_z,gyroscope_y,gyroscope_x,class
409,16.47390368461609,-56.27384106,-28.19724957,-0.949087119,-0.073230631,0.022844876843289688,0.3055097102545775,-0.001397149,-0.153577444,2.5186347709252286,-0.089283398,0.069205108,0.46078954724809873,-0.028991751,0.006143714,-0.001703324,-20.25,0.44338279962539673,0.5341348052024841,2.646944522857666,10.062999725341797,21.63315773010254,158.00372314453125,151.45648193359375,-86.9197976,40.3892338,9.723844634676443,1.592066286837013,0.47862260660283196,9.723844634676443,1.592066286837013,0.47862260660283196,-43.58620728,-26.33418734,-63.77696262,-0.007764808,-0.006684079,-0.002466883,Garage
410,14.516779718399048,-57.12588921,-26.52987539,-0.951834239,-0.077787347,0.014142588007001623,0.2962132463756117,-0.01940046,-0.157120203,2.536660377261708,0.052657317,0.10919883876170927,0.5185732676566226,-0.039212836,0.010044879267598023,0.003242531,-17.22222222,0.48632627725601196,0.5603570342063904,2.5,10.031000137329102,21.291032791137695,158.99942016601562,151.75506591796875,-86.9197038,40.3890509,9.862398916077845,1.6636389806432632,0.7089056489962036,9.862398916077845,1.6636389806432632,0.7089056489962036,-45.54357529,-27.18623541,-62.10897884,-0.017985893,-0.002782913,0.002478972,Garage
411,15.18167969,-56.97070477,-27.43060154,-0.955170615,-0.080802657,0.006993298,0.2847037604711588,-0.033073204,-0.159021082,2.559594802486086,0.007513361,-0.066800316,0.3528235878759218,-0.039556808,0.010839574,0.002957865,-14.375,0.5010170936584473,0.6747592091560364,2.5,10.03499984741211,20.901836395263672,159.9997559,151.8631591796875,-86.9196172,40.3888733,9.814493123767445,1.506877151,0.6772762548124183,9.814493123767445,1.506877151,0.6772762548124183,-44.87830921,-27.03068552,-63.01055882,-0.018329866,-0.001988219,0.002194306,Garage
412,15.234017686843872,-57.30193501,-25.73480143,-0.957715671,-0.078741815,0.004796571,0.2766784302239279,-0.034806601,-0.154089303,2.576430739708317,-0.026655702,-0.168985352,0.086987942,-0.029534168,0.011930795988289512,-0.003162469,-14.33333333,0.4725835621356964,0.4346262812614441,2.5,10.027000427246094,20.321359634399414,161.0000457763672,152.0297852,-86.9195384,40.3887016,9.786037681172195,1.3560770564866298,0.4286956647320569,9.786037681172195,1.3560770564866298,0.4286956647320569,-44.82584908,-27.36215948,-61.31524693,-0.008307226,-8.97E-04,-0.003926028,Garage
413,16.368495683670044,-57.34414669,-25.21447159,-0.959051479,-0.077106517,0.004277041,0.27249596390909364,-0.034214686,-0.150800205,2.585337393492171,0.060383593,-0.12275945,-0.083579806,-0.020507862,0.012666184944552777,9.651980035061252E-4,-14.75,0.5073574185371399,0.6435060501098633,2.5404348373413086,10.032999992370605,19.644086837768555,161.0032501220703,152.2983398,-86.9194625,40.3885286,9.873640399712782,1.3702159483845417,0.24869537538436887,9.873640399712782,1.3702159483845417,0.24869537538436887,-43.69137127,-27.40351746,-60.79479481,7.190799032048621E-4,-1.62E-04,2.0163886032058197E-4,Garage
414,16.762799644470213,-57.7286908,-25.13321951,-0.959449302,-0.075307625,0.005173228,0.27157870224378644,-0.031324062,-0.147856236,2.5875894028006248,0.049800831,-0.085341678,-0.143630904,-0.015799001,0.011112379235694709,0.002139448,-13.77777778,0.5234913229942322,0.31827661395072937,2.5,10.027999877929688,19.02096939086914,161.00057983398438,152.2955322265625,-86.9193893,40.3883641,9.882935389731694,1.3836496949774548,0.17301501544589148,9.882935389731694,1.3836496949774548,0.17301501544589148,-43.29694508,-27.78830542,-60.71329861,0.005427941,-0.001715413,0.001375889,Garage
415,16.727663650512696,-57.31608681,-25.09149555,-0.959465655,-0.073715246,0.006257788,0.2719360320892149,-0.028386801,-0.145369806,2.5871617493120214,-0.02532141,-0.117217891,-0.109503425,-0.01568039,0.014243712997995317,-4.11E-04,-14.55555556,0.5502650141716003,0.191049725,2.5,10.017000198364258,18.360416412353516,161.0000457763672,152.5511474609375,-86.9193176,40.3882058,9.808258417740609,1.3110344962587634,0.1682467928644523,9.808258417740609,1.3110344962587634,0.1682467928644523,-43.33220295,-27.37557955,-60.67169674,0.005546552,0.00141592,-0.00117425,Garage
416,15.670777711868286,-57.47834682,-26.43886356,-0.960120463,-0.070875905,0.007065437,0.27035209,-0.025007417,-0.140380836,2.590885822589581,0.024910032749176025,-0.272795783,0.080734379,-0.02491552,0.013567857661445696,-0.003124719,-14.125,0.5252720713615417,0.20518285036087036,2.5,10.005999565124512,17.590553283691406,160.00071716308594,152.7304688,-86.9192503,40.3880579,9.877174025600397,1.124919937796963,0.3245236659874615,9.877174025600397,1.124919937796963,0.3245236659874615,-44.38921108,-27.53893753,-62.01943058,-0.003688578,7.400649779950841E-4,-0.003888278,Garage
417,16.652023677825927,-57.3600071,-26.69591747,-0.961574964,-0.06602276,0.004646644,0.2664344657972021,-0.026475715,-0.129812717,2.599271554391361,0.11092125790790447,-0.444770584,0.075437333,-0.026296085,0.013069462832470326,0.001641281,-16.77777778,0.5439029335975647,0.432666153,2.5,9.996000289916992,16.64241600036621,161.00123596191406,152.7941895,-86.9191845,40.3879153,9.974791952707236,0.8433828649520241,0.33664168763308994,9.974791952707236,0.8433828649520241,0.33664168763308994,-43.40772118,-27.42035347,-62.27697289,-0.005069143,2.4167002061183012E-4,8.777222568983013E-4,Garage
418,16.111929731369017,-57.488839,-27.29932959,-0.962735091,-0.059995151,0.003343362,0.26367543854759734,-0.025382038,-0.117551773,2.6054424498845075,0.12430133634400599,-0.641077097,-0.016748498,-0.023200335,0.018513713,0.001665004,-18,0.6282376646995544,0.2121320366859436,2.5,9.977999687194824,15.430889129638672,161.00030517578125,153.0253906,-86.9191233,40.3877769,10.019648616753736,0.5278816507966484,0.2344559639855062,10.019648616753736,0.5278816507966484,0.2344559639855062,-43.94769295,-27.54857544,-62.88099483,-0.001973392,0.00568592,9.014444443786029E-4,Garage
419,16.291879739761352,-57.53727306,-26.43996141,-0.963708049,-0.050498689,0.001559053,0.26211547591153855,-0.023586076,-0.098308803,2.609309683,0.13393873381383212,-0.662174617,-0.02550661,-0.021670251,0.009179018,5.381980388723675E-4,-18.88888889,0.6829891204833984,0.1984943300485611,2.5,9.975999832,13.861042976379395,161.00033569335938,153.3043212890625,-86.9190688,40.3876538,10.063259606222504,0.31739746961399046,0.20874183269379235,10.063259606222504,0.31739746961399046,0.20874183269379235,-43.76823112,-27.59688742,-62.02028488,-4.43E-04,-0.003648775,-2.25E-04,Garage
420,15.667117729187012,-57.93145504,-26.35846561,-0.964440858,-0.042787431,-0.001886855,0.2607972882326367,-0.026048043,-0.081639074,2.6123367605857477,0.21081843885403234,-0.50920978,8.969461744271435E-4,-0.022097251,0.012227323690081214,0.008900282,-21.125,0.6933652758598328,0.2408318966627121,2.5,9.975000381469727,12.10158920288086,161.00131225585938,153.3983154296875,-86.9190211,40.3875465,10.175478311685415,0.3019759425929246,0.2566302272383697,10.175478311685415,0.3019759425929246,0.2566302272383697,-44.39287113,-27.99228958,-61.93793472,-8.70E-04,-6.00E-04,0.008136723,Garage
421,15.735803689956665,-59.28626503,-27.30433146,-0.965027262,-0.038593153,-0.002381939,0.25926842475400386,-0.02468067,-0.07331751,2.615752627548662,0.001726502,-0.365151924,-0.026848869,-0.02229889,0.014777463,-0.003364108,-24.22222222,0.8507325053215027,0.27586227655410767,2.5,9.979000091552734,10.431962966918945,161.00205993652344,153.6166992,-86.9189798,40.3874515,9.984830754,0.3696330227274267,0.2288020493652563,9.984830754,0.3696330227274267,0.2288020493652563,-44.32442905,-29.34612335,-62.8845327,-0.001071948,0.00194967,-0.004127667,Garage
422,15.547069692611695,-58.89708466,-25.68478142,-0.965737213,-0.033615334,-0.002889584,0.25730933118792415,-0.022930879,-0.063483068,2.6200856583789713,0.039278975,-0.193340675,0.009941771,-0.022702168,0.012251046070268432,-0.002925247,-23.77777778,0.9861143231391907,0.20615528523921967,2.5,9.972999572753906,8.701183319091797,161.0009766,153.9064941,-86.9189455,40.3873728,10.033697702352283,0.4442925711831494,0.23400295491429787,10.033697702352283,0.4442925711831494,0.23400295491429787,-44.51304123,-28.95657742,-61.26461681,-0.001475226,-5.77E-04,-0.003688806,Garage
423,15.760325698852538,-58.91489658,-26.15069937,-0.96633447,-0.025376554,-0.003009919,0.2560092777881807,-0.018833685,-0.047520934,2.6231849170425563,0.066728962,-0.109755769,-0.038434584,-0.017008834,0.018406963117705497,0.003195087,-28.5,1.1640658378601074,0.191049725,2.5,9.972000122070312,7.100948810577393,161.00086975097656,153.9335938,-86.9189177,40.387309,10.06309986114502,0.36901448695870676,0.14600864527475776,10.06309986114502,0.36901448695870676,0.14600864527475776,-44.299907,-28.97475544,-61.73102283,0.004218108,0.00557917,0.002431528,Garage
424,15.131293725967407,-58.22864681,-26.41129152,-0.966284099,-0.018795006,-0.002899363,0.256750593,-0.015263495,-0.034841278,2.621911007624406,0.11154523262610802,-0.187017414,-0.005817532,-0.015141964,0.011324168606594097,-0.003970507,-28.88888889,1.3165501356124878,0.16970562934875488,2.5,9.970999717712402,5.390804767608643,160.0015106201172,154.0935059,-86.9188967,40.3872603,10.057541810193108,0.15585290307283076,0.14872089734536062,10.057541810193108,0.15585290307283076,0.14872089734536062,-44.92906109,-28.28850542,-61.99100468,0.006084978,-0.001503624,-0.004734066,Garage
425,16.16499963760376,-58.87402687,-27.02678148,-0.966337446,-0.009297235,-0.006360122,0.25701975996054494,-0.017074164,-0.014699213,2.621558013471585,0.040352173,-0.087288477,0.036316399218387974,-0.021077196,0.016354990628032574,0.003254393,-32.125,1.8113505840301514,0.452216774,2.5,9.975999832,3.54542613,160.02513122558594,154.13397216796875,-86.9188818,40.3872258,10.113590166406723,0.060694644,0.20836142106072128,10.113590166406723,0.060694644,0.20836142106072128,-43.89523315,-28.93412947,-62.60661678,1.497465283022199E-4,0.003527198,0.002490834,Garage
426,16.277727632522584,-58.1637429,-26.83243557,-0.966663388,-0.012992126,-0.005241613,0.25555192208984523,-0.016765603,-0.022442903,2.6244961405263365,-0.068469261,0.27885089897849025,-0.002118198,-0.020448557,0.013176212711169304,0.002981587,-41.66666667,4.272747039794922,0.20518285036087036,2.5,9.975999832,1.5912561416625977,160.0085906982422,154.19659423828125,-86.9188742,40.3872068,9.985124050992207,0.5041102353591942,0.16647831150483186,9.985124050992207,0.5041102353591942,0.16647831150483186,-43.78201721,-28.22372334,-62.41202663,7.783854233318017E-4,3.4842016152784373E-4,0.002218028,Garage
427,16.33592164993286,-57.69575077,-26.6490694,-0.966135475,-0.05851925,0.005977754,0.25061676904414465,-0.017869004,-0.116370532,2.6329332254465343,-0.116479114,0.6189015918565028,0.010596508684667568,-0.021112779,0.013211796069246473,0.002151309,-36,2.2940621376037598,0.1702938675880432,4.423616409301758,9.972000122070312,0.18057163059711456,160.05613708496094,159.29998779296875,-86.9188729,40.3872035,9.741229864267202,1.773093084876354,0.1863065522450667,9.741229864267202,1.773093084876354,0.1863065522450667,-43.72406723,-27.75548738,-62.2290266,1.141632210861132E-4,3.8400347552542546E-4,0.00138775,Garage
428,16.01591570854187,-57.84154079,-26.71946348,-0.96428576,-0.093761954,0.014412533582269568,0.24725691352075743,-0.018905852,-0.189081921,2.6377860967395375,-0.01959097,0.16837902902399451,0.002068267,-0.021421167,0.012844101652430677,8.584479490539186E-4,-40,45,0.084852815,4.433629989624023,9.967000007629395,0.18041543662548065,160.0404510498047,159.29998779296875,-86.918874,40.3872064,9.723946293580878,2.0341141328070926,0.18686086358954607,9.723946293580878,2.0341141328070926,0.18686086358954607,-44.04443916,-27.90139954,-62.29929874,-1.94E-04,1.6309007283444832E-5,9.488889459267403E-5,Garage
429,16.342265701293947,-58.03698479,-26.8625695,-0.963987526,-0.100639243,0.015997454578292023,0.24564845860004425,-0.018992734,-0.203286859,2.6406255161877974,-0.002915956,0.030058142,9.097237754794001E-4,-0.021421167,0.013093184941963664,8.228646209282637E-4,-45.625,0,0.4455333948135376,4.443667411804199,9.979000091552734,0.040931642055511475,0,159.29998779296875,-86.9188739,40.3872082,9.727036022,2.036832202985449,0.18607971187934136,9.727036022,2.036832202985449,0.18607971187934136,-43.71772305,-28.0975754,-62.44447895,-1.94E-04,2.6539237593363934E-4,5.930555912042127E-5,Garage
430,15.962479581832886,-57.92681892,-26.8479295,-0.96418446,-0.101865716,0.016218466648054354,0.24435322710032603,-0.018907264,-0.205810664,2.6432315747714736,-0.002557866,0.007184777,8.10772035885783E-4,-0.021278834,0.012998296083538856,9.05892393524641E-4,-51.55555556,45,0.18439088761806488,4.453636169433594,9.970999717712402,0.10133473575115204,37.87690734863281,159.29998779296875,-86.9188729,40.3872097,9.721878681368041,2.0352756988655014,0.1843780190186593,9.721878681368041,2.0352756988655014,0.1843780190186593,-44.09763096,-27.98606754,-62.42715477,-5.19E-05,1.7050345534531093E-4,1.4233334188901105E-4,Garage
431,16.200379676818848,-58.06480099,-26.75386766,-0.964462346,-0.102188983,0.016128756,0.24312450378560102,-0.018982192,-0.206420259,2.6457502268827877,-0.014161376,-7.20E-04,-5.14E-04,-0.021297424,0.012851287,8.2229436464751E-4,-55.33333333,0,0.19416487216949463,4.463578224182129,10.13700008392334,0.055150781,0,159.29998779296875,-86.9188726,40.3872098,9.697276791322578,2.0342854701199578,0.18421249648610366,9.697276791322578,2.0342854701199578,0.18421249648610366,-43.85924324,-28.12465944,-62.33345886,-7.05E-05,2.349409176251636E-5,5.873531335964799E-5,Garage
432,16.123763656616212,-58.0173428,-26.80681541,-0.964746508,-0.102326909,0.015980495,0.24194601800256563,-0.01908813,-0.206639359,2.648174644673912,-0.012132571,-0.00240144,4.50995868270837E-4,-0.021112779,0.012808518,7.042534891244711E-4,-55,0,0.20000000298023224,4.473489284515381,10.22700023651123,0.030444692820310593,0,159.29998779296875,-86.9188726,40.3872097,9.672396002463923,2.028178547192546,0.1854350433766263,9.672396002463923,2.028178547192546,0.1854350433766263,-43.93610306,-28.07793339,-62.38604092,1.1416320978365477E-4,-1.93E-05,-5.93E-05,Garage
433,16.046049671173094,-58.0356427,-26.84487946,-0.965022826,-0.102404504,0.015830838,0.24081845480261496,-0.019177072,-0.206739672,2.6504988253695294,-4.52E-04,0.001403103,4.999436510419382E-4,-0.021243251,0.012784796106873208,6.805312671716713E-4,-55.33333333,0,0.2080865204334259,4.483496666,10.336000442504883,0.019089343026280403,0,159.29998779296875,-86.9188726,40.3872097,9.674161586946655,2.0308995073281446,0.18616102100576012,9.674161586946655,2.0308995073281446,0.18616102100576012,-44.0141832,-28.0958674,-62.42605656,-1.63E-05,-4.30E-05,-8.30E-05,Garage
434,16.238199729919433,-58.19436501,-26.78204952,-0.965300755,-0.102371682,0.015709883678089648,0.23972396017278283,-0.019161157,-0.206638441,2.652772121059084,0.016749789413896578,0.002269186,4.3350450911568204E-4,-0.021290695,0.012796657205134341,7.161146003834324E-4,-54.375,0,0.2580697536468506,4.797657012939453,10.451000213623047,0.013502066023647785,0,159.29998779296875,-86.9188725,40.3872096,9.702918850458586,2.0337784611261807,0.18612248873194823,9.702918850458586,2.0337784611261807,0.18612248873194823,-43.82154522,-28.25422348,-62.3612748,-6.38E-05,-9.19E-05,-4.74E-05,Garage
