seconds_elapsed,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,microphone_dBFS,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,accelerometer_z,accelerometer_y,accelerometer_x,gyroscope_z,gyroscope_y,gyroscope_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,magnetometer_z,magnetometer_y,magnetometer_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,class
183,-103.2642142,45.44756103515625,-36.00341949,-77.75,9.918763753,-0.244854869,0.12523116127958575,-0.014013068,-0.002651699,9.07594066800423E-4,-1.71E-04,1.719861214492217E-4,1.1712846965574235E-4,8.292061220381766E-5,-0.006251005,-0.012207046,0.9999059392410574,-0.01250286,0.024415269909987172,-1.32E-05,-43.20446926,15.507297649383545,-0.423095989,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.918763753,-0.244854869,0.12523116127958575,-0.021397445,0.013152490550814902,7.279757342473107E-4,Classroom
184,-103.2320056,45.47391326904297,-36.04941326,-101.6666667,9.918531408587706,-0.244538343,0.12286737655262345,-0.001361717,-5.26E-04,-5.25E-05,-3.48E-04,2.668750160418957E-4,-3.71E-05,-1.17E-04,-0.006181257,-0.01230732,0.9999051354463818,-0.01236827,0.024613360087703734,3.856873584843978E-4,-43.1720174,15.533649663925171,-0.469821981,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.918531408587706,-0.244538343,0.12286737655262345,-0.021575362,0.013247379472533476,5.737812810993382E-4,Classroom
185,-103.249696,45.48879699707031,-35.99524521,-64.625,9.931962124352316,-0.240702277,0.1231722882361088,0.006370989,0.003250201,9.849943871636992E-4,-2.42E-04,2.0756945692147446E-4,-2.52E-05,-1.54E-04,-0.006168268,-0.012270518,0.9999056603144674,-0.012343187,0.024539298585896353,4.599699190761897E-4,-43.18982914,15.549021644592285,-0.41565399,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.931962124352316,-0.240702277,0.1231722882361088,-0.021468612,0.013188073936017971,5.856423900978079E-4,Classroom
186,-103.3124041,45.49038311004639,-36.03892097,-76.55555556,9.928944921030581,-0.24247947,0.12564642040185559,-0.003336631,-5.37E-04,0.001930322,-2.58E-04,2.9367656679823995E-4,1.2921767819744462E-4,3.2966270501114755E-6,-0.006223321,-0.012183115,0.9999064103915141,-0.012449413,0.024366412,1.450897805083374E-4,-43.25229317,15.551217679977418,-0.458231985,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.928944921030581,-0.24247947,0.12564642040185559,-0.021485377,0.013274181034201039,7.400649432943632E-4,Classroom
187,-103.266898,45.51246501922608,-36.03257717,-87,9.916417408915398,-0.244918755,0.12449937581437305,-0.00516797,-0.00151997,8.105132186297074E-5,-1.47E-04,-1.78E-05,1.4085069217366502E-4,1.3484584303458761E-4,-0.006268951,-0.012266198,0.9999050995678578,-0.012537497,0.024534224,-1.16E-04,-43.20703114,15.573177652359009,-0.45286399,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.916417408915398,-0.244918755,0.12449937581437305,-0.021373723,0.012962713,7.516979567652333E-4,Classroom
188,-103.2801955,45.469155158996585,-35.96315929,-87.88888889,9.891234805283037,-0.249021981,0.12508886907864541,-0.012820049,-0.002259757,8.496127082306204E-4,-1.47E-04,2.3129168056964296E-4,5.782290883995231E-5,1.444203086061994E-4,-0.006271847,-0.012456932,0.9999027223262972,-0.012543101,0.024915833839947738,-1.33E-04,-43.22057331,15.529257650375365,-0.382225991,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.891234805283037,-0.249021981,0.12508886907864541,-0.021373723,0.013211796168708106,6.686701756920123E-4,Classroom
189,-103.3253357,45.49404297,-36.01659534,-111.375,9.887726783752441,-0.249402393,0.1235614128193809,-0.00290792,-4.08E-04,-6.89E-04,-2.18E-04,-1.78E-05,1.0526735500604348E-4,1.7138816799416921E-4,-0.006280928,-0.012585952,0.9999010481880707,-0.01256061,0.025174229451030202,-1.85E-04,-43.2657135,15.554755649566651,-0.436271988,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.887726783752441,-0.249402393,0.1235614128193809,-0.021444889,0.012962713,7.161146212929805E-4,Classroom
190,-103.2915421,45.46817916870117,-36.02952721,-88.11111111,9.891790821002079,-0.248980097,0.12405289902996558,0.001526879,-5.16E-04,-1.02E-04,-4.45E-06,5.337500320837914E-5,1.4085069330391084E-4,1.4994695134335203E-4,-0.006273517,-0.012564662,0.9999013658866142,-0.01254632,0.025131377002712594,-1.42E-04,-43.23130924,15.528281650543214,-0.449813989,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.891790821002079,-0.248980097,0.12405289902996558,-0.02123139,0.013033879468741925,7.516979573303562E-4,Classroom
191,-103.2790981,45.48806526184082,-35.9962212,-96.375,9.895463045360973,-0.248287291,0.12470845697284902,0.001799185,-5.06E-04,5.321549703773943E-4,-1.35E-04,1.779166773612638E-5,1.0526735839678101E-4,1.4601215274330032E-4,-0.006272254,-0.012518761,0.9999019497806586,-0.012543882,0.025039521633710676,-1.35E-04,-43.21862137,15.547313632965087,-0.415653992,45,1.5,2.1318695545196533,43.00299835205078,0,0,167.39999389648438,-86.913123,40.4274968,9.895463045360973,-0.248287291,0.12470845697284902,-0.021361862,0.012998296,7.161146229883493E-4,Classroom
192,-103.3015456,45.46415298461914,-36.0065913,-90.33333333,9.901015346490064,-0.246675621,0.12346267960603954,0.003260853,7.607249669658328E-4,-0.001464445,-2.18E-04,-1.36E-04,1.2898958204494952E-4,2.598640695722882E-4,-0.006311946,-0.012488594,0.9999020533654296,-0.012620438,0.024980627,-3.62E-04,-43.24155727,15.524133653640748,-0.425901987,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.901015346490064,-0.246675621,0.12346267960603954,-0.02144489,0.012844102,7.398368460713949E-4,Classroom
193,-103.3186259,45.46195724487305,-36.00244312,-75.66666667,9.903570777004205,-0.245162682,0.12424092681951893,0.001440474,8.282429963639639E-4,-9.04E-04,-5.19E-05,-1.84E-04,1.6457291695207935E-4,2.7540744643206864E-4,-0.006317515,-0.0124244,0.9999028131799791,-0.012631197,0.024852429652242984,-3.94E-04,-43.25839317,15.521937656402589,-0.42236399,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.903570777004205,-0.245162682,0.12424092681951893,-0.021278834,0.012796657,7.754201804134019E-4,Classroom
194,-103.2678738,45.47013130187988,-35.97084545,-58.25,9.904035364539878,-0.246739507,0.12480138169908986,1.1171744419978216E-4,-9.17E-04,-3.33E-04,-2.35E-05,-3.52E-05,7.048236539748569E-5,2.975141327276823E-4,-0.006325247,-0.012409457,0.9999029441521718,-0.012646115,0.024822826139055766,-4.38E-04,-43.20776329,15.529501667022705,-0.389545989,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.904035364539878,-0.246739507,0.12480138169908986,-0.021250436,0.012945263216701837,6.813296316137824E-4,Classroom
195,-103.3143564,45.47293716430664,-35.97194309,-56.75,9.906916007254887,-0.246475252,0.12408992445584639,0.001682911,-1.15E-04,-0.001304159,-2.30E-04,-1.78E-05,2.2239573367699546E-5,3.155796727599594E-4,-0.006331478,-0.012432355,0.9999026123759815,-0.01265813,0.024868855,-4.74E-04,-43.25412323,15.53291766166687,-0.392839991,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.906916007254887,-0.246475252,0.12408992445584639,-0.021456751,0.012962712752587587,6.330868402197596E-4,Classroom
196,-103.2810499,45.46207908630371,-36.01415543,-78.11111111,9.918148263,-0.245386286,0.12485946032209592,0.008339512,9.426782721454657E-4,7.472984420443045E-4,-3.48E-04,1.6012500962513744E-4,3.410067841030874E-5,1.1044079539794783E-4,-0.006260079,-0.012426183,0.9999031615488737,-0.012520378,0.024853933,-6.53E-05,-43.22130512,15.522059631347656,-0.434563988,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.918148263,-0.245386286,0.12485946032209592,-0.021575362,0.013140629461595735,6.449479492182292E-4,Classroom
197,-103.2673862,45.455369300842285,-35.99048752,-88.625,9.954322453841423,-0.241373081,0.1246155314509151,0.016234203449730734,0.001934687,5.98032570000991E-4,-2.89E-04,3.024583515141485E-4,-1.33E-05,4.414628538319607E-5,-0.006237417,-0.012242766,0.9999055902934769,-0.012476635,0.024486227630122193,6.446311715425182E-5,-43.20739735,15.51559365272522,-0.411261991,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.954322453841423,-0.241373081,0.1246155314509151,-0.021516056,0.013282962812526711,5.975035058777527E-4,Classroom
198,-103.265312,45.48025714874267,-35.95779121,-103,9.959859857192406,-0.239457699,0.12444403416548784,0.005191988,0.001767827,9.917972735988283E-4,-1.82E-04,2.3129168056964296E-4,-4.89E-05,-6.34E-05,-0.006200251,-0.012108706,0.9999074559767269,-0.012404845,0.024216759154229488,2.7698379581477954E-4,-43.20507923,15.539993638992309,-0.377467991,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.959859857192406,-0.239457699,0.12444403416548784,-0.021409306,0.013211796114456307,5.619201709706228E-4,Classroom
199,-103.271534,45.45805313110352,-35.98804714,-100,9.956904041,-0.238890237,0.12455745395815489,-1.00E-03,0.001141411,0.001606389,-3.25E-04,2.4315279239372722E-4,-3.71E-05,-1.41E-04,-0.006173334,-0.012067728,0.9999081087343901,-0.012352847,0.024133848984843317,4.308393481639621E-4,-43.21154526,15.517911682128906,-0.408455989,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.956904041,-0.238890237,0.12455745395815489,-0.021551639,0.013223657276011208,5.737812810993382E-4,Classroom
200,-103.2566501,45.51124519348144,-36.05404911,-103.125,9.951595649,-0.240420598,0.12439193077457761,-0.002740425,-9.76E-05,9.191999012984119E-4,-2.77E-04,3.380416869864012E-4,-6.08E-05,-8.40E-05,-0.006193148,-0.012072362,0.9999079391794298,-0.012391115,0.024143813376866496,3.175871176864851E-4,-43.19678314,15.571347675323487,-0.473969991,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.951595649,-0.240420598,0.12439193077457761,-0.021504195,0.013318546125394048,5.500590551906781E-4,Classroom
201,-103.2849536,45.47586498260498,-36.03013725,-74.55555556,9.946133391,-0.240873607,0.12334942680250094,-0.003791744,2.313924645914615E-4,6.414691655381212E-4,-1.35E-04,1.719861214492217E-4,-1.33E-05,-1.80E-04,-0.006159561,-0.012119198,0.9999075682417861,-0.01232628,0.024236311702039635,5.096178750498492E-4,-43.22569729,15.535845623016357,-0.449081985,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.946133391,-0.240873607,0.12334942680250094,-0.021361862,0.013152490577940802,5.975035041823839E-4,Classroom
202,-103.2955679,45.443047256469725,-35.93656342,-80.375,9.936628795364529,-0.242537549,0.1234394481893882,-0.005090026,-9.92E-04,2.792131585570482E-4,5.5968904724487895E-12,0,5.8735294330220386E-5,-8.76E-05,-0.006191735,-0.012149338,0.9999070156079072,-0.012388418,0.024297728,3.2568790708445216E-4,-43.23545731,15.50363766670227,-0.355995993,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.936628795364529,-0.242537549,0.1234394481893882,-0.021226942,0.012980504409195138,6.695825650240295E-4,Classroom
203,-103.3196024,45.42462524414063,-35.95217934,-101.7777778,9.902502087713446,-0.24733481,0.12407250051359528,-0.017379474,-0.002538435,1.3052628746310484E-4,-1.63E-05,-2.97E-05,9.340624261683631E-5,6.834299402655534E-5,-0.00624563,-0.012339251,0.9999043449614812,-0.012492505,0.024679510411128258,1.7465839374001484E-5,-43.25961327,15.484605674743653,-0.37307599,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.902502087713446,-0.24733481,0.12407250051359528,-0.021243251,0.012950851618158586,7.042535094688963E-4,Classroom
204,-103.3065479,45.44231502532959,-35.98316746,-98.5,9.893906464,-0.247128631,0.12088400704189411,-0.0055237,4.3838348203492395E-4,-0.002017349,-1.11E-04,4.151389138429489E-5,-1.33E-05,-4.47E-05,-0.006205925,-0.01250389,0.9999025516139651,-0.012415959,0.025007403265793347,2.4465891195373863E-4,-43.24631542,15.502539644241333,-0.40198999,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.893906464,-0.247128631,0.12088400704189411,-0.02133814,0.013022018325270958,5.975035047475068E-4,Classroom
205,-103.3286298,45.46854511260986,-36.01366734,-116.6666667,9.895184257655467,-0.248101441,0.12218495798342437,-2.58E-04,-4.89E-05,-9.43E-05,1.378854317364545E-4,1.779166773612638E-5,5.7822911100443994E-5,-1.34E-04,-0.006174745,-0.012532988,0.9999023699066014,-0.012355841,0.025064515166924994,4.231282664654077E-4,-43.26888531,15.529257650375365,-0.43407599,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.895184257655467,-0.248101441,0.12218495798342437,-0.021089056,0.012998296065454922,6.686701768222581E-4,Classroom
206,-103.3175283,45.46842285,-36.00463928,-129.1111111,9.899590666477497,-0.246561393,0.12413630355149508,0.002361288,5.652156559008997E-4,0.001102367,-2.30E-04,1.8384723327330595E-4,-1.48E-06,-1.01E-05,-0.00621804,-0.012470566,0.9999028965107446,-0.012439313,0.024941181800174482,1.7530783242743816E-4,-43.2574173,15.528525657653809,-0.424803987,45,1.5,2.901481866836548,43.25699996948242,0,0,167.59999084472656,-86.9131046,40.4274963,9.899590666477497,-0.246561393,0.12413630355149508,-0.021456751,0.013164352,6.09364617136714E-4,Classroom
207,-103.2679957,45.43523906707764,-36.01622917,-112.25,9.902345286989675,-0.246205187,0.12351785335707867,0.00128946,3.4695386307910807E-4,0.001443855,-2.30E-04,8.895833642014022E-5,-1.48E-06,-1.59E-04,-0.006166069,-0.012465112,0.9999032524025556,-0.012339065,0.024928465087726278,4.7272183864266676E-4,-43.20751942,15.495097646713257,-0.434807985,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.902345286989675,-0.246205187,0.12351785335707867,-0.021456751,0.013069462759004346,6.09364616571591E-4,Classroom
208,-103.2722664,45.47318115234375,-35.98524136,-118.8888889,9.913211609553365,-0.243731056,0.12487978726914785,0.007528888,0.002205365,-2.35E-04,-3.13E-04,-2.97E-05,1.0526735161530596E-4,3.013160714734784E-4,-0.006326521,-0.012429736,0.9999026742953698,-0.012648571,0.024863444,-4.45E-04,-43.21215549,15.533161668777465,-0.405283988,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.913211609553365,-0.243731056,0.12487978726914785,-0.021539779,0.012950851627200553,7.161146195976118E-4,Classroom
209,-103.234202,45.47501117706299,-35.92741306,-114.375,9.951630509015425,-0.243452281,0.12484203680481726,0.018562946504759557,9.45200908531263E-5,2.163263779242062E-4,-3.13E-04,2.4315279239372722E-4,-4.89E-05,4.828999188809125E-5,-0.006238873,-0.012231288,0.9999056857766457,-0.012479421,0.024463364311936988,5.60731833634534E-5,-43.17396923,15.534503631591797,-0.347455991,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.951630509015425,-0.243452281,0.12484203680481726,-0.021539778,0.013223657230801374,5.619201687101311E-4,Classroom
210,-103.2366418,45.477085227966306,-36.00634716,-115.5555556,9.959880467757438,-0.239340342,0.1230822667768858,0.005549266,9.596501835263693E-4,1.5424937009811401E-4,-1.64E-04,2.3494125567734815E-4,7.048235980059522E-5,-1.06E-04,-0.006185557,-0.012081102,0.9999078724246758,-0.012376455,0.024161031,3.609692594444333E-4,-43.17616528,15.53645565032959,-0.426023988,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.959880467757438,-0.239340342,0.1230822667768858,-0.021391401,0.013215445734273929,6.813296288153372E-4,Classroom
211,-103.2610419,45.50709690093994,-35.96474533,-121.125,9.955312646,-0.23890766,0.1263462626962986,-0.001577479,9.001860919507961E-4,0.00296686,-1.11E-04,2.905972396900642E-4,1.0378458152877764E-5,-8.54E-05,-0.006192715,-0.012042552,0.9999082973859843,-0.012390261,0.024084181696610543,3.2003385171953854E-4,-43.20141933,15.567321586608887,-0.385031991,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.955312646,-0.23890766,0.1263462626962986,-0.02133814,0.013271102,6.212257278305523E-4,Classroom
212,-103.2965443,45.45634521484375,-36.04245937,-118.7777778,9.944640798476136,-0.242552067,0.12242888633921309,-0.004449548,-0.001066134,-4.10E-04,-2.06E-04,3.143194633382327E-4,-8.45E-05,-1.50E-04,-0.006170112,-0.012135549,0.9999072765841067,-0.012346665,0.024269429858303763,4.493073830832428E-4,-43.23631126,15.516203699111939,-0.462867987,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.944640798476136,-0.242552067,0.12242888633921309,-0.021433029,0.013294823910787847,5.263368338030012E-4,Classroom
213,-103.2695817,45.495506858825685,-36.01866917,-125.5,9.948191918,-0.242132369,0.12386883594668828,6.178513313960103E-4,7.104086644441178E-4,0.001237189,-8.75E-05,8.89583386806319E-5,1.0378453631894392E-5,-2.22E-04,-0.006144749,-0.012199295,0.9999066724360568,-0.01229774,0.024396009833633322,5.943885289790398E-4,-43.20983734,15.555487623214722,-0.439077983,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.948191918,-0.242132369,0.12386883594668828,-0.021314417,0.013069462808735163,6.212257255700607E-4,Classroom
214,-103.3390002,45.44207118988037,-35.96572109,-123.4444444,9.946104364,-0.242923768,0.12401151852410974,-8.94E-04,-5.92E-05,0.001661644,-1.23E-04,3.499027988104855E-4,-2.52E-05,-2.05E-04,-0.006150656,-0.012211077,0.9999064930434366,-0.012309151,0.024419786,5.606310492995248E-4,-43.27876736,15.502295627593995,-0.385641991,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.946104364,-0.242923768,0.12401151852410974,-0.021350001,0.013330407241739116,5.856423912280538E-4,Classroom
215,-103.2566499,45.45085506439209,-36.00073513,-119.6666667,9.943848054,-0.241904494,0.12133411245728001,-0.001243091,9.930271257474585E-4,-3.89E-04,-2.77E-04,1.6012500962513744E-4,-1.48E-06,-2.84E-04,-0.006123153,-0.012208484,0.9999066678065698,-0.012256046,0.024413652103213432,7.178643348206341E-4,-43.19653927,15.51120166,-0.42126599,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.943848054,-0.241904494,0.12133411245728001,-0.021504195,0.013140629479679668,6.093646160064681E-4,Classroom
216,-103.2679961,45.461957168579104,-35.9879253,-125.375,9.943787074783474,-0.242409776,0.12247244471195833,-2.59E-04,-2.10E-04,6.319327117169945E-4,1.0230209682932467E-4,1.8384723327330595E-4,4.596179192976176E-5,-3.00E-04,-0.006117859,-0.012171539,0.9999071550600737,-0.012245804,0.024339564,7.481046421656801E-4,-43.20776325,15.522059650421143,-0.408089991,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.943787074783474,-0.242409776,0.12247244471195833,-0.02112464,0.013164351712369803,6.568090616074363E-4,Classroom
217,-103.2956902,45.46037097930908,-36.02916122,-123.7777778,9.936352942753764,-0.24353359,0.12510338924752856,-0.005074905,-0.001457854,0.002039519,-2.35E-05,1.5271181473508477E-4,3.524117458325166E-5,-9.54E-05,-0.006188935,-0.012187605,0.9999065553912749,-0.01238302,0.024374178557011943,3.416821810194101E-4,-43.23521332,15.52071762084961,-0.448959985,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.936352942753764,-0.24353359,0.12510338924752856,-0.021250436,0.013133216,6.460884430383046E-4,Classroom
218,-103.3153319,45.45439315795898,-35.98316734,-92.75,9.898970900230037,-0.245720234,0.12470845668350608,-0.018333852,-3.26E-04,5.53628628693738E-4,-1.82E-04,1.3640278597696893E-4,-2.52E-05,1.075506911061911E-4,-0.00625921,-0.012366992,0.9999039045815329,-0.012518699,0.024735500782872868,-6.03E-05,-43.25522125,15.514983701705933,-0.402965988,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.898970900230037,-0.245720234,0.12470845668350608,-0.021409306,0.013116907237947565,5.856423934885454E-4,Classroom
219,-103.2803181,45.46354309082031,-36.00207699,-82.66666667,9.889515608259774,-0.247741356,0.12423511948979017,-0.006170912,-2.94E-04,3.5844569646039054E-4,-8.75E-05,4.151389138429489E-5,-1.48E-06,1.0510585461352358E-4,-0.006258052,-0.012501193,0.9999022512759977,-0.012516477,0.025003884258924178,-5.37E-05,-43.22081738,15.522791614532471,-0.422119993,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.889515608259774,-0.247741356,0.12423511948979017,-0.021314417,0.013022018325270958,6.093646177018369E-4,Classroom
220,-103.3704762,45.440973167419436,-35.98524139,-90.375,9.892651993,-0.247793626,0.1244703363446356,7.249035881560983E-4,0.001054611,1.8214911801143758E-4,-1.11E-04,1.3640278597696893E-4,1.0378453631894392E-5,1.7418476584424249E-4,-0.006281923,-0.012575974,0.9999011673973602,-0.012562526,0.025154309546195186,-1.90E-04,-43.31012142,15.500465717315674,-0.405771995,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.892651993,-0.247793626,0.1244703363446356,-0.02133814,0.013116907237947565,6.212257255700607E-4,Classroom
221,-103.307646,45.48574680328369,-35.9666972,-110.5555556,9.896737630550678,-0.248931206,0.12503936349485928,0.001901006,-4.19E-04,4.2154097441330697E-4,-2.06E-04,1.482638978010532E-4,3.4100687452275487E-5,2.3407186703374005E-4,-0.006302795,-0.01256086,0.9999012107988006,-0.012602774,0.025124838,-3.10E-04,-43.2475351,15.545605621337891,-0.387837989,45,1.5,2.203444480895996,43.215999603271484,0,0,167.39999389648438,-86.9131194,40.4274957,9.896737630550678,-0.248931206,0.12503936349485928,-0.021433028,0.013128768345250667,6.449479537392126E-4,Classroom
222,-103.310208,45.46939888000488,-36.01256927,-116.875,9.900318432780145,-0.246785971,0.12473749637025074,0.001824712,5.729568814768375E-4,4.972890019416809E-4,-1.71E-04,5.337500320837914E-5,2.2239568281593253E-5,1.5232440926817256E-4,-0.006274499,-0.01249773,0.9999021881992377,-0.012548209,0.024997543796752262,-1.48E-04,-43.25058517,15.529745712280274,-0.432977991,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.900318432780145,-0.246785971,0.12473749637025074,-0.021397445,0.013033879441616027,6.330868385243908E-4,Classroom
223,-103.2444499,45.453661079406736,-36.06978718,-84.33333333,9.905382786,-0.246283593,0.1252369694050076,0.003700877,9.56144437049199E-4,-1.77E-04,-7.56E-05,8.89583386806319E-5,9.340624148659047E-5,2.828397659118088E-4,-0.006319986,-0.012471357,0.9999022078745573,-0.01263595,0.024946446123632414,-4.08E-04,-43.1842173,15.513763628005982,-0.489463988,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.905382786,-0.246283593,0.1252369694050076,-0.021302556,0.013069462781609262,7.042535089037734E-4,Classroom
224,-103.2671423,45.45000118255615,-36.00293118,-90.55555556,9.942207225318095,-0.24285117,0.1248972112837347,0.019058384941619575,0.002091279,8.796572106555828E-4,-2.18E-04,3.143194633382327E-4,-1.48E-06,1.0730931210859019E-4,-0.006259185,-0.012342463,0.9999042205440188,-0.012518652,0.024686426,-6.01E-05,-43.20690926,15.510347709655761,-0.423705989,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.942207225318095,-0.24285117,0.1248972112837347,-0.02144489,0.013294823892703913,6.09364616571591E-4,Classroom
225,-103.2657998,45.48855293273926,-36.0499012,-126.625,9.954731857892378,-0.240374134,0.12345977532632142,0.00749003,0.001012818,2.116008590047176E-4,-1.88E-04,1.9970006542280316E-4,8.222942527097005E-5,-8.71E-05,-0.006191932,-0.012143182,0.9999070866749837,-0.012388797,0.024285424,3.2456394589749275E-4,-43.20568935,15.548045654296875,-0.469943986,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.954731857892378,-0.240374134,0.12345977532632142,-0.021414895,0.013180204505960528,6.930766926066448E-4,Classroom
226,-103.2323722,45.48843101501465,-36.01732727,-95.88888889,9.952074801,-0.240673238,0.124905923,-0.001258637,4.012398060085704E-4,0.001613825,-2.54E-04,2.905972396900642E-4,-8.45E-05,-9.16E-05,-0.00619039,-0.01211282,0.9999074571340987,-0.0123858,0.024224646,3.3334153050038843E-4,-43.17250523,15.548777627944947,-0.437003991,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.952074801,-0.240673238,0.124905923,-0.021480473,0.013271101669055744,5.263368343681241E-4,Classroom
227,-103.2706794,45.463543281555175,-35.97194313,-82.25,9.938141720966229,-0.242424297,0.12463876330158086,-0.006780698,-0.001187621,6.273448901269042E-4,-2.42E-04,1.719861214492217E-4,3.410068180104627E-5,2.9384744443347464E-5,-0.006232529,-0.012129861,0.9999069976575167,-0.012467182,0.024260219493971287,9.246143540577992E-5,-43.21044739,15.523035707473754,-0.390643989,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.938141720966229,-0.242424297,0.12463876330158086,-0.021468612,0.013152490586982769,6.44947950913598E-4,Classroom
228,-103.2544537,45.44036308288574,-35.98963329,-105.3333333,9.937537730318828,-0.241062361,0.125068542,7.088670452821603E-5,0.001807383,0.00186772,-3.37E-04,4.0920835793090675E-4,-8.45E-05,-7.91E-05,-0.006194529,-0.012220086,0.9999061249992223,-0.012393842,0.024439347419634605,3.097364985359429E-4,-43.19422123,15.500343608856202,-0.411017991,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.937537730318828,-0.241062361,0.125068542,-0.021563501,0.013389713,5.263368366286159E-4,Classroom
229,-103.2659221,45.46598293304444,-36.02830708,-103.125,9.945131916266222,-0.241709598,0.12268105235237342,0.003180272,5.642431742936662E-4,1.080426776293412E-4,-1.59E-04,2.905972396900642E-4,-6.08E-05,-2.00E-04,-0.006152638,-0.012184584,0.9999068101632942,-0.01231296,0.024366858496683314,5.492669438662966E-4,-43.20629932,15.525963678359986,-0.448715987,45,1.5,1.0534309148788452,42.58399963378906,0,0,167.39999389648438,-86.9130986,40.4275003,9.945131916266222,-0.241709598,0.12268105235237342,-0.021385584,0.013271101687139677,5.50059055755801E-4,Classroom
