seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,totalAcceleration_z,totalAcceleration_y,totalAcceleration_x,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,microphone_dBFS,gyroscope_z,gyroscope_y,gyroscope_x,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,magnetometer_z,magnetometer_y,magnetometer_x,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,class
181,0.001505494,1.8265298925913297E-4,0.001289677,9.941739637874862,-0.254704934,-0.193217525,0.9989581337341895,-0.012378678,-0.01031555,0.042696689148075305,0.019560211839584205,0.025615241324815612,-3.056412759,-143.625,-1.06E-04,2.5843534352204116E-4,7.048235196494855E-5,0,0.086023256,1.1453980207443237,9.93500042,0.001325019,0,160.1999969482422,-86.915506,40.384822,-104.9069441,-12.48743173,-30.89723139,-0.021638089,0.013697075,6.813296232184467E-4,-44.8465889,-42.42684139,4.6819939613342285,9.941739637874862,-0.254704934,-0.193217525,Drive
182,-0.006783652,-5.50E-04,0.001135721,9.931898237,-0.255654514,-0.192497355,0.9989566224292644,-0.012400892,-0.010277863,0.042734628,0.019482025894725207,0.025657160894818676,-3.056336206,-143.5555556,-7.86E-05,-8.45E-05,6.968401557793027E-5,0,0.086023256,1.1553980112075806,9.93500042,0.004278154,0,160.1999969482422,-86.9155059,40.384822,-104.8552162,-12.50158372,-30.98775539,-0.021610945,0.013354129483471217,6.80531284690482E-4,-44.79571499,-42.44160324,4.592079930305481,9.931898237,-0.255654514,-0.192497355,Drive
183,-0.018963462,-0.002409581,-4.86E-04,9.891699457631528,-0.259754833,-0.193171063,0.9989545160126918,-0.012549112,-0.010264,0.042743874,0.019441516328494526,0.025952342463639175,-3.056319906,-143.6666667,-1.93E-05,-8.45E-05,1.2898957526347445E-4,0,0.086023256,1.1653980016708374,9.93500042,0.002910543,0,160.1999969482422,-86.9155059,40.384822,-104.8947442,-12.52378778,-30.95603542,-0.021551639,0.013354129465387284,7.398368426806574E-4,-44.83438896,-42.46368511,4.625263895988464,9.891699457631528,-0.259754833,-0.193171063,Drive
184,-0.006695321,-0.001632484,7.770376876719947E-5,9.882197750424876,-0.26152622,-0.193287219,0.9989548522291831,-0.01270309,-0.010325405,0.042675701123707506,0.019552990884601492,0.026263933900056532,-3.056460665,-142,-5.49E-05,3.410066258686694E-5,2.223956319548696E-5,0,0.086023256,1.1753979921340942,9.93500042,0.004759433,0,160.1999969482422,-86.9155059,40.3848221,-104.9628201,-12.52500784,-30.94176144,-0.021587223,0.013472741,6.330868351336532E-4,-44.90258705,-42.46478321,4.637707896232605,9.882197750424876,-0.26152622,-0.193287219,Drive
185,0.001652986,-3.12E-05,-2.66E-04,9.887097092775198,-0.262497243,-0.193887658,0.998954195,-0.012832783,-0.010349595,0.042646547544349746,0.019591138454027546,0.026524583,-3.056521934,-139.4444444,-2.09E-04,-7.26E-05,1.0378449676033942E-5,0,0.086023256,1.185397982597351,9.93500042,0.001719674,0,160.1999969482422,-86.9155059,40.384822,-104.9053586,-12.54452778,-30.97775139,-0.021741417,0.013365990536522519,6.212257227444461E-4,-44.84500294,-42.48430305,4.600497894287109,9.887097092775198,-0.262497243,-0.193887658,Drive
186,0.00258017,-1.89E-04,7.73131558038656E-5,9.892675177564898,-0.262429337,-0.194123546,0.9989548389194081,-0.0128132,-0.010362362,0.042634108,0.019618645,0.026486290926204144,-3.056546829,-124.75,-1.50E-04,-8.45E-05,-1.33E-05,0,0.086023256,1.195397973060608,9.93500042,0.001897601,0,160.1999969482422,-86.9155059,40.384822,-104.8607059,-12.50951377,-30.93993135,-0.021682112,0.013354129492513184,5.975035007916463E-4,-44.80120499,-42.44977722,4.6411238956451415,9.892675177564898,-0.262429337,-0.194123546,Drive
187,0.006169995,8.66668895610328E-6,5.924355925865544E-4,9.901935716277187,-0.259688047,-0.196516368,0.9989609637306732,-0.012706105,-0.010495288,0.042489249403904944,0.019897182047077754,0.026280668283839827,-3.056838457,-125.6666667,4.447911847925302E-6,8.406562626687358E-4,5.678506941055355E-4,0,0.086023256,1.2053979635238647,11.46500015258789,0.004276335,0,160.1999969482422,-86.9155058,40.384822,-104.8793721,-12.46693575,-30.97323742,-0.021527917,0.014279296,0.001178698,-44.8201149,-42.40732117,4.6068419027328495,9.901935716277187,-0.259688047,-0.196516368,Drive
188,0.021354147531453847,0.005060701,0.001280822,9.945157579,-0.245778313,-0.201278781,0.9989738157651957,-0.01218845,-0.010726946,0.042280778,0.020409142833600923,0.025261650241694404,-3.057252544,-135.625,-1.26E-04,4.1365624039244015E-4,-1.56E-04,0,0.15811388194561005,1.2153979539871216,11.263999938964844,0.003134085,0,160.1999969482422,-86.9155058,40.384822,-104.8787621,-12.40117778,-30.9044294,-0.02165839,0.013852296152956856,4.5517014533968513E-4,-44.81877304,-42.34119728,4.676381945610046,9.945157579,-0.245778313,-0.201278781,Drive
189,0.006463986,0.002382999,0.002212479,9.953529681974244,-0.246443307,-0.199908137,0.9989733695983887,-0.012069018,-0.010702177,0.042331907,0.020368361755192858,0.025021946491691673,-3.057147359,-133.2222222,-3.04E-04,3.069062322803131E-4,-3.71E-05,0,0.18027757108211517,1.2253979444503784,11.536999702453613,0.001564146,0,160.1999969482422,-86.9155058,40.384822,-104.8194707,-12.41069379,-30.96518539,-0.021836306,0.013745546,5.73781268666634E-4,-44.75935921,-42.34985935,4.614771943092347,9.953529681974244,-0.246443307,-0.199908137,Drive
190,2.977572954618014E-4,6.34047847527724E-4,0.001127201,9.951859937130827,-0.247982382,-0.200767693,0.9989706295040938,-0.012038632,-0.010650922,0.042418028944386885,0.020266315398307946,0.024958641751884267,-3.056973097,-133.625,-3.96E-05,-1.91E-04,-2.70E-04,0,0.2884441018104553,1.2353979349136353,11.630999565124512,6.030207150615752E-4,0,160.1999969482422,-86.9155058,40.384822,-104.8382585,-12.41240175,-30.8775894,-0.021685077,0.013473881059326231,3.406648034937322E-4,-44.77778091,-42.35229927,4.7027339315414425,9.951859937130827,-0.247982382,-0.200767693,Drive
191,-0.002414564,0.00101945,-4.94E-04,9.946545702739826,-0.247572931,-0.200163679,0.9989664919168046,-0.012052508,-0.010554233,0.042535443,0.020068949,0.024980545731134784,-3.056735863,-132.7777778,-1.51E-04,-3.78E-04,-2.74E-04,0,0.3138470947742462,1.2453980445861816,11.519000053405762,1.7478094378020614E-4,0,160.1999969482422,-86.9155058,40.384822,-104.8308163,-12.48596777,-30.92956127,-0.021836306,0.013365990563648419,3.365590310547031E-4,-44.77082703,-42.42659729,4.650761909484864,9.946545702739826,-0.247572931,-0.200163679,Drive
192,-0.001852554,0.001568291,-6.22E-05,9.943081309494463,-0.249309468,-0.199025347,0.9989635747613259,-0.012172272,-0.010528282,0.042576368,0.020005945785387048,0.025218489353807227,-3.056655416,-136.625,-3.26E-05,-1.41E-04,-6.08E-05,0,0.10000000149011612,1.1049180030822754,10.347000122070312,0.00982156,0,160.1999969482422,-86.9155058,40.3848222,-104.8397228,-12.46669178,-30.97116335,-0.021717695,0.013603213,5.500590388021133E-4,-44.77961098,-42.40646725,4.6086719036102295,9.943081309494463,-0.249309468,-0.199025347,Drive
193,-0.001590108,-0.002174706,-9.66E-04,9.940325514784137,-0.253877321,-0.19800317,0.9989596454842576,-0.012219864,-0.010437681,0.042677085,0.019818280543227797,0.025307888183200244,-3.056452318,-133.7777778,-3.26E-05,-3.07E-04,-7.26E-05,0,0.09433981,1.1149179935455322,10.529999732971191,0.016948735,0,160.1999969482422,-86.9155058,40.3848224,-104.7727443,-12.45070978,-30.90955343,-0.021717695,0.013437157,5.381979309338896E-4,-44.71251125,-42.39036324,4.669549913406372,9.940325514784137,-0.253877321,-0.19800317,Drive
194,-0.001305201,2.296588663915986E-4,-7.47E-04,9.938445091247559,-0.250797723,-0.196602592,0.9989567341156376,-0.012214036,-0.010388602,0.042758899,0.019718603,0.025293688136107714,-3.056287164,-136.5,2.8763196399453486E-4,-2.48E-04,2.238784489466004E-4,0,0.086023256,1.124917984008789,10.538999557495117,0.010668872855603695,0,160.1999969482422,-86.9155058,40.3848224,-104.8443583,-12.4815758,-30.94176144,-0.021397445,0.013496462816318262,8.347257197545209E-4,-44.78412506,-42.42159527,4.637707920074463,9.938445091247559,-0.250797723,-0.196602592,Drive
195,-5.60E-04,8.030594552604897E-4,-9.79E-04,9.937598719180208,-0.250683017,-0.196237592,0.9989558030100703,-0.012191125,-0.010347441,0.042797258,0.0196373,0.025245152902111268,-3.056208923,-137.1111111,1.4529862323576964E-4,-3.19E-04,-1.08E-04,0,0.10000000149011612,1.134917974472046,10.586000442504883,0.004869903,0,160.1999969482422,-86.9155058,40.3848224,-104.8319137,-12.48328372,-30.98031342,-0.021539778,0.013425296154415723,5.026146061989723E-4,-44.77168098,-42.42427917,4.599765887260437,9.937598719180208,-0.250683017,-0.196237592,Drive
196,-0.001183871,-2.90E-04,-9.90E-04,9.935452627904207,-0.250598804,-0.196353749,0.9989563915336016,-0.012156443,-0.010353741,0.042791855,0.019652972504207233,0.025176279,-3.056219291,-120.7777778,1.8088195757777657E-4,-3.90E-04,3.410067784518582E-5,0,0.086023256,1.1449179649353027,10.531000137329102,0.001725473,0,160.1999969482422,-86.9155058,40.3848224,-104.798364,-12.48035575,-30.98897541,-0.021504195,0.013354129,6.449479475228604E-4,-44.73825287,-42.42049721,4.591103907,9.935452627904207,-0.250598804,-0.196353749,Drive
197,-0.009350573,-0.011503376,-0.005992272,9.920596233849386,-0.262307374,-0.203508985,0.9989599168879314,-0.012356526,-0.01050809,0.042611019,0.019949323416334912,0.025585561954570048,-3.056588923,-86.5,-8.01E-05,4.047604845113401E-4,-3.45E-04,0,0.15811388194561005,1.1549179553985596,10.515999794006348,4.275245883036405E-4,0,160.1999969482422,-86.9155058,40.3848224,-104.82313,-12.52390975,-30.93651525,-0.02176514,0.014148823889786178,2.6539236350093506E-4,-44.76301891,-42.46392921,4.642831926345825,9.920596233849386,-0.262307374,-0.203508985,Drive
198,-0.016869397,0.003091781,0.001527578,9.888470242324384,-0.254118345,-0.199379624,0.998990662,-0.012333095,-0.010611408,0.041861982,0.020177016631492132,0.025532192,-3.058090914,-83.11111111,2.876320125951061E-4,-4.61E-04,6.034340363592633E-4,0,0.086023256,1.1649179458618164,10.489999771118164,1.810194953577593E-5,0,160.1999969482422,-86.9155058,40.3848224,-104.830694,-12.52024975,-30.91540937,-0.021397446,0.013282962749232945,0.001214281,-44.77082687,-42.45990318,4.6629619121551515,9.888470242324384,-0.254118345,-0.199379624,Drive
199,-0.003549062,0.001871871,-6.73E-04,9.883513237666158,-0.25031132,-0.202928204,0.9989939658687665,-0.012357047,-0.010770613,0.041740148,0.020496183,0.025591086,-3.058339185,-104.25,1.644588941976858E-4,8.222947844142954E-5,3.9940008327203733E-4,0,0.086023256,1.1749179363250732,10.463000297546387,0.005012611,0,160.1999969482422,-86.9155058,40.3848223,-104.7861644,-12.46571579,-30.89369345,-0.021520618,0.013826292948439144,0.001010247,-44.72593098,-42.40597919,4.686873927116394,9.883513237666158,-0.25031132,-0.202928204,Drive
200,0.001343412,-9.75E-04,-0.002550068,9.886295216754803,-0.257065815,-0.203323135,0.9989896393516688,-0.012512562,-0.010685198,0.041819931125467266,0.020310485,0.025896404191706943,-3.058180085,-107.7777778,2.2832641391608033E-4,-9.00E-04,-7.26E-05,0,0.1140175461769104,1.1849180459976196,10.420999526977539,0.003624449,0,160.1999969482422,-86.9155058,40.3848223,-104.824228,-12.47803774,-30.85953341,-0.021456751,0.012844101647909695,5.3819793488975E-4,-44.76448315,-42.41756927,4.720423946380615,9.886295216754803,-0.257065815,-0.203323135,Drive
201,0.00312258,0.004456191,0.0010601,9.892611216572883,-0.252468922,-0.195610348,0.9989830839981153,-0.012555354,-0.010477195,0.042016212403484916,0.019886050897749884,0.025968506516328135,-3.057782458,-112.25,1.8088195644753072E-4,-5.56E-04,-1.91E-04,0,0.086023256,1.1949180364608765,10.413000106811523,0.001775012,0,160.1999969482422,-86.9155058,40.3848223,-104.8765659,-12.46095769,-30.90064737,-0.021504195,0.013188073868203221,4.195868076069407E-4,-44.81633293,-42.40195324,4.678455929756165,9.892611216572883,-0.252468922,-0.195610348,Drive
202,0.005492914,-0.001252661,-9.57E-04,9.899876890830623,-0.256906101,-0.198955653,0.9989836615266152,-0.012482355,-0.010536363,0.042009423,0.020010573,0.025827451256438365,-3.057796284,-137,1.6902084462344646E-4,6.0788237657036305E-5,4.3737846743134616E-4,0,0.15811388194561005,1.2049180269241333,12.081999778747559,0.004083853,0,160.1999969482422,-86.9155057,40.3848223,-104.8313038,-12.4215517,-30.91394547,-0.021516056,0.013804851642366752,0.001048226,-44.7710709,-42.36169334,4.665035905838013,9.899876890830623,-0.256906101,-0.198955653,Drive
203,0.019843184832230354,0.001602566,-0.001517624,9.940167858050419,-0.248427908,-0.199616628,0.9989850717840842,-0.012177486,-0.010508959,0.042072450832545176,0.019979599917542588,0.025217198142872273,-3.057663952,-143,8.599306072461085E-5,-2.59E-04,-1.20E-04,0,0.2692582309246063,1.2149180173873901,12.11400032043457,0.003128818,0,160.1999969482422,-86.9155057,40.3848223,-104.8622925,-12.37458178,-31.0011754,-0.021599084,0.013484601709015161,4.907534875934129E-4,-44.80230316,-42.31435726,4.579391889572143,9.940167858050419,-0.248427908,-0.199616628,Drive
204,0.008640206,0.003695606,-7.80E-04,9.953425111122502,-0.243882058,-0.200698,0.9989875016860592,-0.012022969,-0.010550556,0.042048375004703556,0.020076220746613242,0.024911414108519415,-3.057710409,-135.875,2.2832641278583448E-4,3.4545491578382917E-4,5.085451378107288E-4,0,0.29154759645462036,1.224918007850647,11.89900016784668,0.001608293,0,160.1999969482422,-86.9155057,40.3848223,-104.8342319,-12.40825371,-30.97323732,-0.021456751,0.014089518398480508,0.001119392,-44.77460903,-42.34790737,4.606597890853882,9.953425111122502,-0.243882058,-0.200698,Drive
205,-5.91E-04,-4.43E-04,-0.00138098,9.950503654850339,-0.244245047,-0.20773708,0.998998828,-0.011805114,-0.010875616,0.041756801,0.020751308993373102,0.024497264,-3.058298224,-140.8888889,6.227087437455515E-5,-1.76E-04,1.0378428766485845E-5,0,0.09433981,1.2349179983139038,11.916000366210938,6.271757883951068E-4,0,160.1999969482422,-86.9155057,40.3848223,-104.8305719,-12.40935173,-30.8899115,-0.021622807,0.013567629,6.212257272654294E-4,-44.77021702,-42.34912743,4.691143932,9.950503654850339,-0.244245047,-0.20773708,Drive
206,-0.002523385,-6.10E-04,-0.001510045,9.945520595,-0.244747424,-0.206900753,0.9989939690793602,-0.011788588,-0.010806315,0.041896051,0.020610728400569517,0.024461368695624822,-3.058017411,-134.625,-1.51E-04,-2.00E-04,-5.71E-04,0,0.09433981,1.2449179887771606,11.930000305175781,1.8215650925412774E-4,0,160.1999969482422,-86.9155057,40.3848223,-104.8883995,-12.43082376,-30.8340354,-0.021836306,0.013543907,4.0031228105998733E-5,-44.82877701,-42.37108749,4.746531915664673,9.945520595,-0.244747424,-0.206900753,Drive
207,-0.007529749,7.542818784713745E-4,-0.001920195,9.934227211961469,-0.245990299,-0.206807828,0.9989898748768186,-0.011976695,-0.010831909,0.041933597,0.020645317,0.024840176503345805,-3.057946339,-99.88888889,1.8088197227097253E-4,-5.44E-04,-2.52E-05,0,0.086023256,1.1043280363082886,10.517999649047852,0.004952281,0,160.1999969482422,-86.9155057,40.3848224,-104.7716462,-12.52610577,-30.80560938,-0.021504195,0.013199934980027306,5.856423674928911E-4,-44.71165722,-42.46612541,4.773737936019898,9.934227211961469,-0.245990299,-0.206807828,Drive
208,-0.001412731,0.003498848,0.002661907,9.925303413,-0.24245624,-0.201743407,0.9989869737854371,-0.011947445,-0.010802803,0.042018178,0.020587502477260735,0.024781020537305336,-3.057775766,-75.875,2.5843539781187876E-4,-1.17E-04,1.9970002288643556E-4,0,0.086023256,1.1143280267715454,10.496000289916992,0.008521437,0,160.1999969482422,-86.9155057,40.3848225,-104.7754279,-12.5254958,-30.86746342,-0.021426642,0.013626592896448879,8.10547310370916E-4,-44.71519497,-42.46551506,4.711883926391602,9.925303413,-0.24245624,-0.201743407,Drive
209,0.004192973,-0.001808596,-7.70E-04,9.938057510598192,-0.246576888,-0.205669495,0.9989854033710888,-0.011872146,-0.010819561,0.042072696,0.020625925740426026,0.024633092661071748,-3.057665626,-65.88888889,2.164653054827336E-4,-1.41E-04,2.2239541155693023E-5,0,0.086023256,1.1243280172348022,10.440999984741211,0.00531727,0,160.1999969482422,-86.9155057,40.3848225,-104.7507845,-12.43070169,-30.83964746,-0.021468612,0.013603212791088136,6.330868300475469E-4,-44.69067329,-42.37047707,4.739333939552307,9.938057510598192,-0.246576888,-0.205669495,Drive
210,8.969168061191596E-4,6.142929919715067E-4,-0.001992217,9.939312055272964,-0.242305235,-0.2048564,0.9989794805211928,-0.011778147,-0.010710844,0.042267444,0.020411681221092787,0.024440123,-3.057271305,-125.875,3.854861568876551E-5,-3.54E-04,4.596177554119704E-5,0,0.086023256,1.134328007698059,10.425000190734863,0.004482223,0,160.1999969482422,-86.9155058,40.3848225,-104.7555421,-12.50682978,-30.69068544,-0.021646528,0.013389712823464454,6.568090503049779E-4,-44.69555317,-42.44648323,4.889881920814514,9.939312055272964,-0.242305235,-0.2048564,Drive
211,-6.64E-04,-3.69E-04,-0.002493653,9.937926810921974,-0.243121235,-0.205158406,0.9989756449912358,-0.011765361,-0.010701284,0.042363599,0.020391298222889022,0.024415712098328813,-3.057078324,-92,1.4826414645513862E-5,-3.31E-04,-1.48E-06,0,0.086023256,1.144327998161316,10.397000312805176,0.001345214,0,160.1999969482422,-86.9155057,40.3848225,-104.7352895,-12.46937574,-30.86087538,-0.021670251,0.013413434974776888,6.093646120506076E-4,-44.67505703,-42.40939533,4.719569921,9.937926810921974,-0.243121235,-0.205158406,Drive
212,-0.008008698,-0.002219183,-6.09E-05,9.926569615,-0.244997161,-0.202091875,0.998971872,-0.01177208,-0.010674824,0.04245737,0.020335560682618502,0.024428815806953653,-3.056890076,-96.375,1.4529863453822806E-4,-6.27E-04,6.968398901715295E-5,0,0.086023256,1.1543279886245728,10.37399959564209,0.001399241,0,160.1999969482422,-86.9155057,40.3848225,-104.8019016,-12.48133178,-30.77864738,-0.021539779,0.013116907206300682,6.805312750833923E-4,-44.74215706,-42.42098518,4.802407932281494,9.926569615,-0.244997161,-0.202091875,Drive
213,-0.019539907,-0.002977283,-0.001671419,9.885935297379127,-0.253127274,-0.205713724,0.9989695919370188,-0.012177614,-0.010817623,0.042358497,0.020589383,0.025249123012701286,-3.057099039,-49.88888889,-8.90E-06,0.001057122,2.3573955172871792E-4,0,0.1063014566898346,1.1643279790878296,10.36400032043457,8.208866347558796E-4,0,160.1999969482422,-86.9155057,40.3848225,-104.7027155,-12.47681781,-30.83720751,-0.021693973,0.014801185026547863,8.465868841350368E-4,-44.64272705,-42.41634918,4.743725953102111,9.885935297379127,-0.253127274,-0.205713724,Drive
214,-0.002760091,0.001310378,-4.63E-04,9.883037048636131,-0.247950439,-0.210873303,0.9989784921257241,-0.012123704,-0.011177586,0.04207003,0.021320613,0.025165663326828226,-3.057684586,-98.875,3.232153333741629E-4,-0.001255795,-1.32E-04,0,0.09433981,1.1743279695510864,10.355999946594238,3.612193977460265E-4,0,160.1999969482422,-86.9155057,40.3848225,-104.769816,-12.44460973,-30.78913944,-0.021361862,0.012488268,4.7889241476281033E-4,-44.70933941,-42.3843853,4.790085926055908,9.883037048636131,-0.247950439,-0.210873303,Drive
215,0.001245739,-8.84E-04,-0.001516775,9.886524635611229,-0.256606998,-0.203741298,0.9989591240882874,-0.012496542,-0.010751897,0.042529726,0.020426739,0.025884418847780782,-3.056760367,-85.22222222,8.599307880854433E-5,-0.00108974,-4.52E-04,0,0.1140175461769104,1.1843279600143433,10.324999809265137,0.003907827,0,160.1999969482422,-86.9155056,40.3848225,-104.8256915,-12.45375977,-30.87697941,-0.021599084,0.012654323854203363,1.5864235538880803E-4,-44.76570286,-42.39304703,4.703587942123413,9.886524635611229,-0.256606998,-0.203741298,Drive
216,0.001986143,-0.002127956,-0.0044047,9.891141854443596,-0.261270679,-0.198885959,0.9989439353202153,-0.012663541,-0.010379945,0.042928355,0.019658719469766016,0.026194476983645586,-3.05595551,-85.5,1.571597327993622E-4,-0.001030434,-3.57E-04,0,0.086023256,1.19432795,10.29800033569336,0.002744906,0,160.1999969482422,-86.9155056,40.3848225,-104.8812017,-12.49816775,-30.92199739,-0.021527917,0.012713629377155918,2.535312488512362E-4,-44.82121311,-42.43830929,4.6586919069290165,9.891141854443596,-0.261270679,-0.198885959,Drive
